Porifera    	Nematodes    	Arthropodes    	Platyhelminthes	Tardigrades    	Cnidaria    	Annelides    	Echinodermata	Chordata	Ctenophores				
41185	0	0	14185	0	3950	0	6130	27094	0				
36275	0	0	0	0	10375	0	20362	17482	0				
0	0	0	0	0	34398	0	0	0	0				
42081	0	0	15048	0	13794	8355	2095	16037	0				
0	0	0	0	0	14750	0	0	1894	0				
0	0	4210	0	0	11019	3480	5601	0	0				
0	0	0	0	0	27047	0	0	0	0				
38334	0	9102	13527	0	13205	0	15438	2506	0				
0	0	0	0	0	35408	0	4066	0	0				
0	0	0	0	0	6521	0	0	0	0				
0	0	0	0	0	38802	0	0	0	0				
0	0	0	0	0	4959	0	0	0	0				
0	0	0	0	0	5116	0	0	0	0				
0	0	0	0	0	5157	0	0	0	0				
0	0	0	0	0	22695	0	0	0	0				
41542	0	0	0	2051	5647	0	18232	11749	0				
0	0	0	0	0	15143	2108	0	0	0				
44237	0	0	0	0	5749	4345	1847	3517	9000				
42763	0	0	10260	0	5843	0	18799	0	10948				
0	0	0	0	0	7550	0	0	0	0				
0	0	3931	13279	6997	17677	0	9562	6768	0				
0	0	439	0	0	39259	3726	18210	0	7418				
0	0	6232	13935	0	6649	0	9709	19657	3688				
0	0	0	0	0	14499	0	0	0	0				
43529	0	0	6369	0	6856	5819	17357	2257	0				
0	0	0	0	0	17365	0	15314	0	0				
29493	0	0	14340	0	39530	7114	7095	18017	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	7175	10519	0	0	13543				
0	0	0	0	0	7288	0	0	23584	0				
0	0	0	0	0	7368	0	0	0	0				
41805	0	0	8578	0	34938	9712	7998	0	0				
0	0	0	0	0	40039	0	0	0	0				
0	0	0	0	0	7832	541	7091	11640	0				
28590	0	0	11304	0	15522	0	3479	12143	0				
41026	0	8157	0	0	7938	2676	0	0	0				
41481	0	0	0	0	7970	0	0	11639	8584				
32117	0	0	0	0	8106	0	5860	12388	0				
0	0	0	0	0	8175	0	20495	0	2387				
31889	0	6568	0	0	8230	0	19928	4541	0				
38381	4483	0	0	0	8259	0	0	16884	3563				
0	0	0	0	3604	8256	1988	11777	26898	0				
0	0	8661	0	0	8260	4800	0	11200	0				
25872	0	0	7275	0	38266	0	18282	1383	4901				
0	0	0	0	0	19743	0	6934	15656	12418				
44195	0	0	2718	9921	0	0	6618	8056	0				
0	1564	0	0	0	8550	0	12356	0	2363				
28307	0	3371	0	0	34242	8162	6994	969	0				
0	0	0	0	0	8684	0	18802	699	0				
0	0	0	0	0	0	0	15330	0	15293				
43561	0	3580	0	0	12804	0	3904	668	2587				
0	12699	0	0	0	38297	3649	6581	6562	0				
0	0	0	0	0	9040	0	12780	11982	0				
0	0	0	0	0	31476	0	0	0	0				
25319	0	0	0	12243	9168	885	2885	1723	0				
0	0	0	2361	0	9240	0	17115	12203	4668				
0	0	0	0	0	9257	0	0	8769	0				
37182	12308	0	0	0	9661	0	9978	0	0				
44188	11213	4651	0	0	9697	0	3694	14101	0				
32584	0	0	0	0	9743	0	5770	6438	6169				
0	0	0	0	0	10108	10287	20548	0	15497				
41102	0	0	5630	0	10180	0	16827	7940	215				
0	0	0	0	0	10270	0	5741	14278	0				
0	0	0	0	0	10574	0	0	0	0				
0	0	0	0	0	19909	0	0	3709	0				
0	0	3305	0	0	10778	0	11230	1398	4903				
0	0	0	37	0	10788	0	11261	10167	0				
0	0	0	0	0	0	10022	6853	19547	0				
0	0	0	0	9712	10871	0	10907	0	0				
0	0	0	0	0	27975	0	0	0	0				
0	0	0	0	0	11069	0	19544	0	0				
0	0	0	0	0	11112	4234	0	0	0				
0	0	7672	0	0	39706	455	3565	0	12142				
0	0	0	0	0	32783	0	0	0	0				
0	0	3221	0	0	24596	9459	4076	6241	0				
0	0	0	0	0	11579	2063	15224	0	13782				
0	0	0	0	0	11582	0	0	0	0				
0	1640	7904	0	0	20410	0	13772	15670	0				
0	7609	14147	0	0	11987	0	11532	3518	0				
0	0	1325	0	0	14382	0	19959	0	0				
0	0	0	0	0	29945	0	12684	0	12970				
22252	0	0	0	0	40493	0	17175	8240	0				
0	0	0	0	0	12783	0	0	0	16403				
24556	0	0	4726	0	13071	0	16980	2308	0				
43744	10804	0	0	0	13097	0	3283	18036	2235				
28468	0	0	0	0	17090	0	10924	29874	0				
0	0	0	0	0	13217	0	7418	7617	0				
36117	0	15350	0	0	13522	0	19109	0	1165				
38446	0	0	2905	0	13622	6676	16580	0	0				
34618	0	13423	1930	0	13738	0	9397	7998	0				
0	0	0	0	0	28707	0	0	0	0				
0	0	0	0	0	37763	0	0	0	0				
42089	0	0	11279	0	34085	0	20141	0	1414				
27179	0	0	0	0	39194	3395	14087	27455	0				
0	0	0	0	0	39362	0	0	0	0				
0	0	0	0	0	17445	0	0	0	5000				
43580	0	0	0	0	14430	0	6694	0	0				
0	0	0	0	0	14610	0	5952	0	0				
0	0	1602	0	250	14618	0	16352	11296	0				
0	0	0	0	0	34969	0	0	0	0				
24609	0	0	0	0	20620	6288	4630	3340	11613				
30890	0	3736	859	0	14818	0	0	9505	0				
41537	0	0	4955	0	14968	0	0	0	0				
28533	0	0	1804	0	27309	0	3539	8747	11494				
35934	6252	12576	0	0	33855	0	9994	31787	0				
39121	0	0	0	0	15115	0	9899	0	5488				
41659	0	11619	0	0	15135	0	14595	27254	7160				
20929	0	0	12329	0	39303	9940	18945	0	0				
0	0	3727	7159	0	15199	0	20847	5272	4479				
12224	0	9953	0	0	15323	10458	0	0	0				
0	11409	0	0	0	26253	8361	9303	8253	0				
0	0	0	0	0	15874	0	0	0	0				
0	0	336	0	0	15904	0	13909	5476	0				
0	0	0	0	0	15917	0	15339	0	0				
0	0	0	0	0	32904	0	0	0	0				
40793	18079	9538	0	0	39578	0	4754	7594	0				
0	0	11419	0	954	22254	0	0	7566	0				
0	0	0	0	0	16688	0	0	0	0				
0	0	10142	0	0	19111	479	5958	15642	0				
21216	0	0	0	0	21594	0	0	0	0				
0	0	0	0	7138	17422	417	6824	8221	0				
0	0	0	0	0	25769	0	0	10064	0				
0	0	4639	0	3881	17606	0	7987	12211	0				
0	0	0	0	0	17645	0	0	0	0				
0	18395	6039	0	0	33352	0	8549	13138	16095				
0	0	0	0	0	17711	0	0	0	0				
22363	0	0	0	8967	36347	1078	21029	0	0				
41014	0	0	0	0	17987	10139	12824	17717	4567				
44680	0	0	10568	0	18033	0	17648	0	8997				
0	0	0	8171	2685	25609	0	8449	16480	0				
0	503	0	0	0	30753	0	15001	0	0				
0	0	0	0	0	36573	5475	13309	0	0				
0	0	0	0	0	31288	0	0	0	0				
0	0	0	0	0	31820	0	0	0	0				
29885	0	14730	0	0	19505	0	6146	0	7285				
0	0	0	0	0	35614	5856	4654	11789	0				
0	0	0	0	0	39934	1957	10542	0	7870				
0	0	0	0	0	19982	0	0	0	0				
0	0	0	0	0	20376	5553	0	17641	0				
0	0	0	0	0	20425	0	0	0	0				
0	0	0	0	0	39393	0	0	0	0				
0	0	0	0	0	20916	0	0	0	0				
0	0	0	0	0	21051	0	0	0	0				
0	0	841	0	11783	21219	5137	656	15069	0				
0	0	0	0	0	21298	0	8196	0	12162				
0	0	0	0	0	38947	0	15615	0	0				
0	0	1939	0	0	37605	0	2002	6542	0				
37076	0	0	0	0	21871	0	17825	19259	0				
0	0	7200	0	0	22624	0	3768	0	0				
0	0	8314	0	0	22736	6124	7047	6951	0				
0	0	9631	0	0	33522	1472	3962	7358	0				
0	0	0	0	0	24746	0	0	0	0				
0	0	0	0	4554	26222	0	7652	14610	0				
22322	0	9164	0	0	26822	5644	20819	7708	0				
33346	0	1017	0	0	23033	0	5925	4333	0				
0	0	8873	0	0	25122	0	0	11871	0				
0	0	0	0	0	23430	0	0	0	0				
0	0	13738	0	0	23485	0	18207	10541	0				
0	0	0	0	0	23514	0	12001	0	0				
37439	0	2385	0	0	23700	0	9947	27388	0				
0	0	3231	0	0	23734	0	9261	16081	0				
0	0	0	0	0	24345	0	0	0	0				
25926	0	0	0	2084	24392	6657	740	0	0				
0	0	0	0	0	30149	0	0	0	0				
37143	0	0	0	0	24734	0	13136	0	0				
35275	0	374	0	0	24788	4036	3496	3840	0				
19195	0	0	0	0	36429	0	7146	0	0				
43747	0	0	0	0	33206	3296	18678	7298	6890				
0	0	5418	0	0	37024	0	14902	6759	0				
0	0	2210	0	0	0	0	8777	2228	0				
0	0	0	0	0	25772	0	10882	0	0				
0	0	0	0	0	26052	0	0	0	0				
0	0	0	11970	0	27510	10184	10862	0	0				
28190	0	0	0	0	27168	0	7679	6391	0				
34820	0	0	0	0	27180	0	12879	5413	14915				
0	0	0	0	0	35237	0	20586	8058	0				
39122	0	0	0	0	27378	5007	9385	15252	8039				
0	0	0	0	0	29751	0	0	0	0				
0	0	0	4719	0	31760	6669	8759	6793	0				
0	0	0	0	0	36940	0	6687	2493	0				
0	20210	9136	0	0	32551	1330	8937	4817	0				
35743	0	0	5952	0	35433	0	12564	15829	0				
35781	0	0	0	0	40295	0	5044	5024	5774				
24969	0	0	0	0	16175	362	17603	0	4717				
0	0	0	0	0	0	2264	0	0	0				
0	0	178	0	6452	0	1604	15830	9165	0				
40823	0	6710	0	5029	16501	5365	0	0	2592				
0	0	10541	0	6494	0	1525	20872	7501	0				
0	0	1464	0	0	0	8557	5725	0	0				
0	0	5393	0	0	0	1627	17382	6901	4844				
0	0	0	0	0	0	7933	0	0	0				
37921	0	0	12563	0	21487	2525	20780	0	1725				
0	6763	6469	0	1237	0	2256	495	13435	0				
40803	0	0	0	0	24900	4790	9776	9380	0				
38659	0	0	0	0	11847	10863	1820	8687	0				
0	0	0	0	0	0	6397	14468	4579	4879				
0	0	0	0	0	0	7958	0	0	0				
0	0	0	5648	0	5563	2823	0	16314	3161				
0	4170	858	0	0	0	2850	4332	19217	0				
0	0	0	7065	0	0	4495	17584	4439	0				
44124	0	0	0	0	16909	4899	0	15853	0				
0	0	0	0	0	31776	2999	0	0	0				
22428	0	0	0	0	5912	3217	5226	1796	2905				
25221	0	0	0	0	28027	9515	18206	0	12603				
0	0	0	0	0	0	4228	0	0	0				
0	0	0	0	0	0	9707	0	0	0				
39244	0	0	0	0	0	4756	2572	0	12221				
0	0	0	0	640	0	10644	0	0	0				
27177	0	0	0	0	2782	4727	12364	7367	11393				
0	17963	8032	140	6684	0	5419	20118	0	0				
37635	0	0	8224	0	875	5669	13422	0	0				
0	885	8193	0	0	10901	9024	8084	0	0				
18864	0	0	13236	0	0	6505	16082	0	0				
0	0	0	0	0	0	7030	8543	18667	0				
35750	0	0	0	0	11966	7584	4966	9381	0				
0	0	0	0	0	0	8302	17012	0	0				
0	0	0	0	0	0	0	18682	0	0				
0	0	0	0	0	0	0	193	0	0				
0	0	0	0	0	0	0	179	0	0				
0	0	0	0	0	0	0	8287	0	0				
0	0	6945	0	2645	0	3582	289	0	0				
0	0	0	0	0	0	0	392	0	0				
0	0	0	12549	0	0	0	4803	0	0				
0	14552	0	15092	0	0	0	547	3077	0				
36443	0	0	0	9222	0	6117	983	11470	0				
0	0	0	0	0	0	0	11844	0	0				
0	0	0	0	0	0	0	13857	0	0				
0	12057	0	0	0	0	10212	1729	5568	1920				
0	0	0	0	0	0	0	2686	0	0				
37454	0	4593	13246	0	0	3198	12926	19307	0				
0	0	0	0	0	0	0	1896	0	0				
0	0	0	232	0	18280	4820	2040	4783	0				
31479	0	0	14652	0	19044	4883	8146	8379	0				
19682	16550	0	0	12208	0	6591	17205	16393	0				
0	0	0	0	0	0	0	7214	0	0				
35184	0	9226	0	0	11053	0	2752	7545	0				
40875	0	0	0	0	40142	9431	4241	0	7739				
0	0	0	0	0	3338	8059	2982	4765	2980				
29341	0	0	7648	0	7253	979	2984	16533	0				
0	11843	9246	0	869	11804	0	11422	18518	0				
0	0	215	6905	10871	0	10329	19495	6875	0				
35120	0	5599	10666	0	21916	0	3533	1924	0				
32138	0	0	0	0	19570	0	3612	9223	0				
0	0	0	0	0	0	4046	9417	352	0				
0	0	0	7310	0	0	0	9123	0	0				
35527	0	0	14723	0	13434	6228	13743	10415	0				
0	0	7442	0	0	0	589	14771	0	0				
0	0	0	0	0	0	0	8725	0	0				
0	0	10494	10299	0	23213	1775	5281	4461	0				
41644	0	0	0	0	633	8239	7928	10996	15008				
42149	0	0	0	0	7858	0	8896	11968	0				
0	17170	1264	2090	0	229	0	6176	929	0				
0	12007	5398	0	1589	23839	0	7142	0	0				
0	10520	8731	0	0	24529	0	19449	10366	0				
0	0	0	0	9613	18809	9079	7976	0	0				
23964	14096	4205	0	0	0	0	8365	3860	11479				
0	0	0	0	0	0	0	18471	0	0				
0	0	0	0	0	7321	8966	10329	0	0				
0	13228	0	0	0	17087	0	20216	10302	7323				
0	0	0	0	1841	25908	0	13331	14022	2610				
37285	0	803	0	0	23731	6725	11381	13809	0				
14537	0	0	0	0	0	0	12468	1193	0				
0	0	0	0	0	11131	0	17585	1617	12480				
41908	13524	0	10031	0	23616	0	19132	9651	0				
0	403	2487	0	0	0	0	16677	9709	0				
0	0	0	0	0	0	0	18539	14041	0				
0	0	0	0	0	6178	0	19191	24844	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	3269	0				
0	8734	6824	0	0	0	0	0	6842	0				
42288	0	792	0	0	0	0	10982	9686	0				
0	0	0	0	0	0	0	0	10340	0				
0	16211	0	14092	0	19585	0	12581	6193	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	444	0				
0	5562	0	0	0	0	1253	0	536	13327				
0	0	0	0	0	0	0	20167	17520	0				
0	400	1798	10280	0	7071	0	11004	5334	0				
23843	0	0	13099	0	24129	0	2049	680	0				
0	0	0	0	0	0	0	0	873	0				
37922	0	0	0	0	0	0	18932	1084	0				
0	0	0	0	0	0	5238	0	8256	0				
0	0	1887	0	0	0	0	11585	14064	0				
0	0	0	12910	0	5442	0	1961	22611	11333				
0	13458	0	0	0	0	0	9229	11958	0				
0	0	0	6117	0	0	0	0	26404	0				
40746	0	0	0	0	0	0	0	9216	0				
0	0	2025	9846	0	0	7462	4199	1576	0				
0	17918	5796	0	0	1722	0	15719	11101	15707				
0	0	1295	0	0	495	0	15057	1869	11884				
38774	0	0	0	0	40263	6789	17263	1876	16121				
0	0	0	0	0	0	0	0	1982	0				
0	0	0	10861	5153	0	0	0	15383	0				
0	0	0	13740	0	0	0	11680	2501	0				
0	0	0	0	4363	0	0	5607	3845	0				
42195	0	11832	0	0	9355	0	13962	3176	0				
0	0	14235	8675	0	0	0	3065	3036	0				
0	6721	10629	8053	0	0	0	16354	3051	0				
0	0	7934	8671	5138	0	1880	20481	14973	0				
0	0	0	54	4350	0	0	16842	11280	0				
38554	0	0	0	0	0	0	11499	5888	3471				
0	10756	11548	0	0	0	0	10173	4204	0				
0	2899	7786	0	2424	0	0	20781	7217	0				
0	0	11984	0	0	1150	6458	2997	8925	0				
0	0	799	0	151	0	0	13580	9731	0				
0	0	0	0	0	4893	5192	14910	4698	1338				
0	18165	0	0	1682	39946	0	11406	4804	1631				
0	11494	0	0	0	0	1523	3310	25330	0				
0	0	15373	0	0	0	0	15973	4895	10407				
0	0	0	0	0	0	0	0	5377	0				
43409	0	0	0	0	0	4926	6574	18474	0				
43407	6659	5493	0	0	0	0	19614	5954	3550				
0	8308	0	0	1891	0	0	14920	6478	0				
39118	0	4094	0	0	21071	3764	11965	6572	0				
0	3367	85	0	0	0	24	16430	7023	0				
41132	0	0	0	330	10199	0	452	7123	0				
0	0	0	0	0	25339	0	3255	12026	0				
0	734	8676	0	0	0	0	10656	8224	0				
0	0	0	0	0	0	0	0	7347	0				
0	0	0	0	0	0	0	0	25176	0				
40621	0	925	0	10440	0	0	6612	7425	0				
41673	0	0	0	0	8696	6310	0	8234	0				
0	0	0	0	0	0	0	0	25835	0				
0	7409	0	0	0	0	0	15584	7962	0				
0	0	0	0	0	0	0	0	7788	0				
0	19737	14143	0	2654	11037	0	7692	17620	0				
0	15902	1672	0	0	0	7770	5830	9907	0				
20505	0	12250	8163	7343	0	0	824	22724	0				
0	3207	0	12256	0	11745	0	6495	9599	6387				
0	0	0	0	0	0	0	0	13958	0				
0	0	9357	0	6919	4605	0	3750	10039	0				
35968	0	5625	1512	0	26108	0	6463	10600	0				
0	4027	6196	12463	0	0	1409	18625	0	0				
30473	16837	2417	0	0	0	0	12669	11880	558				
31195	12884	0	0	0	0	0	4618	12008	11005				
29412	0	8382	0	0	0	4026	19288	12494	0				
31841	0	0	0	0	0	982	9318	12788	0				
42251	0	5609	0	10012	0	0	2640	12824	7740				
0	0	0	0	0	0	0	0	17284	0				
27286	9471	0	0	0	16731	0	19752	12983	1224				
0	2049	0	2411	0	0	0	19940	13623	6994				
43766	3538	4174	0	0	24509	0	16847	14378	0				
0	0	0	0	0	0	0	0	22758	0				
0	0	0	0	0	0	0	0	17469	0				
0	0	154	14818	5729	0	0	0	15401	5281				
0	5713	12928	0	6141	0	0	0	15984	7793				
0	0	11349	0	10959	0	0	0	16214	0				
0	0	6737	0	0	0	1059	15602	16869	0				
0	0	0	0	0	0	0	0	18108	0				
42240	0	0	0	0	0	0	15545	18173	0				
0	0	0	0	0	0	0	0	28043	0				
0	15294	8672	0	0	0	6179	3528	19265	0				
37244	11695	10970	0	0	0	983	17476	19936	0				
0	0	0	0	0	0	0	0	29929	0				
34470	296	0	0	0	12241	0	11634	22943	7124				
0	0	0	0	0	0	0	0	0	0				
0	15834	4309	9005	3131	0	0	10014	0	0				
32860	0	11769	0	0	21057	0	1073	27189	2624				
0	0	0	0	0	0	0	7744	28409	0				
0	0	0	0	0	0	0	0	30357	0				
0	0	0	6404	0	5898	8874	4031	18815	5397				
17404	7227	0	0	0	14637	0	20558	7789	8402				
18455	15958	0	1368	0	0	6946	17053	7820	1889				
18681	18142	461	0	0	18356	0	11434	19845	0				
20341	10205	0	6751	0	39948	0	0	0	16032				
21251	18826	6379	0	7013	0	0	2310	7226	12858				
22814	0	0	9281	0	16854	0	8296	14116	5613				
23222	19772	5987	1642	0	0	0	19223	11458	4082				
23305	19283	9012	1186	0	0	0	12205	3225	7330				
23644	0	0	10810	0	8192	0	18946	3797	0				
23962	8875	4887	0	0	5086	0	4393	7225	5522				
25389	18066	12621	8524	0	0	0	9289	9305	1306				
25398	20129	0	12621	5074	13920	0	4987	9394	0				
25747	8232	11113	183	0	1926	0	718	5920	0				
26497	0	0	4078	0	645	0	14993	11725	1684				
26660	630	6194	231	0	39729	0	0	8877	7236				
27263	14217	8158	0	0	23417	0	15848	3321	2004				
27269	0	0	4603	0	0	6319	16575	3674	4646				
28193	5093	0	311	0	15849	3897	0	1392	0				
28740	2389	7694	11548	3157	0	0	1698	9471	0				
28989	8465	9253	0	7145	40017	0	13472	14180	0				
29240	0	0	0	11102	13586	1788	55	13038	4395				
29408	6107	0	0	0	128	2266	12748	17219	0				
29484	0	2140	0	12193	0	5500	4526	17426	10324				
29869	11159	15247	4004	5051	0	0	0	17276	0				
30068	19992	8936	0	0	9542	0	8611	18382	8611				
30076	7321	8444	5568	1259	13697	0	0	0	15909				
31010	0	0	10975	0	14526	8937	20177	0	15945				
31337	16635	11771	0	6495	0	3060	2086	13404	0				
31789	0	0	11861	9247	39919	0	9259	7206	8556				
32243	0	0	6921	9454	22589	3086	9456	15248	0				
32952	0	8054	0	0	0	1354	11885	4502	16398				
33325	20409	6117	0	0	15928	0	4436	9191	13703				
33453	0	0	7755	0	0	9582	616	3664	10635				
33613	18775	0	9428	9964	0	0	16634	13959	0				
0	0	2674	14539	8055	6233	966	12749	0	14839				
33909	0	3811	14180	0	2857	0	4376	5036	13827				
34216	0	7549	9740	8200	4877	0	5321	6678	0				
34845	1645	13680	0	0	25438	0	5315	17372	1115				
34866	17620	3632	5342	9443	0	10819	0	11761	0				
34911	0	0	10090	0	26647	7838	3669	5015	7521				
35092	8620	4821	0	2382	0	0	20349	19931	0				
35177	0	8248	7447	0	0	10816	15728	17181	0				
35238	0	0	0	2936	25519	4387	1000	7925	13435				
35243	0	2588	0	0	22376	7753	9852	23111	9691				
36145	0	0	6778	0	20577	9180	11645	15861	6462				
36255	0	0	2250	0	26819	2336	17739	26952	9577				
36290	0	629	0	6660	39629	0	737	1079	0				
36554	0	10392	9	0	28148	0	17687	0	0				
37422	0	3388	4692	0	24579	0	2262	19643	6131				
37485	0	0	8789	0	19453	10536	9471	0	0				
37563	6690	9007	4573	0	23328	0	13397	6958	0				
37757	0	6631	14700	0	0	1990	0	17041	0				
37944	19502	3703	0	4582	15464	0	14656	411	0				
38410	17866	0	0	8399	16161	0	3032	0	9513				
38532	0	5038	6048	0	16991	0	13112	18390	1879				
0	0	13103	12068	0	15974	264	15094	0	2478				
38805	0	9827	0	0	10070	8251	6504	310	14998				
38818	4400	11051	0	0	27132	0	9413	26140	4292				
39124	16866	4832	5471	168	12461	0	10097	0	0				
39147	7697	1721	2196	0	0	0	18087	5089	0				
39164	0	8727	0	0	7558	3242	5932	0	16248				
39170	6554	0	9484	4925	25780	0	19453	1582	0				
39245	7213	4388	0	9624	0	3201	996	3293	0				
39621	0	0	0	5146	10433	186	20718	539	16279				
39805	9880	3419	0	3079	6595	2737	16476	0	0				
39862	0	1486	13764	0	1542	9725	16770	6502	0				
39905	1178	13425	0	1327	0	0	2745	19337	10768				
39963	3744	5204	0	9322	0	0	7895	1178	13242				
39984	0	0	0	0	21388	0	20996	16631	14159				
40377	15083	8688	6614	0	16502	0	15803	677	0				
40614	5417	2857	0	79	19645	0	19317	23314	0				
40645	1829	7901	0	0	14099	5262	20214	3662	0				
40661	0	3957	0	0	22234	1657	2298	2611	2111				
40838	15181	3192	0	0	5712	0	13858	14535	9891				
40907	0	8150	4843	0	9150	0	20152	13615	13664				
41284	0	2553	4979	0	8158	2721	16907	911	0				
41337	18585	6110	12422	9870	0	0	17620	13985	0				
41368	1914	4479	0	1837	0	0	18311	19444	15915				
41618	0	13384	14605	0	25610	0	13379	1066	830				
41749	0	2516	8991	0	0	0	11633	729	12832				
41963	12833	127	0	7996	28197	0	19428	19727	0				
42146	0	0	3803	0	0	9559	0	0	11412				
42254	0	0	4531	0	39434	0	1409	4444	1025				
42499	3798	0	0	125	21223	0	13147	3941	10430				
42578	3875	0	0	4030	10667	0	10994	4968	15889				
42633	2488	4516	5933	0	0	0	7440	1660	12051				
43269	12431	4048	0	1474	0	0	11438	11155	5490				
43296	0	0	1485	0	39395	0	9944	10401	14737				
43337	1322	0	0	3978	0	5323	18817	58	6887				
43398	0	0	0	234	19353	8597	16821	0	0				
43399	8633	2034	0	4008	26237	0	0	12858	621				
43475	0	0	6558	530	26180	3640	13111	15273	0				
43629	0	0	385	0	39028	4892	602	0	4950				
43648	10514	4372	10042	0	0	0	15185	16780	10011				
43774	0	0	6527	0	2373	7879	19086	14533	16258				
43992	11022	3955	0	11276	16329	0	12401	9050	0				
44293	0	11981	0	7684	18937	0	5346	10970	1454				
44710	0	10353	13194	11650	0	5760	18714	11419	0				
0	13398	0	8653	2954	0	557	6466	18727	0				
0	0	481	11745	0	7813	1243	1576	2445	0				
0	2581	9284	0	10330	25515	0	1762	1347	9573				
0	4116	8022	964	3062	14027	0	13548	432	0				
0	8542	9633	9181	8825	5951	0	12278	13375	0				
0	11760	11926	4398	1434	23677	0	15256	19660	0				
0	19673	3817	13610	2582	8127	0	4836	5344	0				
0	4459	11229	10982	9330	24379	0	5557	15759	0				
0	8199	2770	2159	11279	0	2194	17405	9260	0				
0	9088	11699	0	12506	40132	0	4704	16834	15518				
0	16707	13058	119	0	0	0	16056	0	6986				
0	19602	0	12584	0	738	2225	11405	12524	15766				
8988	0	0	0	0	0	0	0	0	0				
31073	0	0	0	0	0	0	0	0	0				
1360	0	0	0	0	0	0	0	0	0				
33479	6361	0	0	0	0	308	0	0	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
257	11030	0	0	0	0	0	4074	15932	0				
38338	0	0	0	0	24799	0	886	874	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
37730	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
393	0	0	0	0	0	0	0	0	0				
24070	0	0	0	0	0	0	0	0	0				
17970	0	0	0	0	0	0	0	0	0				
17883	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
37400	0	0	0	0	0	0	0	0	0				
11470	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
35515	0	0	0	0	1872	0	0	0	0				
42787	0	0	0	0	0	0	0	0	0				
33811	0	0	0	0	0	0	0	0	0				
980	0	0	0	0	0	0	0	0	0				
22825	0	0	0	0	38238	0	0	0	0				
27236	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
1184	0	0	0	0	0	0	1066	7111	998				
17726	0	0	0	0	24084	0	0	0	0				
13306	0	0	0	0	0	0	0	0	0				
41174	0	0	0	0	0	0	0	0	0				
38502	0	0	0	0	0	0	0	0	0				
39689	0	0	0	0	32663	0	10744	12180	0				
17282	0	0	0	0	0	0	0	0	0				
18808	0	0	0	0	0	0	0	0	0				
41389	0	0	5787	0	0	1241	2509	2663	0				
0	0	0	0	0	0	0	0	0	0				
1664	0	0	0	0	0	0	0	0	0				
0	0	1763	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	15180				
26853	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
41807	0	0	0	0	0	0	0	0	0				
17760	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
24128	0	0	0	0	26810	0	0	0	0				
2007	0	0	0	0	0	0	0	0	0				
7698	0	0	0	0	0	0	0	0	0				
41752	0	0	0	0	0	0	0	0	0				
23519	0	6712	0	0	9631	0	8025	16979	0				
34553	0	0	0	0	0	0	0	0	0				
35355	0	0	0	0	0	0	0	0	0				
16102	0	0	0	0	0	0	0	0	0				
28568	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
39601	0	0	0	0	33408	0	0	6497	0				
9585	0	0	0	0	28029	0	0	0	0				
20948	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
17973	0	0	0	0	0	0	691	0	0				
2489	0	0	0	0	0	0	8801	1255	0				
32741	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
10967	0	0	0	0	0	0	0	0	0				
28876	0	0	0	9646	0	0	16840	11992	0				
22327	0	0	0	0	0	0	0	0	6435				
0	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
33041	0	0	0	0	0	0	0	0	0				
36432	0	0	0	0	0	0	0	0	0				
33127	466	0	14400	0	0	0	0	4857	0				
17079	0	0	0	0	0	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
22356	0	0	0	0	38302	3072	0	0	0				
34354	0	0	0	0	21553	0	8748	18832	0				
0	0	0	0	0	0	0	0	0	0				
17845	0	0	0	0	0	0	0	0	0				
18874	0	0	0	0	0	0	0	0	0				
21403	0	0	0	0	11699	0	0	0	0				
0	0	0	0	0	0	0	0	0	0				
15979	0	0	0	0	0	0	0	0	0				
39821	0	0	0	0	0	0	0	0	0				
30994	0	0	0	0	0	0	0	0	0				
5380	0	0	0	0	0	0	17104	0	0				
5403	0	0	0	0	0	0	0	0	0				
30293	0	0	0	10711	0	0	13910	0	0				
44663	0	0	0	0	0	0	0	0	0				
14164	0	0	0	0	0	0	0	0	0				
31846	0	0	0	0	0	0	0	0	0				
5901	0	0	0	0	0	0	0	0	0				
33107	0	0	0	0	0	0	0	0	0				
