Ensembl Gene ID,Fly Ensembl Gene ID,Homology Type
ENSG00000259460,,
ENSG00000165799,,
ENSG00000270304,,
ENSG00000162813,FBgn0039698,ortholog_one2one
ENSG00000262552,,
ENSG00000167969,FBgn0032162,ortholog_one2many
ENSG00000167969,FBgn0032161,ortholog_one2many
ENSG00000167969,FBgn0032160,ortholog_one2many
ENSG00000054803,,
ENSG00000111252,FBgn0028717,ortholog_one2many
ENSG00000155085,,
ENSG00000057149,,
ENSG00000173431,,
ENSG00000103549,FBgn0086694,ortholog_one2many
ENSG00000174123,FBgn0036978,ortholog_one2many
ENSG00000186352,,
ENSG00000259434,,
ENSG00000109917,FBgn0030096,ortholog_one2one
ENSG00000243122,,
ENSG00000258385,,
ENSG00000221695,,
ENSG00000266885,,
ENSG00000259225,,
ENSG00000265705,,
ENSG00000011376,FBgn0027085,ortholog_one2one
ENSG00000135414,FBgn0026199,ortholog_one2many
ENSG00000266529,,
ENSG00000243655,,
ENSG00000178935,,
ENSG00000124089,,
ENSG00000121749,FBgn0031233,ortholog_one2many
ENSG00000264168,,
ENSG00000223500,,
ENSG00000136144,FBgn0000247,ortholog_one2many
ENSG00000072682,FBgn0039776,ortholog_one2many
ENSG00000272941,,
ENSG00000184436,,
ENSG00000258901,,
ENSG00000078401,,
ENSG00000263914,,
ENSG00000233168,,
ENSG00000236914,,
ENSG00000173406,FBgn0000414,ortholog_one2many
ENSG00000231794,,
ENSG00000228849,,
ENSG00000258636,,
ENSG00000240103,,
ENSG00000072415,FBgn0261873,ortholog_one2one
ENSG00000227073,,
ENSG00000251858,,
ENSG00000234351,,
ENSG00000258536,,
ENSG00000271414,,
ENSG00000239799,,
ENSG00000241225,,
ENSG00000187456,,
ENSG00000232469,,
ENSG00000266500,,
ENSG00000125850,FBgn0003028,ortholog_one2many
ENSG00000231834,,
ENSG00000226694,,
ENSG00000223718,,
ENSG00000263483,,
ENSG00000266635,,
ENSG00000124098,FBgn0031504,ortholog_one2many
ENSG00000124098,FBgn0039970,ortholog_one2many
ENSG00000252998,,
ENSG00000262448,,
ENSG00000227912,,
ENSG00000212303,,
ENSG00000264316,,
ENSG00000273219,,
ENSG00000231326,,
ENSG00000175779,,
ENSG00000268750,,
ENSG00000222219,,
ENSG00000174125,FBgn0036978,ortholog_one2many
ENSG00000264930,,
ENSG00000005884,FBgn0004456,ortholog_one2many
ENSG00000224746,,
ENSG00000261878,,
ENSG00000264262,,
ENSG00000085185,FBgn0036814,ortholog_one2many
ENSG00000178222,,
ENSG00000199700,,
ENSG00000212156,,
ENSG00000265114,,
ENSG00000262853,,
ENSG00000234556,,
ENSG00000264431,,
ENSG00000234170,,
ENSG00000205323,,
ENSG00000175746,,
ENSG00000264970,,
ENSG00000198722,FBgn0025726,ortholog_one2many
ENSG00000259380,,
ENSG00000258074,,
ENSG00000165801,FBgn0050456,ortholog_many2many
ENSG00000165801,FBgn0035802,ortholog_many2many
ENSG00000238669,,
ENSG00000259192,,
ENSG00000153107,FBgn0004391,ortholog_one2one
ENSG00000258016,,
ENSG00000115423,FBgn0013809,ortholog_one2one
ENSG00000120539,FBgn0260399,ortholog_one2one
ENSG00000257790,,
ENSG00000263433,,
ENSG00000259326,,
ENSG00000257808,,
ENSG00000259598,,
ENSG00000269343,,
ENSG00000257605,,
ENSG00000264734,,
ENSG00000179826,,
ENSG00000264172,,
ENSG00000266736,,
ENSG00000269103,,
ENSG00000125871,,
ENSG00000152213,,
ENSG00000255470,,
ENSG00000109775,FBgn0036512,ortholog_one2one
ENSG00000137801,FBgn0031850,ortholog_one2many
ENSG00000179817,,
ENSG00000107263,FBgn0259228,ortholog_one2one
ENSG00000174130,FBgn0036978,ortholog_one2many
ENSG00000261886,,
ENSG00000108262,FBgn0033539,ortholog_one2many
ENSG00000269089,,
ENSG00000210709,,
ENSG00000264999,,
ENSG00000189332,FBgn0039741,ortholog_one2many
ENSG00000263142,,
ENSG00000176049,,
ENSG00000259149,,
ENSG00000222084,,
ENSG00000104371,,
ENSG00000258394,,
ENSG00000123179,,
ENSG00000204316,FBgn0030552,ortholog_one2one
ENSG00000258850,,
ENSG00000258505,,
ENSG00000258622,,
ENSG00000204514,,
ENSG00000112137,,
ENSG00000157353,,
ENSG00000148965,,
ENSG00000258934,,
ENSG00000262879,,
ENSG00000232838,FBgn0031247,ortholog_one2one
ENSG00000183678,,
ENSG00000165417,FBgn0011289,ortholog_one2one
ENSG00000067704,FBgn0036569,ortholog_one2one
ENSG00000099957,,
ENSG00000101557,FBgn0032216,ortholog_one2one
ENSG00000197712,FBgn0038360,ortholog_one2many
ENSG00000263650,,
ENSG00000221016,,
ENSG00000172869,FBgn0023458,ortholog_one2many
ENSG00000197746,FBgn0000416,ortholog_one2many
ENSG00000184033,,
ENSG00000239291,,
ENSG00000242142,,
ENSG00000235176,,
ENSG00000252504,,
ENSG00000262265,,
ENSG00000238565,,
ENSG00000149474,FBgn0032691,ortholog_one2one
ENSG00000134339,,
ENSG00000261872,,
ENSG00000242866,,
ENSG00000252088,,
ENSG00000238419,,
ENSG00000105976,,
ENSG00000138771,FBgn0085408,ortholog_one2many
ENSG00000254636,,
ENSG00000041880,,
ENSG00000126890,,
ENSG00000160844,,
ENSG00000263293,,
ENSG00000158014,FBgn0028516,ortholog_many2many
ENSG00000158014,FBgn0051860,ortholog_many2many
ENSG00000272599,,
ENSG00000149503,FBgn0260991,ortholog_one2one
ENSG00000213413,,
ENSG00000261956,,
ENSG00000162290,FBgn0034921,ortholog_one2many
ENSG00000138107,FBgn0011745,ortholog_one2many
ENSG00000262027,,
ENSG00000102753,FBgn0027338,ortholog_one2many
ENSG00000262072,,
ENSG00000142494,,
ENSG00000162600,,
ENSG00000227472,,
ENSG00000214300,,
ENSG00000128284,,
ENSG00000125740,FBgn0001297,ortholog_one2many
ENSG00000150667,,
ENSG00000183214,,
ENSG00000124749,,
ENSG00000114757,FBgn0023516,ortholog_one2many
ENSG00000168484,,
ENSG00000166033,FBgn0038233,ortholog_one2many
ENSG00000158022,,
ENSG00000087086,FBgn0030449,ortholog_one2many
ENSG00000087086,FBgn0015222,ortholog_one2many
ENSG00000205937,FBgn0263829,ortholog_one2many
ENSG00000205937,FBgn0037707,ortholog_one2many
ENSG00000232161,,
ENSG00000230271,,
ENSG00000081189,FBgn0011656,ortholog_one2many
ENSG00000257379,,
ENSG00000166173,FBgn0033936,ortholog_one2one
ENSG00000008838,FBgn0035851,ortholog_one2one
ENSG00000076662,,
ENSG00000039537,,
ENSG00000188573,FBgn0003062,ortholog_many2many
ENSG00000188573,FBgn0038090,ortholog_many2many
ENSG00000160563,FBgn0037359,ortholog_one2one
ENSG00000140022,FBgn0016975,ortholog_one2many
ENSG00000166073,,
ENSG00000160219,FBgn0016794,ortholog_one2many
ENSG00000198075,FBgn0037665,ortholog_one2many
ENSG00000236560,,
ENSG00000120137,FBgn0011205,ortholog_one2many
ENSG00000078668,FBgn0069354,ortholog_many2many
ENSG00000078668,FBgn0260453,ortholog_many2many
ENSG00000078668,FBgn0004363,ortholog_many2many
ENSG00000078668,FBgn0260454,ortholog_many2many
ENSG00000122543,,
ENSG00000156469,FBgn0037008,ortholog_one2one
ENSG00000198369,FBgn0020767,ortholog_one2many
ENSG00000262212,,
ENSG00000184292,,
ENSG00000270175,,
ENSG00000175087,,
ENSG00000257550,,
ENSG00000258069,,
ENSG00000087586,FBgn0000147,ortholog_one2many
ENSG00000206449,,
ENSG00000228197,,
ENSG00000268482,,
ENSG00000163273,,
ENSG00000230742,,
ENSG00000237733,,
ENSG00000198466,,
ENSG00000249103,,
ENSG00000233989,,
ENSG00000100554,FBgn0040377,ortholog_one2many
ENSG00000100554,FBgn0022097,ortholog_one2many
ENSG00000100554,FBgn0033706,ortholog_one2many
ENSG00000173432,,
ENSG00000197245,,
ENSG00000269494,,
ENSG00000264261,,
ENSG00000229889,,
ENSG00000236014,,
ENSG00000228927,FBgn0014879,ortholog_one2many
ENSG00000162601,FBgn0032348,ortholog_one2many
ENSG00000131375,,
ENSG00000198853,,
ENSG00000125744,FBgn0015831,ortholog_many2many
ENSG00000125744,FBgn0053113,ortholog_many2many
ENSG00000125744,FBgn0262100,ortholog_many2many
ENSG00000269476,,
ENSG00000134779,FBgn0036236,ortholog_one2one
ENSG00000142684,FBgn0029885,ortholog_one2one
ENSG00000124713,FBgn0038074,ortholog_one2one
ENSG00000079134,FBgn0037382,ortholog_one2one
ENSG00000013293,FBgn0031064,ortholog_one2one
ENSG00000196358,FBgn0015773,ortholog_many2many
ENSG00000196358,FBgn0015774,ortholog_many2many
ENSG00000147044,FBgn0013759,ortholog_one2one
ENSG00000123178,FBgn0038564,ortholog_one2one
ENSG00000110721,FBgn0032955,ortholog_one2many
ENSG00000173480,,
ENSG00000258179,,
ENSG00000240721,,
ENSG00000225130,,
ENSG00000072506,FBgn0021765,ortholog_one2one
ENSG00000144935,FBgn0005614,ortholog_many2many
ENSG00000144935,FBgn0003861,ortholog_many2many
ENSG00000144935,FBgn0032593,ortholog_many2many
ENSG00000252747,,
ENSG00000257752,,
ENSG00000183684,FBgn0010774,ortholog_one2many
ENSG00000183684,FBgn0032439,ortholog_one2many
ENSG00000186143,,
ENSG00000185189,FBgn0027497,ortholog_one2many
ENSG00000205129,,
ENSG00000199245,,
ENSG00000174912,,
ENSG00000236579,,
ENSG00000252850,,
ENSG00000168515,,
ENSG00000259047,,
ENSG00000246363,,
ENSG00000240875,,
ENSG00000267426,,
ENSG00000234242,,
ENSG00000258406,,
ENSG00000226285,,
ENSG00000235340,,
ENSG00000065320,FBgn0015773,ortholog_many2many
ENSG00000065320,FBgn0015774,ortholog_many2many
ENSG00000200786,,
ENSG00000186212,FBgn0036302,ortholog_one2many
ENSG00000213470,,
ENSG00000259051,,
ENSG00000206818,,
ENSG00000166396,FBgn0083141,ortholog_many2many
ENSG00000166396,FBgn0024293,ortholog_many2many
ENSG00000166396,FBgn0051902,ortholog_many2many
ENSG00000166396,FBgn0053121,ortholog_many2many
ENSG00000166396,FBgn0033115,ortholog_many2many
ENSG00000166396,FBgn0028987,ortholog_many2many
ENSG00000166396,FBgn0028988,ortholog_many2many
ENSG00000166396,FBgn0033574,ortholog_many2many
ENSG00000166396,FBgn0033112,ortholog_many2many
ENSG00000166396,FBgn0024294,ortholog_many2many
ENSG00000166396,FBgn0002930,ortholog_many2many
ENSG00000166396,FBgn0028985,ortholog_many2many
ENSG00000166396,FBgn0028986,ortholog_many2many
ENSG00000166396,FBgn0028983,ortholog_many2many
ENSG00000166396,FBgn0033113,ortholog_many2many
ENSG00000238471,,
ENSG00000230853,,
ENSG00000257629,,
ENSG00000258828,,
ENSG00000260492,,
ENSG00000215187,FBgn0033610,ortholog_one2one
ENSG00000244392,,
ENSG00000230457,,
ENSG00000006283,,
ENSG00000124939,,
ENSG00000234223,,
ENSG00000257156,,
ENSG00000105185,FBgn0036580,ortholog_one2one
ENSG00000260030,,
ENSG00000257726,,
ENSG00000258387,,
ENSG00000238302,,
ENSG00000223213,,
ENSG00000229653,,
ENSG00000163792,FBgn0022740,ortholog_one2many
ENSG00000257820,,
ENSG00000258894,,
ENSG00000241879,,
ENSG00000118873,FBgn0027505,ortholog_one2one
ENSG00000253053,,
ENSG00000100336,,
ENSG00000249641,,
ENSG00000239706,,
ENSG00000137821,FBgn0035577,ortholog_one2one
ENSG00000181495,,
ENSG00000105397,,
ENSG00000271327,,
ENSG00000237500,,
ENSG00000271090,,
ENSG00000124935,,
ENSG00000235281,,
ENSG00000184347,FBgn0264089,ortholog_one2many
ENSG00000257390,FBgn0037252,ortholog_one2many
ENSG00000231743,,
ENSG00000240347,,
ENSG00000234182,,
ENSG00000268728,,
ENSG00000204977,,
ENSG00000232667,,
ENSG00000228630,,
ENSG00000273001,,
ENSG00000253347,,
ENSG00000223550,,
ENSG00000177606,FBgn0001291,ortholog_one2many
ENSG00000102271,FBgn0030114,ortholog_one2many
ENSG00000258969,,
ENSG00000170310,FBgn0036643,ortholog_one2one
ENSG00000237399,,
ENSG00000259019,,
ENSG00000104812,FBgn0038293,ortholog_one2many
ENSG00000228782,,
ENSG00000259137,,
ENSG00000259148,,
ENSG00000141503,FBgn0010909,ortholog_one2many
ENSG00000236968,,
ENSG00000259126,,
ENSG00000226762,,
ENSG00000227338,,
ENSG00000123066,FBgn0003415,ortholog_one2many
ENSG00000138758,,
ENSG00000233321,,
ENSG00000143442,FBgn0033998,ortholog_one2many
ENSG00000196724,,
ENSG00000108799,FBgn0000629,ortholog_one2many
ENSG00000123353,FBgn0037110,ortholog_one2many
ENSG00000167970,,
ENSG00000142675,FBgn0021818,ortholog_one2many
ENSG00000107140,FBgn0004876,ortholog_one2many
ENSG00000163710,FBgn0259140,ortholog_many2many
ENSG00000163710,FBgn0052702,ortholog_many2many
ENSG00000264837,,
ENSG00000168491,,
ENSG00000121060,,
ENSG00000144283,FBgn0260799,ortholog_one2many
ENSG00000204311,,
ENSG00000184293,,
ENSG00000168754,,
ENSG00000265646,,
ENSG00000005700,FBgn0034113,ortholog_one2one
ENSG00000237046,,
ENSG00000230649,,
ENSG00000198553,,
ENSG00000258487,,
ENSG00000197632,,
ENSG00000232053,,
ENSG00000258747,,
ENSG00000110848,,
ENSG00000135968,FBgn0037979,ortholog_one2one
ENSG00000188878,FBgn0036206,ortholog_one2one
ENSG00000238501,,
ENSG00000110484,,
ENSG00000258998,,
ENSG00000123268,FBgn0014467,ortholog_one2many
ENSG00000110066,FBgn0025639,ortholog_one2many
ENSG00000259000,,
ENSG00000096395,,
ENSG00000206734,,
ENSG00000138074,FBgn0052669,ortholog_one2many
ENSG00000138074,FBgn0034494,ortholog_one2many
ENSG00000258633,,
ENSG00000263766,,
ENSG00000172456,FBgn0035484,ortholog_one2one
ENSG00000075426,FBgn0001297,ortholog_one2many
ENSG00000264558,,
ENSG00000264243,,
ENSG00000105186,,
ENSG00000266821,,
ENSG00000197745,,
ENSG00000204842,FBgn0041188,ortholog_one2many
ENSG00000166394,FBgn0036211,ortholog_one2many
ENSG00000107290,FBgn0035842,ortholog_many2many
ENSG00000115419,FBgn0261625,ortholog_one2many
ENSG00000264920,,
ENSG00000235025,,
ENSG00000167972,FBgn0031170,ortholog_one2many
ENSG00000167972,FBgn0036747,ortholog_one2many
ENSG00000135392,FBgn0037252,ortholog_one2many
ENSG00000113407,FBgn0027081,ortholog_many2many
ENSG00000234494,,
ENSG00000128335,,
ENSG00000265246,,
ENSG00000099960,FBgn0036493,ortholog_many2many
ENSG00000176124,,
ENSG00000180929,,
ENSG00000239223,,
ENSG00000122674,FBgn0035470,ortholog_one2many
ENSG00000204149,FBgn0028509,ortholog_one2many
ENSG00000128829,FBgn0019990,ortholog_one2one
ENSG00000121895,,
ENSG00000201509,,
ENSG00000213664,,
ENSG00000162174,FBgn0030653,ortholog_one2one
ENSG00000206705,,
ENSG00000259747,,
ENSG00000220982,,
ENSG00000236503,,
ENSG00000206447,,
ENSG00000259731,,
ENSG00000265453,,
ENSG00000111046,FBgn0002922,ortholog_one2many
ENSG00000079150,FBgn0010470,ortholog_one2many
ENSG00000263583,,
ENSG00000264469,,
ENSG00000102034,,
ENSG00000259345,,
ENSG00000160213,,
ENSG00000187905,FBgn0038531,ortholog_one2many
ENSG00000033100,FBgn0263005,ortholog_one2many
ENSG00000166596,FBgn0035724,ortholog_one2many
ENSG00000259278,,
ENSG00000102870,,
ENSG00000226066,,
ENSG00000258509,,
ENSG00000259423,,
ENSG00000137101,,
ENSG00000137265,,
ENSG00000259046,,
ENSG00000130826,FBgn0259937,ortholog_one2one
ENSG00000258949,,
ENSG00000234352,,
ENSG00000259450,,
ENSG00000249163,,
ENSG00000259447,,
ENSG00000212615,,
ENSG00000239043,,
ENSG00000199739,,
ENSG00000259269,,
ENSG00000258608,,
ENSG00000260046,,
ENSG00000242550,,
ENSG00000111049,FBgn0002922,ortholog_one2many
ENSG00000257900,,
ENSG00000259390,,
ENSG00000158113,,
ENSG00000258746,,
ENSG00000258845,,
ENSG00000099385,FBgn0026149,ortholog_one2many
ENSG00000259279,,
ENSG00000259580,,
ENSG00000258616,,
ENSG00000236925,,
ENSG00000239511,,
ENSG00000261136,,
ENSG00000160214,FBgn0022069,ortholog_one2many
ENSG00000259432,,
ENSG00000233599,,
ENSG00000246863,,
ENSG00000200305,,
ENSG00000238564,,
ENSG00000259389,,
ENSG00000248508,,
ENSG00000133475,FBgn0030361,ortholog_many2many
ENSG00000133475,FBgn0030796,ortholog_many2many
ENSG00000266601,,
ENSG00000186047,,
ENSG00000251151,,
ENSG00000152454,,
ENSG00000263798,,
ENSG00000259584,,
ENSG00000109790,FBgn0030114,ortholog_one2many
ENSG00000259409,,
ENSG00000222499,,
ENSG00000264019,,
ENSG00000243629,,
ENSG00000259239,,
ENSG00000124493,,
ENSG00000264701,,
ENSG00000241544,,
ENSG00000123342,,
ENSG00000207947,,
ENSG00000258992,FBgn0014879,ortholog_one2many
ENSG00000182836,FBgn0032845,ortholog_one2many
ENSG00000156471,FBgn0037010,ortholog_one2one
ENSG00000177025,,
ENSG00000260648,,
ENSG00000213889,FBgn0039421,ortholog_many2many
ENSG00000213889,FBgn0086361,ortholog_many2many
ENSG00000263412,,
ENSG00000241135,,
ENSG00000259307,,
ENSG00000150281,,
ENSG00000244705,,
ENSG00000266341,,
ENSG00000259198,,
ENSG00000206954,,
ENSG00000082014,FBgn0025463,ortholog_one2many
ENSG00000221739,,
ENSG00000259330,,
ENSG00000263787,,
ENSG00000252714,,
ENSG00000259368,,
ENSG00000201778,,
ENSG00000259714,,
ENSG00000244515,,
ENSG00000261374,,
ENSG00000207306,,
ENSG00000090097,,
ENSG00000241770,,
ENSG00000136104,FBgn0030507,ortholog_one2one
ENSG00000224006,,
ENSG00000259364,,
ENSG00000235300,,
ENSG00000222675,,
ENSG00000100342,,
ENSG00000205057,,
ENSG00000259211,,
ENSG00000243176,,
ENSG00000244251,,
ENSG00000171067,,
ENSG00000266222,,
ENSG00000200538,,
ENSG00000249915,FBgn0086378,ortholog_one2one
ENSG00000259536,,
ENSG00000257127,,
ENSG00000125846,,
ENSG00000264451,,
ENSG00000141552,FBgn0250903,ortholog_one2one
ENSG00000270981,,
ENSG00000206805,,
ENSG00000137078,,
ENSG00000223313,,
ENSG00000251751,,
ENSG00000196934,FBgn0262483,ortholog_one2many
ENSG00000238559,,
ENSG00000239716,,
ENSG00000265814,,
ENSG00000166704,,
ENSG00000230148,,
ENSG00000259254,,
ENSG00000242536,,
ENSG00000166762,,
ENSG00000245849,,
ENSG00000241723,,
ENSG00000243314,,
ENSG00000214215,,
ENSG00000165804,,
ENSG00000243150,,
ENSG00000058404,FBgn0264607,ortholog_one2many
ENSG00000169635,,
ENSG00000236892,,
ENSG00000105401,FBgn0011573,ortholog_one2many
ENSG00000083720,FBgn0035298,ortholog_one2many
ENSG00000243025,,
ENSG00000229672,,
ENSG00000243165,,
ENSG00000272087,,
ENSG00000134709,FBgn0001202,ortholog_one2many
ENSG00000110756,FBgn0086679,ortholog_one2one
ENSG00000224867,,
ENSG00000116095,FBgn0027569,ortholog_one2many
ENSG00000272440,,
ENSG00000264420,,
ENSG00000180801,FBgn0036768,ortholog_many2many
ENSG00000180801,FBgn0036765,ortholog_many2many
ENSG00000180801,FBgn0033763,ortholog_many2many
ENSG00000180801,FBgn0052191,ortholog_many2many
ENSG00000228353,,
ENSG00000231002,,
ENSG00000258700,,
ENSG00000223465,,
ENSG00000163584,FBgn0034837,ortholog_many2many
ENSG00000163584,FBgn0015288,ortholog_many2many
ENSG00000240207,,
ENSG00000168487,FBgn0004885,ortholog_many2many
ENSG00000168487,FBgn0003719,ortholog_many2many
ENSG00000186452,FBgn0039629,ortholog_many2many
ENSG00000186452,FBgn0003450,ortholog_many2many
ENSG00000186452,FBgn0039628,ortholog_many2many
ENSG00000186452,FBgn0034139,ortholog_many2many
ENSG00000186452,FBgn0036436,ortholog_many2many
ENSG00000186452,FBgn0036817,ortholog_many2many
ENSG00000186452,FBgn0036427,ortholog_many2many
ENSG00000186452,FBgn0033359,ortholog_many2many
ENSG00000186452,FBgn0034661,ortholog_many2many
ENSG00000186452,FBgn0037222,ortholog_many2many
ENSG00000186452,FBgn0036891,ortholog_many2many
ENSG00000186452,FBgn0038447,ortholog_many2many
ENSG00000186452,FBgn0038114,ortholog_many2many
ENSG00000186452,FBgn0030925,ortholog_many2many
ENSG00000186452,FBgn0085379,ortholog_many2many
ENSG00000186452,FBgn0030926,ortholog_many2many
ENSG00000186452,FBgn0051728,ortholog_many2many
ENSG00000186452,FBgn0035501,ortholog_many2many
ENSG00000186452,FBgn0031619,ortholog_many2many
ENSG00000186452,FBgn0003319,ortholog_many2many
ENSG00000186452,FBgn0052260,ortholog_many2many
ENSG00000186452,FBgn0038727,ortholog_many2many
ENSG00000186452,FBgn0042098,ortholog_many2many
ENSG00000186452,FBgn0039630,ortholog_many2many
ENSG00000186452,FBgn0034666,ortholog_many2many
ENSG00000186452,FBgn0038113,ortholog_many2many
ENSG00000186452,FBgn0034796,ortholog_many2many
ENSG00000186452,FBgn0033362,ortholog_many2many
ENSG00000186452,FBgn0030051,ortholog_many2many
ENSG00000186452,FBgn0039272,ortholog_many2many
ENSG00000227794,,
ENSG00000187510,,
ENSG00000251735,,
ENSG00000258392,,
ENSG00000244053,,
ENSG00000162337,FBgn0000119,ortholog_one2many
ENSG00000183378,FBgn0039629,ortholog_many2many
ENSG00000183378,FBgn0003450,ortholog_many2many
ENSG00000183378,FBgn0039628,ortholog_many2many
ENSG00000183378,FBgn0034139,ortholog_many2many
ENSG00000183378,FBgn0036436,ortholog_many2many
ENSG00000183378,FBgn0036817,ortholog_many2many
ENSG00000183378,FBgn0036427,ortholog_many2many
ENSG00000183378,FBgn0033359,ortholog_many2many
ENSG00000183378,FBgn0034661,ortholog_many2many
ENSG00000183378,FBgn0037222,ortholog_many2many
ENSG00000183378,FBgn0036891,ortholog_many2many
ENSG00000183378,FBgn0038447,ortholog_many2many
ENSG00000183378,FBgn0038114,ortholog_many2many
ENSG00000183378,FBgn0030925,ortholog_many2many
ENSG00000183378,FBgn0085379,ortholog_many2many
ENSG00000183378,FBgn0030926,ortholog_many2many
ENSG00000183378,FBgn0051728,ortholog_many2many
ENSG00000183378,FBgn0035501,ortholog_many2many
ENSG00000183378,FBgn0031619,ortholog_many2many
ENSG00000183378,FBgn0003319,ortholog_many2many
ENSG00000183378,FBgn0052260,ortholog_many2many
ENSG00000183378,FBgn0038727,ortholog_many2many
ENSG00000183378,FBgn0042098,ortholog_many2many
ENSG00000183378,FBgn0039630,ortholog_many2many
ENSG00000183378,FBgn0034666,ortholog_many2many
ENSG00000183378,FBgn0038113,ortholog_many2many
ENSG00000183378,FBgn0034796,ortholog_many2many
ENSG00000183378,FBgn0033362,ortholog_many2many
ENSG00000183378,FBgn0030051,ortholog_many2many
ENSG00000183378,FBgn0039272,ortholog_many2many
ENSG00000214903,,
ENSG00000215425,,
ENSG00000263945,,
ENSG00000144535,FBgn0035111,ortholog_one2one
ENSG00000163803,FBgn0036939,ortholog_one2many
ENSG00000163803,FBgn0031735,ortholog_one2many
ENSG00000099290,,
ENSG00000162063,,
ENSG00000124587,FBgn0033564,ortholog_one2one
ENSG00000259129,,
ENSG00000110243,,
ENSG00000187566,,
ENSG00000174607,FBgn0038083,ortholog_many2many
ENSG00000174607,FBgn0026756,ortholog_many2many
ENSG00000174607,FBgn0040252,ortholog_many2many
ENSG00000174607,FBgn0040257,ortholog_many2many
ENSG00000174607,FBgn0039086,ortholog_many2many
ENSG00000174607,FBgn0040250,ortholog_many2many
ENSG00000174607,FBgn0031887,ortholog_many2many
ENSG00000174607,FBgn0026755,ortholog_many2many
ENSG00000174607,FBgn0015663,ortholog_many2many
ENSG00000174607,FBgn0027073,ortholog_many2many
ENSG00000174607,FBgn0039085,ortholog_many2many
ENSG00000174607,FBgn0026314,ortholog_many2many
ENSG00000174607,FBgn0027070,ortholog_many2many
ENSG00000174607,FBgn0032684,ortholog_many2many
ENSG00000174607,FBgn0040259,ortholog_many2many
ENSG00000174607,FBgn0026754,ortholog_many2many
ENSG00000174607,FBgn0040262,ortholog_many2many
ENSG00000174607,FBgn0040251,ortholog_many2many
ENSG00000174607,FBgn0051002,ortholog_many2many
ENSG00000174607,FBgn0040255,ortholog_many2many
ENSG00000174607,FBgn0040261,ortholog_many2many
ENSG00000174607,FBgn0040253,ortholog_many2many
ENSG00000174607,FBgn0040260,ortholog_many2many
ENSG00000174607,FBgn0027074,ortholog_many2many
ENSG00000174607,FBgn0032713,ortholog_many2many
ENSG00000174607,FBgn0036842,ortholog_many2many
ENSG00000174607,FBgn0026315,ortholog_many2many
ENSG00000174607,FBgn0039087,ortholog_many2many
ENSG00000174607,FBgn0050438,ortholog_many2many
ENSG00000174607,FBgn0034605,ortholog_many2many
ENSG00000174607,FBgn0040256,ortholog_many2many
ENSG00000174607,FBgn0038886,ortholog_many2many
ENSG00000174607,FBgn0038082,ortholog_many2many
ENSG00000271259,,
ENSG00000125482,,
ENSG00000183246,FBgn0262483,ortholog_one2many
ENSG00000159884,,
ENSG00000137364,,
ENSG00000185651,FBgn0026316,ortholog_one2many
ENSG00000263406,,
ENSG00000150510,,
ENSG00000206902,,
ENSG00000149021,,
ENSG00000103051,FBgn0032258,ortholog_one2one
ENSG00000110244,,
ENSG00000207109,,
ENSG00000229436,,
ENSG00000212608,,
ENSG00000168575,FBgn0260795,ortholog_one2many
ENSG00000226671,,
ENSG00000227224,,
ENSG00000223514,,
ENSG00000225682,,
ENSG00000251987,,
ENSG00000233101,,
ENSG00000224134,,
ENSG00000264327,,
ENSG00000232968,,
ENSG00000234113,,
ENSG00000144199,FBgn0036346,ortholog_many2many
ENSG00000144199,FBgn0038924,ortholog_many2many
ENSG00000198898,FBgn0034577,ortholog_one2many
ENSG00000171659,,
ENSG00000116141,FBgn0260934,ortholog_one2many
ENSG00000233491,,
ENSG00000158270,,
ENSG00000150477,,
ENSG00000138653,FBgn0020251,ortholog_one2many
ENSG00000125753,FBgn0000578,ortholog_one2many
ENSG00000188523,,
ENSG00000230196,,
ENSG00000263416,,
ENSG00000102189,,
ENSG00000223770,,
ENSG00000110245,,
ENSG00000233450,,
ENSG00000253309,,
ENSG00000121716,,
ENSG00000163577,FBgn0034967,ortholog_one2many
ENSG00000124942,,
ENSG00000215790,FBgn0031183,ortholog_one2many
ENSG00000266313,,
ENSG00000265683,,
ENSG00000072210,FBgn0010548,ortholog_one2many
ENSG00000266356,,
ENSG00000125492,FBgn0030408,ortholog_one2many
ENSG00000188582,,
ENSG00000171657,,
ENSG00000089091,,
ENSG00000230573,,
ENSG00000266433,,
ENSG00000226005,,
ENSG00000155026,,
ENSG00000227101,,
ENSG00000137135,,
ENSG00000236990,,
ENSG00000143995,FBgn0001235,ortholog_one2many
ENSG00000223769,,
ENSG00000233117,,
ENSG00000118137,,
ENSG00000268706,,
ENSG00000232356,,
ENSG00000147183,,
ENSG00000221262,,
ENSG00000213530,,
ENSG00000221887,,
ENSG00000228711,,
ENSG00000224446,,
ENSG00000202281,,
ENSG00000183303,,
ENSG00000224382,,
ENSG00000235503,,
ENSG00000226982,,
ENSG00000243675,,
ENSG00000131844,FBgn0042083,ortholog_one2one
ENSG00000271778,,
ENSG00000237103,,
ENSG00000230617,,
ENSG00000270344,,
ENSG00000189221,,
ENSG00000230096,,
ENSG00000182334,,
ENSG00000272247,,
ENSG00000134716,,
ENSG00000225274,,
ENSG00000230244,,
ENSG00000207124,,
ENSG00000226437,,
ENSG00000237725,,
ENSG00000232374,,
ENSG00000222994,,
ENSG00000156711,,
ENSG00000258302,,
ENSG00000227982,,
ENSG00000175393,,
ENSG00000263634,,
