Ensembl Gene ID,Rat Ensembl Gene ID,Homology Type
ENSG00000201569,,
ENSG00000200060,,
ENSG00000198838,ENSRNOG00000006645,ortholog_one2one
ENSG00000225683,,
ENSG00000126391,ENSRNOG00000020881,ortholog_one2one
ENSG00000256699,,
ENSG00000249426,,
ENSG00000182759,ENSRNOG00000007668,ortholog_one2one
ENSG00000128710,ENSRNOG00000001581,ortholog_one2one
ENSG00000182572,ENSRNOG00000045820,ortholog_many2many
ENSG00000110104,ENSRNOG00000020925,ortholog_one2one
ENSG00000249737,,
ENSG00000226262,,
ENSG00000264710,,
ENSG00000252792,,
ENSG00000239820,,
ENSG00000226964,,
ENSG00000258759,,
ENSG00000214856,,
ENSG00000136811,ENSRNOG00000014584,ortholog_one2one
ENSG00000173357,,
ENSG00000244048,,
ENSG00000226667,,
ENSG00000225479,,
ENSG00000258837,,
ENSG00000179841,ENSRNOG00000006410,ortholog_one2one
ENSG00000226092,,
ENSG00000246214,,
ENSG00000244677,,
ENSG00000221201,,
ENSG00000215044,,
ENSG00000198558,ENSRNOG00000045978,ortholog_many2many
ENSG00000176681,ENSRNOG00000042025,ortholog_many2many
ENSG00000176681,ENSRNOG00000042833,ortholog_many2many
ENSG00000222298,,
ENSG00000178591,ENSRNOG00000049996,ortholog_one2many
ENSG00000178591,ENSRNOG00000047529,ortholog_one2many
ENSG00000201348,,
ENSG00000196562,ENSRNOG00000006052,ortholog_one2one
ENSG00000176022,ENSRNOG00000019979,ortholog_one2one
ENSG00000201600,,
ENSG00000228438,,
ENSG00000244692,,
ENSG00000176907,ENSRNOG00000049811,ortholog_one2many
ENSG00000176907,ENSRNOG00000047977,ortholog_one2many
ENSG00000252819,,
ENSG00000271991,,
ENSG00000256085,,
ENSG00000014164,ENSRNOG00000007684,ortholog_one2one
ENSG00000261763,,
ENSG00000137814,ENSRNOG00000048700,ortholog_one2many
ENSG00000137814,ENSRNOG00000048933,ortholog_one2many
ENSG00000137814,ENSRNOG00000049634,ortholog_one2many
ENSG00000137814,ENSRNOG00000046745,ortholog_one2many
ENSG00000225988,,
ENSG00000265799,,
ENSG00000250415,,
ENSG00000266769,,
ENSG00000256646,ENSRNOG00000049920,ortholog_one2one
ENSG00000237968,,
ENSG00000250543,,
ENSG00000125788,ENSRNOG00000007525,ortholog_one2one
ENSG00000232738,,
ENSG00000232110,,
ENSG00000256137,,
ENSG00000243961,,
ENSG00000227210,,
ENSG00000251471,,
ENSG00000270757,,
ENSG00000183134,ENSRNOG00000036631,ortholog_one2one
ENSG00000231159,,
ENSG00000157540,ENSRNOG00000001662,ortholog_one2one
ENSG00000224289,,
ENSG00000184163,ENSRNOG00000019864,ortholog_one2one
ENSG00000250161,,
ENSG00000263959,,
ENSG00000201370,,
ENSG00000095464,ENSRNOG00000016593,ortholog_one2one
ENSG00000227906,,
ENSG00000249290,,
ENSG00000125676,ENSRNOG00000007315,ortholog_one2one
ENSG00000223734,,
ENSG00000064201,ENSRNOG00000026039,ortholog_one2one
ENSG00000237578,,
ENSG00000088782,,
ENSG00000234452,,
ENSG00000198755,ENSRNOG00000000505,ortholog_one2one
ENSG00000230606,,
ENSG00000174100,ENSRNOG00000010540,ortholog_one2one
ENSG00000264690,ENSRNOG00000041582,ortholog_one2many
ENSG00000126804,ENSRNOG00000030397,ortholog_one2one
ENSG00000243536,,
ENSG00000253093,,
ENSG00000112697,ENSRNOG00000010895,ortholog_one2one
ENSG00000165061,ENSRNOG00000038215,ortholog_many2many
ENSG00000172795,ENSRNOG00000049822,ortholog_one2many
ENSG00000172795,ENSRNOG00000045593,ortholog_one2many
ENSG00000172795,ENSRNOG00000047032,ortholog_one2many
ENSG00000172795,ENSRNOG00000045895,ortholog_one2many
ENSG00000198997,ENSRNOG00000035639,ortholog_one2one
ENSG00000243538,,
ENSG00000149506,ENSRNOG00000020907,ortholog_one2one
ENSG00000249962,,
ENSG00000233565,,
ENSG00000136463,ENSRNOG00000008405,ortholog_one2one
ENSG00000268821,,
ENSG00000251058,,
ENSG00000264599,,
ENSG00000203632,,
ENSG00000232936,,
ENSG00000230506,,
ENSG00000087111,ENSRNOG00000011366,ortholog_one2one
ENSG00000185982,ENSRNOG00000023384,ortholog_one2one
ENSG00000142347,ENSRNOG00000008409,ortholog_one2one
ENSG00000216184,,
ENSG00000198491,,
ENSG00000250433,,
ENSG00000232448,,
ENSG00000264043,,
ENSG00000128815,ENSRNOG00000029662,ortholog_one2one
ENSG00000112297,ENSRNOG00000025998,ortholog_one2one
ENSG00000144648,ENSRNOG00000019472,ortholog_one2one
ENSG00000249305,,
ENSG00000239093,,
ENSG00000237005,,
ENSG00000207622,,
ENSG00000261826,,
ENSG00000234378,,
ENSG00000225836,,
ENSG00000224085,,
ENSG00000260987,,
ENSG00000201436,,
ENSG00000125903,ENSRNOG00000023477,ortholog_one2one
ENSG00000235100,,
ENSG00000123838,ENSRNOG00000004062,ortholog_one2one
ENSG00000214835,,
ENSG00000112337,ENSRNOG00000017180,ortholog_one2one
ENSG00000104783,ENSRNOG00000019440,ortholog_one2one
ENSG00000123360,ENSRNOG00000036828,ortholog_one2one
ENSG00000248773,,
ENSG00000240996,,
ENSG00000201324,,
ENSG00000260489,,
ENSG00000238424,,
ENSG00000099999,ENSRNOG00000004940,ortholog_one2one
ENSG00000213729,,
ENSG00000081307,ENSRNOG00000011027,ortholog_one2one
ENSG00000256262,,
ENSG00000232229,,
ENSG00000169599,ENSRNOG00000018410,ortholog_one2one
ENSG00000271892,,
ENSG00000124370,ENSRNOG00000016327,ortholog_one2one
ENSG00000186458,,
ENSG00000266059,,
ENSG00000270670,,
ENSG00000226159,,
ENSG00000146707,ENSRNOG00000001434,ortholog_one2many
ENSG00000122359,ENSRNOG00000010984,ortholog_one2one
ENSG00000163719,ENSRNOG00000007881,ortholog_one2one
ENSG00000200763,,
ENSG00000228938,,
ENSG00000206814,,
ENSG00000235411,,
ENSG00000115840,ENSRNOG00000022922,ortholog_one2one
ENSG00000198944,,
ENSG00000197153,ENSRNOG00000045820,ortholog_many2many
ENSG00000105373,ENSRNOG00000013023,ortholog_one2one
ENSG00000181965,ENSRNOG00000022405,ortholog_one2one
ENSG00000113456,ENSRNOG00000018063,ortholog_one2one
ENSG00000173698,ENSRNOG00000032472,ortholog_one2one
ENSG00000112531,ENSRNOG00000017174,ortholog_one2many
ENSG00000112531,ENSRNOG00000048297,ortholog_one2many
ENSG00000173727,,
ENSG00000254901,ENSRNOG00000020427,ortholog_one2one
ENSG00000222451,,
ENSG00000215196,,
ENSG00000236373,,
ENSG00000233224,ENSRNOG00000022146,ortholog_many2many
ENSG00000133247,ENSRNOG00000017508,ortholog_one2one
ENSG00000115540,ENSRNOG00000014980,ortholog_one2one
ENSG00000145824,ENSRNOG00000011984,ortholog_one2one
ENSG00000201965,,
ENSG00000251270,,
ENSG00000197744,,
ENSG00000238735,,
ENSG00000237982,,
ENSG00000241400,,
ENSG00000251990,,
ENSG00000049283,ENSRNOG00000003284,ortholog_one2one
ENSG00000249417,,
ENSG00000238793,,
ENSG00000104518,ENSRNOG00000007728,ortholog_one2one
ENSG00000251536,,
ENSG00000221555,,
ENSG00000249540,,
ENSG00000252216,,
ENSG00000200735,,
ENSG00000249494,,
ENSG00000157483,ENSRNOG00000011886,ortholog_one2one
ENSG00000261650,,
ENSG00000215606,,
ENSG00000106588,,
ENSG00000128709,ENSRNOG00000001580,ortholog_one2one
ENSG00000250816,,
ENSG00000232475,,
ENSG00000117859,ENSRNOG00000033593,ortholog_one2one
ENSG00000250170,,
ENSG00000053524,,
ENSG00000229553,,
ENSG00000249986,,
ENSG00000223179,,
ENSG00000242104,,
ENSG00000250678,,
ENSG00000232800,,
ENSG00000164403,ENSRNOG00000007431,ortholog_one2one
ENSG00000270145,,
ENSG00000214039,,
ENSG00000201862,,
ENSG00000160087,ENSRNOG00000019749,ortholog_one2one
ENSG00000265666,,
ENSG00000252908,,
ENSG00000165792,ENSRNOG00000025512,ortholog_one2one
ENSG00000241899,,
ENSG00000053900,ENSRNOG00000004130,ortholog_one2one
ENSG00000264655,,
ENSG00000212171,,
ENSG00000239172,,
ENSG00000229018,,
ENSG00000198909,ENSRNOG00000008441,ortholog_one2one
ENSG00000185296,,
ENSG00000257838,,
ENSG00000228950,,
ENSG00000145832,ENSRNOG00000012040,ortholog_one2one
ENSG00000252653,,
ENSG00000244044,,
ENSG00000264630,,
ENSG00000038382,ENSRNOG00000012148,ortholog_one2one
ENSG00000142661,ENSRNOG00000032994,ortholog_one2one
ENSG00000201715,,
ENSG00000004838,ENSRNOG00000021602,ortholog_one2one
ENSG00000175879,ENSRNOG00000042480,ortholog_one2one
ENSG00000200829,,
ENSG00000182621,ENSRNOG00000004810,ortholog_one2one
ENSG00000124383,ENSRNOG00000016266,ortholog_one2one
ENSG00000164330,ENSRNOG00000028845,ortholog_one2many
ENSG00000164330,ENSRNOG00000047239,ortholog_one2many
ENSG00000223361,,
ENSG00000188921,ENSRNOG00000005772,ortholog_one2one
ENSG00000014641,ENSRNOG00000008103,ortholog_one2one
ENSG00000184113,ENSRNOG00000045811,ortholog_one2one
ENSG00000260973,,
ENSG00000065491,ENSRNOG00000000534,ortholog_one2one
ENSG00000260905,,
ENSG00000196504,ENSRNOG00000004864,ortholog_one2one
ENSG00000131507,ENSRNOG00000013562,ortholog_one2one
ENSG00000197428,ENSRNOG00000048369,ortholog_one2one
ENSG00000265058,,
ENSG00000261090,,
ENSG00000267937,,
ENSG00000100003,ENSRNOG00000004672,ortholog_one2one
ENSG00000260566,,
ENSG00000212138,ENSRNOG00000045491,ortholog_one2one
ENSG00000180785,ENSRNOG00000018551,ortholog_one2one
ENSG00000260741,,
ENSG00000115084,ENSRNOG00000003403,ortholog_one2one
ENSG00000252838,,
ENSG00000157542,ENSRNOG00000001658,ortholog_one2one
ENSG00000212593,,
ENSG00000259782,,
ENSG00000137218,ENSRNOG00000014328,ortholog_one2one
ENSG00000227047,,
ENSG00000252618,,
ENSG00000260136,,
ENSG00000224156,,
ENSG00000222881,,
ENSG00000240125,,
ENSG00000261528,,
ENSG00000167332,ENSRNOG00000018606,ortholog_one2one
ENSG00000186908,ENSRNOG00000003803,ortholog_one2one
ENSG00000246379,,
ENSG00000260247,,
ENSG00000269976,,
ENSG00000082074,ENSRNOG00000013886,ortholog_one2one
ENSG00000260751,,
ENSG00000261723,,
ENSG00000202142,,
ENSG00000260482,,
ENSG00000144136,ENSRNOG00000018567,ortholog_one2one
ENSG00000230062,ENSRNOG00000046426,ortholog_one2one
ENSG00000243546,,
ENSG00000199942,,
ENSG00000201500,,
ENSG00000104763,ENSRNOG00000010034,ortholog_one2one
ENSG00000240210,,
ENSG00000260041,,
ENSG00000259806,,
ENSG00000201036,,
ENSG00000231948,,
ENSG00000184029,,
ENSG00000201710,,
ENSG00000261266,,
ENSG00000171855,ENSRNOG00000006268,ortholog_one2one
ENSG00000248223,,
ENSG00000202048,,
ENSG00000261583,,
ENSG00000258477,,
ENSG00000261013,,
ENSG00000110107,ENSRNOG00000020897,ortholog_one2one
ENSG00000272344,,
ENSG00000202293,,
ENSG00000260264,,
ENSG00000261439,,
ENSG00000167346,,
ENSG00000224750,,
ENSG00000200406,,
ENSG00000177047,,
ENSG00000265281,,
ENSG00000259038,,
ENSG00000260198,,
ENSG00000238291,,
ENSG00000258623,,
ENSG00000201541,,
ENSG00000233416,,
ENSG00000137080,ENSRNOG00000031046,ortholog_many2many
ENSG00000137080,ENSRNOG00000033602,ortholog_many2many
ENSG00000137080,ENSRNOG00000031068,ortholog_many2many
ENSG00000137080,ENSRNOG00000051004,ortholog_many2many
ENSG00000137080,ENSRNOG00000042840,ortholog_many2many
ENSG00000137080,ENSRNOG00000033823,ortholog_many2many
ENSG00000137080,ENSRNOG00000050442,ortholog_many2many
ENSG00000222305,,
ENSG00000272372,,
ENSG00000239081,,
ENSG00000164291,ENSRNOG00000026937,ortholog_one2one
ENSG00000242941,,
ENSG00000142186,ENSRNOG00000023668,ortholog_one2one
ENSG00000201604,,
ENSG00000260396,,
ENSG00000261493,,
ENSG00000264465,,
ENSG00000187678,ENSRNOG00000013851,ortholog_one2one
ENSG00000207089,,
ENSG00000260621,,
ENSG00000225519,,
ENSG00000260072,,
ENSG00000263694,,
ENSG00000260823,,
ENSG00000249199,,
ENSG00000270975,,
ENSG00000259888,,
ENSG00000224310,,
ENSG00000236637,ENSRNOG00000031046,ortholog_many2many
ENSG00000236637,ENSRNOG00000033602,ortholog_many2many
ENSG00000236637,ENSRNOG00000031068,ortholog_many2many
ENSG00000236637,ENSRNOG00000051004,ortholog_many2many
ENSG00000236637,ENSRNOG00000042840,ortholog_many2many
ENSG00000236637,ENSRNOG00000033823,ortholog_many2many
ENSG00000236637,ENSRNOG00000050442,ortholog_many2many
ENSG00000270100,,
ENSG00000260549,,
ENSG00000258565,,
ENSG00000250822,,
ENSG00000198054,,
ENSG00000112818,ENSRNOG00000011022,ortholog_one2one
ENSG00000064490,ENSRNOG00000033318,ortholog_one2one
ENSG00000261669,,
ENSG00000214042,ENSRNOG00000031046,ortholog_many2many
ENSG00000214042,ENSRNOG00000033602,ortholog_many2many
ENSG00000214042,ENSRNOG00000031068,ortholog_many2many
ENSG00000214042,ENSRNOG00000051004,ortholog_many2many
ENSG00000214042,ENSRNOG00000042840,ortholog_many2many
ENSG00000214042,ENSRNOG00000033823,ortholog_many2many
ENSG00000214042,ENSRNOG00000050442,ortholog_many2many
ENSG00000258967,,
ENSG00000236436,,
ENSG00000256439,,
ENSG00000258531,,
ENSG00000229526,,
ENSG00000260714,,
ENSG00000158163,ENSRNOG00000014746,ortholog_one2one
ENSG00000248455,,
ENSG00000255986,,
ENSG00000258083,ENSRNOG00000012214,ortholog_one2one
ENSG00000186803,ENSRNOG00000031046,ortholog_many2many
ENSG00000186803,ENSRNOG00000033602,ortholog_many2many
ENSG00000186803,ENSRNOG00000031068,ortholog_many2many
ENSG00000186803,ENSRNOG00000051004,ortholog_many2many
ENSG00000186803,ENSRNOG00000042840,ortholog_many2many
ENSG00000186803,ENSRNOG00000033823,ortholog_many2many
ENSG00000186803,ENSRNOG00000050442,ortholog_many2many
ENSG00000262587,,
ENSG00000196352,ENSRNOG00000003927,ortholog_one2one
ENSG00000241526,,
ENSG00000262155,,
ENSG00000265391,,
ENSG00000013573,ENSRNOG00000012338,ortholog_one2one
ENSG00000271105,,
ENSG00000259062,,
ENSG00000261012,,
ENSG00000228398,,
ENSG00000263326,,
ENSG00000151577,ENSRNOG00000026772,ortholog_one2one
ENSG00000147885,ENSRNOG00000031046,ortholog_many2many
ENSG00000147885,ENSRNOG00000033602,ortholog_many2many
ENSG00000147885,ENSRNOG00000031068,ortholog_many2many
ENSG00000147885,ENSRNOG00000051004,ortholog_many2many
ENSG00000147885,ENSRNOG00000042840,ortholog_many2many
ENSG00000147885,ENSRNOG00000033823,ortholog_many2many
ENSG00000147885,ENSRNOG00000050442,ortholog_many2many
ENSG00000271629,,
ENSG00000200389,,
ENSG00000260448,,
ENSG00000244124,,
ENSG00000233005,,
ENSG00000124593,ENSRNOG00000014180,ortholog_one2one
ENSG00000269905,,
ENSG00000248366,,
ENSG00000249662,,
ENSG00000211874,,
ENSG00000205361,,
ENSG00000233597,,
ENSG00000234829,ENSRNOG00000031046,ortholog_many2many
ENSG00000234829,ENSRNOG00000033602,ortholog_many2many
ENSG00000234829,ENSRNOG00000031068,ortholog_many2many
ENSG00000234829,ENSRNOG00000051004,ortholog_many2many
ENSG00000234829,ENSRNOG00000042840,ortholog_many2many
ENSG00000234829,ENSRNOG00000033823,ortholog_many2many
ENSG00000234829,ENSRNOG00000050442,ortholog_many2many
ENSG00000259054,,
ENSG00000262700,,
ENSG00000206604,,
ENSG00000188069,ENSRNOG00000048866,ortholog_one2many
ENSG00000188069,ENSRNOG00000045576,ortholog_one2many
ENSG00000188069,ENSRNOG00000050328,ortholog_one2many
ENSG00000272565,,
ENSG00000228313,,
ENSG00000260034,,
ENSG00000231204,,
ENSG00000113578,ENSRNOG00000013867,ortholog_one2one
ENSG00000007516,ENSRNOG00000017893,ortholog_one2one
ENSG00000228083,ENSRNOG00000031046,ortholog_many2many
ENSG00000228083,ENSRNOG00000033602,ortholog_many2many
ENSG00000228083,ENSRNOG00000031068,ortholog_many2many
ENSG00000228083,ENSRNOG00000051004,ortholog_many2many
ENSG00000228083,ENSRNOG00000042840,ortholog_many2many
ENSG00000228083,ENSRNOG00000033823,ortholog_many2many
ENSG00000228083,ENSRNOG00000050442,ortholog_many2many
ENSG00000161583,,
ENSG00000251804,,
ENSG00000252685,,
ENSG00000258227,ENSRNOG00000026306,ortholog_one2one
ENSG00000176937,ENSRNOG00000015689,ortholog_one2many
ENSG00000176937,ENSRNOG00000015432,ortholog_one2many
ENSG00000251698,,
ENSG00000147873,ENSRNOG00000031046,ortholog_many2many
ENSG00000147873,ENSRNOG00000033602,ortholog_many2many
ENSG00000147873,ENSRNOG00000031068,ortholog_many2many
ENSG00000147873,ENSRNOG00000051004,ortholog_many2many
ENSG00000147873,ENSRNOG00000042840,ortholog_many2many
ENSG00000147873,ENSRNOG00000033823,ortholog_many2many
ENSG00000147873,ENSRNOG00000050442,ortholog_many2many
ENSG00000229330,,
ENSG00000177700,ENSRNOG00000048562,ortholog_one2many
ENSG00000177700,ENSRNOG00000019293,ortholog_one2many
ENSG00000251304,,
ENSG00000184702,ENSRNOG00000029912,ortholog_one2one
ENSG00000207943,,
ENSG00000176925,ENSRNOG00000015424,ortholog_one2one
ENSG00000268799,,
ENSG00000176922,ENSRNOG00000015444,ortholog_one2one
ENSG00000270654,,
ENSG00000198642,ENSRNOG00000006335,ortholog_one2one
ENSG00000244681,,
ENSG00000235537,,
ENSG00000250667,,
ENSG00000262607,,
ENSG00000176904,ENSRNOG00000047871,ortholog_one2many
ENSG00000176904,ENSRNOG00000050377,ortholog_one2many
ENSG00000185041,,
ENSG00000112511,ENSRNOG00000000480,ortholog_one2one
ENSG00000228538,,
ENSG00000196476,ENSRNOG00000023721,ortholog_one2one
ENSG00000176900,ENSRNOG00000048436,ortholog_one2one
ENSG00000259942,,
ENSG00000273124,,
ENSG00000248205,,
ENSG00000266166,,
ENSG00000224851,,
ENSG00000259955,,
ENSG00000224708,,
ENSG00000229621,,
ENSG00000120235,ENSRNOG00000031046,ortholog_many2many
ENSG00000120235,ENSRNOG00000033602,ortholog_many2many
ENSG00000120235,ENSRNOG00000031068,ortholog_many2many
ENSG00000120235,ENSRNOG00000051004,ortholog_many2many
ENSG00000120235,ENSRNOG00000042840,ortholog_many2many
ENSG00000120235,ENSRNOG00000033823,ortholog_many2many
ENSG00000120235,ENSRNOG00000050442,ortholog_many2many
ENSG00000204150,,
ENSG00000261636,,
ENSG00000176895,ENSRNOG00000034083,ortholog_one2many
ENSG00000176895,ENSRNOG00000015649,ortholog_one2many
ENSG00000220585,,
ENSG00000153832,ENSRNOG00000017053,ortholog_one2one
ENSG00000249620,,
ENSG00000105737,ENSRNOG00000020310,ortholog_one2one
ENSG00000260690,,
ENSG00000127314,ENSRNOG00000007048,ortholog_one2one
ENSG00000198948,ENSRNOG00000011775,ortholog_one2one
ENSG00000234043,,
ENSG00000264192,,
ENSG00000266088,,
ENSG00000233816,ENSRNOG00000031046,ortholog_many2many
ENSG00000233816,ENSRNOG00000033602,ortholog_many2many
ENSG00000233816,ENSRNOG00000031068,ortholog_many2many
ENSG00000233816,ENSRNOG00000051004,ortholog_many2many
ENSG00000233816,ENSRNOG00000042840,ortholog_many2many
ENSG00000233816,ENSRNOG00000033823,ortholog_many2many
ENSG00000233816,ENSRNOG00000050442,ortholog_many2many
ENSG00000176893,ENSRNOG00000015657,ortholog_one2one
ENSG00000231200,,
ENSG00000102710,ENSRNOG00000013100,ortholog_one2one
ENSG00000271385,,
ENSG00000199514,,
ENSG00000237262,,
ENSG00000223876,,
ENSG00000271876,,
ENSG00000230123,,
ENSG00000176879,ENSRNOG00000015673,ortholog_one2one
ENSG00000267531,,
ENSG00000213449,,
ENSG00000188379,ENSRNOG00000031046,ortholog_many2many
ENSG00000188379,ENSRNOG00000033602,ortholog_many2many
ENSG00000188379,ENSRNOG00000031068,ortholog_many2many
ENSG00000188379,ENSRNOG00000051004,ortholog_many2many
ENSG00000188379,ENSRNOG00000042840,ortholog_many2many
ENSG00000188379,ENSRNOG00000033823,ortholog_many2many
ENSG00000188379,ENSRNOG00000050442,ortholog_many2many
ENSG00000202125,,
ENSG00000224244,,
ENSG00000227347,,
ENSG00000248861,,
ENSG00000221477,,
ENSG00000256139,,
ENSG00000255637,,
ENSG00000104332,ENSRNOG00000017783,ortholog_one2one
ENSG00000271671,,
ENSG00000229589,,
ENSG00000239492,,
ENSG00000230037,,
ENSG00000229028,,
ENSG00000228759,,
ENSG00000243547,,
ENSG00000228999,,
ENSG00000242479,,
ENSG00000216136,,
ENSG00000256560,,
ENSG00000251976,,
ENSG00000241815,,
ENSG00000249339,,
ENSG00000237393,,
ENSG00000216081,,
ENSG00000207512,,
ENSG00000120242,ENSRNOG00000031046,ortholog_many2many
ENSG00000120242,ENSRNOG00000033602,ortholog_many2many
ENSG00000120242,ENSRNOG00000031068,ortholog_many2many
ENSG00000120242,ENSRNOG00000051004,ortholog_many2many
ENSG00000120242,ENSRNOG00000042840,ortholog_many2many
ENSG00000120242,ENSRNOG00000033823,ortholog_many2many
ENSG00000120242,ENSRNOG00000050442,ortholog_many2many
ENSG00000229568,,
ENSG00000126803,ENSRNOG00000006472,ortholog_one2one
ENSG00000230683,,
ENSG00000223691,,
ENSG00000224036,,
ENSG00000244327,,
ENSG00000197919,ENSRNOG00000031046,ortholog_many2many
ENSG00000197919,ENSRNOG00000033602,ortholog_many2many
ENSG00000197919,ENSRNOG00000031068,ortholog_many2many
ENSG00000197919,ENSRNOG00000051004,ortholog_many2many
ENSG00000197919,ENSRNOG00000042840,ortholog_many2many
ENSG00000197919,ENSRNOG00000033823,ortholog_many2many
ENSG00000197919,ENSRNOG00000050442,ortholog_many2many
ENSG00000198604,ENSRNOG00000006828,ortholog_one2one
ENSG00000242390,,
ENSG00000221762,,
ENSG00000201899,,
ENSG00000212425,,
ENSG00000200612,,
ENSG00000222394,,
ENSG00000184995,ENSRNOG00000024204,ortholog_one2one
ENSG00000200413,,
ENSG00000159871,ENSRNOG00000019432,ortholog_one2one
ENSG00000160471,ENSRNOG00000038616,ortholog_one2one
ENSG00000234007,,
ENSG00000112539,ENSRNOG00000011243,ortholog_one2one
ENSG00000200636,,
ENSG00000252745,ENSRNOG00000044542,ortholog_many2many
ENSG00000224231,,
ENSG00000200480,,
ENSG00000239641,,
ENSG00000173653,ENSRNOG00000019468,ortholog_one2one
ENSG00000128652,ENSRNOG00000001577,ortholog_one2one
ENSG00000201689,,
ENSG00000199319,,
ENSG00000232439,,
ENSG00000251787,,
ENSG00000201318,,
ENSG00000186487,ENSRNOG00000004269,ortholog_one2one
ENSG00000157551,ENSRNOG00000001656,ortholog_one2one
ENSG00000250055,,
ENSG00000165807,ENSRNOG00000038480,ortholog_one2one
ENSG00000200089,,
ENSG00000272877,,
ENSG00000222095,,
ENSG00000124875,ENSRNOG00000002843,ortholog_one2many
ENSG00000252009,,
ENSG00000230060,,
ENSG00000222185,,
ENSG00000228952,,
ENSG00000242293,,
ENSG00000199088,,
ENSG00000240950,,
ENSG00000259165,,
ENSG00000223401,,
ENSG00000130347,ENSRNOG00000000279,ortholog_one2one
ENSG00000199109,,
ENSG00000250296,,
ENSG00000183576,ENSRNOG00000006587,ortholog_one2many
ENSG00000183576,ENSRNOG00000046275,ortholog_one2many
ENSG00000206768,,
ENSG00000207749,ENSRNOG00000035507,ortholog_one2one
ENSG00000243818,,
ENSG00000224049,,
ENSG00000234189,,
ENSG00000198682,ENSRNOG00000011068,ortholog_one2one
ENSG00000258957,,
ENSG00000228850,,
ENSG00000175336,ENSRNOG00000033619,ortholog_one2one
ENSG00000236864,,
ENSG00000258520,,
ENSG00000264488,,
ENSG00000262435,,
ENSG00000224187,,
ENSG00000265359,,
ENSG00000256298,,
ENSG00000244237,,
ENSG00000221060,,
ENSG00000250807,,
ENSG00000234477,,
ENSG00000232029,,
ENSG00000188282,ENSRNOG00000032991,ortholog_one2one
ENSG00000242071,,
ENSG00000206882,,
ENSG00000256906,,
ENSG00000163131,ENSRNOG00000021157,ortholog_one2one
ENSG00000250088,,
ENSG00000099810,ENSRNOG00000006615,ortholog_one2many
ENSG00000170734,ENSRNOG00000019195,ortholog_one2one
ENSG00000198982,,
ENSG00000058866,ENSRNOG00000001796,ortholog_one2one
ENSG00000109272,ENSRNOG00000028015,ortholog_one2many
ENSG00000258422,,
ENSG00000124374,ENSRNOG00000014092,ortholog_one2one
ENSG00000221745,,
ENSG00000111237,ENSRNOG00000001274,ortholog_one2one
ENSG00000199069,ENSRNOG00000035454,ortholog_one2one
ENSG00000107938,ENSRNOG00000017728,ortholog_one2one
ENSG00000211582,,
ENSG00000234207,,
ENSG00000270610,,
ENSG00000171444,ENSRNOG00000011271,ortholog_one2many
ENSG00000171444,ENSRNOG00000046709,ortholog_one2many
ENSG00000149927,ENSRNOG00000019920,ortholog_one2one
ENSG00000250558,,
ENSG00000233587,,
ENSG00000235812,,
ENSG00000147533,ENSRNOG00000017956,ortholog_one2one
ENSG00000268091,,
ENSG00000267819,,
ENSG00000163739,ENSRNOG00000002802,ortholog_one2many
ENSG00000257138,ENSRNOG00000026225,ortholog_one2one
ENSG00000110108,ENSRNOG00000028017,ortholog_one2one
ENSG00000007866,ENSRNOG00000000506,ortholog_one2one
ENSG00000241592,,
ENSG00000259033,,
ENSG00000249427,,
ENSG00000214063,ENSRNOG00000049324,ortholog_one2many
ENSG00000214063,ENSRNOG00000029810,ortholog_one2many
ENSG00000222616,,
ENSG00000249590,,
ENSG00000177764,ENSRNOG00000007520,ortholog_one2one
ENSG00000241570,,
ENSG00000141127,ENSRNOG00000002724,ortholog_one2one
ENSG00000205497,ENSRNOG00000047528,ortholog_many2many
ENSG00000249329,,
ENSG00000163737,ENSRNOG00000028015,ortholog_one2many
ENSG00000213344,,
ENSG00000232451,,
ENSG00000205496,,
ENSG00000102125,ENSRNOG00000037243,ortholog_one2one
ENSG00000241749,,
ENSG00000268538,,
ENSG00000205360,,
ENSG00000177732,ENSRNOG00000007514,ortholog_one2one
ENSG00000103061,ENSRNOG00000020049,ortholog_one2one
ENSG00000176798,ENSRNOG00000015760,ortholog_one2one
ENSG00000131876,ENSRNOG00000011932,ortholog_one2one
ENSG00000259923,,
ENSG00000211577,,
ENSG00000205495,ENSRNOG00000048540,ortholog_one2many
ENSG00000205495,ENSRNOG00000050132,ortholog_one2many
ENSG00000256083,,
ENSG00000109576,ENSRNOG00000011861,ortholog_one2one
ENSG00000259827,,
ENSG00000163736,ENSRNOG00000002829,ortholog_one2one
ENSG00000248422,,
ENSG00000256259,,
ENSG00000242114,ENSRNOG00000004640,ortholog_one2one
ENSG00000257743,,
ENSG00000125454,ENSRNOG00000003918,ortholog_one2many
ENSG00000125454,ENSRNOG00000016331,ortholog_one2many
ENSG00000176787,ENSRNOG00000015769,ortholog_one2one
ENSG00000261429,,
ENSG00000134765,,
ENSG00000135205,ENSRNOG00000012932,ortholog_one2one
ENSG00000213343,,
ENSG00000251857,ENSRNOG00000044867,ortholog_one2many
ENSG00000226467,,
ENSG00000261302,,
ENSG00000239335,,
ENSG00000111602,ENSRNOG00000031916,ortholog_one2one
ENSG00000273085,ENSRNOG00000021332,ortholog_one2one
ENSG00000112541,ENSRNOG00000011310,ortholog_one2one
ENSG00000196331,,
ENSG00000064012,ENSRNOG00000012331,ortholog_one2one
ENSG00000249282,,
