Ensembl Gene ID,Frog Ensembl Gene ID,Homology Type
ENSG00000149489,ENSXETG00000005582,ortholog_one2one
ENSG00000228928,,
ENSG00000231763,,
ENSG00000229529,,
ENSG00000237709,,
ENSG00000185010,,
ENSG00000170381,ENSXETG00000031133,ortholog_one2one
ENSG00000129354,ENSXETG00000027684,ortholog_one2one
ENSG00000211518,,
ENSG00000233420,,
ENSG00000181804,ENSXETG00000001625,ortholog_one2one
ENSG00000227979,,
ENSG00000162078,ENSXETG00000012436,ortholog_one2many
ENSG00000162078,ENSXETG00000034247,ortholog_one2many
ENSG00000134962,ENSXETG00000012812,ortholog_one2one
ENSG00000227863,,
ENSG00000239075,,
ENSG00000269855,,
ENSG00000227646,,
ENSG00000157423,ENSXETG00000015878,ortholog_one2many
ENSG00000211643,ENSXETG00000033193,ortholog_many2many
ENSG00000211643,ENSXETG00000024930,ortholog_many2many
ENSG00000211643,ENSXETG00000024929,ortholog_many2many
ENSG00000211643,ENSXETG00000025038,ortholog_many2many
ENSG00000238358,,
ENSG00000148296,ENSXETG00000005018,ortholog_one2one
ENSG00000053328,ENSXETG00000021314,ortholog_one2one
ENSG00000211644,,
ENSG00000235436,,
ENSG00000238840,,
ENSG00000092208,ENSXETG00000000298,ortholog_one2one
ENSG00000211645,,
ENSG00000224251,,
ENSG00000171574,,
ENSG00000204086,ENSXETG00000001834,ortholog_one2many
ENSG00000223029,,
ENSG00000207488,,
ENSG00000239148,,
ENSG00000234459,,
ENSG00000251740,,
ENSG00000223350,ENSXETG00000033193,ortholog_many2many
ENSG00000223350,ENSXETG00000024930,ortholog_many2many
ENSG00000223350,ENSXETG00000024929,ortholog_many2many
ENSG00000223350,ENSXETG00000025038,ortholog_many2many
ENSG00000237831,,
ENSG00000225498,,
ENSG00000211647,ENSXETG00000033193,ortholog_many2many
ENSG00000211647,ENSXETG00000024930,ortholog_many2many
ENSG00000211647,ENSXETG00000024929,ortholog_many2many
ENSG00000211647,ENSXETG00000025038,ortholog_many2many
ENSG00000239142,,
ENSG00000273299,,
ENSG00000260221,,
ENSG00000251154,,
ENSG00000223969,,
ENSG00000225418,,
ENSG00000166800,ENSXETG00000013957,ortholog_one2many
ENSG00000244429,,
ENSG00000233049,,
ENSG00000211648,,
ENSG00000244321,,
ENSG00000141469,ENSXETG00000030216,ortholog_one2many
ENSG00000203797,ENSXETG00000021315,ortholog_one2one
ENSG00000183092,ENSXETG00000033849,ortholog_one2one
ENSG00000271263,,
ENSG00000211649,ENSXETG00000024927,ortholog_one2many
ENSG00000251759,,
ENSG00000227326,,
ENSG00000224962,,
ENSG00000136110,ENSXETG00000018878,ortholog_one2one
ENSG00000132749,,
ENSG00000165194,ENSXETG00000031488,ortholog_one2one
ENSG00000005001,ENSXETG00000025963,ortholog_many2many
ENSG00000005001,ENSXETG00000034333,ortholog_many2many
ENSG00000005001,ENSXETG00000006297,ortholog_many2many
ENSG00000005001,ENSXETG00000006302,ortholog_many2many
ENSG00000005001,ENSXETG00000006299,ortholog_many2many
ENSG00000005001,ENSXETG00000031419,ortholog_many2many
ENSG00000005001,ENSXETG00000033327,ortholog_many2many
ENSG00000005001,ENSXETG00000006294,ortholog_many2many
ENSG00000005001,ENSXETG00000008526,ortholog_many2many
ENSG00000005001,ENSXETG00000023578,ortholog_many2many
ENSG00000240458,,
ENSG00000211650,ENSXETG00000033193,ortholog_many2many
ENSG00000211650,ENSXETG00000024930,ortholog_many2many
ENSG00000211650,ENSXETG00000024929,ortholog_many2many
ENSG00000211650,ENSXETG00000025038,ortholog_many2many
ENSG00000231516,,
ENSG00000229499,,
ENSG00000230504,,
ENSG00000204930,,
ENSG00000240033,,
ENSG00000211651,,
ENSG00000239227,,
ENSG00000169372,ENSXETG00000027075,ortholog_one2many
ENSG00000169372,ENSXETG00000025801,ortholog_one2many
ENSG00000236642,,
ENSG00000215922,,
ENSG00000160224,,
ENSG00000072657,ENSXETG00000032202,ortholog_one2one
ENSG00000130779,ENSXETG00000003780,ortholog_one2one
ENSG00000220343,,
ENSG00000211652,ENSXETG00000024927,ortholog_one2many
ENSG00000226736,,
ENSG00000100385,,
ENSG00000149541,ENSXETG00000005581,ortholog_one2one
ENSG00000237218,,
ENSG00000054598,ENSXETG00000000594,ortholog_many2many
ENSG00000251909,,
ENSG00000228291,,
ENSG00000113356,,
ENSG00000231039,,
ENSG00000224034,,
ENSG00000211653,,
ENSG00000198865,ENSXETG00000033170,ortholog_one2one
ENSG00000148297,ENSXETG00000005010,ortholog_one2one
ENSG00000211654,ENSXETG00000033193,ortholog_many2many
ENSG00000211654,ENSXETG00000024930,ortholog_many2many
ENSG00000211654,ENSXETG00000024929,ortholog_many2many
ENSG00000211654,ENSXETG00000025038,ortholog_many2many
ENSG00000088992,ENSXETG00000030230,ortholog_one2one
ENSG00000166295,ENSXETG00000006150,ortholog_one2one
ENSG00000211655,,
ENSG00000168828,,
ENSG00000184544,ENSXETG00000012255,ortholog_one2one
ENSG00000224693,,
ENSG00000215267,,
ENSG00000196196,,
ENSG00000229364,,
ENSG00000148828,,
ENSG00000123636,ENSXETG00000007584,ortholog_one2one
ENSG00000230509,,
ENSG00000127377,ENSXETG00000009726,ortholog_one2one
ENSG00000257334,,
ENSG00000235561,,
ENSG00000157999,,
ENSG00000122718,,
ENSG00000198477,ENSXETG00000016560,ortholog_one2many
ENSG00000239156,,
ENSG00000232473,,
ENSG00000238762,,
ENSG00000185900,ENSXETG00000004460,ortholog_one2one
ENSG00000206430,,
ENSG00000243641,,
ENSG00000257394,,
ENSG00000257862,,
ENSG00000258110,,
ENSG00000223860,,
ENSG00000162076,,
ENSG00000257369,,
ENSG00000074319,ENSXETG00000014566,ortholog_one2one
ENSG00000236033,,
ENSG00000257485,,
ENSG00000136099,ENSXETG00000018865,ortholog_one2one
ENSG00000229959,,
ENSG00000229651,,
ENSG00000004809,ENSXETG00000021318,ortholog_one2one
ENSG00000258924,,
ENSG00000117682,ENSXETG00000012322,ortholog_one2one
ENSG00000143514,ENSXETG00000018593,ortholog_one2one
ENSG00000169548,ENSXETG00000016560,ortholog_one2many
ENSG00000264302,,
ENSG00000265618,,
ENSG00000204179,ENSXETG00000001760,ortholog_many2many
ENSG00000241669,,
ENSG00000264098,,
ENSG00000257340,,
ENSG00000241120,,
ENSG00000122707,,
ENSG00000103510,ENSXETG00000001943,ortholog_one2one
ENSG00000133466,ENSXETG00000005727,ortholog_one2many
ENSG00000236706,,
ENSG00000236369,,
ENSG00000242924,,
ENSG00000272325,,
ENSG00000231067,,
ENSG00000244214,,
ENSG00000175697,ENSXETG00000018017,ortholog_one2one
ENSG00000131849,,
ENSG00000244706,,
ENSG00000231157,,
ENSG00000238739,,
ENSG00000238720,,
ENSG00000240292,,
ENSG00000223584,,
ENSG00000256490,,
ENSG00000227652,,
ENSG00000265254,,
ENSG00000223987,,
ENSG00000239238,,
ENSG00000226254,,
ENSG00000265541,,
ENSG00000258075,,
ENSG00000258165,,
ENSG00000172243,,
ENSG00000256631,,
ENSG00000205488,,
ENSG00000243144,,
ENSG00000258147,,
ENSG00000263870,,
ENSG00000257206,,
ENSG00000138759,ENSXETG00000000377,ortholog_one2one
ENSG00000244227,,
ENSG00000258218,,
ENSG00000256462,,
ENSG00000185480,ENSXETG00000002534,ortholog_one2one
ENSG00000110090,ENSXETG00000020491,ortholog_one2many
ENSG00000110090,ENSXETG00000031557,ortholog_one2many
ENSG00000256344,,
ENSG00000257630,,
ENSG00000141298,ENSXETG00000017954,ortholog_one2one
ENSG00000257850,,
ENSG00000242147,,
ENSG00000225843,,
ENSG00000270800,ENSXETG00000015129,ortholog_one2many
ENSG00000258141,,
ENSG00000250722,ENSXETG00000031045,ortholog_one2one
ENSG00000233315,,
ENSG00000231483,,
ENSG00000183405,,
ENSG00000256521,,
ENSG00000258356,,
ENSG00000235450,,
ENSG00000106346,ENSXETG00000024065,ortholog_many2many
ENSG00000106346,ENSXETG00000008252,ortholog_many2many
ENSG00000106346,ENSXETG00000008248,ortholog_many2many
ENSG00000249471,,
ENSG00000228951,,
ENSG00000257399,,
ENSG00000223665,,
ENSG00000268488,,
ENSG00000228685,,
ENSG00000230778,,
ENSG00000240577,,
ENSG00000188693,,
ENSG00000163682,ENSXETG00000012856,ortholog_one2one
ENSG00000196800,,
ENSG00000163818,ENSXETG00000013099,ortholog_one2one
ENSG00000255638,,
ENSG00000214978,ENSXETG00000030347,ortholog_one2one
ENSG00000183473,ENSXETG00000016039,ortholog_one2one
ENSG00000226647,,
ENSG00000168490,ENSXETG00000010535,ortholog_one2one
ENSG00000090615,ENSXETG00000023849,ortholog_one2one
ENSG00000257451,,
ENSG00000270427,,
ENSG00000263866,,
ENSG00000242036,,
ENSG00000272764,,
ENSG00000264822,,
ENSG00000067225,ENSXETG00000005206,ortholog_one2one
ENSG00000237156,,
ENSG00000240180,,
ENSG00000102837,ENSXETG00000031089,ortholog_one2many
ENSG00000102837,ENSXETG00000018715,ortholog_one2many
ENSG00000124614,ENSXETG00000015129,ortholog_one2many
ENSG00000229998,,
ENSG00000185686,,
ENSG00000178685,ENSXETG00000010161,ortholog_many2many
ENSG00000178172,,
ENSG00000232807,,
ENSG00000188549,,
ENSG00000148303,ENSXETG00000005009,ortholog_one2one
ENSG00000059122,,
ENSG00000206428,,
ENSG00000155657,ENSXETG00000001353,ortholog_many2many
ENSG00000256252,,
ENSG00000184716,ENSXETG00000030610,ortholog_one2one
ENSG00000196811,ENSXETG00000013994,ortholog_one2one
ENSG00000128340,ENSXETG00000033871,ortholog_many2many
ENSG00000128340,ENSXETG00000004629,ortholog_many2many
ENSG00000124733,ENSXETG00000030553,ortholog_one2one
ENSG00000114861,ENSXETG00000008510,ortholog_one2one
ENSG00000065325,ENSXETG00000016321,ortholog_one2one
ENSG00000204919,,
ENSG00000182134,ENSXETG00000019909,ortholog_one2one
ENSG00000132855,ENSXETG00000010849,ortholog_one2one
ENSG00000263550,,
ENSG00000233091,,
ENSG00000135108,ENSXETG00000033734,ortholog_one2one
ENSG00000229681,,
ENSG00000263950,,
ENSG00000251922,,
ENSG00000130985,ENSXETG00000010202,ortholog_one2one
ENSG00000229664,,
ENSG00000256024,,
ENSG00000214015,,
ENSG00000201581,,
ENSG00000263628,,
ENSG00000256868,,
ENSG00000122694,ENSXETG00000023455,ortholog_one2one
ENSG00000221944,,
ENSG00000204918,,
ENSG00000130528,,
ENSG00000101596,ENSXETG00000001609,ortholog_one2one
ENSG00000228583,,
ENSG00000228867,,
ENSG00000168495,ENSXETG00000010534,ortholog_one2one
ENSG00000257744,,
ENSG00000265168,,
ENSG00000233486,,
ENSG00000227543,,
ENSG00000228461,,
ENSG00000256619,,
ENSG00000124702,ENSXETG00000000566,ortholog_one2one
ENSG00000084774,ENSXETG00000016401,ortholog_one2one
ENSG00000233041,,
ENSG00000198082,ENSXETG00000007897,ortholog_many2many
ENSG00000255707,,
ENSG00000197932,ENSXETG00000029980,ortholog_one2many
ENSG00000173124,,
ENSG00000176018,ENSXETG00000019627,ortholog_one2one
ENSG00000229665,,
ENSG00000197345,ENSXETG00000019978,ortholog_one2one
ENSG00000106615,ENSXETG00000009724,ortholog_one2one
ENSG00000242028,ENSXETG00000015486,ortholog_one2one
ENSG00000234786,,
ENSG00000140323,ENSXETG00000013393,ortholog_one2one
ENSG00000269624,,
ENSG00000235380,,
ENSG00000129353,ENSXETG00000011650,ortholog_one2one
ENSG00000237812,,
ENSG00000256840,,
ENSG00000235305,,
ENSG00000135930,ENSXETG00000027885,ortholog_one2one
ENSG00000185972,,
ENSG00000229034,,
ENSG00000164342,ENSXETG00000005873,ortholog_one2one
ENSG00000264608,,
ENSG00000178719,ENSXETG00000030159,ortholog_many2many
ENSG00000256456,,
ENSG00000265287,,
ENSG00000100055,ENSXETG00000016025,ortholog_one2one
ENSG00000153944,,
ENSG00000264044,,
ENSG00000089597,ENSXETG00000005580,ortholog_one2one
ENSG00000196299,,
ENSG00000160613,ENSXETG00000003755,ortholog_one2one
ENSG00000140259,ENSXETG00000015470,ortholog_one2one
ENSG00000163428,ENSXETG00000018013,ortholog_one2one
ENSG00000227151,,
ENSG00000166359,,
ENSG00000241203,,
ENSG00000266363,,
ENSG00000083097,ENSXETG00000022675,ortholog_one2one
ENSG00000255619,,
ENSG00000112699,ENSXETG00000000600,ortholog_one2one
ENSG00000125703,ENSXETG00000010838,ortholog_one2one
ENSG00000165102,,
ENSG00000234278,,
ENSG00000231385,,
ENSG00000165775,,
ENSG00000269358,,
ENSG00000213994,,
ENSG00000235309,,
ENSG00000238366,ENSXETG00000028134,ortholog_one2many
ENSG00000215244,,
ENSG00000128944,ENSXETG00000031942,ortholog_one2one
ENSG00000122705,ENSXETG00000007168,ortholog_one2one
ENSG00000131650,ENSXETG00000018365,ortholog_one2one
ENSG00000226705,,
ENSG00000130881,ENSXETG00000033897,ortholog_one2one
ENSG00000134594,ENSXETG00000018183,ortholog_one2one
ENSG00000143756,ENSXETG00000018589,ortholog_one2one
ENSG00000118946,ENSXETG00000013565,ortholog_one2one
ENSG00000223996,,
ENSG00000100564,ENSXETG00000032968,ortholog_one2one
ENSG00000265436,,
ENSG00000166444,ENSXETG00000025668,ortholog_one2one
ENSG00000225732,,
ENSG00000237943,,
ENSG00000263942,,
ENSG00000224954,,
ENSG00000113048,ENSXETG00000034180,ortholog_one2one
ENSG00000240833,,
ENSG00000151914,ENSXETG00000022769,ortholog_one2one
ENSG00000162585,,
ENSG00000163945,ENSXETG00000010677,ortholog_one2one
ENSG00000092470,ENSXETG00000007846,ortholog_one2one
ENSG00000002016,ENSXETG00000009413,ortholog_one2one
ENSG00000220891,,
ENSG00000148290,ENSXETG00000027526,ortholog_one2one
ENSG00000167881,ENSXETG00000012631,ortholog_one2one
ENSG00000225948,,
ENSG00000223784,,
ENSG00000056277,ENSXETG00000016560,ortholog_one2many
ENSG00000211656,,
ENSG00000131373,ENSXETG00000008992,ortholog_one2one
ENSG00000228575,,
ENSG00000233350,,
ENSG00000238266,,
ENSG00000185559,,
ENSG00000168209,ENSXETG00000026976,ortholog_one2one
ENSG00000211657,ENSXETG00000024931,ortholog_many2many
ENSG00000211657,ENSXETG00000022356,ortholog_many2many
ENSG00000211657,ENSXETG00000025035,ortholog_many2many
ENSG00000211657,ENSXETG00000025036,ortholog_many2many
ENSG00000211657,ENSXETG00000010480,ortholog_many2many
ENSG00000227821,,
ENSG00000173418,,
ENSG00000186583,,
ENSG00000234248,,
ENSG00000231433,,
ENSG00000130876,ENSXETG00000018279,ortholog_one2one
ENSG00000143753,ENSXETG00000018586,ortholog_one2one
ENSG00000223581,,
ENSG00000258009,,
ENSG00000242227,,
ENSG00000270811,,
ENSG00000225939,,
ENSG00000235141,,
ENSG00000230016,,
ENSG00000232591,,
ENSG00000114786,ENSXETG00000032120,ortholog_many2many
ENSG00000114786,ENSXETG00000000089,ortholog_many2many
ENSG00000130529,ENSXETG00000000274,ortholog_one2one
ENSG00000166897,ENSXETG00000016016,ortholog_one2one
ENSG00000119185,ENSXETG00000008264,ortholog_one2one
ENSG00000178896,ENSXETG00000004668,ortholog_one2one
ENSG00000100121,ENSXETG00000004232,ortholog_one2many
ENSG00000164199,ENSXETG00000019628,ortholog_one2one
ENSG00000164334,,
ENSG00000112877,,
ENSG00000052344,ENSXETG00000033888,ortholog_one2one
ENSG00000155111,ENSXETG00000021324,ortholog_one2one
ENSG00000160813,ENSXETG00000033368,ortholog_one2one
ENSG00000152291,,
ENSG00000187140,ENSXETG00000010836,ortholog_one2one
ENSG00000214827,,
ENSG00000167257,ENSXETG00000003750,ortholog_one2one
ENSG00000100060,,
ENSG00000207453,,
ENSG00000230121,,
ENSG00000000005,ENSXETG00000033578,ortholog_one2one
ENSG00000233990,,
ENSG00000075213,ENSXETG00000014232,ortholog_one2one
ENSG00000245848,ENSXETG00000018291,ortholog_one2one
ENSG00000185485,,
ENSG00000263156,,
ENSG00000206427,,
ENSG00000148291,ENSXETG00000027524,ortholog_one2one
ENSG00000197046,ENSXETG00000031297,ortholog_one2many
ENSG00000197046,ENSXETG00000031061,ortholog_one2many
ENSG00000153879,ENSXETG00000027337,ortholog_one2one
ENSG00000124541,,
ENSG00000243107,,
ENSG00000200769,,
ENSG00000221520,,
ENSG00000230927,,
ENSG00000088035,ENSXETG00000010835,ortholog_one2one
ENSG00000132740,ENSXETG00000031258,ortholog_one2many
ENSG00000132740,ENSXETG00000019972,ortholog_one2many
ENSG00000270453,,
ENSG00000166272,ENSXETG00000031465,ortholog_one2one
ENSG00000244055,,
ENSG00000000003,ENSXETG00000007608,ortholog_one2one
ENSG00000206763,,
ENSG00000178226,ENSXETG00000004084,ortholog_many2many
ENSG00000197181,ENSXETG00000010533,ortholog_one2one
ENSG00000156482,,
ENSG00000159921,ENSXETG00000007164,ortholog_one2one
ENSG00000264185,,
ENSG00000237819,,
ENSG00000223971,,
ENSG00000224619,,
ENSG00000141959,,
ENSG00000269165,,
ENSG00000266794,,
ENSG00000232659,,
ENSG00000101343,ENSXETG00000009698,ortholog_one2one
ENSG00000208014,,
ENSG00000269700,,
ENSG00000207656,ENSXETG00000029129,ortholog_one2one
ENSG00000197858,ENSXETG00000004682,ortholog_one2one
ENSG00000171877,ENSXETG00000007844,ortholog_one2one
ENSG00000108523,ENSXETG00000015314,ortholog_one2one
ENSG00000237729,,
ENSG00000148795,ENSXETG00000015229,ortholog_one2one
ENSG00000148719,ENSXETG00000006151,ortholog_one2one
ENSG00000253719,ENSXETG00000027265,ortholog_one2many
ENSG00000265423,,
ENSG00000204147,ENSXETG00000006612,ortholog_one2many
ENSG00000127564,ENSXETG00000018363,ortholog_one2one
ENSG00000264417,,
ENSG00000148248,ENSXETG00000023092,ortholog_one2many
ENSG00000148248,ENSXETG00000003448,ortholog_one2many
ENSG00000148248,ENSXETG00000005583,ortholog_one2many
ENSG00000224923,,
ENSG00000124299,ENSXETG00000018297,ortholog_one2one
ENSG00000081181,ENSXETG00000007987,ortholog_one2one
ENSG00000211658,ENSXETG00000024931,ortholog_many2many
ENSG00000211658,ENSXETG00000022356,ortholog_many2many
ENSG00000211658,ENSXETG00000025035,ortholog_many2many
ENSG00000211658,ENSXETG00000025036,ortholog_many2many
ENSG00000211658,ENSXETG00000010480,ortholog_many2many
ENSG00000138378,ENSXETG00000004662,ortholog_one2one
ENSG00000214510,,
ENSG00000211659,ENSXETG00000024931,ortholog_many2many
ENSG00000211659,ENSXETG00000022356,ortholog_many2many
ENSG00000211659,ENSXETG00000025035,ortholog_many2many
ENSG00000211659,ENSXETG00000025036,ortholog_many2many
ENSG00000211659,ENSXETG00000010480,ortholog_many2many
ENSG00000211660,,
ENSG00000092201,ENSXETG00000017204,ortholog_one2one
ENSG00000233490,,
ENSG00000100065,,
ENSG00000115718,ENSXETG00000002964,ortholog_one2one
ENSG00000211661,ENSXETG00000024931,ortholog_many2many
ENSG00000211661,ENSXETG00000022356,ortholog_many2many
ENSG00000211661,ENSXETG00000025035,ortholog_many2many
ENSG00000211661,ENSXETG00000025036,ortholog_many2many
ENSG00000211661,ENSXETG00000010480,ortholog_many2many
ENSG00000198830,ENSXETG00000012323,ortholog_one2many
ENSG00000182400,ENSXETG00000015782,ortholog_one2one
ENSG00000175197,ENSXETG00000006245,ortholog_one2one
ENSG00000211662,ENSXETG00000024931,ortholog_many2many
ENSG00000211662,ENSXETG00000022356,ortholog_many2many
ENSG00000211662,ENSXETG00000025035,ortholog_many2many
ENSG00000211662,ENSXETG00000025036,ortholog_many2many
ENSG00000211662,ENSXETG00000010480,ortholog_many2many
ENSG00000225145,,
ENSG00000115468,ENSXETG00000012127,ortholog_one2one
ENSG00000264692,,
ENSG00000166006,ENSXETG00000032745,ortholog_one2one
ENSG00000257192,,
ENSG00000166275,,
ENSG00000100568,ENSXETG00000025900,ortholog_one2one
ENSG00000211663,ENSXETG00000024931,ortholog_many2many
ENSG00000211663,ENSXETG00000022356,ortholog_many2many
ENSG00000211663,ENSXETG00000025035,ortholog_many2many
ENSG00000211663,ENSXETG00000025036,ortholog_many2many
ENSG00000211663,ENSXETG00000010480,ortholog_many2many
ENSG00000234858,,
ENSG00000227596,,
ENSG00000152223,ENSXETG00000032699,ortholog_one2one
ENSG00000237105,,
ENSG00000231733,,
ENSG00000211664,,
ENSG00000102225,ENSXETG00000020815,ortholog_one2one
ENSG00000211665,ENSXETG00000024931,ortholog_many2many
ENSG00000211665,ENSXETG00000022356,ortholog_many2many
ENSG00000211665,ENSXETG00000025035,ortholog_many2many
ENSG00000211665,ENSXETG00000025036,ortholog_many2many
ENSG00000211665,ENSXETG00000010480,ortholog_many2many
ENSG00000265255,,
ENSG00000236492,,
ENSG00000264846,,
ENSG00000265505,,
ENSG00000139734,ENSXETG00000018144,ortholog_one2one
ENSG00000234799,,
ENSG00000236415,,
ENSG00000264264,,
ENSG00000211666,,
ENSG00000266841,,
ENSG00000230211,,
ENSG00000235747,,
ENSG00000263359,,
ENSG00000213171,ENSXETG00000002132,ortholog_one2one
ENSG00000258194,,
ENSG00000265607,,
ENSG00000269554,,
ENSG00000235877,,
ENSG00000232256,,
ENSG00000226104,,
ENSG00000203301,,
ENSG00000211667,ENSXETG00000024931,ortholog_many2many
ENSG00000211667,ENSXETG00000022356,ortholog_many2many
ENSG00000211667,ENSXETG00000025035,ortholog_many2many
ENSG00000211667,ENSXETG00000025036,ortholog_many2many
ENSG00000211667,ENSXETG00000010480,ortholog_many2many
ENSG00000145879,,
ENSG00000181744,ENSXETG00000001626,ortholog_one2one
ENSG00000083812,,
ENSG00000230441,,
ENSG00000211668,,
ENSG00000185955,,
ENSG00000157933,ENSXETG00000015978,ortholog_one2one
ENSG00000257248,,
ENSG00000257841,,
ENSG00000258211,,
ENSG00000211669,ENSXETG00000024931,ortholog_many2many
ENSG00000211669,ENSXETG00000022356,ortholog_many2many
ENSG00000211669,ENSXETG00000025035,ortholog_many2many
ENSG00000211669,ENSXETG00000025036,ortholog_many2many
ENSG00000211669,ENSXETG00000010480,ortholog_many2many
ENSG00000163017,ENSXETG00000002714,ortholog_many2many
ENSG00000232575,,
ENSG00000102078,,
ENSG00000121897,ENSXETG00000012839,ortholog_one2one
ENSG00000166925,ENSXETG00000033531,ortholog_one2one
ENSG00000143748,ENSXETG00000018569,ortholog_one2one
ENSG00000204767,ENSXETG00000025405,ortholog_one2one
ENSG00000172938,ENSXETG00000023891,ortholog_many2many
ENSG00000172938,ENSXETG00000030135,ortholog_many2many
ENSG00000172938,ENSXETG00000033399,ortholog_many2many
ENSG00000172938,ENSXETG00000032701,ortholog_many2many
ENSG00000172938,ENSXETG00000032605,ortholog_many2many
ENSG00000258014,,
ENSG00000234461,,
ENSG00000182712,,
ENSG00000229501,,
ENSG00000173585,,
ENSG00000225898,,
ENSG00000083838,,
ENSG00000263467,,
ENSG00000168269,ENSXETG00000025404,ortholog_one2one
ENSG00000257626,,
ENSG00000172935,ENSXETG00000023891,ortholog_many2many
ENSG00000172935,ENSXETG00000030135,ortholog_many2many
ENSG00000172935,ENSXETG00000033399,ortholog_many2many
ENSG00000172935,ENSXETG00000032701,ortholog_many2many
ENSG00000172935,ENSXETG00000032605,ortholog_many2many
ENSG00000162244,ENSXETG00000010811,ortholog_one2one
ENSG00000213483,,
ENSG00000258281,,
ENSG00000170677,ENSXETG00000010791,ortholog_one2one
ENSG00000163430,ENSXETG00000018009,ortholog_one2one
ENSG00000257739,,
ENSG00000232007,,
ENSG00000234695,,
ENSG00000231450,,
ENSG00000198870,ENSXETG00000010195,ortholog_one2one
ENSG00000236861,,
ENSG00000068724,ENSXETG00000022746,ortholog_one2one
ENSG00000179979,,
ENSG00000234079,,
ENSG00000266258,,
ENSG00000236453,,
ENSG00000148584,ENSXETG00000006611,ortholog_one2one
ENSG00000234511,,
ENSG00000235608,ENSXETG00000003881,ortholog_one2one
ENSG00000268126,,
ENSG00000262015,,
ENSG00000236938,,
ENSG00000110975,,
ENSG00000142856,,
ENSG00000222870,,
ENSG00000263417,,
ENSG00000187531,ENSXETG00000005388,ortholog_one2one
ENSG00000204909,,
ENSG00000232385,,
ENSG00000107438,ENSXETG00000008826,ortholog_one2one
ENSG00000265352,,
ENSG00000239030,,
ENSG00000143365,ENSXETG00000002131,ortholog_one2one
ENSG00000172403,,
ENSG00000214342,,
ENSG00000015676,ENSXETG00000018972,ortholog_one2one
ENSG00000166987,ENSXETG00000006239,ortholog_many2many
ENSG00000197308,,
ENSG00000174137,ENSXETG00000003878,ortholog_one2one
ENSG00000128283,ENSXETG00000033182,ortholog_one2one
ENSG00000232638,,
ENSG00000137075,ENSXETG00000006554,ortholog_one2one
ENSG00000141668,ENSXETG00000016861,ortholog_one2one
ENSG00000164086,ENSXETG00000031396,ortholog_one2one
ENSG00000243350,,
ENSG00000008256,ENSXETG00000024063,ortholog_one2one
ENSG00000231464,,
ENSG00000228413,,
ENSG00000136488,ENSXETG00000014248,ortholog_many2many
ENSG00000136488,ENSXETG00000003984,ortholog_many2many
ENSG00000116151,ENSXETG00000012097,ortholog_one2one
ENSG00000225053,,
ENSG00000083807,ENSXETG00000023888,ortholog_many2many
ENSG00000252174,,
ENSG00000224652,,
ENSG00000180917,ENSXETG00000015884,ortholog_one2one
ENSG00000268434,,
ENSG00000222335,,
ENSG00000177721,,
ENSG00000228028,,
ENSG00000184838,ENSXETG00000031178,ortholog_one2one
ENSG00000166924,ENSXETG00000013426,ortholog_one2one
ENSG00000153993,ENSXETG00000005431,ortholog_one2one
ENSG00000100079,ENSXETG00000016012,ortholog_one2one
ENSG00000117676,ENSXETG00000012289,ortholog_one2one
ENSG00000162073,ENSXETG00000018364,ortholog_one2one
ENSG00000163950,ENSXETG00000003876,ortholog_one2one
ENSG00000148300,ENSXETG00000023096,ortholog_one2one
ENSG00000232170,,
ENSG00000235396,,
ENSG00000185800,,
ENSG00000240494,,
ENSG00000180881,ENSXETG00000032225,ortholog_one2one
ENSG00000226861,,
ENSG00000140030,ENSXETG00000016927,ortholog_many2many
ENSG00000140030,ENSXETG00000033142,ortholog_many2many
ENSG00000265205,,
ENSG00000226990,,
ENSG00000238423,,
ENSG00000166342,ENSXETG00000016864,ortholog_one2one
ENSG00000135912,ENSXETG00000013887,ortholog_one2one
ENSG00000264577,,
ENSG00000119574,ENSXETG00000021232,ortholog_one2one
ENSG00000238578,,
ENSG00000132205,ENSXETG00000001613,ortholog_one2one
ENSG00000238649,,
ENSG00000238597,,
ENSG00000100941,ENSXETG00000015774,ortholog_one2one
ENSG00000267729,,
ENSG00000265073,,
ENSG00000172137,,
ENSG00000227650,,
ENSG00000265474,,
ENSG00000263879,,
ENSG00000265840,,
ENSG00000258192,,
ENSG00000213937,ENSXETG00000027547,ortholog_many2many
ENSG00000258466,,
ENSG00000257791,,
ENSG00000185515,ENSXETG00000026184,ortholog_one2many
ENSG00000185515,ENSXETG00000009622,ortholog_one2many
ENSG00000100433,ENSXETG00000016610,ortholog_one2one
ENSG00000258318,,
ENSG00000211670,ENSXETG00000024931,ortholog_many2many
ENSG00000211670,ENSXETG00000022356,ortholog_many2many
ENSG00000211670,ENSXETG00000025035,ortholog_many2many
ENSG00000211670,ENSXETG00000025036,ortholog_many2many
ENSG00000211670,ENSXETG00000010480,ortholog_many2many
ENSG00000104941,,
ENSG00000184697,ENSXETG00000027545,ortholog_many2many
ENSG00000231785,,
ENSG00000172262,ENSXETG00000032207,ortholog_one2one
ENSG00000256097,,
ENSG00000162341,ENSXETG00000000967,ortholog_one2one
ENSG00000124507,ENSXETG00000012375,ortholog_one2one
ENSG00000211671,,
ENSG00000211672,ENSXETG00000033193,ortholog_many2many
ENSG00000211672,ENSXETG00000024930,ortholog_many2many
ENSG00000211672,ENSXETG00000024929,ortholog_many2many
