Ensembl Gene ID,Chimp Ensembl Gene ID,Homology Type
ENSG00000236978,,
ENSG00000200102,ENSPTRG00000031670,ortholog_one2one
ENSG00000150750,ENSPTRG00000004263,ortholog_one2one
ENSG00000268764,,
ENSG00000272294,,
ENSG00000203804,ENSPTRG00000030403,ortholog_one2one
ENSG00000259913,,
ENSG00000259102,,
ENSG00000256597,,
ENSG00000103994,ENSPTRG00000006974,ortholog_one2one
ENSG00000269653,,
ENSG00000265878,,
ENSG00000157119,ENSPTRG00000024316,ortholog_one2one
ENSG00000260843,,
ENSG00000196511,ENSPTRG00000019830,ortholog_one2one
ENSG00000268499,,
ENSG00000258906,,
ENSG00000266688,ENSPTRG00000040134,ortholog_one2one
ENSG00000070010,ENSPTRG00000040512,ortholog_one2one
ENSG00000199940,ENSPTRG00000026868,ortholog_one2one
ENSG00000137845,ENSPTRG00000007116,ortholog_one2one
ENSG00000266428,ENSPTRG00000041989,ortholog_one2one
ENSG00000256193,,
ENSG00000201014,ENSPTRG00000033195,ortholog_one2one
ENSG00000257119,,
ENSG00000200209,ENSPTRG00000025901,ortholog_one2one
ENSG00000237122,,
ENSG00000260116,,
ENSG00000235581,,
ENSG00000258441,,
ENSG00000268913,,
ENSG00000240631,,
ENSG00000269867,,
ENSG00000238838,ENSPTRG00000037210,ortholog_one2one
ENSG00000228769,,
ENSG00000260329,,
ENSG00000260732,,
ENSG00000266963,,
ENSG00000236870,,
ENSG00000266772,,
ENSG00000257548,,
ENSG00000132773,ENSPTRG00000000672,ortholog_one2one
ENSG00000270804,,
ENSG00000215102,,
ENSG00000264494,,
ENSG00000234192,,
ENSG00000105676,ENSPTRG00000010728,ortholog_one2one
ENSG00000167378,ENSPTRG00000011087,ortholog_one2one
ENSG00000267090,,
ENSG00000260429,,
ENSG00000257444,,
ENSG00000270694,,
ENSG00000267473,,
ENSG00000226784,,
ENSG00000196167,ENSPTRG00000028399,ortholog_one2one
ENSG00000270555,,
ENSG00000260216,,
ENSG00000269445,,
ENSG00000095777,ENSPTRG00000002371,ortholog_one2one
ENSG00000237962,,
ENSG00000223820,,
ENSG00000266569,ENSPTRG00000039825,ortholog_one2many
ENSG00000243234,,
ENSG00000229749,,
ENSG00000268055,,
ENSG00000132388,ENSPTRG00000040524,ortholog_one2one
ENSG00000260106,,
ENSG00000102104,ENSPTRG00000021713,ortholog_one2one
ENSG00000267291,,
ENSG00000265853,,
ENSG00000059804,ENSPTRG00000004626,ortholog_one2one
ENSG00000225648,,
ENSG00000235974,,
ENSG00000261463,,
ENSG00000243782,ENSPTRG00000041679,ortholog_one2one
ENSG00000268660,,
ENSG00000133816,ENSPTRG00000003370,ortholog_one2one
ENSG00000167566,ENSPTRG00000023249,ortholog_one2one
ENSG00000224745,,
ENSG00000267375,,
ENSG00000184923,,
ENSG00000270837,,
ENSG00000128438,,
ENSG00000261022,,
ENSG00000267892,,
ENSG00000213613,,
ENSG00000243642,ENSPTRG00000041062,ortholog_one2one
ENSG00000214290,ENSPTRG00000033733,ortholog_one2one
ENSG00000268293,,
ENSG00000261484,,
ENSG00000143384,ENSPTRG00000001260,ortholog_one2one
ENSG00000162891,ENSPTRG00000001918,ortholog_one2one
ENSG00000196220,ENSPTRG00000023245,ortholog_one2one
ENSG00000260074,,
ENSG00000261571,,
ENSG00000269236,,
ENSG00000266135,ENSPTRG00000038891,ortholog_one2one
ENSG00000162571,ENSPTRG00000000008,ortholog_one2one
ENSG00000197467,ENSPTRG00000002579,ortholog_one2one
ENSG00000179994,,
ENSG00000198286,ENSPTRG00000018871,ortholog_one2one
ENSG00000228881,,
ENSG00000261563,,
ENSG00000124444,ENSPTRG00000011088,ortholog_one2one
ENSG00000250814,,
ENSG00000260890,,
ENSG00000204710,ENSPTRG00000028537,ortholog_one2one
ENSG00000230709,,
ENSG00000085832,ENSPTRG00000000729,ortholog_one2one
ENSG00000171931,ENSPTRG00000008859,ortholog_one2one
ENSG00000260143,,
ENSG00000230969,,
ENSG00000122194,ENSPTRG00000018774,ortholog_one2one
ENSG00000180113,ENSPTRG00000018237,ortholog_one2one
ENSG00000166928,ENSPTRG00000003713,ortholog_one2one
ENSG00000200897,ENSPTRG00000025748,ortholog_one2one
ENSG00000260328,,
ENSG00000222302,ENSPTRG00000036478,ortholog_one2one
ENSG00000261601,,
ENSG00000205403,ENSPTRG00000031127,ortholog_one2one
ENSG00000261361,,
ENSG00000225442,,
ENSG00000197891,ENSPTRG00000003841,ortholog_one2one
ENSG00000224184,,
ENSG00000125457,ENSPTRG00000009640,ortholog_one2one
ENSG00000260705,,
ENSG00000263624,,
ENSG00000269047,,
ENSG00000110777,ENSPTRG00000004264,ortholog_one2one
ENSG00000182938,ENSPTRG00000009624,ortholog_one2one
ENSG00000206859,ENSPTRG00000032049,ortholog_one2one
ENSG00000260904,,
ENSG00000243370,ENSPTRG00000039993,ortholog_one2one
ENSG00000153827,ENSPTRG00000013005,ortholog_one2one
ENSG00000169032,ENSPTRG00000007193,ortholog_one2one
ENSG00000266498,,
ENSG00000165389,ENSPTRG00000006251,ortholog_one2one
ENSG00000005513,ENSPTRG00000007570,ortholog_one2one
ENSG00000259824,,
ENSG00000226359,,
ENSG00000175854,ENSPTRG00000021421,ortholog_one2one
ENSG00000163536,ENSPTRG00000015599,ortholog_one2one
ENSG00000178307,ENSPTRG00000008893,ortholog_one2one
ENSG00000115616,ENSPTRG00000012305,ortholog_one2one
ENSG00000213013,,
ENSG00000162892,ENSPTRG00000001919,ortholog_one2one
ENSG00000268866,,
ENSG00000200891,ENSPTRG00000026686,ortholog_one2one
ENSG00000227905,,
ENSG00000236104,ENSPTRG00000018044,ortholog_one2one
ENSG00000201548,ENSPTRG00000025298,ortholog_one2one
ENSG00000268516,,
ENSG00000238363,ENSPTRG00000027550,ortholog_one2one
ENSG00000237205,,
ENSG00000271408,,
ENSG00000213182,,
ENSG00000226358,,
ENSG00000254614,ENSPTRG00000040817,ortholog_one2one
ENSG00000186268,,
ENSG00000129518,ENSPTRG00000006252,ortholog_one2one
ENSG00000257579,,
ENSG00000213181,,
ENSG00000196403,,
ENSG00000102144,ENSPTRG00000022052,ortholog_one2one
ENSG00000225809,,
ENSG00000268201,,
ENSG00000239426,,
ENSG00000265109,,
ENSG00000144320,ENSPTRG00000012662,ortholog_one2one
ENSG00000162009,ENSPTRG00000007576,ortholog_one2one
ENSG00000109118,ENSPTRG00000008941,ortholog_one2one
ENSG00000250882,,
ENSG00000215030,,
ENSG00000255425,,
ENSG00000224573,,
ENSG00000227158,,
ENSG00000104760,ENSPTRG00000020025,ortholog_one2one
ENSG00000252821,ENSPTRG00000037474,ortholog_one2one
ENSG00000142396,,
ENSG00000229054,,
ENSG00000241429,,
ENSG00000222160,ENSPTRG00000036289,ortholog_one2one
ENSG00000113552,ENSPTRG00000017357,ortholog_one2one
ENSG00000100749,ENSPTRG00000006705,ortholog_one2one
ENSG00000181214,,
ENSG00000240441,,
ENSG00000241420,ENSPTRG00000040013,ortholog_one2one
ENSG00000100330,ENSPTRG00000014232,ortholog_one2one
ENSG00000249807,,
ENSG00000111725,ENSPTRG00000005520,ortholog_one2one
ENSG00000252706,ENSPTRG00000037036,ortholog_many2many
ENSG00000250280,,
ENSG00000258136,,
ENSG00000184471,ENSPTRG00000007577,ortholog_one2one
ENSG00000228015,,
ENSG00000242244,,
ENSG00000254845,,
ENSG00000222741,ENSPTRG00000036299,ortholog_one2one
ENSG00000215208,,
ENSG00000086717,ENSPTRG00000021714,ortholog_one2one
ENSG00000251187,,
ENSG00000244578,,
ENSG00000255116,,
ENSG00000254976,,
ENSG00000255225,,
ENSG00000154080,ENSPTRG00000009938,ortholog_one2one
ENSG00000260515,,
ENSG00000151553,ENSPTRG00000002963,ortholog_one2one
ENSG00000250748,,
ENSG00000255030,,
ENSG00000251137,,
ENSG00000227737,,
ENSG00000232416,,
ENSG00000229254,,
ENSG00000268211,,
ENSG00000271998,,
ENSG00000272656,,
ENSG00000251076,,
ENSG00000196193,,
ENSG00000252245,ENSPTRG00000037134,ortholog_one2one
ENSG00000257292,,
ENSG00000078081,ENSPTRG00000015663,ortholog_one2one
ENSG00000258360,,
ENSG00000248932,,
ENSG00000117305,ENSPTRG00000000339,ortholog_one2one
ENSG00000244607,ENSPTRG00000014801,ortholog_one2one
ENSG00000272417,,
ENSG00000207296,ENSPTRG00000032055,ortholog_one2one
ENSG00000253016,ENSPTRG00000033021,ortholog_one2one
ENSG00000268756,,
ENSG00000248968,,
ENSG00000265298,,
ENSG00000266333,,
ENSG00000167112,ENSPTRG00000021423,ortholog_one2one
ENSG00000269688,,
ENSG00000256878,,
ENSG00000221515,ENSPTRG00000041120,ortholog_one2one
ENSG00000269050,,
ENSG00000260887,,
ENSG00000248350,,
ENSG00000003400,ENSPTRG00000012800,ortholog_one2one
ENSG00000257645,,
ENSG00000272843,,
ENSG00000269486,,
ENSG00000238503,ENSPTRG00000024680,ortholog_one2one
ENSG00000267992,,
ENSG00000248790,,
ENSG00000249231,,
ENSG00000271980,,
ENSG00000112293,ENSPTRG00000017775,ortholog_one2one
ENSG00000178631,,
ENSG00000251709,ENSPTRG00000037403,ortholog_one2one
ENSG00000260830,,
ENSG00000269172,,
ENSG00000189129,,
ENSG00000120669,ENSPTRG00000005779,ortholog_one2many
ENSG00000248430,,
ENSG00000199436,ENSPTRG00000026934,ortholog_one2one
ENSG00000257335,ENSPTRG00000019786,ortholog_one2one
ENSG00000268510,,
ENSG00000264089,,
ENSG00000200785,ENSPTRG00000026581,ortholog_one2one
ENSG00000106133,,
ENSG00000111554,ENSPTRG00000005196,ortholog_one2one
ENSG00000207183,ENSPTRG00000026965,ortholog_one2one
ENSG00000241035,,
ENSG00000260481,,
ENSG00000070759,ENSPTRG00000000673,ortholog_one2one
ENSG00000213926,,
ENSG00000260963,,
ENSG00000258870,,
ENSG00000248643,ENSPTRG00000003934,ortholog_one2many
ENSG00000128923,ENSPTRG00000007120,ortholog_one2one
ENSG00000272311,,
ENSG00000174446,ENSPTRG00000007194,ortholog_one2one
ENSG00000263621,ENSPTRG00000042239,ortholog_one2one
ENSG00000260915,,
ENSG00000271715,,
ENSG00000268262,,
ENSG00000214274,ENSPTRG00000034128,ortholog_one2one
ENSG00000257096,,
ENSG00000167325,ENSPTRG00000003207,ortholog_one2one
ENSG00000251014,,
ENSG00000256737,,
ENSG00000269246,,
ENSG00000261414,,
ENSG00000079557,ENSPTRG00000016152,ortholog_one2one
ENSG00000256971,,
ENSG00000110944,ENSPTRG00000005093,ortholog_one2one
ENSG00000256081,,
ENSG00000241983,ENSPTRG00000039677,ortholog_one2one
ENSG00000223360,,
ENSG00000182670,ENSPTRG00000013898,ortholog_one2one
ENSG00000256643,,
ENSG00000266670,ENSPTRG00000040865,ortholog_one2many
ENSG00000266559,,
ENSG00000260028,,
ENSG00000260393,,
ENSG00000234197,,
ENSG00000269410,,
ENSG00000112561,ENSPTRG00000018157,ortholog_one2one
ENSG00000169202,,
ENSG00000242393,,
ENSG00000261261,,
ENSG00000261112,,
ENSG00000269792,,
ENSG00000252341,ENSPTRG00000026468,ortholog_many2many
ENSG00000271368,,
ENSG00000230865,,
ENSG00000234548,,
ENSG00000269584,,
ENSG00000237064,,
ENSG00000256385,,
ENSG00000260204,,
ENSG00000252671,ENSPTRG00000036764,ortholog_one2one
ENSG00000115232,ENSPTRG00000012700,ortholog_one2one
ENSG00000256551,,
ENSG00000232199,,
ENSG00000234337,,
ENSG00000250358,,
ENSG00000261117,,
ENSG00000269588,,
ENSG00000255664,,
ENSG00000147403,ENSPTRG00000029113,ortholog_many2many
ENSG00000226965,,
ENSG00000260424,,
ENSG00000259171,,
ENSG00000133265,ENSPTRG00000011495,ortholog_one2one
ENSG00000170558,ENSPTRG00000009939,ortholog_one2one
ENSG00000180636,,
ENSG00000269188,,
ENSG00000228540,,
ENSG00000260050,,
ENSG00000260326,,
ENSG00000181035,ENSPTRG00000010729,ortholog_one2one
ENSG00000259802,,
ENSG00000100714,ENSPTRG00000006435,ortholog_one2one
ENSG00000221279,,
ENSG00000228257,,
ENSG00000173914,ENSPTRG00000003935,ortholog_one2one
ENSG00000238922,ENSPTRG00000036631,ortholog_one2one
ENSG00000260076,,
ENSG00000243621,,
ENSG00000181562,ENSPTRG00000006102,ortholog_one2one
ENSG00000260258,,
ENSG00000256350,,
ENSG00000256659,,
ENSG00000226614,,
ENSG00000227948,,
ENSG00000260767,,
ENSG00000014216,ENSPTRG00000003869,ortholog_one2one
ENSG00000248358,,
ENSG00000260939,,
ENSG00000227989,,
ENSG00000225572,,
ENSG00000240954,,
ENSG00000264370,,
ENSG00000261913,,
ENSG00000250045,,
ENSG00000265061,,
ENSG00000261550,,
ENSG00000149932,ENSPTRG00000007976,ortholog_one2one
ENSG00000260486,,
ENSG00000212370,ENSPTRG00000032827,ortholog_one2one
ENSG00000199594,ENSPTRG00000025407,ortholog_one2one
ENSG00000261291,,
ENSG00000184991,,
ENSG00000254778,,
ENSG00000222346,ENSPTRG00000036581,ortholog_one2one
ENSG00000212582,ENSPTRG00000033248,ortholog_one2one
ENSG00000234358,,
ENSG00000157827,ENSPTRG00000012541,ortholog_one2one
ENSG00000181552,ENSPTRG00000006103,ortholog_one2one
ENSG00000265635,,
ENSG00000261110,,
ENSG00000225649,,
ENSG00000255093,ENSPTRG00000040341,ortholog_one2one
ENSG00000202406,ENSPTRG00000026310,ortholog_one2one
ENSG00000271123,,
ENSG00000249947,,
ENSG00000205021,ENSPTRG00000030906,ortholog_many2many
ENSG00000125845,ENSPTRG00000013238,ortholog_one2one
ENSG00000226851,,
ENSG00000238895,ENSPTRG00000038131,ortholog_one2one
ENSG00000257025,,
ENSG00000162894,ENSPTRG00000001920,ortholog_one2one
ENSG00000226042,,
ENSG00000226479,,
ENSG00000230999,,
ENSG00000204209,ENSPTRG00000018045,ortholog_one2one
ENSG00000270067,,
ENSG00000228075,ENSPTRG00000041583,ortholog_one2one
ENSG00000232922,,
ENSG00000138380,ENSPTRG00000012824,ortholog_one2one
ENSG00000105404,ENSPTRG00000011040,ortholog_one2one
ENSG00000151276,ENSPTRG00000015083,ortholog_one2one
ENSG00000169413,ENSPTRG00000006104,ortholog_one2one
ENSG00000236232,,
ENSG00000137707,ENSPTRG00000004265,ortholog_one2one
ENSG00000180019,,
ENSG00000256630,,
ENSG00000182158,ENSPTRG00000019739,ortholog_one2one
ENSG00000170581,ENSPTRG00000005095,ortholog_one2one
ENSG00000230308,,
ENSG00000272389,,
ENSG00000237023,,
ENSG00000177511,ENSPTRG00000010043,ortholog_one2one
ENSG00000250600,,
ENSG00000266499,,
ENSG00000224406,,
ENSG00000246016,,
ENSG00000186666,ENSPTRG00000004916,ortholog_one2one
ENSG00000129538,ENSPTRG00000006105,ortholog_one2one
ENSG00000167113,ENSPTRG00000021424,ortholog_one2one
ENSG00000244361,,
ENSG00000235017,,
ENSG00000221749,ENSPTRG00000034905,ortholog_one2one
ENSG00000177694,ENSPTRG00000015638,ortholog_one2one
ENSG00000255838,,
ENSG00000144118,ENSPTRG00000012410,ortholog_one2one
ENSG00000232633,,
ENSG00000249166,,
ENSG00000249396,,
ENSG00000165637,ENSPTRG00000028515,ortholog_one2one
ENSG00000256581,,
ENSG00000169435,ENSPTRG00000016153,ortholog_one2one
ENSG00000250709,ENSPTRG00000005779,ortholog_one2many
ENSG00000179163,ENSPTRG00000000340,ortholog_one2one
ENSG00000201283,ENSPTRG00000039238,ortholog_one2many
ENSG00000261056,,
ENSG00000270399,,
ENSG00000196557,,
ENSG00000207212,ENSPTRG00000031724,ortholog_one2one
ENSG00000229370,,
ENSG00000134077,ENSPTRG00000014585,ortholog_one2one
ENSG00000266103,,
ENSG00000251741,ENSPTRG00000037311,ortholog_one2one
ENSG00000238645,ENSPTRG00000037741,ortholog_many2many
ENSG00000196793,ENSPTRG00000022725,ortholog_one2one
ENSG00000202193,,
ENSG00000064545,ENSPTRG00000010730,ortholog_one2one
ENSG00000229416,,
ENSG00000255048,,
ENSG00000119547,ENSPTRG00000010044,ortholog_one2one
ENSG00000259962,,
ENSG00000260833,,
ENSG00000251628,,
ENSG00000174353,,
ENSG00000171700,ENSPTRG00000013770,ortholog_one2one
ENSG00000230448,,
ENSG00000129515,ENSPTRG00000006253,ortholog_one2one
ENSG00000255510,,
ENSG00000222706,ENSPTRG00000036443,ortholog_one2one
ENSG00000069188,ENSPTRG00000009600,ortholog_one2one
ENSG00000229386,,
ENSG00000137154,ENSPTRG00000039153,ortholog_one2one
ENSG00000249196,,
ENSG00000260078,,
ENSG00000254646,,
ENSG00000255315,,
ENSG00000246316,,
ENSG00000254937,,
ENSG00000135472,ENSPTRG00000004917,ortholog_one2one
ENSG00000214179,,
ENSG00000261804,,
ENSG00000255341,,
ENSG00000230029,,
ENSG00000262714,,
ENSG00000206489,,
ENSG00000226859,,
ENSG00000200278,ENSPTRG00000026429,ortholog_one2one
ENSG00000110076,ENSPTRG00000003843,ortholog_one2one
ENSG00000255045,,
ENSG00000250106,,
ENSG00000236524,,
ENSG00000252569,ENSPTRG00000037654,ortholog_one2one
ENSG00000259926,,
ENSG00000250073,,
ENSG00000129625,ENSPTRG00000017137,ortholog_one2one
ENSG00000225175,,
ENSG00000254509,,
ENSG00000227718,,
ENSG00000143420,ENSPTRG00000001261,ortholog_one2one
ENSG00000226724,,
ENSG00000245498,,
ENSG00000251542,,
ENSG00000157450,ENSPTRG00000007122,ortholog_one2one
ENSG00000115317,ENSPTRG00000012098,ortholog_one2one
ENSG00000254941,,
ENSG00000173898,ENSPTRG00000003936,ortholog_one2one
ENSG00000251132,,
ENSG00000197099,,
ENSG00000215942,,
ENSG00000242715,,
ENSG00000254568,,
ENSG00000251196,,
ENSG00000203306,,
ENSG00000250242,,
ENSG00000149930,ENSPTRG00000007977,ortholog_one2one
ENSG00000066926,ENSPTRG00000010045,ortholog_one2one
ENSG00000187686,,
ENSG00000114125,ENSPTRG00000015473,ortholog_one2many
ENSG00000114125,ENSPTRG00000039248,ortholog_one2many
ENSG00000272016,,
ENSG00000183644,ENSPTRG00000004266,ortholog_one2one
ENSG00000258796,,
ENSG00000078674,ENSPTRG00000020026,ortholog_one2one
ENSG00000085511,,
ENSG00000250472,,
ENSG00000255475,,
ENSG00000235150,,
ENSG00000244405,ENSPTRG00000015709,ortholog_one2one
ENSG00000125510,,
ENSG00000254880,,
ENSG00000258490,,
ENSG00000249791,,
ENSG00000228454,,
ENSG00000259290,,
ENSG00000234256,,
ENSG00000251859,ENSPTRG00000038379,ortholog_one2one
ENSG00000258988,,
ENSG00000248175,,
ENSG00000163914,ENSPTRG00000015379,ortholog_one2one
ENSG00000199755,ENSPTRG00000025081,ortholog_one2one
ENSG00000224946,,
ENSG00000198298,ENSPTRG00000024138,ortholog_one2one
ENSG00000228505,,
ENSG00000238090,,
ENSG00000227481,,
ENSG00000154035,,
ENSG00000271797,,
ENSG00000182965,,
ENSG00000044446,ENSPTRG00000021715,ortholog_one2one
ENSG00000236494,,
ENSG00000198677,ENSPTRG00000017083,ortholog_one2one
ENSG00000223646,,
ENSG00000114383,ENSPTRG00000014958,ortholog_one2one
ENSG00000233219,,
ENSG00000251548,,
ENSG00000243304,,
ENSG00000177076,ENSPTRG00000020804,ortholog_one2one
ENSG00000105402,ENSPTRG00000011211,ortholog_one2one
ENSG00000250197,,
ENSG00000225358,,
ENSG00000162896,ENSPTRG00000001921,ortholog_one2one
ENSG00000249026,,
ENSG00000222776,,
ENSG00000158553,ENSPTRG00000017845,ortholog_one2one
ENSG00000174444,ENSPTRG00000007195,ortholog_one2one
ENSG00000256474,,
ENSG00000109534,ENSPTRG00000016364,ortholog_one2one
ENSG00000272324,,
ENSG00000265993,,
ENSG00000256379,,
ENSG00000259502,,
ENSG00000200703,ENSPTRG00000027499,ortholog_one2one
ENSG00000248722,,
ENSG00000146070,ENSPTRG00000018238,ortholog_one2one
ENSG00000221059,ENSPTRG00000035255,ortholog_one2one
ENSG00000258482,,
ENSG00000249944,,
ENSG00000241535,,
ENSG00000258557,,
ENSG00000259648,,
ENSG00000249433,,
ENSG00000242159,,
ENSG00000176635,ENSPTRG00000014235,ortholog_one2one
ENSG00000188822,ENSPTRG00000024370,ortholog_one2one
ENSG00000258705,,
ENSG00000264333,,
ENSG00000235127,,
ENSG00000257411,ENSPTRG00000005076,ortholog_one2one
ENSG00000269794,,
ENSG00000201741,ENSPTRG00000038051,ortholog_one2one
ENSG00000229087,,
ENSG00000166922,ENSPTRG00000006868,ortholog_one2one
ENSG00000225073,,
ENSG00000265511,,
ENSG00000250444,,
ENSG00000250576,,
ENSG00000206730,ENSPTRG00000025457,ortholog_one2one
ENSG00000124613,ENSPTRG00000017848,ortholog_one2one
ENSG00000264666,,
ENSG00000268230,,
ENSG00000171695,ENSPTRG00000013772,ortholog_one2one
ENSG00000201529,ENSPTRG00000027541,ortholog_one2one
ENSG00000223979,,
ENSG00000258626,,
ENSG00000234022,,
ENSG00000178804,ENSPTRG00000015380,ortholog_one2one
ENSG00000249249,,
ENSG00000163517,ENSPTRG00000014641,ortholog_one2one
ENSG00000141736,ENSPTRG00000009100,ortholog_one2one
ENSG00000237328,,
ENSG00000189266,ENSPTRG00000022763,ortholog_one2many
ENSG00000241779,,
ENSG00000207312,ENSPTRG00000025255,ortholog_one2one
ENSG00000226746,,
ENSG00000264167,,
ENSG00000212305,ENSPTRG00000033371,ortholog_one2one
ENSG00000263647,,
ENSG00000166930,ENSPTRG00000003714,ortholog_one2one
ENSG00000242038,,
ENSG00000207839,ENSPTRG00000027995,ortholog_one2one
ENSG00000224194,,
ENSG00000125522,,
ENSG00000197815,,
ENSG00000173905,ENSPTRG00000015600,ortholog_one2one
ENSG00000265982,,
ENSG00000198380,ENSPTRG00000024129,ortholog_one2one
ENSG00000148826,ENSPTRG00000003080,ortholog_one2one
ENSG00000151576,ENSPTRG00000015240,ortholog_one2one
ENSG00000249021,,
ENSG00000268895,,
ENSG00000230273,,
ENSG00000248783,,
ENSG00000155886,ENSPTRG00000020806,ortholog_one2one
ENSG00000152939,ENSPTRG00000016951,ortholog_one2one
ENSG00000154237,ENSPTRG00000007510,ortholog_one2one
ENSG00000201378,ENSPTRG00000026228,ortholog_one2one
ENSG00000167114,ENSPTRG00000021425,ortholog_one2one
ENSG00000232344,,
ENSG00000248709,,
ENSG00000141161,ENSPTRG00000009013,ortholog_one2one
ENSG00000237326,,
ENSG00000251118,,
ENSG00000238634,,
ENSG00000214176,,
ENSG00000258835,,
ENSG00000222598,ENSPTRG00000035564,ortholog_one2one
ENSG00000238691,ENSPTRG00000036988,ortholog_one2one
ENSG00000248131,,
ENSG00000266677,,
ENSG00000174093,,
ENSG00000068028,ENSPTRG00000014959,ortholog_one2one
ENSG00000096654,ENSPTRG00000017847,ortholog_one2one
ENSG00000248295,,
ENSG00000268275,,
ENSG00000268049,,
ENSG00000269054,,
ENSG00000165832,ENSPTRG00000002964,ortholog_one2one
ENSG00000202160,ENSPTRG00000026068,ortholog_one2one
ENSG00000105409,ENSPTRG00000011041,ortholog_one2one
ENSG00000252211,,
ENSG00000266640,,
ENSG00000128342,ENSPTRG00000014236,ortholog_one2one
ENSG00000180245,ENSPTRG00000016365,ortholog_one2one
ENSG00000268307,,
ENSG00000221778,ENSPTRG00000035142,ortholog_one2one
ENSG00000220996,ENSPTRG00000039317,ortholog_many2many
ENSG00000232098,,
ENSG00000214657,,
ENSG00000196132,ENSPTRG00000032477,ortholog_one2one
ENSG00000185641,,
ENSG00000238371,ENSPTRG00000037392,ortholog_one2one
ENSG00000171928,ENSPTRG00000008796,ortholog_one2one
ENSG00000039600,ENSPTRG00000017471,ortholog_one2one
ENSG00000130508,ENSPTRG00000011612,ortholog_one2one
ENSG00000264921,,
ENSG00000268543,,
ENSG00000096088,ENSPTRG00000018158,ortholog_one2one
ENSG00000268912,,
ENSG00000262655,,
ENSG00000034152,ENSPTRG00000008895,ortholog_one2many
ENSG00000034152,ENSPTRG00000042570,ortholog_one2many
ENSG00000269473,,
ENSG00000223850,,
ENSG00000269106,,
ENSG00000163083,ENSPTRG00000029216,ortholog_one2one
ENSG00000252334,ENSPTRG00000037526,ortholog_one2one
ENSG00000156738,ENSPTRG00000003715,ortholog_one2one
ENSG00000204381,ENSPTRG00000028398,ortholog_one2one
ENSG00000265272,ENSPTRG00000039584,ortholog_many2many
ENSG00000251112,,
ENSG00000162897,ENSPTRG00000001922,ortholog_one2one
ENSG00000264910,,
ENSG00000226763,ENSPTRG00000038834,ortholog_one2one
ENSG00000272265,,
ENSG00000267858,,
ENSG00000099985,ENSPTRG00000014237,ortholog_one2one
ENSG00000263804,ENSPTRG00000038806,ortholog_one2many
ENSG00000271918,,
ENSG00000103067,ENSPTRG00000008261,ortholog_one2one
ENSG00000252242,ENSPTRG00000037285,ortholog_one2one
ENSG00000144028,ENSPTRG00000012230,ortholog_one2one
ENSG00000272400,,
ENSG00000264840,ENSPTRG00000040737,ortholog_one2many
ENSG00000138182,ENSPTRG00000022813,ortholog_one2one
ENSG00000260647,,
ENSG00000249053,,
ENSG00000272134,,
ENSG00000205838,ENSPTRG00000028690,ortholog_one2one
ENSG00000225543,,
ENSG00000185130,ENSPTRG00000017808,ortholog_many2many
ENSG00000272220,,
ENSG00000228000,,
ENSG00000233718,,
ENSG00000265218,,
ENSG00000237382,,
ENSG00000212457,ENSPTRG00000033267,ortholog_one2one
ENSG00000268194,,
ENSG00000232916,,
ENSG00000213753,,
ENSG00000109101,ENSPTRG00000008920,ortholog_one2one
ENSG00000267350,,
ENSG00000250015,,
ENSG00000131116,ENSPTRG00000011089,ortholog_one2one
ENSG00000262489,,
ENSG00000226976,ENSPTRG00000040434,ortholog_one2one
ENSG00000264177,,
ENSG00000185710,,
ENSG00000233439,,
ENSG00000267441,,
ENSG00000256121,,
ENSG00000204471,,
ENSG00000266644,,
ENSG00000262307,,
ENSG00000262344,,
ENSG00000128805,ENSPTRG00000002479,ortholog_one2one
ENSG00000231187,,
ENSG00000137193,ENSPTRG00000018118,ortholog_one2one
ENSG00000206412,,
ENSG00000248445,,
ENSG00000134762,ENSPTRG00000009940,ortholog_one2one
ENSG00000105767,ENSPTRG00000011090,ortholog_one2one
ENSG00000180139,,
ENSG00000197822,ENSPTRG00000016952,ortholog_one2one
ENSG00000268784,,
ENSG00000269032,,
ENSG00000223477,,
ENSG00000171843,ENSPTRG00000020808,ortholog_one2one
ENSG00000261438,,
ENSG00000272474,ENSPTRG00000025402,ortholog_one2one
ENSG00000239282,,
ENSG00000248457,,
ENSG00000269600,,
ENSG00000258869,,
ENSG00000109572,ENSPTRG00000016589,ortholog_one2one
ENSG00000252144,ENSPTRG00000038455,ortholog_one2one
ENSG00000269084,,
ENSG00000238991,ENSPTRG00000037037,ortholog_one2one
ENSG00000213412,,
ENSG00000200215,ENSPTRG00000024780,ortholog_one2one
ENSG00000265375,,
ENSG00000186891,ENSPTRG00000000009,ortholog_one2one
ENSG00000122641,ENSPTRG00000019116,ortholog_one2one
ENSG00000255866,,
ENSG00000249048,,
ENSG00000251918,ENSPTRG00000037080,ortholog_one2one
ENSG00000233292,,
ENSG00000200632,ENSPTRG00000027155,ortholog_one2one
ENSG00000258905,,
ENSG00000270369,,
ENSG00000256268,,
ENSG00000200367,ENSPTRG00000041800,ortholog_many2many
ENSG00000258812,,
ENSG00000057657,ENSPTRG00000018457,ortholog_one2one
ENSG00000224919,,
ENSG00000260181,,
ENSG00000071203,ENSPTRG00000003716,ortholog_one2one
ENSG00000118156,ENSPTRG00000011212,ortholog_one2one
ENSG00000259068,,
ENSG00000197262,ENSPTRG00000030907,ortholog_one2many
ENSG00000222717,ENSPTRG00000035107,ortholog_one2one
ENSG00000264157,,
