Ensembl Gene ID,Chimp Ensembl Gene ID,Homology Type
ENSMUSG00000078868,,
ENSMUSG00000030861,ENSPTRG00000003020,ortholog_one2one
ENSMUSG00000033365,ENSPTRG00000000646,ortholog_one2one
ENSMUSG00000020823,ENSPTRG00000009696,ortholog_one2one
ENSMUSG00000073434,ENSPTRG00000007549,ortholog_one2one
ENSMUSG00000031554,,
ENSMUSG00000027599,ENSPTRG00000020298,ortholog_one2one
ENSMUSG00000024209,,
ENSMUSG00000025979,ENSPTRG00000012775,ortholog_one2one
ENSMUSG00000020641,ENSPTRG00000011629,ortholog_one2one
ENSMUSG00000018217,ENSPTRG00000008793,ortholog_one2one
ENSMUSG00000070332,,
ENSMUSG00000041977,ENSPTRG00000024318,ortholog_one2one
ENSMUSG00000084203,,
ENSMUSG00000082289,,
ENSMUSG00000028975,ENSPTRG00000000132,ortholog_one2one
ENSMUSG00000087389,,
ENSMUSG00000083680,,
ENSMUSG00000025880,ENSPTRG00000010010,ortholog_one2one
ENSMUSG00000080767,,
ENSMUSG00000082191,,
ENSMUSG00000084947,,
ENSMUSG00000027022,ENSPTRG00000012600,ortholog_one2one
ENSMUSG00000056666,ENSPTRG00000012130,ortholog_one2one
ENSMUSG00000071568,,
ENSMUSG00000040148,,
ENSMUSG00000098187,,
ENSMUSG00000094300,,
ENSMUSG00000096702,,
ENSMUSG00000093580,,
ENSMUSG00000035164,ENSPTRG00000004258,ortholog_one2one
ENSMUSG00000078867,ENSPTRG00000010443,ortholog_many2many
ENSMUSG00000083107,,
ENSMUSG00000092090,,
ENSMUSG00000045775,ENSPTRG00000009630,ortholog_one2one
ENSMUSG00000090692,,
ENSMUSG00000050100,,
ENSMUSG00000022679,ENSPTRG00000040463,ortholog_one2many
ENSMUSG00000022679,ENSPTRG00000039379,ortholog_one2many
ENSMUSG00000022679,ENSPTRG00000038904,ortholog_one2many
ENSMUSG00000022679,ENSPTRG00000041979,ortholog_one2many
ENSMUSG00000030061,ENSPTRG00000015095,ortholog_one2one
ENSMUSG00000060279,ENSPTRG00000011315,ortholog_one2one
ENSMUSG00000052928,ENSPTRG00000010009,ortholog_one2one
ENSMUSG00000078307,ENSPTRG00000004257,ortholog_one2one
ENSMUSG00000078866,,
ENSMUSG00000066979,,
ENSMUSG00000028539,ENSPTRG00000000645,ortholog_one2one
ENSMUSG00000086034,,
ENSMUSG00000094786,ENSPTRG00000010443,ortholog_many2many
ENSMUSG00000032113,ENSPTRG00000004446,ortholog_one2one
ENSMUSG00000082783,,
ENSMUSG00000084022,,
ENSMUSG00000000435,ENSPTRG00000005261,ortholog_one2one
ENSMUSG00000081240,,
ENSMUSG00000082539,,
ENSMUSG00000062758,ENSPTRG00000029310,ortholog_one2many
ENSMUSG00000031297,ENSPTRG00000022002,ortholog_one2one
ENSMUSG00000081917,,
ENSMUSG00000084397,,
ENSMUSG00000035923,ENSPTRG00000005260,ortholog_one2one
ENSMUSG00000044646,ENSPTRG00000010006,ortholog_one2one
ENSMUSG00000083225,,
ENSMUSG00000081986,,
ENSMUSG00000086541,,
ENSMUSG00000040125,ENSPTRG00000003025,ortholog_one2one
ENSMUSG00000082598,,
ENSMUSG00000065968,ENSPTRG00000003110,ortholog_many2many
ENSMUSG00000065968,ENSPTRG00000003111,ortholog_many2many
ENSMUSG00000065968,ENSPTRG00000003112,ortholog_many2many
ENSMUSG00000024212,ENSPTRG00000010356,ortholog_one2one
ENSMUSG00000083775,,
ENSMUSG00000082970,,
ENSMUSG00000081779,,
ENSMUSG00000042670,ENSPTRG00000003472,ortholog_one2one
ENSMUSG00000062510,ENSPTRG00000001966,ortholog_one2one
ENSMUSG00000080778,,
ENSMUSG00000025978,ENSPTRG00000012776,ortholog_one2one
ENSMUSG00000042404,ENSPTRG00000001365,ortholog_one2one
ENSMUSG00000081699,,
ENSMUSG00000053289,ENSPTRG00000004256,ortholog_one2one
ENSMUSG00000081931,,
ENSMUSG00000090706,,
ENSMUSG00000075581,,
ENSMUSG00000036959,ENSPTRG00000016993,ortholog_many2many
ENSMUSG00000027601,ENSPTRG00000020299,ortholog_one2one
ENSMUSG00000080834,,
ENSMUSG00000057886,,
ENSMUSG00000078865,ENSPTRG00000010443,ortholog_many2many
ENSMUSG00000082134,,
ENSMUSG00000028959,ENSPTRG00000019874,ortholog_one2one
ENSMUSG00000030862,ENSPTRG00000003027,ortholog_one2one
ENSMUSG00000035916,ENSPTRG00000039205,ortholog_one2one
ENSMUSG00000026630,ENSPTRG00000001965,ortholog_one2one
ENSMUSG00000046550,ENSPTRG00000028266,ortholog_one2many
ENSMUSG00000078864,ENSPTRG00000010443,ortholog_many2many
ENSMUSG00000028538,ENSPTRG00000000644,ortholog_one2one
ENSMUSG00000028467,ENSPTRG00000020919,ortholog_one2one
ENSMUSG00000031697,ENSPTRG00000008080,ortholog_one2one
ENSMUSG00000030335,ENSPTRG00000004575,ortholog_one2one
ENSMUSG00000056429,ENSPTRG00000012129,ortholog_one2one
ENSMUSG00000045019,ENSPTRG00000010358,ortholog_one2one
ENSMUSG00000067786,ENSPTRG00000013476,ortholog_one2one
ENSMUSG00000094802,,
ENSMUSG00000024563,ENSPTRG00000010005,ortholog_one2one
ENSMUSG00000018171,ENSPTRG00000009475,ortholog_one2one
ENSMUSG00000091017,ENSPTRG00000001964,ortholog_one2one
ENSMUSG00000032048,,
ENSMUSG00000040822,ENSPTRG00000006161,ortholog_one2one
ENSMUSG00000046994,,
ENSMUSG00000021499,ENSPTRG00000017253,ortholog_one2one
ENSMUSG00000000134,ENSPTRG00000021879,ortholog_one2one
ENSMUSG00000095362,,
ENSMUSG00000094577,,
ENSMUSG00000020289,ENSPTRG00000007529,ortholog_one2one
ENSMUSG00000026628,ENSPTRG00000001962,ortholog_one2one
ENSMUSG00000019992,ENSPTRG00000018634,ortholog_one2one
ENSMUSG00000002660,ENSPTRG00000010359,ortholog_one2one
ENSMUSG00000032593,ENSPTRG00000014931,ortholog_one2one
ENSMUSG00000001493,ENSPTRG00000009248,ortholog_one2one
ENSMUSG00000015659,ENSPTRG00000018741,ortholog_one2one
ENSMUSG00000027166,ENSPTRG00000003471,ortholog_one2one
ENSMUSG00000030337,ENSPTRG00000004574,ortholog_one2one
ENSMUSG00000030930,ENSPTRG00000023167,ortholog_one2one
ENSMUSG00000034780,ENSPTRG00000012601,ortholog_one2one
ENSMUSG00000089733,,
ENSMUSG00000096867,,
ENSMUSG00000060152,ENSPTRG00000005543,ortholog_one2one
ENSMUSG00000094592,,
ENSMUSG00000037499,ENSPTRG00000001961,ortholog_one2one
ENSMUSG00000081564,,
ENSMUSG00000024993,ENSPTRG00000002989,ortholog_one2one
ENSMUSG00000001494,ENSPTRG00000009249,ortholog_one2one
ENSMUSG00000036834,ENSPTRG00000015551,ortholog_one2one
ENSMUSG00000082036,,
ENSMUSG00000052435,ENSPTRG00000006162,ortholog_one2one
ENSMUSG00000030934,ENSPTRG00000003028,ortholog_one2one
ENSMUSG00000036087,ENSPTRG00000016042,ortholog_one2one
ENSMUSG00000059891,ENSPTRG00000011314,ortholog_one2one
ENSMUSG00000059663,,
ENSMUSG00000091519,ENSPTRG00000033850,ortholog_one2one
ENSMUSG00000031698,ENSPTRG00000008081,ortholog_one2one
ENSMUSG00000034584,ENSPTRG00000004254,ortholog_one2one
ENSMUSG00000023010,ENSPTRG00000004914,ortholog_one2one
ENSMUSG00000022180,ENSPTRG00000006164,ortholog_one2one
ENSMUSG00000009681,ENSPTRG00000014138,ortholog_one2one
ENSMUSG00000027030,ENSPTRG00000012602,ortholog_one2one
ENSMUSG00000004642,ENSPTRG00000015832,ortholog_one2one
ENSMUSG00000046032,ENSPTRG00000022003,ortholog_one2one
ENSMUSG00000048528,,
ENSMUSG00000090000,ENSPTRG00000010002,ortholog_one2many
ENSMUSG00000026627,ENSPTRG00000001960,ortholog_one2one
ENSMUSG00000025977,ENSPTRG00000012777,ortholog_one2one
ENSMUSG00000018012,ENSPTRG00000014331,ortholog_one2one
ENSMUSG00000019990,ENSPTRG00000018633,ortholog_one2one
ENSMUSG00000030946,ENSPTRG00000003030,ortholog_one2one
ENSMUSG00000026817,ENSPTRG00000021402,ortholog_one2one
ENSMUSG00000034487,ENSPTRG00000004253,ortholog_one2one
ENSMUSG00000074521,,
ENSMUSG00000057156,ENSPTRG00000006165,ortholog_one2one
ENSMUSG00000044117,ENSPTRG00000007806,ortholog_one2one
ENSMUSG00000003518,ENSPTRG00000038773,ortholog_one2one
ENSMUSG00000055799,ENSPTRG00000012128,ortholog_one2one
ENSMUSG00000032591,ENSPTRG00000014929,ortholog_one2one
ENSMUSG00000074529,,
ENSMUSG00000045667,ENSPTRG00000008595,ortholog_one2one
ENSMUSG00000090002,,
ENSMUSG00000005131,ENSPTRG00000004252,ortholog_one2one
ENSMUSG00000007783,ENSPTRG00000011313,ortholog_one2one
ENSMUSG00000047807,,
ENSMUSG00000087303,ENSPTRG00000029844,ortholog_one2many
ENSMUSG00000086801,,
ENSMUSG00000038213,ENSPTRG00000004573,ortholog_one2one
ENSMUSG00000026626,ENSPTRG00000001958,ortholog_one2one
ENSMUSG00000002661,ENSPTRG00000010360,ortholog_one2one
ENSMUSG00000093677,,
ENSMUSG00000090054,,
ENSMUSG00000072582,ENSPTRG00000009474,ortholog_one2one
ENSMUSG00000025922,,
ENSMUSG00000085829,,
ENSMUSG00000098528,,
ENSMUSG00000093849,,
ENSMUSG00000092272,,
ENSMUSG00000071750,,
ENSMUSG00000036934,ENSPTRG00000008082,ortholog_one2one
ENSMUSG00000025421,ENSPTRG00000010001,ortholog_one2one
ENSMUSG00000098125,,
ENSMUSG00000025051,,
ENSMUSG00000062646,ENSPTRG00000006973,ortholog_one2one
ENSMUSG00000079342,ENSPTRG00000029844,ortholog_one2many
ENSMUSG00000027469,ENSPTRG00000013360,ortholog_one2one
ENSMUSG00000033326,ENSPTRG00000000643,ortholog_one2one
ENSMUSG00000096933,,
ENSMUSG00000072494,ENSPTRG00000034537,ortholog_one2one
ENSMUSG00000098095,,
ENSMUSG00000054766,ENSPTRG00000021436,ortholog_one2one
ENSMUSG00000072888,,
ENSMUSG00000083933,,
ENSMUSG00000042903,ENSPTRG00000022004,ortholog_one2one
ENSMUSG00000081012,,
ENSMUSG00000086133,,
ENSMUSG00000060657,ENSPTRG00000007807,ortholog_one2one
ENSMUSG00000098059,,
ENSMUSG00000083466,,
ENSMUSG00000078862,,
ENSMUSG00000097039,,
ENSMUSG00000022895,ENSPTRG00000013908,ortholog_one2one
ENSMUSG00000060377,,
ENSMUSG00000089682,ENSPTRG00000006167,ortholog_one2one
ENSMUSG00000087144,,
ENSMUSG00000031700,ENSPTRG00000008084,ortholog_one2one
ENSMUSG00000028974,ENSPTRG00000000131,ortholog_one2one
ENSMUSG00000079030,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000070407,ENSPTRG00000008789,ortholog_many2many
ENSMUSG00000070407,ENSPTRG00000008792,ortholog_many2many
ENSMUSG00000096049,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000054391,,
ENSMUSG00000096803,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000053929,ENSPTRG00000020704,ortholog_one2one
ENSMUSG00000095717,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000074519,,
ENSMUSG00000038349,ENSPTRG00000012778,ortholog_one2one
ENSMUSG00000030956,ENSPTRG00000003031,ortholog_one2one
ENSMUSG00000095265,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000041740,ENSPTRG00000005541,ortholog_one2one
ENSMUSG00000021549,ENSPTRG00000017062,ortholog_one2one
ENSMUSG00000084080,,
ENSMUSG00000037474,ENSPTRG00000001956,ortholog_one2one
ENSMUSG00000002664,,
ENSMUSG00000042148,ENSPTRG00000008790,ortholog_one2one
ENSMUSG00000091455,ENSPTRG00000005257,ortholog_one2one
ENSMUSG00000021506,ENSPTRG00000017254,ortholog_one2one
ENSMUSG00000066027,,
ENSMUSG00000016386,ENSPTRG00000003466,ortholog_one2one
ENSMUSG00000045336,ENSPTRG00000028817,ortholog_one2many
ENSMUSG00000045336,ENSPTRG00000022495,ortholog_one2many
ENSMUSG00000045336,ENSPTRG00000028175,ortholog_one2many
ENSMUSG00000045336,ENSPTRG00000022359,ortholog_one2many
ENSMUSG00000072100,,
ENSMUSG00000085880,,
ENSMUSG00000030336,ENSPTRG00000029823,ortholog_one2one
ENSMUSG00000002658,ENSPTRG00000010362,ortholog_one2one
ENSMUSG00000031701,ENSPTRG00000008085,ortholog_one2one
ENSMUSG00000027649,ENSPTRG00000023688,ortholog_one2one
ENSMUSG00000039450,ENSPTRG00000009786,ortholog_one2one
ENSMUSG00000083961,,
ENSMUSG00000040471,ENSPTRG00000008594,ortholog_one2one
ENSMUSG00000037603,ENSPTRG00000005860,ortholog_many2many
ENSMUSG00000037603,ENSPTRG00000042329,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000063728,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000045709,,
ENSMUSG00000026786,ENSPTRG00000002373,ortholog_one2one
ENSMUSG00000032590,ENSPTRG00000014928,ortholog_one2one
ENSMUSG00000028427,ENSPTRG00000020859,ortholog_one2one
ENSMUSG00000084861,,
ENSMUSG00000094196,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000094196,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000094196,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000094196,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000094196,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000094196,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000073879,,
ENSMUSG00000078861,ENSPTRG00000010443,ortholog_many2many
ENSMUSG00000024768,ENSPTRG00000002722,ortholog_one2one
ENSMUSG00000036902,ENSPTRG00000008087,ortholog_one2one
ENSMUSG00000085470,,
ENSMUSG00000022678,ENSPTRG00000007809,ortholog_one2one
ENSMUSG00000037202,ENSPTRG00000002595,ortholog_one2one
ENSMUSG00000092232,ENSPTRG00000006168,ortholog_one2one
ENSMUSG00000086854,,
ENSMUSG00000010841,ENSPTRG00000039467,ortholog_one2one
ENSMUSG00000015937,ENSPTRG00000017256,ortholog_one2one
ENSMUSG00000035199,ENSPTRG00000015096,ortholog_one2one
ENSMUSG00000086542,,
ENSMUSG00000090338,,
ENSMUSG00000090487,,
ENSMUSG00000096327,,
ENSMUSG00000030960,ENSPTRG00000032571,ortholog_one2one
ENSMUSG00000052429,,
ENSMUSG00000022913,ENSPTRG00000013911,ortholog_one2one
ENSMUSG00000079410,,
ENSMUSG00000025420,ENSPTRG00000009999,ortholog_one2one
ENSMUSG00000047126,ENSPTRG00000009472,ortholog_one2one
ENSMUSG00000068745,ENSPTRG00000041255,ortholog_one2one
ENSMUSG00000095799,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000034218,ENSPTRG00000004250,ortholog_one2one
ENSMUSG00000071613,,
ENSMUSG00000020092,ENSPTRG00000002594,ortholog_one2one
ENSMUSG00000031703,ENSPTRG00000008089,ortholog_one2one
ENSMUSG00000095224,,
ENSMUSG00000079350,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000079350,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000079350,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000079350,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000079350,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000079350,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000024308,ENSPTRG00000018043,ortholog_one2one
ENSMUSG00000047759,ENSPTRG00000008789,ortholog_many2many
ENSMUSG00000047759,ENSPTRG00000008792,ortholog_many2many
ENSMUSG00000037461,ENSPTRG00000001955,ortholog_one2one
ENSMUSG00000079409,,
ENSMUSG00000038331,ENSPTRG00000012779,ortholog_one2one
ENSMUSG00000084991,,
ENSMUSG00000048107,,
ENSMUSG00000098111,,
ENSMUSG00000004187,ENSPTRG00000020705,ortholog_one2one
ENSMUSG00000095258,,
ENSMUSG00000085910,,
ENSMUSG00000019907,ENSPTRG00000005252,ortholog_one2one
ENSMUSG00000087142,,
ENSMUSG00000027122,ENSPTRG00000003465,ortholog_one2one
ENSMUSG00000019295,ENSPTRG00000015833,ortholog_one2one
ENSMUSG00000030965,ENSPTRG00000003033,ortholog_one2one
ENSMUSG00000037437,ENSPTRG00000031006,ortholog_one2one
ENSMUSG00000022194,,
ENSMUSG00000069094,ENSPTRG00000030991,ortholog_one2one
ENSMUSG00000055746,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000055746,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000055746,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000055746,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000055746,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000055746,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000024847,ENSPTRG00000003964,ortholog_one2one
ENSMUSG00000014873,ENSPTRG00000021518,ortholog_one2one
ENSMUSG00000083221,,
ENSMUSG00000072999,,
ENSMUSG00000085321,,
ENSMUSG00000089707,,
ENSMUSG00000040463,ENSPTRG00000008593,ortholog_one2one
ENSMUSG00000097998,,
ENSMUSG00000099167,,
ENSMUSG00000084894,,
ENSMUSG00000091509,,
ENSMUSG00000087312,,
ENSMUSG00000027525,ENSPTRG00000013686,ortholog_one2one
ENSMUSG00000079349,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000079349,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000079349,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000079349,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000079349,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000079349,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000086922,,
ENSMUSG00000036879,ENSPTRG00000008090,ortholog_one2one
ENSMUSG00000038323,ENSPTRG00000012782,ortholog_one2one
ENSMUSG00000033295,ENSPTRG00000000641,ortholog_one2one
ENSMUSG00000096039,,
ENSMUSG00000059248,,
ENSMUSG00000086260,,
ENSMUSG00000033444,ENSPTRG00000014172,ortholog_one2one
ENSMUSG00000079407,,
ENSMUSG00000026814,ENSPTRG00000021400,ortholog_one2one
ENSMUSG00000020638,ENSPTRG00000011627,ortholog_one2one
ENSMUSG00000003190,ENSPTRG00000011310,ortholog_one2one
ENSMUSG00000022102,ENSPTRG00000020043,ortholog_one2one
ENSMUSG00000020287,ENSPTRG00000007528,ortholog_one2one
ENSMUSG00000032116,ENSPTRG00000004445,ortholog_one2one
ENSMUSG00000055239,ENSPTRG00000012127,ortholog_one2one
ENSMUSG00000085351,,
ENSMUSG00000020549,ENSPTRG00000008788,ortholog_one2one
ENSMUSG00000026623,ENSPTRG00000001954,ortholog_one2one
ENSMUSG00000068744,ENSPTRG00000001045,ortholog_one2one
ENSMUSG00000090141,ENSPTRG00000028258,ortholog_one2one
ENSMUSG00000086043,,
ENSMUSG00000025423,ENSPTRG00000009998,ortholog_one2one
ENSMUSG00000006527,ENSPTRG00000015019,ortholog_one2one
ENSMUSG00000043770,,
ENSMUSG00000033837,ENSPTRG00000020706,ortholog_one2one
ENSMUSG00000030967,ENSPTRG00000003034,ortholog_one2one
ENSMUSG00000067702,ENSPTRG00000004900,ortholog_one2one
ENSMUSG00000056590,,
ENSMUSG00000028475,,
ENSMUSG00000095812,,
ENSMUSG00000093695,,
ENSMUSG00000072541,,
ENSMUSG00000092495,,
ENSMUSG00000024842,ENSPTRG00000003961,ortholog_one2one
ENSMUSG00000096574,,
ENSMUSG00000037171,ENSPTRG00000002592,ortholog_one2one
ENSMUSG00000092463,ENSPTRG00000022005,ortholog_one2many
ENSMUSG00000027120,ENSPTRG00000003463,ortholog_one2one
ENSMUSG00000044724,ENSPTRG00000028910,ortholog_many2many
ENSMUSG00000048495,ENSPTRG00000012783,ortholog_one2one
ENSMUSG00000086864,,
ENSMUSG00000025150,,
ENSMUSG00000033054,ENSPTRG00000004248,ortholog_one2one
ENSMUSG00000083417,,
ENSMUSG00000032589,ENSPTRG00000014927,ortholog_one2one
ENSMUSG00000031304,ENSPTRG00000022005,ortholog_one2many
ENSMUSG00000081420,,
ENSMUSG00000095533,,
ENSMUSG00000003184,ENSPTRG00000011309,ortholog_one2one
ENSMUSG00000079029,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000037313,ENSPTRG00000015834,ortholog_one2one
ENSMUSG00000020091,ENSPTRG00000002590,ortholog_one2one
ENSMUSG00000087380,,
ENSMUSG00000024835,ENSPTRG00000003959,ortholog_one2one
ENSMUSG00000042604,ENSPTRG00000003462,ortholog_one2one
ENSMUSG00000073532,,
ENSMUSG00000081329,,
ENSMUSG00000026785,ENSPTRG00000021437,ortholog_one2one
ENSMUSG00000087326,,
ENSMUSG00000028971,ENSPTRG00000038951,ortholog_one2one
ENSMUSG00000084274,,
ENSMUSG00000079523,ENSPTRG00000030440,ortholog_one2many
ENSMUSG00000043126,,
ENSMUSG00000027312,ENSPTRG00000013198,ortholog_one2one
ENSMUSG00000037151,ENSPTRG00000002588,ortholog_one2one
ENSMUSG00000092454,,
ENSMUSG00000064125,ENSPTRG00000010406,ortholog_one2one
ENSMUSG00000099013,,
ENSMUSG00000063656,,
ENSMUSG00000025425,ENSPTRG00000009997,ortholog_one2one
ENSMUSG00000006395,ENSPTRG00000000640,ortholog_one2one
ENSMUSG00000099054,,
ENSMUSG00000052373,ENSPTRG00000009252,ortholog_one2one
ENSMUSG00000081127,,
ENSMUSG00000090464,,
ENSMUSG00000083803,,
ENSMUSG00000091479,,
ENSMUSG00000091412,,
ENSMUSG00000068397,,
ENSMUSG00000073705,ENSPTRG00000000130,ortholog_one2one
ENSMUSG00000096488,,
ENSMUSG00000007670,ENSPTRG00000010364,ortholog_one2one
ENSMUSG00000096967,,
ENSMUSG00000020090,ENSPTRG00000002586,ortholog_one2one
ENSMUSG00000026622,ENSPTRG00000001953,ortholog_one2one
ENSMUSG00000093387,,
ENSMUSG00000053896,,
ENSMUSG00000069996,,
ENSMUSG00000090237,,
ENSMUSG00000081875,,
ENSMUSG00000095195,,
ENSMUSG00000083380,,
ENSMUSG00000087677,,
ENSMUSG00000075609,,
ENSMUSG00000082585,,
ENSMUSG00000020089,ENSPTRG00000002585,ortholog_one2one
ENSMUSG00000055609,ENSPTRG00000031328,ortholog_one2many
ENSMUSG00000055609,ENSPTRG00000007530,ortholog_one2many
ENSMUSG00000049686,ENSPTRG00000005561,ortholog_one2one
ENSMUSG00000094635,ENSPTRG00000010213,ortholog_one2many
ENSMUSG00000030970,ENSPTRG00000003035,ortholog_one2one
ENSMUSG00000078249,ENSPTRG00000040884,ortholog_one2many
ENSMUSG00000093847,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000086860,,
ENSMUSG00000057234,ENSPTRG00000003461,ortholog_one2one
ENSMUSG00000028958,ENSPTRG00000028352,ortholog_one2one
ENSMUSG00000069276,ENSPTRG00000021728,ortholog_one2many
ENSMUSG00000069919,,
ENSMUSG00000029219,ENSPTRG00000016043,ortholog_one2many
ENSMUSG00000025971,ENSPTRG00000012784,ortholog_one2one
ENSMUSG00000024771,ENSPTRG00000029843,ortholog_one2one
ENSMUSG00000035873,ENSPTRG00000005250,ortholog_one2one
ENSMUSG00000044086,ENSPTRG00000015097,ortholog_one2one
ENSMUSG00000072739,,
ENSMUSG00000038406,ENSPTRG00000011308,ortholog_one2one
ENSMUSG00000073063,ENSPTRG00000031327,ortholog_one2many
ENSMUSG00000020178,ENSPTRG00000014173,ortholog_one2one
ENSMUSG00000099065,,
ENSMUSG00000021044,ENSPTRG00000006588,ortholog_one2one
ENSMUSG00000055833,,
ENSMUSG00000091723,,
ENSMUSG00000022103,ENSPTRG00000020042,ortholog_one2one
ENSMUSG00000058430,,
ENSMUSG00000095368,,
ENSMUSG00000058953,,
ENSMUSG00000031103,,
ENSMUSG00000086415,,
ENSMUSG00000028468,ENSPTRG00000020920,ortholog_one2one
ENSMUSG00000089726,,
ENSMUSG00000019986,ENSPTRG00000018632,ortholog_one2one
ENSMUSG00000067147,,
ENSMUSG00000096644,ENSPTRG00000022358,ortholog_many2many
ENSMUSG00000096644,ENSPTRG00000022386,ortholog_many2many
ENSMUSG00000096644,ENSPTRG00000022360,ortholog_many2many
ENSMUSG00000096644,ENSPTRG00000024157,ortholog_many2many
ENSMUSG00000096644,ENSPTRG00000022379,ortholog_many2many
ENSMUSG00000096644,ENSPTRG00000022361,ortholog_many2many
ENSMUSG00000039952,ENSPTRG00000014926,ortholog_one2one
ENSMUSG00000093551,,
ENSMUSG00000035697,ENSPTRG00000010180,ortholog_one2one
ENSMUSG00000024770,ENSPTRG00000029842,ortholog_one2one
ENSMUSG00000093589,,
ENSMUSG00000014867,ENSPTRG00000021519,ortholog_one2one
ENSMUSG00000093497,,
ENSMUSG00000029477,ENSPTRG00000005563,ortholog_one2one
ENSMUSG00000062762,ENSPTRG00000004444,ortholog_one2one
ENSMUSG00000090534,,
ENSMUSG00000046589,ENSPTRG00000010408,ortholog_one2one
ENSMUSG00000084920,,
ENSMUSG00000032606,ENSPTRG00000032494,ortholog_one2one
ENSMUSG00000037434,ENSPTRG00000001952,ortholog_one2one
ENSMUSG00000027470,ENSPTRG00000013361,ortholog_one2one
ENSMUSG00000037843,ENSPTRG00000013479,ortholog_one2one
ENSMUSG00000038387,ENSPTRG00000011307,ortholog_one2one
ENSMUSG00000030976,ENSPTRG00000003037,ortholog_one2one
ENSMUSG00000086211,,
ENSMUSG00000022828,ENSPTRG00000015273,ortholog_one2one
ENSMUSG00000079324,,
ENSMUSG00000098630,,
ENSMUSG00000080916,,
ENSMUSG00000091709,,
ENSMUSG00000087479,,
ENSMUSG00000033416,ENSPTRG00000014175,ortholog_one2one
ENSMUSG00000084854,,
ENSMUSG00000030339,ENSPTRG00000004572,ortholog_one2one
ENSMUSG00000085133,,
ENSMUSG00000086000,,
ENSMUSG00000033819,,
ENSMUSG00000063698,ENSPTRG00000002990,ortholog_one2one
ENSMUSG00000086205,,
ENSMUSG00000033253,ENSPTRG00000039671,ortholog_one2many
ENSMUSG00000033253,ENSPTRG00000000639,ortholog_one2many
ENSMUSG00000056078,ENSPTRG00000002725,ortholog_one2one
ENSMUSG00000099034,,
ENSMUSG00000082628,,
ENSMUSG00000073129,,
ENSMUSG00000018830,ENSPTRG00000007810,ortholog_one2one
ENSMUSG00000032607,ENSPTRG00000014924,ortholog_one2one
ENSMUSG00000086284,,
ENSMUSG00000083541,,
ENSMUSG00000025732,ENSPTRG00000007548,ortholog_one2one
ENSMUSG00000049353,ENSPTRG00000001951,ortholog_one2one
ENSMUSG00000046574,ENSPTRG00000011306,ortholog_one2one
ENSMUSG00000041733,ENSPTRG00000005539,ortholog_one2one
ENSMUSG00000022827,ENSPTRG00000015272,ortholog_one2one
ENSMUSG00000032047,ENSPTRG00000004247,ortholog_one2one
ENSMUSG00000023353,ENSPTRG00000019876,ortholog_one2one
ENSMUSG00000032818,ENSPTRG00000009995,ortholog_one2one
ENSMUSG00000025158,ENSPTRG00000009787,ortholog_one2one
ENSMUSG00000026784,ENSPTRG00000002374,ortholog_one2one
ENSMUSG00000021368,ENSPTRG00000017733,ortholog_one2one
ENSMUSG00000039461,ENSPTRG00000014923,ortholog_one2one
ENSMUSG00000036872,ENSPTRG00000008091,ortholog_one2one
ENSMUSG00000057402,,
