Ensembl Gene ID,Rat Ensembl Gene ID,Homology Type
ENSMUSG00000078887,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000078887,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000079323,,
ENSMUSG00000070574,,
ENSMUSG00000091803,ENSRNOG00000047115,ortholog_one2one
ENSMUSG00000066500,ENSRNOG00000045902,ortholog_one2many
ENSMUSG00000066500,ENSRNOG00000047254,ortholog_one2many
ENSMUSG00000035840,ENSRNOG00000016298,ortholog_one2one
ENSMUSG00000062647,ENSRNOG00000033843,ortholog_one2many
ENSMUSG00000074746,ENSRNOG00000009460,ortholog_one2one
ENSMUSG00000054123,,
ENSMUSG00000067219,ENSRNOG00000025882,ortholog_one2one
ENSMUSG00000018068,ENSRNOG00000003576,ortholog_one2one
ENSMUSG00000075405,,
ENSMUSG00000062563,ENSRNOG00000006627,ortholog_one2one
ENSMUSG00000048796,ENSRNOG00000028839,ortholog_one2one
ENSMUSG00000067038,ENSRNOG00000020093,ortholog_one2many
ENSMUSG00000067038,ENSRNOG00000046395,ortholog_one2many
ENSMUSG00000067038,ENSRNOG00000031300,ortholog_one2many
ENSMUSG00000056305,ENSRNOG00000010930,ortholog_one2one
ENSMUSG00000030849,ENSRNOG00000016374,ortholog_one2one
ENSMUSG00000037379,ENSRNOG00000046246,ortholog_one2many
ENSMUSG00000037379,ENSRNOG00000006033,ortholog_one2many
ENSMUSG00000089756,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000089756,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000021962,ENSRNOG00000016015,ortholog_one2one
ENSMUSG00000029561,ENSRNOG00000028814,ortholog_one2one
ENSMUSG00000046854,ENSRNOG00000048676,ortholog_one2one
ENSMUSG00000027552,ENSRNOG00000010760,ortholog_one2one
ENSMUSG00000059355,ENSRNOG00000033611,ortholog_one2one
ENSMUSG00000058706,ENSRNOG00000011713,ortholog_one2one
ENSMUSG00000031552,ENSRNOG00000017683,ortholog_one2one
ENSMUSG00000037373,ENSRNOG00000005428,ortholog_one2one
ENSMUSG00000065987,ENSRNOG00000029881,ortholog_one2one
ENSMUSG00000025333,ENSRNOG00000003543,ortholog_one2one
ENSMUSG00000041750,ENSRNOG00000016451,ortholog_one2many
ENSMUSG00000037916,ENSRNOG00000018117,ortholog_one2one
ENSMUSG00000028251,ENSRNOG00000028185,ortholog_one2one
ENSMUSG00000038271,ENSRNOG00000018533,ortholog_one2one
ENSMUSG00000078784,ENSRNOG00000038902,ortholog_one2many
ENSMUSG00000055912,ENSRNOG00000011899,ortholog_one2one
ENSMUSG00000054892,ENSRNOG00000025925,ortholog_one2one
ENSMUSG00000021957,ENSRNOG00000048312,ortholog_one2many
ENSMUSG00000021957,ENSRNOG00000016064,ortholog_one2many
ENSMUSG00000022096,ENSRNOG00000011427,ortholog_one2one
ENSMUSG00000038425,ENSRNOG00000012111,ortholog_one2one
ENSMUSG00000028076,ENSRNOG00000016451,ortholog_one2many
ENSMUSG00000048012,ENSRNOG00000024056,ortholog_many2many
ENSMUSG00000034936,ENSRNOG00000020770,ortholog_one2one
ENSMUSG00000060268,ENSRNOG00000031494,ortholog_one2one
ENSMUSG00000027770,ENSRNOG00000014599,ortholog_one2one
ENSMUSG00000096729,ENSRNOG00000012651,ortholog_many2many
ENSMUSG00000096729,ENSRNOG00000038322,ortholog_many2many
ENSMUSG00000062609,ENSRNOG00000001656,ortholog_one2one
ENSMUSG00000045967,ENSRNOG00000024832,ortholog_one2one
ENSMUSG00000042807,ENSRNOG00000013257,ortholog_one2one
ENSMUSG00000035834,ENSRNOG00000016260,ortholog_one2one
ENSMUSG00000005142,ENSRNOG00000023910,ortholog_one2one
ENSMUSG00000034311,ENSRNOG00000038035,ortholog_one2one
ENSMUSG00000091195,,
ENSMUSG00000026605,ENSRNOG00000003388,ortholog_one2one
ENSMUSG00000050410,ENSRNOG00000047129,ortholog_one2one
ENSMUSG00000020649,ENSRNOG00000008450,ortholog_one2many
ENSMUSG00000020649,ENSRNOG00000023272,ortholog_one2many
ENSMUSG00000096484,ENSRNOG00000012651,ortholog_many2many
ENSMUSG00000096484,ENSRNOG00000038322,ortholog_many2many
ENSMUSG00000055850,ENSRNOG00000012035,ortholog_one2one
ENSMUSG00000032595,,
ENSMUSG00000030031,ENSRNOG00000013390,ortholog_one2one
ENSMUSG00000020303,ENSRNOG00000020729,ortholog_one2one
ENSMUSG00000060594,ENSRNOG00000011228,ortholog_one2one
ENSMUSG00000074797,ENSRNOG00000021233,ortholog_one2one
ENSMUSG00000021258,ENSRNOG00000006985,ortholog_one2one
ENSMUSG00000078886,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000078886,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000048772,ENSRNOG00000019186,ortholog_one2one
ENSMUSG00000038119,ENSRNOG00000011789,ortholog_one2one
ENSMUSG00000096337,ENSRNOG00000012651,ortholog_many2many
ENSMUSG00000096337,ENSRNOG00000038322,ortholog_many2many
ENSMUSG00000052310,ENSRNOG00000016344,ortholog_one2one
ENSMUSG00000049760,,
ENSMUSG00000032057,ENSRNOG00000043383,ortholog_one2one
ENSMUSG00000027643,ENSRNOG00000007782,ortholog_one2one
ENSMUSG00000021039,ENSRNOG00000037998,ortholog_one2one
ENSMUSG00000043969,ENSRNOG00000009482,ortholog_one2one
ENSMUSG00000027555,ENSRNOG00000021323,ortholog_one2one
ENSMUSG00000002205,ENSRNOG00000026517,ortholog_one2one
ENSMUSG00000095648,,
ENSMUSG00000041734,ENSRNOG00000016408,ortholog_one2one
ENSMUSG00000032056,ENSRNOG00000011277,ortholog_one2one
ENSMUSG00000044502,ENSRNOG00000020717,ortholog_one2one
ENSMUSG00000057863,ENSRNOG00000031947,ortholog_one2one
ENSMUSG00000040455,ENSRNOG00000008688,ortholog_one2one
ENSMUSG00000084883,,
ENSMUSG00000056025,ENSRNOG00000013334,ortholog_one2many
ENSMUSG00000091264,ENSRNOG00000043288,ortholog_one2one
ENSMUSG00000055312,ENSRNOG00000013437,ortholog_one2one
ENSMUSG00000090853,,
ENSMUSG00000032053,ENSRNOG00000011500,ortholog_one2one
ENSMUSG00000041168,ENSRNOG00000046502,ortholog_one2one
ENSMUSG00000027556,ENSRNOG00000010698,ortholog_one2one
ENSMUSG00000021260,ENSRNOG00000028390,ortholog_one2one
ENSMUSG00000079562,ENSRNOG00000005397,ortholog_one2one
ENSMUSG00000019359,ENSRNOG00000002800,ortholog_one2one
ENSMUSG00000040022,ENSRNOG00000009523,ortholog_one2one
ENSMUSG00000002308,ENSRNOG00000006901,ortholog_one2one
ENSMUSG00000024513,ENSRNOG00000011853,ortholog_one2one
ENSMUSG00000022829,ENSRNOG00000002496,ortholog_one2one
ENSMUSG00000079559,ENSRNOG00000042165,ortholog_one2one
ENSMUSG00000041827,ENSRNOG00000001187,ortholog_one2one
ENSMUSG00000005973,ENSRNOG00000013452,ortholog_one2many
ENSMUSG00000005973,ENSRNOG00000046104,ortholog_one2many
ENSMUSG00000005973,ENSRNOG00000046720,ortholog_one2many
ENSMUSG00000005973,ENSRNOG00000031906,ortholog_one2many
ENSMUSG00000005973,ENSRNOG00000039248,ortholog_one2many
ENSMUSG00000027936,ENSRNOG00000016138,ortholog_one2one
ENSMUSG00000035711,ENSRNOG00000013564,ortholog_one2one
ENSMUSG00000034931,ENSRNOG00000020772,ortholog_one2one
ENSMUSG00000044694,,
ENSMUSG00000078894,ENSRNOG00000032668,ortholog_one2many
ENSMUSG00000028677,ENSRNOG00000019236,ortholog_one2one
ENSMUSG00000075316,ENSRNOG00000006639,ortholog_one2one
ENSMUSG00000021365,ENSRNOG00000014548,ortholog_one2one
ENSMUSG00000042106,ENSRNOG00000019363,ortholog_one2one
ENSMUSG00000027559,ENSRNOG00000010079,ortholog_one2one
ENSMUSG00000038539,ENSRNOG00000020060,ortholog_one2one
ENSMUSG00000025144,,
ENSMUSG00000095824,ENSRNOG00000012651,ortholog_many2many
ENSMUSG00000095824,ENSRNOG00000038322,ortholog_many2many
ENSMUSG00000036027,ENSRNOG00000012022,ortholog_one2one
ENSMUSG00000020300,ENSRNOG00000033169,ortholog_one2one
ENSMUSG00000021494,ENSRNOG00000012771,ortholog_one2one
ENSMUSG00000025733,ENSRNOG00000019930,ortholog_one2many
ENSMUSG00000031101,ENSRNOG00000004409,ortholog_one2one
ENSMUSG00000027562,ENSRNOG00000009629,ortholog_one2one
ENSMUSG00000040828,ENSRNOG00000048818,ortholog_one2one
ENSMUSG00000093456,,
ENSMUSG00000028397,ENSRNOG00000006644,ortholog_one2one
ENSMUSG00000079247,ENSRNOG00000012651,ortholog_many2many
ENSMUSG00000079247,ENSRNOG00000038322,ortholog_many2many
ENSMUSG00000070577,ENSRNOG00000023452,ortholog_one2one
ENSMUSG00000078308,ENSRNOG00000021319,ortholog_one2many
ENSMUSG00000028423,ENSRNOG00000009015,ortholog_one2one
ENSMUSG00000050910,ENSRNOG00000025815,ortholog_one2one
ENSMUSG00000043858,ENSRNOG00000048733,ortholog_one2one
ENSMUSG00000087370,ENSRNOG00000031495,ortholog_one2one
ENSMUSG00000032101,ENSRNOG00000012260,ortholog_one2one
ENSMUSG00000020803,ENSRNOG00000014072,ortholog_one2one
ENSMUSG00000026604,ENSRNOG00000003407,ortholog_one2one
ENSMUSG00000025983,ENSRNOG00000013318,ortholog_one2one
ENSMUSG00000021495,ENSRNOG00000039807,ortholog_one2one
ENSMUSG00000040312,ENSRNOG00000050233,ortholog_one2one
ENSMUSG00000078895,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000078895,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000054258,,
ENSMUSG00000034297,ENSRNOG00000003679,ortholog_one2one
ENSMUSG00000060534,ENSRNOG00000033099,ortholog_one2one
ENSMUSG00000059588,ENSRNOG00000004622,ortholog_one2one
ENSMUSG00000032594,ENSRNOG00000019932,ortholog_one2one
ENSMUSG00000095597,ENSRNOG00000022281,ortholog_many2many
ENSMUSG00000095597,ENSRNOG00000046815,ortholog_many2many
ENSMUSG00000058569,ENSRNOG00000021882,ortholog_one2one
ENSMUSG00000021259,ENSRNOG00000007147,ortholog_one2one
ENSMUSG00000079553,ENSRNOG00000000479,ortholog_one2many
ENSMUSG00000074194,ENSRNOG00000023920,ortholog_one2one
ENSMUSG00000067215,ENSRNOG00000021434,ortholog_one2one
ENSMUSG00000058022,ENSRNOG00000014481,ortholog_one2one
ENSMUSG00000018858,ENSRNOG00000032780,ortholog_one2one
ENSMUSG00000074141,ENSRNOG00000020148,ortholog_one2one
ENSMUSG00000029559,ENSRNOG00000028397,ortholog_one2many
ENSMUSG00000029559,ENSRNOG00000001185,ortholog_one2many
ENSMUSG00000062687,ENSRNOG00000042561,ortholog_many2many
ENSMUSG00000079442,ENSRNOG00000048870,ortholog_one2one
ENSMUSG00000033423,ENSRNOG00000019381,ortholog_one2one
ENSMUSG00000051952,ENSRNOG00000017868,ortholog_one2one
ENSMUSG00000036985,ENSRNOG00000004581,ortholog_one2one
ENSMUSG00000047238,ENSRNOG00000003178,ortholog_one2one
ENSMUSG00000025716,ENSRNOG00000018478,ortholog_one2one
ENSMUSG00000063019,ENSRNOG00000031453,ortholog_one2one
ENSMUSG00000019897,ENSRNOG00000004183,ortholog_one2one
ENSMUSG00000021504,ENSRNOG00000021886,ortholog_one2one
ENSMUSG00000037253,ENSRNOG00000015777,ortholog_one2one
ENSMUSG00000071665,ENSRNOG00000030619,ortholog_one2one
ENSMUSG00000053199,ENSRNOG00000025624,ortholog_one2one
ENSMUSG00000021948,ENSRNOG00000016346,ortholog_one2one
ENSMUSG00000030850,ENSRNOG00000024414,ortholog_one2one
ENSMUSG00000031696,ENSRNOG00000017612,ortholog_one2one
ENSMUSG00000028466,,
ENSMUSG00000074796,ENSRNOG00000021234,ortholog_one2one
ENSMUSG00000051098,ENSRNOG00000016252,ortholog_one2one
ENSMUSG00000041303,ENSRNOG00000002091,ortholog_one2one
ENSMUSG00000026603,ENSRNOG00000003583,ortholog_one2one
ENSMUSG00000022680,ENSRNOG00000050441,ortholog_one2many
ENSMUSG00000022680,ENSRNOG00000002407,ortholog_one2many
ENSMUSG00000034022,ENSRNOG00000030705,ortholog_one2one
ENSMUSG00000021537,ENSRNOG00000050877,ortholog_one2many
ENSMUSG00000021537,ENSRNOG00000048563,ortholog_one2many
ENSMUSG00000024515,ENSRNOG00000015634,ortholog_one2one
ENSMUSG00000015852,ENSRNOG00000016164,ortholog_one2one
ENSMUSG00000020801,ENSRNOG00000014618,ortholog_one2one
ENSMUSG00000028262,ENSRNOG00000013334,ortholog_one2many
ENSMUSG00000029556,ENSRNOG00000001183,ortholog_one2one
ENSMUSG00000070284,ENSRNOG00000037229,ortholog_one2one
ENSMUSG00000079034,ENSRNOG00000031421,ortholog_one2many
ENSMUSG00000009640,ENSRNOG00000019407,ortholog_one2one
ENSMUSG00000045211,ENSRNOG00000011831,ortholog_one2one
ENSMUSG00000038520,ENSRNOG00000020191,ortholog_one2one
ENSMUSG00000053117,,
ENSMUSG00000078783,,
ENSMUSG00000004665,ENSRNOG00000043044,ortholog_one2one
ENSMUSG00000032051,ENSRNOG00000012123,ortholog_one2one
ENSMUSG00000040165,ENSRNOG00000042807,ortholog_one2one
ENSMUSG00000059901,ENSRNOG00000000563,ortholog_one2one
ENSMUSG00000057858,ENSRNOG00000009830,ortholog_one2one
ENSMUSG00000029217,ENSRNOG00000002278,ortholog_one2one
ENSMUSG00000095788,,
ENSMUSG00000048997,ENSRNOG00000028749,ortholog_one2one
ENSMUSG00000073678,ENSRNOG00000013388,ortholog_one2one
ENSMUSG00000040331,ENSRNOG00000020452,ortholog_one2one
ENSMUSG00000036941,ENSRNOG00000000113,ortholog_one2one
ENSMUSG00000022095,ENSRNOG00000012014,ortholog_one2one
ENSMUSG00000027646,ENSRNOG00000009495,ortholog_one2one
ENSMUSG00000095028,,
ENSMUSG00000009070,ENSRNOG00000001315,ortholog_one2one
ENSMUSG00000028398,ENSRNOG00000023946,ortholog_one2one
ENSMUSG00000032103,ENSRNOG00000012994,ortholog_one2one
ENSMUSG00000096576,,
ENSMUSG00000031553,ENSRNOG00000017554,ortholog_one2one
ENSMUSG00000020805,ENSRNOG00000014870,ortholog_one2one
ENSMUSG00000000881,ENSRNOG00000002767,ortholog_one2one
ENSMUSG00000024556,ENSRNOG00000015582,ortholog_one2one
ENSMUSG00000020646,ENSRNOG00000006777,ortholog_one2one
ENSMUSG00000057666,ENSRNOG00000021319,ortholog_one2many
ENSMUSG00000092019,ENSRNOG00000031421,ortholog_one2many
ENSMUSG00000048626,ENSRNOG00000019479,ortholog_one2one
ENSMUSG00000032050,ENSRNOG00000012237,ortholog_one2one
ENSMUSG00000050555,ENSRNOG00000012980,ortholog_one2one
ENSMUSG00000044021,ENSRNOG00000022913,ortholog_one2one
ENSMUSG00000021501,ENSRNOG00000021911,ortholog_one2one
ENSMUSG00000051906,ENSRNOG00000042795,ortholog_many2many
ENSMUSG00000027168,ENSRNOG00000004410,ortholog_one2one
ENSMUSG00000010175,ENSRNOG00000003694,ortholog_one2one
ENSMUSG00000068181,,
ENSMUSG00000064036,ENSRNOG00000024426,ortholog_one2one
ENSMUSG00000029474,ENSRNOG00000001331,ortholog_one2one
ENSMUSG00000074452,ENSRNOG00000033981,ortholog_one2one
ENSMUSG00000045052,ENSRNOG00000009922,ortholog_one2one
ENSMUSG00000005583,ENSRNOG00000033134,ortholog_one2one
ENSMUSG00000011096,ENSRNOG00000020289,ortholog_one2one
ENSMUSG00000015854,ENSRNOG00000023068,ortholog_one2one
ENSMUSG00000020299,ENSRNOG00000027852,ortholog_one2one
ENSMUSG00000061838,ENSRNOG00000005686,ortholog_one2one
ENSMUSG00000041658,ENSRNOG00000050535,ortholog_one2many
ENSMUSG00000041658,ENSRNOG00000003160,ortholog_one2many
ENSMUSG00000047821,ENSRNOG00000003219,ortholog_one2one
ENSMUSG00000060803,ENSRNOG00000048665,ortholog_many2many
ENSMUSG00000060803,ENSRNOG00000018237,ortholog_many2many
ENSMUSG00000028977,ENSRNOG00000013474,ortholog_one2one
ENSMUSG00000033417,ENSRNOG00000009954,ortholog_one2one
ENSMUSG00000024558,ENSRNOG00000015401,ortholog_one2one
ENSMUSG00000053825,ENSRNOG00000004353,ortholog_one2one
ENSMUSG00000015790,ENSRNOG00000005247,ortholog_one2many
ENSMUSG00000015790,ENSRNOG00000047059,ortholog_one2many
ENSMUSG00000030852,ENSRNOG00000020457,ortholog_one2one
ENSMUSG00000027082,ENSRNOG00000005039,ortholog_one2one
ENSMUSG00000022099,ENSRNOG00000012273,ortholog_one2one
ENSMUSG00000043857,ENSRNOG00000024954,ortholog_one2one
ENSMUSG00000029550,ENSRNOG00000001178,ortholog_one2one
ENSMUSG00000020521,ENSRNOG00000003805,ortholog_one2one
ENSMUSG00000062456,ENSRNOG00000030476,ortholog_many2many
ENSMUSG00000062456,ENSRNOG00000026716,ortholog_many2many
ENSMUSG00000059994,ENSRNOG00000034230,ortholog_one2one
ENSMUSG00000053861,,
ENSMUSG00000020297,ENSRNOG00000020644,ortholog_one2one
ENSMUSG00000037355,ENSRNOG00000005122,ortholog_one2one
ENSMUSG00000024896,ENSRNOG00000011287,ortholog_one2many
ENSMUSG00000024896,ENSRNOG00000048095,ortholog_one2many
ENSMUSG00000038252,ENSRNOG00000018771,ortholog_one2one
ENSMUSG00000036223,ENSRNOG00000015275,ortholog_one2one
ENSMUSG00000050189,,
ENSMUSG00000072974,ENSRNOG00000038275,ortholog_one2many
ENSMUSG00000038155,ENSRNOG00000048665,ortholog_many2many
ENSMUSG00000038155,ENSRNOG00000018237,ortholog_many2many
ENSMUSG00000024899,ENSRNOG00000011068,ortholog_one2one
ENSMUSG00000040298,ENSRNOG00000036675,ortholog_one2one
ENSMUSG00000058216,ENSRNOG00000018287,ortholog_one2one
ENSMUSG00000072972,ENSRNOG00000038275,ortholog_one2many
ENSMUSG00000024560,ENSRNOG00000014614,ortholog_one2one
ENSMUSG00000042814,,
ENSMUSG00000032099,ENSRNOG00000039447,ortholog_one2one
ENSMUSG00000089951,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000089951,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000094995,ENSRNOG00000046243,ortholog_one2one
ENSMUSG00000013662,ENSRNOG00000010861,ortholog_one2one
ENSMUSG00000089872,ENSRNOG00000003767,ortholog_one2one
ENSMUSG00000028542,ENSRNOG00000019484,ortholog_one2one
ENSMUSG00000042745,ENSRNOG00000021750,ortholog_one2one
ENSMUSG00000093844,,
ENSMUSG00000017724,ENSRNOG00000020792,ortholog_one2one
ENSMUSG00000091215,ENSRNOG00000049600,ortholog_one2one
ENSMUSG00000078881,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000078881,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000026811,ENSRNOG00000046984,ortholog_one2one
ENSMUSG00000095724,ENSRNOG00000031421,ortholog_one2many
ENSMUSG00000024561,ENSRNOG00000024104,ortholog_one2one
ENSMUSG00000072693,,
ENSMUSG00000027887,ENSRNOG00000019780,ortholog_one2one
ENSMUSG00000043441,ENSRNOG00000014793,ortholog_one2one
ENSMUSG00000002963,ENSRNOG00000020318,ortholog_one2one
ENSMUSG00000037033,ENSRNOG00000036877,ortholog_one2one
ENSMUSG00000079168,ENSRNOG00000042317,ortholog_one2one
ENSMUSG00000095199,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000095199,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000034566,ENSRNOG00000030158,ortholog_many2many
ENSMUSG00000034566,ENSRNOG00000003626,ortholog_many2many
ENSMUSG00000034566,ENSRNOG00000038744,ortholog_many2many
ENSMUSG00000020279,ENSRNOG00000020630,ortholog_one2one
ENSMUSG00000033808,ENSRNOG00000008455,ortholog_one2one
ENSMUSG00000021500,ENSRNOG00000021637,ortholog_one2one
ENSMUSG00000073002,ENSRNOG00000012659,ortholog_one2one
ENSMUSG00000097581,ENSRNOG00000031421,ortholog_one2many
ENSMUSG00000024409,ENSRNOG00000048579,ortholog_one2one
ENSMUSG00000079031,ENSRNOG00000031421,ortholog_one2many
ENSMUSG00000020516,ENSRNOG00000003919,ortholog_one2one
ENSMUSG00000009876,ENSRNOG00000007827,ortholog_one2one
ENSMUSG00000040268,ENSRNOG00000020497,ortholog_one2one
ENSMUSG00000050732,ENSRNOG00000012748,ortholog_one2one
ENSMUSG00000029545,ENSRNOG00000001177,ortholog_one2one
ENSMUSG00000074677,,
ENSMUSG00000027820,ENSRNOG00000009514,ortholog_one2one
ENSMUSG00000002372,ENSRNOG00000049785,ortholog_one2one
ENSMUSG00000052331,ENSRNOG00000021384,ortholog_one2one
ENSMUSG00000035394,ENSRNOG00000014585,ortholog_one2one
ENSMUSG00000035948,ENSRNOG00000004448,ortholog_one2one
ENSMUSG00000022101,ENSRNOG00000012912,ortholog_one2one
ENSMUSG00000053460,ENSRNOG00000012975,ortholog_one2one
ENSMUSG00000039518,ENSRNOG00000050215,ortholog_one2one
ENSMUSG00000074196,ENSRNOG00000029889,ortholog_one2many
ENSMUSG00000040009,ENSRNOG00000001313,ortholog_one2one
ENSMUSG00000058070,ENSRNOG00000043143,ortholog_one2one
ENSMUSG00000090935,ENSRNOG00000006399,ortholog_one2one
ENSMUSG00000078880,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000048755,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000045707,ortholog_many2many
ENSMUSG00000078880,ENSRNOG00000049005,ortholog_many2many
ENSMUSG00000090173,ENSRNOG00000003287,ortholog_one2one
ENSMUSG00000039269,ENSRNOG00000030676,ortholog_one2one
ENSMUSG00000047911,ENSRNOG00000025638,ortholog_one2one
ENSMUSG00000040732,ENSRNOG00000001652,ortholog_one2one
ENSMUSG00000024857,ENSRNOG00000018339,ortholog_one2one
ENSMUSG00000074195,ENSRNOG00000029889,ortholog_one2many
ENSMUSG00000029112,ENSRNOG00000005113,ortholog_one2one
ENSMUSG00000041649,ENSRNOG00000039057,ortholog_one2one
ENSMUSG00000091174,ENSRNOG00000049218,ortholog_one2one
ENSMUSG00000078879,ENSRNOG00000036747,ortholog_one2many
ENSMUSG00000021366,ENSRNOG00000014460,ortholog_one2one
ENSMUSG00000090509,ENSRNOG00000048987,ortholog_one2one
ENSMUSG00000053907,ENSRNOG00000013520,ortholog_one2one
ENSMUSG00000006205,ENSRNOG00000020533,ortholog_one2one
ENSMUSG00000098847,ENSRNOG00000039445,ortholog_one2many
ENSMUSG00000054723,ENSRNOG00000048897,ortholog_one2one
ENSMUSG00000090738,ENSRNOG00000042925,ortholog_one2one
ENSMUSG00000019996,ENSRNOG00000012701,ortholog_one2one
ENSMUSG00000002379,ENSRNOG00000048320,ortholog_one2one
ENSMUSG00000068749,ENSRNOG00000019868,ortholog_one2many
ENSMUSG00000032108,ENSRNOG00000039445,ortholog_one2many
ENSMUSG00000039481,ENSRNOG00000048651,ortholog_one2one
ENSMUSG00000021367,ENSRNOG00000014361,ortholog_one2one
ENSMUSG00000027309,ENSRNOG00000021237,ortholog_one2one
ENSMUSG00000013663,ENSRNOG00000020723,ortholog_one2one
ENSMUSG00000038502,ENSRNOG00000020358,ortholog_one2one
ENSMUSG00000011832,ENSRNOG00000045588,ortholog_one2many
ENSMUSG00000011832,ENSRNOG00000001034,ortholog_one2many
ENSMUSG00000020175,ENSRNOG00000001311,ortholog_one2one
ENSMUSG00000047980,ENSRNOG00000024026,ortholog_one2many
ENSMUSG00000040767,ENSRNOG00000020626,ortholog_one2one
ENSMUSG00000078588,ENSRNOG00000019586,ortholog_one2one
ENSMUSG00000078878,ENSRNOG00000042226,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000047007,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000047454,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000050969,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000046893,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000050384,ortholog_many2many
ENSMUSG00000078878,ENSRNOG00000048755,ortholog_many2many
