Ensembl Gene ID,Cow Ensembl Gene ID,Homology Type
ENSMUSG00000021708,ENSBTAG00000030259,ortholog_one2one
ENSMUSG00000022789,ENSBTAG00000011395,ortholog_one2one
ENSMUSG00000027133,ENSBTAG00000025632,ortholog_one2one
ENSMUSG00000031666,ENSBTAG00000016243,ortholog_one2one
ENSMUSG00000025486,ENSBTAG00000002044,ortholog_one2one
ENSMUSG00000038917,,
ENSMUSG00000030074,ENSBTAG00000020481,ortholog_one2one
ENSMUSG00000068328,ENSBTAG00000020123,ortholog_one2one
ENSMUSG00000071359,ENSBTAG00000035370,ortholog_one2one
ENSMUSG00000027086,ENSBTAG00000010743,ortholog_one2one
ENSMUSG00000032478,ENSBTAG00000003025,ortholog_one2one
ENSMUSG00000096463,,
ENSMUSG00000073433,ENSBTAG00000027854,ortholog_one2one
ENSMUSG00000002781,ENSBTAG00000007107,ortholog_one2one
ENSMUSG00000038894,ENSBTAG00000012019,ortholog_one2one
ENSMUSG00000034997,ENSBTAG00000013498,ortholog_one2one
ENSMUSG00000050359,,
ENSMUSG00000052144,ENSBTAG00000002147,ortholog_one2one
ENSMUSG00000026019,ENSBTAG00000015424,ortholog_one2one
ENSMUSG00000045566,,
ENSMUSG00000032301,ENSBTAG00000014440,ortholog_one2one
ENSMUSG00000090655,,
ENSMUSG00000018707,ENSBTAG00000016598,ortholog_one2one
ENSMUSG00000049128,ENSBTAG00000017827,ortholog_one2one
ENSMUSG00000028988,ENSBTAG00000005933,ortholog_one2one
ENSMUSG00000095330,,
ENSMUSG00000030347,ENSBTAG00000048162,ortholog_one2many
ENSMUSG00000030347,ENSBTAG00000046519,ortholog_one2many
ENSMUSG00000024889,ENSBTAG00000019696,ortholog_one2one
ENSMUSG00000042548,ENSBTAG00000031402,ortholog_one2one
ENSMUSG00000044309,ENSBTAG00000046392,ortholog_many2many
ENSMUSG00000044309,ENSBTAG00000037799,ortholog_many2many
ENSMUSG00000044309,ENSBTAG00000039524,ortholog_many2many
ENSMUSG00000044309,ENSBTAG00000000667,ortholog_many2many
ENSMUSG00000040212,ENSBTAG00000018013,ortholog_one2one
ENSMUSG00000038048,ENSBTAG00000031898,ortholog_one2many
ENSMUSG00000028189,ENSBTAG00000005782,ortholog_one2one
ENSMUSG00000050014,ENSBTAG00000040244,ortholog_many2many
ENSMUSG00000050014,ENSBTAG00000038652,ortholog_many2many
ENSMUSG00000050014,ENSBTAG00000012192,ortholog_many2many
ENSMUSG00000034640,ENSBTAG00000012120,ortholog_one2one
ENSMUSG00000021207,ENSBTAG00000021368,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000039289,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000022570,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000017938,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000039356,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000037509,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000037453,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000027419,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000040393,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000039722,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000022571,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000022564,ortholog_many2many
ENSMUSG00000021207,ENSBTAG00000039643,ortholog_many2many
ENSMUSG00000038357,ENSBTAG00000003022,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000020077,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000020072,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000016153,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000020076,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000031593,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000031599,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000013356,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000031594,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000039879,ortholog_one2many
ENSMUSG00000038357,ENSBTAG00000024852,ortholog_one2many
ENSMUSG00000068267,ENSBTAG00000045784,ortholog_one2one
ENSMUSG00000028655,ENSBTAG00000013054,ortholog_one2one
ENSMUSG00000045193,ENSBTAG00000007480,ortholog_one2one
ENSMUSG00000071691,ENSBTAG00000019689,ortholog_one2one
ENSMUSG00000034160,ENSBTAG00000000902,ortholog_one2one
ENSMUSG00000040339,ENSBTAG00000005439,ortholog_one2one
ENSMUSG00000031502,ENSBTAG00000012849,ortholog_one2one
ENSMUSG00000079484,ENSBTAG00000038831,ortholog_one2one
ENSMUSG00000071052,ENSBTAG00000011559,ortholog_one2many
ENSMUSG00000027286,ENSBTAG00000031981,ortholog_one2one
ENSMUSG00000051062,ENSBTAG00000004657,ortholog_one2one
ENSMUSG00000091694,ENSBTAG00000040244,ortholog_many2many
ENSMUSG00000091694,ENSBTAG00000038652,ortholog_many2many
ENSMUSG00000091694,ENSBTAG00000012192,ortholog_many2many
ENSMUSG00000040189,ENSBTAG00000030667,ortholog_one2one
ENSMUSG00000024426,ENSBTAG00000006941,ortholog_one2one
ENSMUSG00000045680,ENSBTAG00000021827,ortholog_one2one
ENSMUSG00000025487,ENSBTAG00000002045,ortholog_one2one
ENSMUSG00000044231,ENSBTAG00000012087,ortholog_one2one
ENSMUSG00000031667,ENSBTAG00000016250,ortholog_one2one
ENSMUSG00000027079,ENSBTAG00000006493,ortholog_one2one
ENSMUSG00000032477,ENSBTAG00000009586,ortholog_one2one
ENSMUSG00000037296,ENSBTAG00000001612,ortholog_one2one
ENSMUSG00000071716,ENSBTAG00000046392,ortholog_many2many
ENSMUSG00000071716,ENSBTAG00000037799,ortholog_many2many
ENSMUSG00000071716,ENSBTAG00000039524,ortholog_many2many
ENSMUSG00000071716,ENSBTAG00000000667,ortholog_many2many
ENSMUSG00000018848,ENSBTAG00000014626,ortholog_one2one
ENSMUSG00000024227,ENSBTAG00000027727,ortholog_one2one
ENSMUSG00000031574,ENSBTAG00000033345,ortholog_one2one
ENSMUSG00000029427,ENSBTAG00000006114,ortholog_one2one
ENSMUSG00000068246,ENSBTAG00000040244,ortholog_many2many
ENSMUSG00000068246,ENSBTAG00000038652,ortholog_many2many
ENSMUSG00000068246,ENSBTAG00000012192,ortholog_many2many
ENSMUSG00000074435,,
ENSMUSG00000010461,ENSBTAG00000021970,ortholog_one2one
ENSMUSG00000028654,ENSBTAG00000006338,ortholog_one2one
ENSMUSG00000031161,ENSBTAG00000013244,ortholog_one2one
ENSMUSG00000086848,,
ENSMUSG00000027330,ENSBTAG00000008436,ortholog_one2one
ENSMUSG00000056656,ENSBTAG00000046392,ortholog_many2many
ENSMUSG00000056656,ENSBTAG00000037799,ortholog_many2many
ENSMUSG00000056656,ENSBTAG00000039524,ortholog_many2many
ENSMUSG00000056656,ENSBTAG00000000667,ortholog_many2many
ENSMUSG00000021996,ENSBTAG00000003415,ortholog_one2one
ENSMUSG00000028188,ENSBTAG00000020010,ortholog_one2one
ENSMUSG00000021376,ENSBTAG00000019300,ortholog_one2one
ENSMUSG00000030834,ENSBTAG00000015191,ortholog_one2one
ENSMUSG00000038900,ENSBTAG00000027172,ortholog_one2many
ENSMUSG00000020140,ENSBTAG00000013256,ortholog_one2one
ENSMUSG00000021916,ENSBTAG00000014550,ortholog_one2one
ENSMUSG00000022938,ENSBTAG00000030921,ortholog_one2one
ENSMUSG00000028653,ENSBTAG00000013832,ortholog_one2one
ENSMUSG00000026017,ENSBTAG00000016000,ortholog_one2one
ENSMUSG00000026779,ENSBTAG00000017271,ortholog_one2one
ENSMUSG00000024228,ENSBTAG00000027728,ortholog_one2one
ENSMUSG00000057609,,
ENSMUSG00000048039,ENSBTAG00000001518,ortholog_one2one
ENSMUSG00000035594,ENSBTAG00000013657,ortholog_one2one
ENSMUSG00000027923,,
ENSMUSG00000033282,ENSBTAG00000012499,ortholog_one2one
ENSMUSG00000068890,,
ENSMUSG00000004885,ENSBTAG00000005716,ortholog_one2one
ENSMUSG00000034059,,
ENSMUSG00000042092,,
ENSMUSG00000067889,ENSBTAG00000005929,ortholog_one2one
ENSMUSG00000078658,,
ENSMUSG00000031309,ENSBTAG00000017639,ortholog_one2one
ENSMUSG00000039001,ENSBTAG00000020795,ortholog_one2one
ENSMUSG00000096156,,
ENSMUSG00000035357,ENSBTAG00000018644,ortholog_one2one
ENSMUSG00000068889,,
ENSMUSG00000032303,ENSBTAG00000003130,ortholog_one2one
ENSMUSG00000031575,ENSBTAG00000000978,ortholog_one2one
ENSMUSG00000025488,ENSBTAG00000002046,ortholog_one2one
ENSMUSG00000042124,,
ENSMUSG00000027654,ENSBTAG00000000660,ortholog_one2one
ENSMUSG00000097187,,
ENSMUSG00000023341,ENSBTAG00000030913,ortholog_one2many
ENSMUSG00000074579,,
ENSMUSG00000002384,ENSBTAG00000046807,ortholog_many2many
ENSMUSG00000002384,ENSBTAG00000017892,ortholog_many2many
ENSMUSG00000023019,ENSBTAG00000016296,ortholog_one2one
ENSMUSG00000050310,ENSBTAG00000006697,ortholog_one2one
ENSMUSG00000027919,,
ENSMUSG00000027880,,
ENSMUSG00000048915,ENSBTAG00000016515,ortholog_one2one
ENSMUSG00000030835,ENSBTAG00000017759,ortholog_one2one
ENSMUSG00000091865,,
ENSMUSG00000004891,ENSBTAG00000015794,ortholog_one2one
ENSMUSG00000023224,ENSBTAG00000016267,ortholog_one2one
ENSMUSG00000033450,ENSBTAG00000031701,ortholog_one2many
ENSMUSG00000076438,,
ENSMUSG00000017716,ENSBTAG00000013573,ortholog_one2one
ENSMUSG00000026791,ENSBTAG00000006957,ortholog_one2one
ENSMUSG00000038745,ENSBTAG00000001076,ortholog_one2one
ENSMUSG00000073422,ENSBTAG00000020927,ortholog_one2one
ENSMUSG00000039953,ENSBTAG00000011823,ortholog_one2one
ENSMUSG00000040322,ENSBTAG00000003752,ortholog_one2one
ENSMUSG00000000183,ENSBTAG00000006800,ortholog_one2one
ENSMUSG00000038990,ENSBTAG00000020797,ortholog_one2one
ENSMUSG00000036198,ENSBTAG00000021189,ortholog_one2one
ENSMUSG00000000182,ENSBTAG00000030343,ortholog_one2one
ENSMUSG00000028651,ENSBTAG00000047314,ortholog_one2one
ENSMUSG00000004892,ENSBTAG00000015789,ortholog_one2one
ENSMUSG00000042354,ENSBTAG00000014549,ortholog_one2one
ENSMUSG00000027655,ENSBTAG00000004039,ortholog_one2one
ENSMUSG00000025163,ENSBTAG00000011359,ortholog_one2one
ENSMUSG00000055932,ENSBTAG00000012501,ortholog_one2one
ENSMUSG00000038028,ENSBTAG00000016650,ortholog_one2one
ENSMUSG00000090425,,
ENSMUSG00000068523,ENSBTAG00000008122,ortholog_many2many
ENSMUSG00000073471,ENSBTAG00000005955,ortholog_one2many
ENSMUSG00000014850,ENSBTAG00000007684,ortholog_one2one
ENSMUSG00000000901,ENSBTAG00000006108,ortholog_one2one
ENSMUSG00000028438,ENSBTAG00000012921,ortholog_one2one
ENSMUSG00000061983,ENSBTAG00000019007,ortholog_many2many
ENSMUSG00000028187,ENSBTAG00000008118,ortholog_one2one
ENSMUSG00000052236,,
ENSMUSG00000023965,ENSBTAG00000019285,ortholog_one2one
ENSMUSG00000062031,ENSBTAG00000016722,ortholog_one2one
ENSMUSG00000000385,ENSBTAG00000009132,ortholog_one2one
ENSMUSG00000046093,ENSBTAG00000014538,ortholog_one2one
ENSMUSG00000049593,,
ENSMUSG00000068888,,
ENSMUSG00000028185,ENSBTAG00000010445,ortholog_one2one
ENSMUSG00000030075,ENSBTAG00000007615,ortholog_one2one
ENSMUSG00000039364,ENSBTAG00000024934,ortholog_many2many
ENSMUSG00000039364,ENSBTAG00000040323,ortholog_many2many
ENSMUSG00000039364,ENSBTAG00000039765,ortholog_many2many
ENSMUSG00000039364,ENSBTAG00000024915,ortholog_many2many
ENSMUSG00000039364,ENSBTAG00000038910,ortholog_many2many
ENSMUSG00000022443,ENSBTAG00000010402,ortholog_one2one
ENSMUSG00000068887,,
ENSMUSG00000027829,ENSBTAG00000003851,ortholog_one2one
ENSMUSG00000095870,,
ENSMUSG00000020485,ENSBTAG00000003386,ortholog_one2one
ENSMUSG00000035367,,
ENSMUSG00000037455,ENSBTAG00000015242,ortholog_one2one
ENSMUSG00000096146,ENSBTAG00000016170,ortholog_one2one
ENSMUSG00000024186,ENSBTAG00000016574,ortholog_one2one
ENSMUSG00000059832,ENSBTAG00000038237,ortholog_one2one
ENSMUSG00000054958,ENSBTAG00000002983,ortholog_one2one
ENSMUSG00000023020,ENSBTAG00000000808,ortholog_one2one
ENSMUSG00000028186,ENSBTAG00000024255,ortholog_one2one
ENSMUSG00000029229,ENSBTAG00000032660,ortholog_one2one
ENSMUSG00000035595,ENSBTAG00000046542,ortholog_one2one
ENSMUSG00000025489,ENSBTAG00000020575,ortholog_one2one
ENSMUSG00000060591,ENSBTAG00000019017,ortholog_many2many
ENSMUSG00000060591,ENSBTAG00000019015,ortholog_many2many
ENSMUSG00000060591,ENSBTAG00000019018,ortholog_many2many
ENSMUSG00000060591,ENSBTAG00000031905,ortholog_many2many
ENSMUSG00000042133,ENSBTAG00000027789,ortholog_one2one
ENSMUSG00000021553,ENSBTAG00000018280,ortholog_one2one
ENSMUSG00000032744,ENSBTAG00000008688,ortholog_one2one
ENSMUSG00000046676,,
ENSMUSG00000025165,ENSBTAG00000024934,ortholog_many2many
ENSMUSG00000025165,ENSBTAG00000040323,ortholog_many2many
ENSMUSG00000025165,ENSBTAG00000039765,ortholog_many2many
ENSMUSG00000025165,ENSBTAG00000024915,ortholog_many2many
ENSMUSG00000025165,ENSBTAG00000038910,ortholog_many2many
ENSMUSG00000040136,ENSBTAG00000000983,ortholog_one2one
ENSMUSG00000035946,ENSBTAG00000045812,ortholog_one2one
ENSMUSG00000021707,ENSBTAG00000007681,ortholog_one2one
ENSMUSG00000022788,ENSBTAG00000005453,ortholog_one2one
ENSMUSG00000022799,ENSBTAG00000000210,ortholog_one2one
ENSMUSG00000025491,ENSBTAG00000019017,ortholog_many2many
ENSMUSG00000025491,ENSBTAG00000019015,ortholog_many2many
ENSMUSG00000025491,ENSBTAG00000019018,ortholog_many2many
ENSMUSG00000025491,ENSBTAG00000031905,ortholog_many2many
ENSMUSG00000045506,,
ENSMUSG00000005251,ENSBTAG00000021251,ortholog_one2one
ENSMUSG00000038172,ENSBTAG00000003943,ortholog_one2one
ENSMUSG00000090314,ENSBTAG00000046138,ortholog_one2one
ENSMUSG00000027078,ENSBTAG00000012989,ortholog_one2one
ENSMUSG00000032479,ENSBTAG00000015839,ortholog_one2one
ENSMUSG00000054325,,
ENSMUSG00000045410,ENSBTAG00000038260,ortholog_one2one
ENSMUSG00000037210,ENSBTAG00000009744,ortholog_one2one
ENSMUSG00000025492,ENSBTAG00000019017,ortholog_many2many
ENSMUSG00000025492,ENSBTAG00000019015,ortholog_many2many
ENSMUSG00000025492,ENSBTAG00000019018,ortholog_many2many
ENSMUSG00000025492,ENSBTAG00000031905,ortholog_many2many
ENSMUSG00000039337,ENSBTAG00000047667,ortholog_many2many
ENSMUSG00000039337,ENSBTAG00000015299,ortholog_many2many
ENSMUSG00000039337,ENSBTAG00000046227,ortholog_many2many
ENSMUSG00000029422,ENSBTAG00000006118,ortholog_one2one
ENSMUSG00000000127,ENSBTAG00000003051,ortholog_one2one
ENSMUSG00000059108,ENSBTAG00000019017,ortholog_many2many
ENSMUSG00000000184,ENSBTAG00000016649,ortholog_one2one
ENSMUSG00000023021,ENSBTAG00000017395,ortholog_one2one
ENSMUSG00000091441,,
ENSMUSG00000045034,ENSBTAG00000007633,ortholog_one2one
ENSMUSG00000027077,ENSBTAG00000027524,ortholog_one2one
ENSMUSG00000004894,ENSBTAG00000015784,ortholog_one2one
ENSMUSG00000062365,,
ENSMUSG00000073664,ENSBTAG00000014469,ortholog_one2one
ENSMUSG00000020080,ENSBTAG00000033398,ortholog_one2one
ENSMUSG00000055629,ENSBTAG00000024814,ortholog_one2one
ENSMUSG00000042031,,
ENSMUSG00000098794,,
ENSMUSG00000026775,ENSBTAG00000016445,ortholog_one2one
ENSMUSG00000090202,ENSBTAG00000007724,ortholog_one2one
ENSMUSG00000059866,ENSBTAG00000015126,ortholog_one2one
ENSMUSG00000055452,ENSBTAG00000021472,ortholog_one2many
ENSMUSG00000031576,ENSBTAG00000027118,ortholog_one2one
ENSMUSG00000003070,ENSBTAG00000038221,ortholog_one2one
ENSMUSG00000075419,ENSBTAG00000010601,ortholog_one2one
ENSMUSG00000037997,ENSBTAG00000000275,ortholog_one2one
ENSMUSG00000038980,ENSBTAG00000003163,ortholog_one2one
ENSMUSG00000045475,,
ENSMUSG00000034156,ENSBTAG00000046321,ortholog_one2one
ENSMUSG00000014039,ENSBTAG00000021253,ortholog_one2one
ENSMUSG00000043472,,
ENSMUSG00000011257,ENSBTAG00000017125,ortholog_one2many
ENSMUSG00000029784,ENSBTAG00000013473,ortholog_one2one
ENSMUSG00000054753,ENSBTAG00000040392,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000046961,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000014328,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000015061,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000014953,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000009171,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000000336,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000013345,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000036224,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000015987,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000002290,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000009364,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000015139,ortholog_one2many
ENSMUSG00000054753,ENSBTAG00000047602,ortholog_one2many
ENSMUSG00000070330,ENSBTAG00000024926,ortholog_one2one
ENSMUSG00000074433,,
ENSMUSG00000038056,ENSBTAG00000024199,ortholog_one2one
ENSMUSG00000031734,ENSBTAG00000012083,ortholog_one2one
ENSMUSG00000068885,,
ENSMUSG00000033196,ENSBTAG00000007090,ortholog_one2one
ENSMUSG00000034773,ENSBTAG00000004464,ortholog_one2one
ENSMUSG00000039329,ENSBTAG00000047667,ortholog_many2many
ENSMUSG00000039329,ENSBTAG00000015299,ortholog_many2many
ENSMUSG00000039329,ENSBTAG00000046227,ortholog_many2many
ENSMUSG00000017713,ENSBTAG00000009029,ortholog_one2one
ENSMUSG00000027913,,
ENSMUSG00000053499,,
ENSMUSG00000027076,ENSBTAG00000024701,ortholog_one2many
ENSMUSG00000027076,ENSBTAG00000026543,ortholog_one2many
ENSMUSG00000031737,ENSBTAG00000004838,ortholog_one2one
ENSMUSG00000056508,ENSBTAG00000016603,ortholog_one2one
ENSMUSG00000000078,ENSBTAG00000015188,ortholog_one2one
ENSMUSG00000018849,ENSBTAG00000013880,ortholog_one2one
ENSMUSG00000053113,ENSBTAG00000008441,ortholog_one2one
ENSMUSG00000039321,ENSBTAG00000018170,ortholog_one2one
ENSMUSG00000029231,ENSBTAG00000007173,ortholog_one2one
ENSMUSG00000054065,ENSBTAG00000048098,ortholog_one2one
ENSMUSG00000052533,ENSBTAG00000010613,ortholog_one2one
ENSMUSG00000038080,ENSBTAG00000014608,ortholog_one2one
ENSMUSG00000078817,ENSBTAG00000038149,ortholog_one2one
ENSMUSG00000034768,ENSBTAG00000019658,ortholog_one2one
ENSMUSG00000071764,,
ENSMUSG00000048652,ENSBTAG00000048203,ortholog_one2one
ENSMUSG00000035200,ENSBTAG00000003132,ortholog_one2one
ENSMUSG00000049439,ENSBTAG00000000851,ortholog_one2one
ENSMUSG00000054520,ENSBTAG00000013996,ortholog_one2one
ENSMUSG00000067971,ENSBTAG00000047994,ortholog_one2one
ENSMUSG00000031738,ENSBTAG00000016407,ortholog_one2one
ENSMUSG00000033721,ENSBTAG00000031575,ortholog_one2one
ENSMUSG00000030838,ENSBTAG00000000986,ortholog_one2one
ENSMUSG00000068566,ENSBTAG00000048096,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000004339,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000047729,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000017054,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000002786,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000034302,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000038494,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000001308,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000036082,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000018152,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000046377,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000040580,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000001526,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000046412,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000045929,ortholog_one2many
ENSMUSG00000068566,ENSBTAG00000012326,ortholog_one2many
ENSMUSG00000021193,ENSBTAG00000002685,ortholog_one2one
ENSMUSG00000022212,ENSBTAG00000001870,ortholog_one2one
ENSMUSG00000017715,ENSBTAG00000000675,ortholog_one2one
ENSMUSG00000034757,ENSBTAG00000019660,ortholog_one2one
ENSMUSG00000021270,ENSBTAG00000006270,ortholog_one2one
ENSMUSG00000031740,ENSBTAG00000019267,ortholog_one2one
ENSMUSG00000038860,ENSBTAG00000006948,ortholog_one2one
ENSMUSG00000032726,ENSBTAG00000046807,ortholog_many2many
ENSMUSG00000032726,ENSBTAG00000017892,ortholog_many2many
ENSMUSG00000026782,ENSBTAG00000011017,ortholog_one2one
ENSMUSG00000015627,ENSBTAG00000047944,ortholog_one2one
ENSMUSG00000067194,ENSBTAG00000017633,ortholog_one2one
ENSMUSG00000032307,,
ENSMUSG00000022793,ENSBTAG00000001390,ortholog_one2one
ENSMUSG00000096370,ENSBTAG00000031688,ortholog_one2many
ENSMUSG00000005034,ENSBTAG00000011953,ortholog_one2one
ENSMUSG00000025494,ENSBTAG00000011149,ortholog_one2one
ENSMUSG00000078816,ENSBTAG00000013550,ortholog_one2one
ENSMUSG00000033192,ENSBTAG00000019272,ortholog_one2one
ENSMUSG00000076436,,
ENSMUSG00000031111,ENSBTAG00000046476,ortholog_one2one
ENSMUSG00000033760,ENSBTAG00000000423,ortholog_one2one
ENSMUSG00000022146,ENSBTAG00000033107,ortholog_one2one
ENSMUSG00000024436,ENSBTAG00000006936,ortholog_one2one
ENSMUSG00000038963,ENSBTAG00000016388,ortholog_one2one
ENSMUSG00000025169,ENSBTAG00000018172,ortholog_one2one
ENSMUSG00000047632,ENSBTAG00000039324,ortholog_one2one
ENSMUSG00000069806,ENSBTAG00000007506,ortholog_one2one
ENSMUSG00000054662,,
ENSMUSG00000061414,ENSBTAG00000018940,ortholog_one2one
ENSMUSG00000020010,ENSBTAG00000016357,ortholog_many2many
ENSMUSG00000031503,ENSBTAG00000025210,ortholog_one2one
ENSMUSG00000078144,,
ENSMUSG00000061411,ENSBTAG00000008348,ortholog_one2one
ENSMUSG00000009621,ENSBTAG00000004511,ortholog_one2one
ENSMUSG00000030350,ENSBTAG00000009447,ortholog_one2one
ENSMUSG00000092210,,
ENSMUSG00000094936,ENSBTAG00000031688,ortholog_one2many
ENSMUSG00000028069,ENSBTAG00000000406,ortholog_one2one
ENSMUSG00000028480,ENSBTAG00000000078,ortholog_one2one
ENSMUSG00000040565,ENSBTAG00000016104,ortholog_one2one
ENSMUSG00000053395,ENSBTAG00000007509,ortholog_one2one
ENSMUSG00000026014,ENSBTAG00000027201,ortholog_one2one
ENSMUSG00000050232,ENSBTAG00000014798,ortholog_one2one
ENSMUSG00000019528,ENSBTAG00000001721,ortholog_one2one
ENSMUSG00000034127,ENSBTAG00000019425,ortholog_one2one
ENSMUSG00000049422,ENSBTAG00000022032,ortholog_one2one
ENSMUSG00000032309,ENSBTAG00000002833,ortholog_one2one
ENSMUSG00000050157,ENSBTAG00000022030,ortholog_one2one
ENSMUSG00000037260,ENSBTAG00000033182,ortholog_one2one
ENSMUSG00000055368,ENSBTAG00000003353,ortholog_one2one
ENSMUSG00000049436,ENSBTAG00000009014,ortholog_one2one
ENSMUSG00000078815,ENSBTAG00000021657,ortholog_one2one
ENSMUSG00000024187,ENSBTAG00000016571,ortholog_one2one
ENSMUSG00000024083,ENSBTAG00000021675,ortholog_one2one
ENSMUSG00000046774,ENSBTAG00000045642,ortholog_many2many
ENSMUSG00000046774,ENSBTAG00000048245,ortholog_many2many
ENSMUSG00000025495,,
ENSMUSG00000059995,ENSBTAG00000019662,ortholog_many2many
ENSMUSG00000009487,ENSBTAG00000000987,ortholog_one2one
ENSMUSG00000028443,ENSBTAG00000031793,ortholog_one2one
ENSMUSG00000020156,ENSBTAG00000030839,ortholog_one2one
ENSMUSG00000026012,ENSBTAG00000007445,ortholog_one2one
ENSMUSG00000053338,ENSBTAG00000045861,ortholog_one2one
ENSMUSG00000055254,ENSBTAG00000010647,ortholog_one2one
ENSMUSG00000020787,ENSBTAG00000007169,ortholog_one2one
ENSMUSG00000030351,ENSBTAG00000020699,ortholog_one2one
ENSMUSG00000009471,ENSBTAG00000002216,ortholog_one2one
ENSMUSG00000027075,,
ENSMUSG00000054594,ENSBTAG00000001051,ortholog_one2one
ENSMUSG00000000903,ENSBTAG00000005128,ortholog_one2one
ENSMUSG00000079481,ENSBTAG00000045565,ortholog_one2one
ENSMUSG00000032311,,
ENSMUSG00000045975,ENSBTAG00000021259,ortholog_one2one
ENSMUSG00000026011,ENSBTAG00000013170,ortholog_one2one
ENSMUSG00000068264,ENSBTAG00000008439,ortholog_one2one
ENSMUSG00000058975,ENSBTAG00000005424,ortholog_one2one
ENSMUSG00000039307,ENSBTAG00000018175,ortholog_one2one
ENSMUSG00000034334,ENSBTAG00000007632,ortholog_one2one
ENSMUSG00000020664,ENSBTAG00000001908,ortholog_one2one
ENSMUSG00000024327,ENSBTAG00000008191,ortholog_one2one
ENSMUSG00000020079,ENSBTAG00000001044,ortholog_one2one
ENSMUSG00000033255,ENSBTAG00000023007,ortholog_one2one
ENSMUSG00000038650,ENSBTAG00000046869,ortholog_one2one
ENSMUSG00000028483,ENSBTAG00000004592,ortholog_one2one
ENSMUSG00000020151,ENSBTAG00000015311,ortholog_one2one
ENSMUSG00000035674,ENSBTAG00000008137,ortholog_one2many
ENSMUSG00000035674,ENSBTAG00000007754,ortholog_one2many
ENSMUSG00000005672,ENSBTAG00000002699,ortholog_one2one
ENSMUSG00000049336,ENSBTAG00000025071,ortholog_one2one
ENSMUSG00000030839,ENSBTAG00000005340,ortholog_one2one
ENSMUSG00000021706,ENSBTAG00000021577,ortholog_one2one
ENSMUSG00000028070,ENSBTAG00000000404,ortholog_one2one
ENSMUSG00000056328,ENSBTAG00000018204,ortholog_one2one
ENSMUSG00000046962,ENSBTAG00000030836,ortholog_one2one
ENSMUSG00000079001,,
ENSMUSG00000042323,ENSBTAG00000014786,ortholog_one2one
ENSMUSG00000070999,ENSBTAG00000021696,ortholog_one2one
ENSMUSG00000025499,ENSBTAG00000046644,ortholog_one2one
ENSMUSG00000029106,ENSBTAG00000021128,ortholog_one2one
ENSMUSG00000051036,ENSBTAG00000000401,ortholog_one2one
ENSMUSG00000001225,ENSBTAG00000015547,ortholog_one2one
ENSMUSG00000030352,ENSBTAG00000013759,ortholog_one2one
ENSMUSG00000026009,ENSBTAG00000021596,ortholog_one2one
ENSMUSG00000027912,,
ENSMUSG00000056941,ENSBTAG00000016427,ortholog_one2one
ENSMUSG00000009350,ENSBTAG00000011616,ortholog_one2one
