Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSG00000211639,ENSMODG00000023416,ortholog_many2many
ENSG00000211639,ENSMODG00000012500,ortholog_many2many
ENSG00000211639,ENSMODG00000023414,ortholog_many2many
ENSG00000211639,ENSMODG00000023404,ortholog_many2many
ENSG00000211639,ENSMODG00000023411,ortholog_many2many
ENSG00000211639,ENSMODG00000023403,ortholog_many2many
ENSG00000211639,ENSMODG00000007150,ortholog_many2many
ENSG00000211639,ENSMODG00000023419,ortholog_many2many
ENSG00000211639,ENSMODG00000007068,ortholog_many2many
ENSG00000211639,ENSMODG00000012493,ortholog_many2many
ENSG00000211639,ENSMODG00000007098,ortholog_many2many
ENSG00000211639,ENSMODG00000023418,ortholog_many2many
ENSG00000211639,ENSMODG00000012491,ortholog_many2many
ENSG00000211639,ENSMODG00000025639,ortholog_many2many
ENSG00000211639,ENSMODG00000007109,ortholog_many2many
ENSG00000211639,ENSMODG00000023420,ortholog_many2many
ENSG00000211639,ENSMODG00000012461,ortholog_many2many
ENSG00000211639,ENSMODG00000023410,ortholog_many2many
ENSG00000211639,ENSMODG00000022700,ortholog_many2many
ENSG00000211639,ENSMODG00000028442,ortholog_many2many
ENSG00000211639,ENSMODG00000023412,ortholog_many2many
ENSG00000211639,ENSMODG00000007520,ortholog_many2many
ENSG00000211639,ENSMODG00000007518,ortholog_many2many
ENSG00000211639,ENSMODG00000012516,ortholog_many2many
ENSG00000080986,ENSMODG00000021471,ortholog_one2one
ENSG00000137273,ENSMODG00000008307,ortholog_one2one
ENSG00000171102,ENSMODG00000017471,ortholog_many2many
ENSG00000171102,ENSMODG00000017492,ortholog_many2many
ENSG00000171102,ENSMODG00000017468,ortholog_many2many
ENSG00000171102,ENSMODG00000029717,ortholog_many2many
ENSG00000171102,ENSMODG00000025757,ortholog_many2many
ENSG00000171102,ENSMODG00000025759,ortholog_many2many
ENSG00000211640,,
ENSG00000137103,ENSMODG00000006917,ortholog_one2one
ENSG00000132669,ENSMODG00000005916,ortholog_one2one
ENSG00000090316,ENSMODG00000004354,ortholog_one2one
ENSG00000226267,,
ENSG00000169967,ENSMODG00000018690,ortholog_one2one
ENSG00000211641,,
ENSG00000264905,,
ENSG00000229942,,
ENSG00000175040,ENSMODG00000021243,ortholog_one2one
ENSG00000211642,ENSMODG00000012857,ortholog_one2many
ENSG00000206433,,
ENSG00000115073,ENSMODG00000016067,ortholog_one2one
ENSG00000228706,,
ENSG00000169575,,
ENSG00000149489,ENSMODG00000007785,ortholog_one2one
ENSG00000228928,,
ENSG00000231763,,
ENSG00000229529,,
ENSG00000237709,,
ENSG00000185010,ENSMODG00000009313,ortholog_one2one
ENSG00000170381,ENSMODG00000016990,ortholog_one2one
ENSG00000129354,ENSMODG00000005838,ortholog_one2one
ENSG00000211518,,
ENSG00000233420,,
ENSG00000181804,ENSMODG00000021244,ortholog_one2one
ENSG00000227979,,
ENSG00000162078,,
ENSG00000134962,ENSMODG00000020550,ortholog_one2one
ENSG00000227863,,
ENSG00000239075,,
ENSG00000269855,,
ENSG00000227646,,
ENSG00000157423,ENSMODG00000023067,ortholog_many2many
ENSG00000157423,ENSMODG00000023066,ortholog_many2many
ENSG00000157423,ENSMODG00000014298,ortholog_many2many
ENSG00000157423,ENSMODG00000014270,ortholog_many2many
ENSG00000211643,,
ENSG00000238358,,
ENSG00000148296,ENSMODG00000012744,ortholog_one2one
ENSG00000053328,ENSMODG00000017934,ortholog_one2one
ENSG00000211644,,
ENSG00000235436,,
ENSG00000238840,ENSMODG00000026548,ortholog_one2many
ENSG00000092208,ENSMODG00000011946,ortholog_one2one
ENSG00000211645,,
ENSG00000224251,,
ENSG00000171574,,
ENSG00000204086,ENSMODG00000010736,ortholog_many2many
ENSG00000204086,ENSMODG00000010753,ortholog_many2many
ENSG00000223029,,
ENSG00000207488,,
ENSG00000239148,ENSMODG00000026548,ortholog_one2many
ENSG00000234459,,
ENSG00000251740,ENSMODG00000026548,ortholog_one2many
ENSG00000223350,ENSMODG00000022698,ortholog_many2many
ENSG00000223350,ENSMODG00000004797,ortholog_many2many
ENSG00000223350,ENSMODG00000023415,ortholog_many2many
ENSG00000223350,ENSMODG00000012514,ortholog_many2many
ENSG00000223350,ENSMODG00000012489,ortholog_many2many
ENSG00000223350,ENSMODG00000029587,ortholog_many2many
ENSG00000223350,ENSMODG00000023408,ortholog_many2many
ENSG00000223350,ENSMODG00000022699,ortholog_many2many
ENSG00000223350,ENSMODG00000023409,ortholog_many2many
ENSG00000223350,ENSMODG00000022567,ortholog_many2many
ENSG00000223350,ENSMODG00000022694,ortholog_many2many
ENSG00000223350,ENSMODG00000012486,ortholog_many2many
ENSG00000223350,ENSMODG00000023406,ortholog_many2many
ENSG00000223350,ENSMODG00000023416,ortholog_many2many
ENSG00000223350,ENSMODG00000012500,ortholog_many2many
ENSG00000223350,ENSMODG00000023414,ortholog_many2many
ENSG00000223350,ENSMODG00000023404,ortholog_many2many
ENSG00000223350,ENSMODG00000023411,ortholog_many2many
ENSG00000223350,ENSMODG00000023403,ortholog_many2many
ENSG00000223350,ENSMODG00000007150,ortholog_many2many
ENSG00000223350,ENSMODG00000023419,ortholog_many2many
ENSG00000223350,ENSMODG00000007068,ortholog_many2many
ENSG00000223350,ENSMODG00000012493,ortholog_many2many
ENSG00000223350,ENSMODG00000007098,ortholog_many2many
ENSG00000223350,ENSMODG00000023418,ortholog_many2many
ENSG00000223350,ENSMODG00000012491,ortholog_many2many
ENSG00000223350,ENSMODG00000025639,ortholog_many2many
ENSG00000223350,ENSMODG00000007109,ortholog_many2many
ENSG00000223350,ENSMODG00000023420,ortholog_many2many
ENSG00000223350,ENSMODG00000012461,ortholog_many2many
ENSG00000223350,ENSMODG00000023410,ortholog_many2many
ENSG00000223350,ENSMODG00000022700,ortholog_many2many
ENSG00000223350,ENSMODG00000028442,ortholog_many2many
ENSG00000223350,ENSMODG00000023412,ortholog_many2many
ENSG00000223350,ENSMODG00000007520,ortholog_many2many
ENSG00000223350,ENSMODG00000007518,ortholog_many2many
ENSG00000223350,ENSMODG00000012516,ortholog_many2many
ENSG00000237831,,
ENSG00000225498,,
ENSG00000211647,,
ENSG00000239142,ENSMODG00000026548,ortholog_one2many
ENSG00000273299,,
ENSG00000260221,,
ENSG00000251154,,
ENSG00000223969,,
ENSG00000225418,,
ENSG00000166800,,
ENSG00000244429,,
ENSG00000233049,,
ENSG00000211648,,
ENSG00000244321,,
ENSG00000141469,,
ENSG00000203797,ENSMODG00000017932,ortholog_one2one
ENSG00000183092,ENSMODG00000013154,ortholog_one2one
ENSG00000271263,,
ENSG00000211649,ENSMODG00000012650,ortholog_many2many
ENSG00000211649,ENSMODG00000012652,ortholog_many2many
ENSG00000251759,,
ENSG00000227326,,
ENSG00000224962,,
ENSG00000136110,ENSMODG00000014743,ortholog_one2one
ENSG00000132749,ENSMODG00000003549,ortholog_one2one
ENSG00000165194,ENSMODG00000009008,ortholog_one2one
ENSG00000005001,ENSMODG00000016590,ortholog_one2one
ENSG00000240458,,
ENSG00000211650,,
ENSG00000231516,,
ENSG00000229499,,
ENSG00000230504,,
ENSG00000204930,ENSMODG00000006939,ortholog_one2one
ENSG00000240033,,
ENSG00000211651,,
ENSG00000239227,,
ENSG00000169372,ENSMODG00000009439,ortholog_one2one
ENSG00000236642,,
ENSG00000215922,,
ENSG00000160224,ENSMODG00000011425,ortholog_one2one
ENSG00000072657,ENSMODG00000020425,ortholog_one2one
ENSG00000130779,ENSMODG00000012253,ortholog_one2one
ENSG00000220343,,
ENSG00000211652,ENSMODG00000012650,ortholog_many2many
ENSG00000211652,ENSMODG00000012652,ortholog_many2many
ENSG00000226736,,
ENSG00000100385,ENSMODG00000000667,ortholog_one2one
ENSG00000149541,ENSMODG00000007801,ortholog_one2one
ENSG00000237218,,
ENSG00000054598,ENSMODG00000008294,ortholog_one2one
ENSG00000251909,ENSMODG00000026548,ortholog_one2many
ENSG00000228291,,
ENSG00000113356,ENSMODG00000020218,ortholog_one2one
ENSG00000231039,,
ENSG00000224034,,
ENSG00000211653,,
ENSG00000198865,ENSMODG00000024847,ortholog_one2one
ENSG00000148297,ENSMODG00000012748,ortholog_one2one
ENSG00000211654,,
ENSG00000088992,,
ENSG00000166295,ENSMODG00000000031,ortholog_one2one
ENSG00000211655,,
ENSG00000168828,ENSMODG00000012427,ortholog_one2one
ENSG00000184544,ENSMODG00000001547,ortholog_one2one
ENSG00000224693,,
ENSG00000215267,,
ENSG00000196196,,
ENSG00000229364,,
ENSG00000148828,,
ENSG00000123636,ENSMODG00000005005,ortholog_one2one
ENSG00000230509,,
ENSG00000127377,ENSMODG00000004555,ortholog_one2one
ENSG00000257334,,
ENSG00000235561,,
ENSG00000157999,ENSMODG00000008105,ortholog_one2one
ENSG00000122718,ENSMODG00000012433,ortholog_many2many
ENSG00000198477,ENSMODG00000008223,ortholog_one2many
ENSG00000239156,ENSMODG00000021689,ortholog_many2many
ENSG00000232473,,
ENSG00000238762,ENSMODG00000021610,ortholog_many2many
ENSG00000185900,ENSMODG00000009985,ortholog_one2one
ENSG00000206430,,
ENSG00000243641,ENSMODG00000012434,ortholog_many2many
ENSG00000257394,,
ENSG00000257862,,
ENSG00000258110,,
ENSG00000223860,,
ENSG00000162076,,
ENSG00000257369,,
ENSG00000074319,ENSMODG00000006410,ortholog_one2one
ENSG00000236033,,
ENSG00000257485,,
ENSG00000136099,ENSMODG00000014727,ortholog_one2one
ENSG00000229959,,
ENSG00000229651,,
ENSG00000004809,ENSMODG00000017929,ortholog_one2one
ENSG00000258924,,
ENSG00000117682,ENSMODG00000014246,ortholog_one2one
ENSG00000143514,ENSMODG00000005115,ortholog_one2one
ENSG00000169548,ENSMODG00000008223,ortholog_one2many
ENSG00000264302,,
ENSG00000265618,,
ENSG00000204179,ENSMODG00000002124,ortholog_one2many
ENSG00000241669,,
ENSG00000264098,,
ENSG00000257340,,
ENSG00000241120,,
ENSG00000122707,ENSMODG00000002595,ortholog_one2one
ENSG00000103510,ENSMODG00000001856,ortholog_one2one
ENSG00000133466,ENSMODG00000000650,ortholog_one2many
ENSG00000236706,,
ENSG00000236369,,
ENSG00000242924,,
ENSG00000272325,ENSMODG00000013933,ortholog_one2one
ENSG00000231067,,
ENSG00000244214,,
ENSG00000175697,ENSMODG00000018221,ortholog_one2one
ENSG00000131849,,
ENSG00000244706,,
ENSG00000231157,,
ENSG00000238739,,
ENSG00000238720,,
ENSG00000240292,,
ENSG00000223584,,
ENSG00000256490,,
ENSG00000227652,,
ENSG00000265254,,
ENSG00000223987,,
ENSG00000239238,,
ENSG00000226254,,
ENSG00000265541,,
ENSG00000258075,,
ENSG00000258165,,
ENSG00000172243,,
ENSG00000256631,,
ENSG00000205488,,
ENSG00000243144,,
ENSG00000258147,,
ENSG00000263870,,
ENSG00000257206,,
ENSG00000138759,ENSMODG00000020811,ortholog_one2one
ENSG00000244227,,
ENSG00000258218,,
ENSG00000256462,,
ENSG00000185480,ENSMODG00000002544,ortholog_one2one
ENSG00000110090,ENSMODG00000003995,ortholog_one2one
ENSG00000256344,,
ENSG00000257630,,
ENSG00000141298,ENSMODG00000009679,ortholog_one2one
ENSG00000257850,,
ENSG00000242147,,
ENSG00000225843,,
ENSG00000270800,ENSMODG00000013929,ortholog_one2many
ENSG00000258141,,
ENSG00000250722,ENSMODG00000029761,ortholog_one2one
ENSG00000233315,,
ENSG00000231483,,
ENSG00000183405,,
ENSG00000256521,,
ENSG00000258356,,
ENSG00000235450,,
ENSG00000106346,ENSMODG00000008055,ortholog_one2one
ENSG00000249471,,
ENSG00000228951,,
ENSG00000257399,,
ENSG00000223665,,
ENSG00000268488,,
ENSG00000228685,,
ENSG00000230778,,
ENSG00000240577,,
ENSG00000188693,,
ENSG00000163682,ENSMODG00000020553,ortholog_one2one
ENSG00000196800,,
ENSG00000163818,ENSMODG00000011390,ortholog_one2one
ENSG00000255638,,
ENSG00000214978,,
ENSG00000183473,,
ENSG00000226647,,
ENSG00000168490,ENSMODG00000009502,ortholog_one2one
ENSG00000090615,ENSMODG00000015263,ortholog_one2one
ENSG00000257451,,
ENSG00000270427,,
ENSG00000263866,,
ENSG00000242036,,
ENSG00000272764,,
ENSG00000264822,,
ENSG00000067225,ENSMODG00000014612,ortholog_one2many
ENSG00000067225,ENSMODG00000001895,ortholog_one2many
ENSG00000237156,,
ENSG00000240180,,
ENSG00000102837,ENSMODG00000014735,ortholog_one2one
ENSG00000124614,ENSMODG00000013929,ortholog_one2many
ENSG00000229998,,
ENSG00000185686,ENSMODG00000011150,ortholog_one2one
ENSG00000178685,ENSMODG00000010393,ortholog_one2one
ENSG00000178172,ENSMODG00000025742,ortholog_one2one
ENSG00000232807,,
ENSG00000188549,ENSMODG00000000490,ortholog_one2one
ENSG00000148303,ENSMODG00000012754,ortholog_one2one
ENSG00000059122,,
ENSG00000206428,,
ENSG00000155657,,
ENSG00000256252,,
ENSG00000184716,ENSMODG00000017747,ortholog_one2one
ENSG00000196811,ENSMODG00000002666,ortholog_one2one
ENSG00000128340,ENSMODG00000000635,ortholog_one2one
ENSG00000124733,ENSMODG00000019002,ortholog_one2one
ENSG00000114861,ENSMODG00000003884,ortholog_one2one
ENSG00000065325,ENSMODG00000001518,ortholog_one2one
ENSG00000204919,,
ENSG00000182134,ENSMODG00000018906,ortholog_one2one
ENSG00000132855,ENSMODG00000001506,ortholog_one2one
ENSG00000263550,,
ENSG00000233091,,
ENSG00000135108,ENSMODG00000015386,ortholog_one2one
ENSG00000229681,,
ENSG00000263950,,
ENSG00000251922,ENSMODG00000026034,ortholog_one2many
ENSG00000130985,ENSMODG00000010677,ortholog_one2one
ENSG00000229664,,
ENSG00000256024,,
ENSG00000214015,,
ENSG00000201581,,
ENSG00000263628,,
ENSG00000256868,,
ENSG00000122694,ENSMODG00000002601,ortholog_one2one
ENSG00000221944,ENSMODG00000006016,ortholog_one2many
ENSG00000221944,ENSMODG00000027639,ortholog_one2many
ENSG00000221944,ENSMODG00000027670,ortholog_one2many
ENSG00000204918,,
ENSG00000130528,,
ENSG00000101596,ENSMODG00000021469,ortholog_one2one
ENSG00000228583,,
ENSG00000228867,,
ENSG00000168495,ENSMODG00000009491,ortholog_one2one
ENSG00000257744,,
ENSG00000265168,,
ENSG00000233486,,
ENSG00000227543,,
ENSG00000228461,,
ENSG00000256619,,
ENSG00000124702,ENSMODG00000023560,ortholog_one2one
ENSG00000084774,ENSMODG00000015693,ortholog_one2one
ENSG00000233041,,
ENSG00000198082,ENSMODG00000024131,ortholog_many2many
ENSG00000198082,ENSMODG00000024132,ortholog_many2many
ENSG00000255707,,
ENSG00000197932,ENSMODG00000006206,ortholog_one2many
ENSG00000173124,,
ENSG00000176018,ENSMODG00000020220,ortholog_one2one
ENSG00000229665,,
ENSG00000197345,ENSMODG00000004013,ortholog_one2one
ENSG00000106615,,
ENSG00000242028,ENSMODG00000017744,ortholog_one2many
ENSG00000242028,ENSMODG00000015533,ortholog_one2many
ENSG00000234786,,
ENSG00000140323,ENSMODG00000000475,ortholog_one2one
ENSG00000269624,,
ENSG00000235380,,
ENSG00000129353,ENSMODG00000005859,ortholog_one2one
ENSG00000237812,,
ENSG00000256840,,
ENSG00000235305,,
ENSG00000135930,ENSMODG00000002680,ortholog_one2one
ENSG00000185972,ENSMODG00000025228,ortholog_one2one
ENSG00000229034,,
ENSG00000164342,ENSMODG00000004861,ortholog_one2one
ENSG00000264608,,
ENSG00000178719,ENSMODG00000010407,ortholog_one2one
ENSG00000256456,,
ENSG00000265287,,
ENSG00000100055,ENSMODG00000000621,ortholog_one2one
ENSG00000153944,ENSMODG00000014790,ortholog_one2one
ENSG00000264044,,
ENSG00000089597,ENSMODG00000007869,ortholog_one2one
ENSG00000196299,,
ENSG00000160613,ENSMODG00000013739,ortholog_one2one
ENSG00000140259,ENSMODG00000017741,ortholog_one2many
ENSG00000140259,ENSMODG00000024041,ortholog_one2many
ENSG00000140259,ENSMODG00000024046,ortholog_one2many
ENSG00000163428,ENSMODG00000018222,ortholog_one2one
ENSG00000227151,,
ENSG00000166359,ENSMODG00000012211,ortholog_one2one
ENSG00000241203,,
ENSG00000266363,,
ENSG00000083097,ENSMODG00000018391,ortholog_one2one
ENSG00000255619,,
ENSG00000112699,ENSMODG00000008260,ortholog_one2one
ENSG00000125703,ENSMODG00000001393,ortholog_one2one
ENSG00000165102,ENSMODG00000009981,ortholog_one2one
ENSG00000234278,,
ENSG00000231385,,
ENSG00000165775,ENSMODG00000016484,ortholog_one2one
ENSG00000269358,,
ENSG00000213994,,
ENSG00000235309,,
ENSG00000238366,ENSMODG00000021891,ortholog_one2many
ENSG00000215244,,
ENSG00000128944,ENSMODG00000000464,ortholog_one2one
ENSG00000122705,ENSMODG00000002610,ortholog_one2one
ENSG00000131650,,
ENSG00000226705,,
ENSG00000130881,ENSMODG00000012209,ortholog_one2one
ENSG00000134594,ENSMODG00000013269,ortholog_one2one
ENSG00000143756,ENSMODG00000005128,ortholog_one2one
ENSG00000118946,ENSMODG00000006409,ortholog_one2one
ENSG00000223996,,
ENSG00000100564,ENSMODG00000009961,ortholog_one2one
ENSG00000265436,,
ENSG00000166444,ENSMODG00000007524,ortholog_one2one
ENSG00000225732,,
ENSG00000237943,,
ENSG00000263942,,
ENSG00000224954,,
ENSG00000113048,ENSMODG00000001687,ortholog_one2one
ENSG00000240833,,
ENSG00000151914,ENSMODG00000018775,ortholog_one2one
ENSG00000162585,,
ENSG00000163945,ENSMODG00000004336,ortholog_one2one
ENSG00000092470,ENSMODG00000017738,ortholog_one2one
ENSG00000002016,ENSMODG00000018406,ortholog_one2one
ENSG00000220891,,
ENSG00000148290,ENSMODG00000012759,ortholog_one2one
ENSG00000167881,ENSMODG00000008204,ortholog_one2one
ENSG00000225948,,
ENSG00000223784,,
ENSG00000056277,ENSMODG00000008223,ortholog_one2many
ENSG00000211656,,
ENSG00000131373,ENSMODG00000014566,ortholog_one2one
ENSG00000228575,,
ENSG00000233350,,
ENSG00000238266,,
ENSG00000185559,ENSMODG00000013169,ortholog_one2one
ENSG00000168209,ENSMODG00000000035,ortholog_one2one
ENSG00000211657,,
ENSG00000227821,,
ENSG00000173418,ENSMODG00000005931,ortholog_one2one
ENSG00000186583,ENSMODG00000010411,ortholog_one2one
ENSG00000234248,,
ENSG00000231433,,
ENSG00000130876,ENSMODG00000012202,ortholog_one2one
ENSG00000143753,ENSMODG00000005134,ortholog_one2one
ENSG00000223581,,
ENSG00000258009,,
ENSG00000242227,,
ENSG00000270811,,
ENSG00000225939,,
ENSG00000235141,,
ENSG00000230016,,
ENSG00000232591,,
ENSG00000114786,ENSMODG00000011771,ortholog_one2many
ENSG00000130529,,
ENSG00000166897,ENSMODG00000000543,ortholog_one2one
ENSG00000119185,ENSMODG00000014691,ortholog_one2one
ENSG00000178896,ENSMODG00000010435,ortholog_one2one
ENSG00000100121,ENSMODG00000019840,ortholog_one2many
ENSG00000164199,ENSMODG00000020196,ortholog_one2one
ENSG00000164334,ENSMODG00000008975,ortholog_one2one
ENSG00000112877,ENSMODG00000025641,ortholog_one2one
ENSG00000052344,ENSMODG00000001874,ortholog_one2one
ENSG00000155111,ENSMODG00000017926,ortholog_one2one
ENSG00000160813,ENSMODG00000025680,ortholog_one2one
ENSG00000152291,,
ENSG00000187140,,
ENSG00000214827,ENSMODG00000016485,ortholog_one2one
ENSG00000167257,ENSMODG00000013720,ortholog_one2one
ENSG00000100060,ENSMODG00000000592,ortholog_one2one
ENSG00000207453,,
ENSG00000230121,,
ENSG00000000005,ENSMODG00000008987,ortholog_one2one
ENSG00000233990,,
ENSG00000075213,ENSMODG00000016983,ortholog_one2one
ENSG00000245848,ENSMODG00000012162,ortholog_one2one
ENSG00000185485,,
ENSG00000263156,,
ENSG00000206427,,
ENSG00000148291,ENSMODG00000012766,ortholog_one2one
ENSG00000197046,ENSMODG00000003137,ortholog_one2one
ENSG00000153879,ENSMODG00000023494,ortholog_one2one
ENSG00000124541,ENSMODG00000029304,ortholog_one2one
ENSG00000243107,,
ENSG00000200769,,
ENSG00000221520,,
ENSG00000230927,,
ENSG00000088035,ENSMODG00000027553,ortholog_one2one
ENSG00000132740,ENSMODG00000004040,ortholog_one2one
ENSG00000270453,,
ENSG00000166272,ENSMODG00000011211,ortholog_one2one
ENSG00000244055,,
ENSG00000000003,,
ENSG00000206763,ENSMODG00000021825,ortholog_many2many
ENSG00000178226,ENSMODG00000001883,ortholog_one2one
ENSG00000197181,ENSMODG00000009482,ortholog_one2one
ENSG00000156482,ENSMODG00000006804,ortholog_one2one
ENSG00000159921,ENSMODG00000002632,ortholog_one2one
ENSG00000264185,,
ENSG00000237819,,
ENSG00000223971,,
ENSG00000224619,,
ENSG00000141959,ENSMODG00000003119,ortholog_one2one
ENSG00000269165,,
ENSG00000266794,,
ENSG00000232659,,
ENSG00000101343,ENSMODG00000005961,ortholog_one2many
ENSG00000101343,ENSMODG00000010857,ortholog_one2many
ENSG00000208014,,
ENSG00000269700,,
ENSG00000207656,,
ENSG00000197858,ENSMODG00000010444,ortholog_one2many
ENSG00000197858,ENSMODG00000023211,ortholog_one2many
ENSG00000171877,ENSMODG00000017733,ortholog_one2one
ENSG00000108523,ENSMODG00000005330,ortholog_one2one
ENSG00000237729,,
ENSG00000148795,ENSMODG00000011205,ortholog_one2one
ENSG00000148719,ENSMODG00000000043,ortholog_one2one
ENSG00000253719,ENSMODG00000024058,ortholog_one2many
ENSG00000265423,,
ENSG00000204147,ENSMODG00000016486,ortholog_one2many
ENSG00000127564,ENSMODG00000016524,ortholog_one2one
ENSG00000264417,,
ENSG00000148248,ENSMODG00000012773,ortholog_one2many
ENSG00000148248,ENSMODG00000024536,ortholog_one2many
ENSG00000148248,ENSMODG00000011755,ortholog_one2many
ENSG00000224923,,
ENSG00000124299,ENSMODG00000012139,ortholog_one2one
ENSG00000081181,ENSMODG00000009978,ortholog_one2many
ENSG00000081181,ENSMODG00000029561,ortholog_one2many
ENSG00000211658,ENSMODG00000013969,ortholog_many2many
ENSG00000211658,ENSMODG00000013971,ortholog_many2many
ENSG00000138378,ENSMODG00000011767,ortholog_one2one
ENSG00000214510,,
ENSG00000211659,ENSMODG00000013969,ortholog_many2many
ENSG00000211659,ENSMODG00000013971,ortholog_many2many
ENSG00000211660,,
ENSG00000092201,ENSMODG00000005260,ortholog_one2many
ENSG00000092201,ENSMODG00000018069,ortholog_one2many
ENSG00000092201,ENSMODG00000006539,ortholog_one2many
ENSG00000233490,,
ENSG00000100065,ENSMODG00000000578,ortholog_one2one
ENSG00000115718,ENSMODG00000018683,ortholog_one2one
ENSG00000211661,ENSMODG00000013969,ortholog_many2many
ENSG00000211661,ENSMODG00000013971,ortholog_many2many
ENSG00000198830,,
ENSG00000182400,ENSMODG00000023529,ortholog_one2many
ENSG00000182400,ENSMODG00000024823,ortholog_one2many
ENSG00000175197,,
ENSG00000211662,ENSMODG00000012861,ortholog_many2many
ENSG00000225145,,
ENSG00000115468,ENSMODG00000023180,ortholog_one2many
ENSG00000115468,ENSMODG00000002832,ortholog_one2many
ENSG00000115468,ENSMODG00000019258,ortholog_one2many
ENSG00000115468,ENSMODG00000024740,ortholog_one2many
ENSG00000115468,ENSMODG00000002835,ortholog_one2many
ENSG00000115468,ENSMODG00000010573,ortholog_one2many
ENSG00000264692,,
ENSG00000166006,ENSMODG00000020440,ortholog_one2one
ENSG00000257192,,
ENSG00000166275,ENSMODG00000011183,ortholog_one2many
ENSG00000100568,ENSMODG00000009992,ortholog_one2one
ENSG00000211663,ENSMODG00000012866,ortholog_many2many
ENSG00000234858,,
ENSG00000227596,,
ENSG00000152223,ENSMODG00000025166,ortholog_one2one
ENSG00000237105,,
ENSG00000231733,,
ENSG00000211664,,
ENSG00000102225,ENSMODG00000010767,ortholog_one2one
ENSG00000211665,ENSMODG00000013969,ortholog_many2many
ENSG00000211665,ENSMODG00000013971,ortholog_many2many
ENSG00000265255,,
ENSG00000236492,,
ENSG00000264846,,
ENSG00000265505,,
ENSG00000139734,ENSMODG00000006363,ortholog_one2one
ENSG00000234799,,
ENSG00000236415,,
ENSG00000264264,,
ENSG00000211666,,
ENSG00000266841,,
ENSG00000230211,,
ENSG00000235747,,
ENSG00000263359,,
ENSG00000213171,ENSMODG00000018908,ortholog_one2one
ENSG00000258194,,
ENSG00000265607,,
ENSG00000269554,,
ENSG00000235877,,
ENSG00000232256,,
ENSG00000226104,,
ENSG00000203301,,
ENSG00000211667,ENSMODG00000012869,ortholog_many2many
ENSG00000145879,ENSMODG00000005591,ortholog_one2one
ENSG00000181744,ENSMODG00000021245,ortholog_one2one
ENSG00000083812,,
ENSG00000230441,,
ENSG00000211668,,
ENSG00000185955,,
ENSG00000157933,ENSMODG00000020914,ortholog_one2one
ENSG00000257248,,
ENSG00000257841,,
ENSG00000258211,,
ENSG00000211669,ENSMODG00000013969,ortholog_many2many
ENSG00000211669,ENSMODG00000013971,ortholog_many2many
ENSG00000163017,ENSMODG00000010521,ortholog_one2one
ENSG00000232575,,
ENSG00000102078,ENSMODG00000019802,ortholog_one2one
ENSG00000121897,ENSMODG00000020554,ortholog_one2one
ENSG00000166925,ENSMODG00000004468,ortholog_one2one
ENSG00000143748,ENSMODG00000005163,ortholog_one2one
ENSG00000204767,ENSMODG00000007065,ortholog_one2one
ENSG00000172938,ENSMODG00000004049,ortholog_one2one
ENSG00000258014,,
ENSG00000234461,,
ENSG00000182712,,
ENSG00000229501,,
ENSG00000173585,ENSMODG00000011402,ortholog_one2one
ENSG00000225898,,
ENSG00000083838,ENSMODG00000027786,ortholog_one2one
ENSG00000263467,,
ENSG00000168269,ENSMODG00000006890,ortholog_one2one
ENSG00000257626,,
ENSG00000172935,ENSMODG00000004054,ortholog_one2one
ENSG00000162244,ENSMODG00000028750,ortholog_one2many
ENSG00000162244,ENSMODG00000024765,ortholog_one2many
ENSG00000213483,,
ENSG00000258281,,
ENSG00000170677,ENSMODG00000001257,ortholog_one2one
ENSG00000163430,ENSMODG00000018227,ortholog_one2one
ENSG00000257739,,
ENSG00000232007,,
ENSG00000234695,,
ENSG00000231450,,
ENSG00000198870,ENSMODG00000012800,ortholog_one2one
ENSG00000236861,,
ENSG00000068724,ENSMODG00000001041,ortholog_one2one
ENSG00000179979,,
ENSG00000234079,,
ENSG00000266258,,
ENSG00000236453,,
ENSG00000148584,ENSMODG00000016478,ortholog_one2one
ENSG00000234511,,
ENSG00000235608,ENSMODG00000010504,ortholog_many2many
ENSG00000268126,,
ENSG00000262015,,
ENSG00000236938,,
ENSG00000110975,ENSMODG00000018550,ortholog_one2one
ENSG00000142856,,
ENSG00000222870,,
ENSG00000263417,,
ENSG00000187531,ENSMODG00000003076,ortholog_one2one
ENSG00000204909,ENSMODG00000028081,ortholog_one2many
ENSG00000204909,ENSMODG00000029113,ortholog_one2many
ENSG00000232385,,
ENSG00000107438,ENSMODG00000005293,ortholog_one2one
ENSG00000265352,,
ENSG00000239030,ENSMODG00000026995,ortholog_one2one
ENSG00000143365,ENSMODG00000018911,ortholog_one2one
ENSG00000172403,ENSMODG00000018955,ortholog_one2one
ENSG00000214342,,
ENSG00000015676,ENSMODG00000016152,ortholog_one2one
ENSG00000166987,,
ENSG00000197308,,
ENSG00000174137,ENSMODG00000004313,ortholog_one2one
ENSG00000128283,ENSMODG00000000546,ortholog_one2one
ENSG00000232638,,
ENSG00000137075,ENSMODG00000002665,ortholog_one2one
ENSG00000141668,ENSMODG00000012418,ortholog_one2one
ENSG00000164086,ENSMODG00000011736,ortholog_one2one
ENSG00000243350,,
ENSG00000008256,ENSMODG00000008046,ortholog_one2one
ENSG00000231464,,
ENSG00000228413,,
ENSG00000136488,ENSMODG00000009833,ortholog_one2many
