Ensembl Gene ID,Cow Ensembl Gene ID,Homology Type
ENSG00000104853,ENSBTAG00000020560,ortholog_one2one
ENSG00000107890,ENSBTAG00000027770,ortholog_one2many
ENSG00000107890,ENSBTAG00000040222,ortholog_one2many
ENSG00000107890,ENSBTAG00000040046,ortholog_one2many
ENSG00000107890,ENSBTAG00000023954,ortholog_one2many
ENSG00000107890,ENSBTAG00000008288,ortholog_one2many
ENSG00000107890,ENSBTAG00000022931,ortholog_one2many
ENSG00000107890,ENSBTAG00000017012,ortholog_one2many
ENSG00000107890,ENSBTAG00000022922,ortholog_one2many
ENSG00000107890,ENSBTAG00000004354,ortholog_one2many
ENSG00000169297,ENSBTAG00000015532,ortholog_one2one
ENSG00000169981,ENSBTAG00000034005,ortholog_one2one
ENSG00000260399,,
ENSG00000114735,ENSBTAG00000004120,ortholog_one2one
ENSG00000242502,,
ENSG00000238737,,
ENSG00000261418,,
ENSG00000188191,ENSBTAG00000046142,ortholog_one2one
ENSG00000163156,ENSBTAG00000018070,ortholog_one2one
ENSG00000265673,,
ENSG00000179058,ENSBTAG00000019513,ortholog_one2one
ENSG00000188186,ENSBTAG00000015009,ortholog_one2one
ENSG00000133112,ENSBTAG00000010156,ortholog_one2many
ENSG00000133112,ENSBTAG00000004526,ortholog_one2many
ENSG00000133112,ENSBTAG00000048229,ortholog_one2many
ENSG00000260978,,
ENSG00000179449,,
ENSG00000120280,ENSBTAG00000008603,ortholog_one2one
ENSG00000198246,ENSBTAG00000047119,ortholog_one2many
ENSG00000198246,ENSBTAG00000046357,ortholog_one2many
ENSG00000197603,ENSBTAG00000000586,ortholog_one2one
ENSG00000108641,ENSBTAG00000017790,ortholog_one2one
ENSG00000164896,ENSBTAG00000011228,ortholog_one2one
ENSG00000159495,ENSBTAG00000015412,ortholog_one2one
ENSG00000258077,,
ENSG00000213988,ENSBTAG00000030444,ortholog_one2many
ENSG00000215252,ENSBTAG00000011317,ortholog_one2many
ENSG00000206476,,
ENSG00000105443,ENSBTAG00000001498,ortholog_one2many
ENSG00000198301,ENSBTAG00000007639,ortholog_one2one
ENSG00000162772,ENSBTAG00000008545,ortholog_one2one
ENSG00000070961,ENSBTAG00000009552,ortholog_one2one
ENSG00000257777,,
ENSG00000167962,ENSBTAG00000001023,ortholog_one2one
ENSG00000258245,,
ENSG00000251893,ENSBTAG00000045180,ortholog_one2many
ENSG00000229256,,
ENSG00000148331,ENSBTAG00000008973,ortholog_one2one
ENSG00000212413,ENSBTAG00000042459,ortholog_one2one
ENSG00000231975,,
ENSG00000221767,ENSBTAG00000038879,ortholog_one2one
ENSG00000273485,,
ENSG00000234699,,
ENSG00000137073,ENSBTAG00000000695,ortholog_one2one
ENSG00000215644,ENSBTAG00000003786,ortholog_one2one
ENSG00000160180,ENSBTAG00000021276,ortholog_one2one
ENSG00000145592,ENSBTAG00000005142,ortholog_one2one
ENSG00000114737,ENSBTAG00000022622,ortholog_one2one
ENSG00000244486,ENSBTAG00000019375,ortholog_one2one
ENSG00000235222,,
ENSG00000235155,,
ENSG00000183287,ENSBTAG00000008723,ortholog_one2one
ENSG00000196653,ENSBTAG00000007020,ortholog_one2one
ENSG00000205116,ENSBTAG00000023784,ortholog_one2one
ENSG00000145782,ENSBTAG00000017525,ortholog_one2one
ENSG00000158480,ENSBTAG00000018063,ortholog_one2one
ENSG00000056097,ENSBTAG00000008414,ortholog_one2one
ENSG00000179403,ENSBTAG00000021294,ortholog_one2one
ENSG00000160181,ENSBTAG00000030814,ortholog_one2one
ENSG00000181019,ENSBTAG00000020632,ortholog_one2one
ENSG00000266839,,
ENSG00000139714,ENSBTAG00000004458,ortholog_one2one
ENSG00000151743,ENSBTAG00000014156,ortholog_one2one
ENSG00000201138,,
ENSG00000198814,ENSBTAG00000000301,ortholog_one2many
ENSG00000198814,ENSBTAG00000008124,ortholog_one2many
ENSG00000146722,,
ENSG00000206616,ENSBTAG00000042082,ortholog_many2many
ENSG00000169221,ENSBTAG00000031852,ortholog_one2one
ENSG00000261622,,
ENSG00000125848,ENSBTAG00000003319,ortholog_one2one
ENSG00000226916,,
ENSG00000260232,,
ENSG00000167157,ENSBTAG00000002936,ortholog_one2one
ENSG00000186446,,
ENSG00000260551,,
ENSG00000160182,ENSBTAG00000048276,ortholog_one2one
ENSG00000230669,,
ENSG00000223705,,
ENSG00000132357,ENSBTAG00000014374,ortholog_one2one
ENSG00000162771,ENSBTAG00000021166,ortholog_one2one
ENSG00000114738,ENSBTAG00000016532,ortholog_one2one
ENSG00000168806,ENSBTAG00000014472,ortholog_one2one
ENSG00000148344,ENSBTAG00000019453,ortholog_one2one
ENSG00000169026,ENSBTAG00000031553,ortholog_one2one
ENSG00000258493,,
ENSG00000124226,ENSBTAG00000027317,ortholog_one2one
ENSG00000123685,ENSBTAG00000011982,ortholog_one2one
ENSG00000215915,ENSBTAG00000002219,ortholog_one2many
ENSG00000164818,ENSBTAG00000048140,ortholog_one2one
ENSG00000204946,ENSBTAG00000002445,ortholog_one2one
ENSG00000258023,,
ENSG00000164708,ENSBTAG00000014547,ortholog_one2one
ENSG00000233828,,
ENSG00000155052,ENSBTAG00000031898,ortholog_one2one
ENSG00000168803,ENSBTAG00000014476,ortholog_one2one
ENSG00000136816,ENSBTAG00000002837,ortholog_one2one
ENSG00000183971,ENSBTAG00000046703,ortholog_one2one
ENSG00000228474,,
ENSG00000163155,ENSBTAG00000020395,ortholog_one2one
ENSG00000253701,,
ENSG00000264024,,
ENSG00000112493,,
ENSG00000253692,,
ENSG00000260780,,
ENSG00000099910,ENSBTAG00000020161,ortholog_one2one
ENSG00000270371,,
ENSG00000261621,,
ENSG00000256229,ENSBTAG00000030444,ortholog_one2many
ENSG00000265612,,
ENSG00000266706,,
ENSG00000265517,,
ENSG00000260959,,
ENSG00000264473,,
ENSG00000261598,,
ENSG00000263751,,
ENSG00000116016,ENSBTAG00000003711,ortholog_one2one
ENSG00000083168,ENSBTAG00000004015,ortholog_one2one
ENSG00000266408,,
ENSG00000196867,ENSBTAG00000002055,ortholog_one2one
ENSG00000264781,,
ENSG00000260760,,
ENSG00000160183,ENSBTAG00000021280,ortholog_one2one
ENSG00000265714,,
ENSG00000237111,,
ENSG00000237547,,
ENSG00000122678,ENSBTAG00000007796,ortholog_one2one
ENSG00000136827,ENSBTAG00000020305,ortholog_one2one
ENSG00000217128,ENSBTAG00000025443,ortholog_one2one
ENSG00000168811,ENSBTAG00000015150,ortholog_one2one
ENSG00000257771,,
ENSG00000160072,ENSBTAG00000002219,ortholog_one2many
ENSG00000196453,ENSBTAG00000002810,ortholog_one2one
ENSG00000117697,ENSBTAG00000011340,ortholog_one2one
ENSG00000180438,,
ENSG00000259905,,
ENSG00000237440,ENSBTAG00000030444,ortholog_one2many
ENSG00000170209,ENSBTAG00000010855,ortholog_one2one
ENSG00000107736,,
ENSG00000110171,ENSBTAG00000003565,ortholog_one2one
ENSG00000159248,ENSBTAG00000021730,ortholog_one2one
ENSG00000122986,ENSBTAG00000009216,ortholog_one2one
ENSG00000113327,ENSBTAG00000010251,ortholog_one2one
ENSG00000180209,ENSBTAG00000021218,ortholog_one2one
ENSG00000065054,ENSBTAG00000013479,ortholog_one2one
ENSG00000197977,ENSBTAG00000002497,ortholog_one2one
ENSG00000242711,,
ENSG00000141682,,
ENSG00000110700,ENSBTAG00000003937,ortholog_one2many
ENSG00000110700,ENSBTAG00000040308,ortholog_one2many
ENSG00000227335,,
ENSG00000188171,ENSBTAG00000030444,ortholog_one2many
ENSG00000089177,ENSBTAG00000000939,ortholog_one2one
ENSG00000159251,ENSBTAG00000005714,ortholog_one2one
ENSG00000244620,,
ENSG00000174032,ENSBTAG00000016529,ortholog_one2one
ENSG00000124216,ENSBTAG00000014554,ortholog_one2one
ENSG00000254279,,
ENSG00000112936,ENSBTAG00000011766,ortholog_one2one
ENSG00000233988,,
ENSG00000221971,,
ENSG00000166603,ENSBTAG00000019676,ortholog_one2one
ENSG00000225200,,
ENSG00000224547,,
ENSG00000163528,ENSBTAG00000015529,ortholog_one2one
ENSG00000229459,,
ENSG00000197016,,
ENSG00000237760,,
ENSG00000242588,,
ENSG00000240355,,
ENSG00000230680,,
ENSG00000224519,,
ENSG00000124208,ENSBTAG00000010135,ortholog_one2many
ENSG00000184895,ENSBTAG00000047779,ortholog_one2one
ENSG00000132581,ENSBTAG00000012845,ortholog_one2one
ENSG00000242948,,
ENSG00000176142,ENSBTAG00000000213,ortholog_one2one
ENSG00000145736,ENSBTAG00000027983,ortholog_one2many
ENSG00000180035,ENSBTAG00000031806,ortholog_one2one
ENSG00000163157,ENSBTAG00000018071,ortholog_one2one
ENSG00000136819,ENSBTAG00000020307,ortholog_one2one
ENSG00000232072,,
ENSG00000118004,ENSBTAG00000016225,ortholog_one2one
ENSG00000160229,ENSBTAG00000030444,ortholog_one2many
ENSG00000021645,ENSBTAG00000025324,ortholog_one2one
ENSG00000158428,ENSBTAG00000003944,ortholog_one2one
ENSG00000149295,ENSBTAG00000010860,ortholog_one2one
ENSG00000213280,,
ENSG00000223829,,
ENSG00000223189,ENSBTAG00000042315,ortholog_many2many
ENSG00000101542,ENSBTAG00000001739,ortholog_one2one
ENSG00000227450,,
ENSG00000148832,ENSBTAG00000018321,ortholog_one2one
ENSG00000243302,,
ENSG00000229192,,
ENSG00000230624,,
ENSG00000173889,ENSBTAG00000013938,ortholog_one2one
ENSG00000242107,,
ENSG00000185619,ENSBTAG00000014017,ortholog_one2one
ENSG00000187391,,
ENSG00000232062,,
ENSG00000120068,,
ENSG00000242552,,
ENSG00000108294,ENSBTAG00000003830,ortholog_one2one
ENSG00000257588,,
ENSG00000180044,ENSBTAG00000047247,ortholog_one2one
ENSG00000227816,,
ENSG00000214754,,
ENSG00000141101,ENSBTAG00000020633,ortholog_one2one
ENSG00000258762,,
ENSG00000197951,ENSBTAG00000039111,ortholog_many2many
ENSG00000243483,,
ENSG00000213600,,
ENSG00000244687,ENSBTAG00000027316,ortholog_one2one
ENSG00000253780,,
ENSG00000248710,,
ENSG00000241219,,
ENSG00000258923,,
ENSG00000238593,ENSBTAG00000045123,ortholog_many2many
ENSG00000253076,ENSBTAG00000044666,ortholog_one2many
ENSG00000230454,,
ENSG00000243795,,
ENSG00000011405,ENSBTAG00000004901,ortholog_one2one
ENSG00000183580,ENSBTAG00000003219,ortholog_one2one
ENSG00000240751,,
ENSG00000170876,ENSBTAG00000007360,ortholog_one2one
ENSG00000181220,ENSBTAG00000031106,ortholog_one2one
ENSG00000163807,ENSBTAG00000016725,ortholog_one2one
ENSG00000170689,ENSBTAG00000025009,ortholog_one2one
ENSG00000236078,,
ENSG00000180096,ENSBTAG00000021219,ortholog_one2many
ENSG00000146666,,
ENSG00000268182,,
ENSG00000145715,ENSBTAG00000009565,ortholog_one2one
ENSG00000110711,ENSBTAG00000010478,ortholog_one2one
ENSG00000136152,ENSBTAG00000017907,ortholog_one2one
ENSG00000148848,ENSBTAG00000012444,ortholog_one2one
ENSG00000230715,,
ENSG00000100150,ENSBTAG00000001295,ortholog_one2one
ENSG00000127903,ENSBTAG00000025113,ortholog_many2many
ENSG00000127903,ENSBTAG00000034597,ortholog_many2many
ENSG00000229413,,
ENSG00000129824,ENSBTAG00000022534,ortholog_many2many
ENSG00000021776,ENSBTAG00000012712,ortholog_one2one
ENSG00000226557,,
ENSG00000243679,,
ENSG00000188735,ENSBTAG00000009602,ortholog_one2one
ENSG00000243849,,
ENSG00000115138,ENSBTAG00000007897,ortholog_one2one
ENSG00000236556,,
ENSG00000271529,,
ENSG00000235469,,
ENSG00000271553,,
ENSG00000231939,,
ENSG00000235140,,
ENSG00000189051,ENSBTAG00000039299,ortholog_one2one
ENSG00000241493,,
ENSG00000204709,,
ENSG00000258088,,
ENSG00000168274,ENSBTAG00000031738,ortholog_many2many
ENSG00000168274,ENSBTAG00000034949,ortholog_many2many
ENSG00000203705,ENSBTAG00000024443,ortholog_one2one
ENSG00000253387,,
ENSG00000227877,,
ENSG00000264062,,
ENSG00000070718,ENSBTAG00000001243,ortholog_one2one
ENSG00000157625,ENSBTAG00000048159,ortholog_one2one
ENSG00000258091,,
ENSG00000176714,,
ENSG00000065057,ENSBTAG00000006272,ortholog_one2one
ENSG00000243420,,
ENSG00000009694,ENSBTAG00000018819,ortholog_one2one
ENSG00000197993,ENSBTAG00000014533,ortholog_one2one
ENSG00000140265,ENSBTAG00000014478,ortholog_one2one
ENSG00000257329,,
ENSG00000197935,ENSBTAG00000008349,ortholog_one2one
ENSG00000198923,,
ENSG00000119844,ENSBTAG00000009299,ortholog_one2one
ENSG00000196966,ENSBTAG00000024184,ortholog_one2one
ENSG00000257453,,
ENSG00000179295,ENSBTAG00000002048,ortholog_one2one
ENSG00000257839,,
ENSG00000165632,ENSBTAG00000002836,ortholog_one2one
ENSG00000270810,,
ENSG00000058799,,
ENSG00000257941,,
ENSG00000271344,,
ENSG00000272042,,
ENSG00000114770,ENSBTAG00000017666,ortholog_one2one
ENSG00000258304,,
ENSG00000252471,,
ENSG00000225507,,
ENSG00000239722,,
ENSG00000257872,,
ENSG00000228173,,
ENSG00000172294,,
ENSG00000198876,ENSBTAG00000021573,ortholog_one2one
ENSG00000225705,,
ENSG00000201041,ENSBTAG00000043711,ortholog_one2one
ENSG00000136878,ENSBTAG00000020311,ortholog_one2one
ENSG00000252866,ENSBTAG00000047565,ortholog_many2many
ENSG00000018280,ENSBTAG00000015520,ortholog_one2one
ENSG00000104856,ENSBTAG00000038428,ortholog_one2one
ENSG00000244218,ENSBTAG00000047999,ortholog_one2many
ENSG00000242902,,
ENSG00000169807,,
ENSG00000257378,,
ENSG00000124575,ENSBTAG00000031774,ortholog_one2one
ENSG00000224531,ENSBTAG00000046160,ortholog_one2one
ENSG00000132446,ENSBTAG00000047493,ortholog_one2many
ENSG00000132446,ENSBTAG00000045660,ortholog_one2many
ENSG00000132446,ENSBTAG00000046448,ortholog_one2many
ENSG00000132446,ENSBTAG00000012533,ortholog_one2many
ENSG00000132446,ENSBTAG00000046582,ortholog_one2many
ENSG00000198327,ENSBTAG00000031756,ortholog_one2many
ENSG00000166579,ENSBTAG00000011994,ortholog_one2one
ENSG00000269699,ENSBTAG00000011664,ortholog_one2one
ENSG00000238615,,
ENSG00000241061,,
ENSG00000184194,ENSBTAG00000017767,ortholog_one2one
ENSG00000187714,ENSBTAG00000014990,ortholog_one2one
ENSG00000166682,ENSBTAG00000017650,ortholog_one2one
ENSG00000252858,ENSBTAG00000042333,ortholog_one2one
ENSG00000242088,,
ENSG00000240450,,
ENSG00000105750,ENSBTAG00000030444,ortholog_one2many
ENSG00000257219,,
ENSG00000136732,ENSBTAG00000014863,ortholog_one2one
ENSG00000176641,,
ENSG00000183137,ENSBTAG00000019410,ortholog_one2one
ENSG00000235346,,
ENSG00000178645,ENSBTAG00000045949,ortholog_one2one
ENSG00000160185,ENSBTAG00000023398,ortholog_one2one
ENSG00000142235,ENSBTAG00000012016,ortholog_one2one
ENSG00000146826,ENSBTAG00000015011,ortholog_one2one
ENSG00000178217,ENSBTAG00000003910,ortholog_one2one
ENSG00000145362,ENSBTAG00000002392,ortholog_one2one
ENSG00000080511,ENSBTAG00000010188,ortholog_one2one
ENSG00000153165,,
ENSG00000163159,ENSBTAG00000018074,ortholog_one2one
ENSG00000163808,ENSBTAG00000016726,ortholog_one2one
ENSG00000184205,ENSBTAG00000017783,ortholog_one2one
ENSG00000261865,,
ENSG00000139725,ENSBTAG00000032534,ortholog_one2one
ENSG00000224078,,
ENSG00000198522,ENSBTAG00000003904,ortholog_one2one
ENSG00000223273,,
ENSG00000257526,,
ENSG00000132254,ENSBTAG00000003566,ortholog_one2one
ENSG00000164828,ENSBTAG00000046498,ortholog_one2one
ENSG00000213272,,
ENSG00000068885,ENSBTAG00000031572,ortholog_one2one
ENSG00000118620,ENSBTAG00000030444,ortholog_one2many
ENSG00000110697,ENSBTAG00000010482,ortholog_one2one
ENSG00000177879,ENSBTAG00000034555,ortholog_one2one
ENSG00000088002,ENSBTAG00000045498,ortholog_one2one
ENSG00000271142,,
ENSG00000243071,,
ENSG00000185633,ENSBTAG00000031503,ortholog_one2one
ENSG00000242092,,
ENSG00000212997,,
ENSG00000125633,ENSBTAG00000010221,ortholog_one2one
ENSG00000137822,ENSBTAG00000014479,ortholog_one2one
ENSG00000177300,ENSBTAG00000012207,ortholog_many2many
ENSG00000177300,ENSBTAG00000012209,ortholog_many2many
ENSG00000232352,,
ENSG00000033170,ENSBTAG00000019819,ortholog_one2one
ENSG00000113905,ENSBTAG00000001265,ortholog_one2one
ENSG00000198157,ENSBTAG00000001877,ortholog_one2one
ENSG00000185758,ENSBTAG00000012207,ortholog_many2many
ENSG00000185758,ENSBTAG00000012209,ortholog_many2many
ENSG00000165006,ENSBTAG00000000320,ortholog_one2one
ENSG00000130813,ENSBTAG00000015636,ortholog_one2one
ENSG00000165837,,
ENSG00000239453,,
ENSG00000108239,ENSBTAG00000009693,ortholog_one2one
ENSG00000218823,,
ENSG00000268328,,
ENSG00000110955,ENSBTAG00000013315,ortholog_one2one
ENSG00000081059,ENSBTAG00000001002,ortholog_one2one
ENSG00000265253,,
ENSG00000168564,ENSBTAG00000000957,ortholog_one2one
ENSG00000241529,,
ENSG00000108272,ENSBTAG00000010297,ortholog_one2one
ENSG00000169800,ENSBTAG00000047652,ortholog_one2many
ENSG00000244617,,
ENSG00000239280,,
ENSG00000258484,ENSBTAG00000005994,ortholog_one2one
ENSG00000105523,ENSBTAG00000046291,ortholog_one2one
ENSG00000136297,ENSBTAG00000021913,ortholog_one2one
ENSG00000169564,ENSBTAG00000008985,ortholog_one2one
ENSG00000232682,,
ENSG00000202190,,
ENSG00000122872,,
ENSG00000164897,ENSBTAG00000011229,ortholog_one2one
ENSG00000254271,,
ENSG00000223107,ENSBTAG00000044401,ortholog_one2many
ENSG00000223107,ENSBTAG00000044404,ortholog_one2many
ENSG00000159182,,
ENSG00000227244,,
ENSG00000237233,,
ENSG00000256591,,
ENSG00000168556,ENSBTAG00000047706,ortholog_one2one
ENSG00000272592,,
ENSG00000242659,,
ENSG00000240776,,
ENSG00000233643,,
ENSG00000241889,,
ENSG00000259012,,
ENSG00000272368,,
ENSG00000221272,,
ENSG00000221094,,
ENSG00000197444,ENSBTAG00000021728,ortholog_one2one
ENSG00000257298,,
ENSG00000234756,,
ENSG00000251895,ENSBTAG00000045434,ortholog_many2many
ENSG00000240940,,
ENSG00000104413,ENSBTAG00000021838,ortholog_one2one
ENSG00000263920,,
ENSG00000144747,ENSBTAG00000015554,ortholog_one2one
ENSG00000258506,,
ENSG00000234489,,
ENSG00000183654,ENSBTAG00000037576,ortholog_one2one
ENSG00000174015,ENSBTAG00000018580,ortholog_one2one
ENSG00000271712,,
ENSG00000238280,,
ENSG00000160188,ENSBTAG00000021284,ortholog_one2one
ENSG00000199446,ENSBTAG00000043141,ortholog_one2one
ENSG00000224301,,
ENSG00000166974,ENSBTAG00000007520,ortholog_one2one
ENSG00000211452,ENSBTAG00000010814,ortholog_one2one
ENSG00000204704,ENSBTAG00000015175,ortholog_one2many
ENSG00000204704,ENSBTAG00000040457,ortholog_one2many
ENSG00000234369,,
ENSG00000270421,,
ENSG00000086827,ENSBTAG00000020066,ortholog_one2one
ENSG00000185523,ENSBTAG00000010016,ortholog_one2one
ENSG00000221063,ENSBTAG00000038242,ortholog_one2one
ENSG00000204703,ENSBTAG00000027955,ortholog_one2many
ENSG00000204703,ENSBTAG00000031850,ortholog_one2many
ENSG00000182552,ENSBTAG00000003081,ortholog_one2one
ENSG00000235816,,
ENSG00000179965,ENSBTAG00000021222,ortholog_one2one
ENSG00000257531,,
ENSG00000250038,,
ENSG00000215475,ENSBTAG00000032923,ortholog_many2many
ENSG00000204702,ENSBTAG00000040026,ortholog_one2many
ENSG00000187239,ENSBTAG00000020313,ortholog_one2one
ENSG00000272767,,
ENSG00000012171,,
ENSG00000224412,,
ENSG00000050405,ENSBTAG00000012342,ortholog_one2one
ENSG00000115998,ENSBTAG00000016939,ortholog_one2one
ENSG00000244476,,
ENSG00000204701,ENSBTAG00000040064,ortholog_one2many
ENSG00000204701,ENSBTAG00000040280,ortholog_one2many
ENSG00000204701,ENSBTAG00000038928,ortholog_one2many
ENSG00000204701,ENSBTAG00000040187,ortholog_one2many
ENSG00000232075,,
ENSG00000272968,ENSBTAG00000027328,ortholog_many2many
ENSG00000167985,ENSBTAG00000015266,ortholog_one2one
ENSG00000270352,,
ENSG00000185482,ENSBTAG00000018358,ortholog_one2one
ENSG00000228566,,
ENSG00000242361,,
ENSG00000257256,,
ENSG00000221604,,
ENSG00000212496,ENSBTAG00000042090,ortholog_one2one
ENSG00000138080,ENSBTAG00000011324,ortholog_one2one
ENSG00000169851,ENSBTAG00000000061,ortholog_one2one
ENSG00000162769,ENSBTAG00000015974,ortholog_one2one
ENSG00000199961,ENSBTAG00000042461,ortholog_one2one
ENSG00000070081,ENSBTAG00000017468,ortholog_one2one
ENSG00000158806,ENSBTAG00000046918,ortholog_one2one
ENSG00000146587,ENSBTAG00000010291,ortholog_one2one
ENSG00000267078,,
ENSG00000204385,ENSBTAG00000005675,ortholog_one2one
ENSG00000267084,,
ENSG00000114019,ENSBTAG00000000742,ortholog_one2one
ENSG00000199735,ENSBTAG00000042240,ortholog_many2many
ENSG00000130812,ENSBTAG00000039302,ortholog_one2one
ENSG00000261335,,
ENSG00000212418,ENSBTAG00000043492,ortholog_one2many
ENSG00000207556,,
ENSG00000113328,ENSBTAG00000006607,ortholog_one2one
ENSG00000200257,ENSBTAG00000043254,ortholog_many2many
ENSG00000267065,,
ENSG00000123200,ENSBTAG00000007067,ortholog_one2one
ENSG00000267535,,
ENSG00000186638,ENSBTAG00000012921,ortholog_one2one
ENSG00000113889,ENSBTAG00000005122,ortholog_one2one
ENSG00000111859,ENSBTAG00000006287,ortholog_one2one
ENSG00000267568,,
ENSG00000241045,,
ENSG00000258090,,
ENSG00000160190,ENSBTAG00000021286,ortholog_one2one
ENSG00000198373,ENSBTAG00000018421,ortholog_one2one
ENSG00000240849,ENSBTAG00000010135,ortholog_one2many
ENSG00000104859,ENSBTAG00000013697,ortholog_one2one
ENSG00000257910,,
ENSG00000267521,,
ENSG00000257199,,
ENSG00000203318,,
ENSG00000203317,,
ENSG00000238769,,
ENSG00000257677,,
ENSG00000234912,,
ENSG00000135253,,
ENSG00000196209,ENSBTAG00000006539,ortholog_one2one
ENSG00000242073,,
ENSG00000179958,ENSBTAG00000039962,ortholog_one2one
ENSG00000170092,,
ENSG00000198146,ENSBTAG00000040206,ortholog_one2one
ENSG00000224782,,
ENSG00000171495,ENSBTAG00000001997,ortholog_one2one
ENSG00000099917,ENSBTAG00000018048,ortholog_one2one
ENSG00000228607,ENSBTAG00000039149,ortholog_one2one
ENSG00000081870,ENSBTAG00000007112,ortholog_one2one
ENSG00000197563,ENSBTAG00000016663,ortholog_one2one
ENSG00000047365,ENSBTAG00000039922,ortholog_one2one
ENSG00000188375,ENSBTAG00000024909,ortholog_one2one
ENSG00000212768,,
ENSG00000176204,ENSBTAG00000000374,ortholog_one2one
ENSG00000235844,,
ENSG00000087191,ENSBTAG00000021061,ortholog_one2one
ENSG00000255346,ENSBTAG00000009030,ortholog_one2one
ENSG00000159184,ENSBTAG00000014663,ortholog_one2one
ENSG00000127957,,
ENSG00000183726,ENSBTAG00000001296,ortholog_one2one
ENSG00000240375,,
ENSG00000164978,ENSBTAG00000031793,ortholog_one2one
ENSG00000229165,,
ENSG00000239304,,
ENSG00000134146,ENSBTAG00000001364,ortholog_one2one
ENSG00000273394,,
ENSG00000185737,ENSBTAG00000009587,ortholog_one2one
ENSG00000243207,ENSBTAG00000012745,ortholog_one2many
ENSG00000233619,,
ENSG00000157954,ENSBTAG00000012049,ortholog_one2one
ENSG00000270880,,
ENSG00000218305,,
ENSG00000266339,,
ENSG00000174718,ENSBTAG00000004999,ortholog_one2one
ENSG00000151422,ENSBTAG00000003051,ortholog_one2one
ENSG00000240912,,
ENSG00000124578,ENSBTAG00000039213,ortholog_one2one
ENSG00000214832,,
ENSG00000234686,,
ENSG00000146147,ENSBTAG00000014581,ortholog_one2one
ENSG00000241490,,
ENSG00000203433,,
ENSG00000203432,,
ENSG00000270763,,
ENSG00000203431,,
ENSG00000223893,,
ENSG00000143494,ENSBTAG00000003701,ortholog_one2one
ENSG00000197092,,
ENSG00000189423,,
ENSG00000228005,,
ENSG00000168993,,
ENSG00000268800,,
ENSG00000231681,,
ENSG00000173545,ENSBTAG00000016441,ortholog_one2one
ENSG00000235620,,
ENSG00000198300,ENSBTAG00000034090,ortholog_many2many
ENSG00000200815,ENSBTAG00000043362,ortholog_many2many
ENSG00000091009,ENSBTAG00000011642,ortholog_one2one
ENSG00000226122,,
ENSG00000170584,ENSBTAG00000014772,ortholog_one2one
ENSG00000024048,ENSBTAG00000005967,ortholog_one2one
ENSG00000164976,,
ENSG00000166260,ENSBTAG00000007015,ortholog_one2one
ENSG00000168538,ENSBTAG00000007422,ortholog_one2one
ENSG00000125900,ENSBTAG00000033397,ortholog_one2one
ENSG00000237911,,
ENSG00000270704,,
ENSG00000259044,,
ENSG00000205217,,
ENSG00000239014,,
ENSG00000252529,ENSBTAG00000044538,ortholog_one2one
ENSG00000271347,,
ENSG00000258902,,
ENSG00000272846,,
ENSG00000265556,,
ENSG00000198354,,
ENSG00000111752,ENSBTAG00000018205,ortholog_one2one
ENSG00000236693,,
ENSG00000080618,ENSBTAG00000007073,ortholog_one2one
ENSG00000258814,,
ENSG00000197785,ENSBTAG00000002219,ortholog_one2many
ENSG00000230528,,
ENSG00000259107,,
ENSG00000235470,,
ENSG00000170703,ENSBTAG00000009332,ortholog_one2one
ENSG00000143398,ENSBTAG00000006099,ortholog_one2one
ENSG00000172216,,
ENSG00000130810,ENSBTAG00000012745,ortholog_one2many
ENSG00000203430,,
ENSG00000198889,,
ENSG00000205562,,
ENSG00000226431,,
ENSG00000177202,ENSBTAG00000048127,ortholog_one2one
ENSG00000203428,,
ENSG00000273108,,
ENSG00000203427,,
ENSG00000182173,ENSBTAG00000000824,ortholog_one2one
ENSG00000258733,,
ENSG00000203426,,
ENSG00000183631,ENSBTAG00000008763,ortholog_one2one
ENSG00000164972,ENSBTAG00000008376,ortholog_one2one
ENSG00000243587,,
ENSG00000196082,,
ENSG00000222503,,
ENSG00000203425,,
ENSG00000260461,,
ENSG00000203424,,
ENSG00000260861,ENSBTAG00000007213,ortholog_many2many
ENSG00000260861,ENSBTAG00000039520,ortholog_many2many
ENSG00000260861,ENSBTAG00000039016,ortholog_many2many
ENSG00000136541,ENSBTAG00000012912,ortholog_one2one
ENSG00000229586,,
ENSG00000258912,,
ENSG00000203423,,
ENSG00000197093,ENSBTAG00000015017,ortholog_one2one
ENSG00000203422,,
ENSG00000116212,ENSBTAG00000019198,ortholog_one2one
ENSG00000263976,,
ENSG00000123165,ENSBTAG00000047701,ortholog_one2one
ENSG00000258994,,
ENSG00000203421,,
ENSG00000244266,,
ENSG00000230088,,
ENSG00000257647,,
ENSG00000266754,,
ENSG00000229253,,
ENSG00000257151,,
ENSG00000216083,,
ENSG00000148358,ENSBTAG00000004204,ortholog_one2one
ENSG00000270246,,
ENSG00000268640,,
ENSG00000207063,,
ENSG00000091106,ENSBTAG00000008223,ortholog_one2one
ENSG00000186812,,
ENSG00000138030,ENSBTAG00000011325,ortholog_one2one
ENSG00000231121,,
ENSG00000133612,ENSBTAG00000008468,ortholog_one2one
ENSG00000268626,,
ENSG00000196396,ENSBTAG00000006616,ortholog_one2one
ENSG00000163389,ENSBTAG00000008562,ortholog_one2one
ENSG00000257835,,
ENSG00000067646,ENSBTAG00000007730,ortholog_one2many
