Ensembl Gene ID,Fly Ensembl Gene ID,Homology Type
ENSMUSG00000018341,,
ENSMUSG00000073774,,
ENSMUSG00000048312,,
ENSMUSG00000060794,FBgn0038630,ortholog_one2one
ENSMUSG00000021488,FBgn0039559,ortholog_one2many
ENSMUSG00000059820,,
ENSMUSG00000074798,,
ENSMUSG00000091013,,
ENSMUSG00000078737,,
ENSMUSG00000041144,FBgn0013810,ortholog_one2many
ENSMUSG00000044139,,
ENSMUSG00000070719,,
ENSMUSG00000072259,,
ENSMUSG00000010045,FBgn0031818,ortholog_one2one
ENSMUSG00000037773,,
ENSMUSG00000056383,,
ENSMUSG00000063316,FBgn0039359,ortholog_one2many
ENSMUSG00000028707,,
ENSMUSG00000038633,FBgn0001941,ortholog_one2many
ENSMUSG00000092592,,
ENSMUSG00000030804,FBgn0053544,ortholog_one2many
ENSMUSG00000020532,FBgn0033246,ortholog_one2many
ENSMUSG00000034903,,
ENSMUSG00000043415,,
ENSMUSG00000024578,,
ENSMUSG00000095861,FBgn0001315,ortholog_one2one
ENSMUSG00000029463,,
ENSMUSG00000096145,FBgn0053544,ortholog_one2many
ENSMUSG00000019715,FBgn0033316,ortholog_one2one
ENSMUSG00000066537,,
ENSMUSG00000028411,FBgn0038704,ortholog_one2one
ENSMUSG00000024579,,
ENSMUSG00000021596,FBgn0034389,ortholog_one2many
ENSMUSG00000047539,FBgn0033486,ortholog_one2many
ENSMUSG00000047539,FBgn0036005,ortholog_one2many
ENSMUSG00000037190,,
ENSMUSG00000032698,,
ENSMUSG00000074166,,
ENSMUSG00000028370,,
ENSMUSG00000024580,FBgn0014877,ortholog_one2many
ENSMUSG00000073482,,
ENSMUSG00000015143,,
ENSMUSG00000066952,FBgn0010246,ortholog_one2many
ENSMUSG00000046201,FBgn0034598,ortholog_one2many
ENSMUSG00000010057,FBgn0030800,ortholog_one2one
ENSMUSG00000041199,,
ENSMUSG00000090744,,
ENSMUSG00000030802,,
ENSMUSG00000030309,FBgn0042134,ortholog_one2many
ENSMUSG00000044072,FBgn0259099,ortholog_one2many
ENSMUSG00000041062,,
ENSMUSG00000034171,FBgn0038803,ortholog_one2many
ENSMUSG00000049093,,
ENSMUSG00000025986,FBgn0024236,ortholog_one2many
ENSMUSG00000091474,,
ENSMUSG00000033032,,
ENSMUSG00000034789,FBgn0015372,ortholog_one2many
ENSMUSG00000010044,FBgn0036338,ortholog_one2one
ENSMUSG00000021994,,
ENSMUSG00000000167,,
ENSMUSG00000026510,FBgn0034606,ortholog_one2many
ENSMUSG00000020804,,
ENSMUSG00000051397,,
ENSMUSG00000030801,FBgn0039585,ortholog_one2many
ENSMUSG00000030801,FBgn0014340,ortholog_one2many
ENSMUSG00000059022,FBgn0000395,ortholog_one2many
ENSMUSG00000047798,,
ENSMUSG00000027523,FBgn0001123,ortholog_one2many
ENSMUSG00000024393,,
ENSMUSG00000021486,FBgn0033413,ortholog_one2one
ENSMUSG00000031993,,
ENSMUSG00000044206,,
ENSMUSG00000051616,,
ENSMUSG00000032783,,
ENSMUSG00000030800,,
ENSMUSG00000019952,FBgn0036354,ortholog_one2many
ENSMUSG00000021597,FBgn0036305,ortholog_one2many
ENSMUSG00000038991,FBgn0030329,ortholog_one2one
ENSMUSG00000074165,,
ENSMUSG00000033453,,
ENSMUSG00000035372,,
ENSMUSG00000032735,,
ENSMUSG00000005893,FBgn0015239,ortholog_one2many
ENSMUSG00000028373,,
ENSMUSG00000091579,,
ENSMUSG00000028706,FBgn0031308,ortholog_one2one
ENSMUSG00000022090,,
ENSMUSG00000029464,FBgn0037478,ortholog_one2one
ENSMUSG00000026109,,
ENSMUSG00000026509,,
ENSMUSG00000031994,,
ENSMUSG00000090383,,
ENSMUSG00000040785,,
ENSMUSG00000051000,FBgn0025681,ortholog_one2many
ENSMUSG00000049106,FBgn0250755,ortholog_one2one
ENSMUSG00000040600,FBgn0038466,ortholog_many2many
ENSMUSG00000040600,FBgn0029095,ortholog_many2many
ENSMUSG00000045802,FBgn0001222,ortholog_one2many
ENSMUSG00000046085,,
ENSMUSG00000070371,,
ENSMUSG00000092032,,
ENSMUSG00000010067,,
ENSMUSG00000004626,FBgn0004574,ortholog_one2many
ENSMUSG00000045629,,
ENSMUSG00000091800,,
ENSMUSG00000047412,,
ENSMUSG00000090619,,
ENSMUSG00000038346,FBgn0010768,ortholog_many2many
ENSMUSG00000038346,FBgn0259172,ortholog_many2many
ENSMUSG00000090697,,
ENSMUSG00000055485,FBgn0031869,ortholog_one2many
ENSMUSG00000027944,,
ENSMUSG00000045954,,
ENSMUSG00000021111,FBgn0015949,ortholog_one2many
ENSMUSG00000090967,,
ENSMUSG00000063882,FBgn0050354,ortholog_one2many
ENSMUSG00000063882,FBgn0260008,ortholog_one2many
ENSMUSG00000021485,,
ENSMUSG00000051452,,
ENSMUSG00000045730,FBgn0038063,ortholog_many2many
ENSMUSG00000045730,FBgn0038980,ortholog_many2many
ENSMUSG00000030463,,
ENSMUSG00000026107,FBgn0031909,ortholog_one2many
ENSMUSG00000054589,,
ENSMUSG00000022558,FBgn0040236,ortholog_one2many
ENSMUSG00000031995,,
ENSMUSG00000004032,,
ENSMUSG00000027465,FBgn0040005,ortholog_one2one
ENSMUSG00000026322,FBgn0038063,ortholog_many2many
ENSMUSG00000026322,FBgn0038980,ortholog_many2many
ENSMUSG00000092416,,
ENSMUSG00000027001,FBgn0083992,ortholog_one2one
ENSMUSG00000000168,,
ENSMUSG00000018697,FBgn0031851,ortholog_one2one
ENSMUSG00000094462,,
ENSMUSG00000023800,FBgn0085447,ortholog_one2many
ENSMUSG00000092335,,
ENSMUSG00000087666,,
ENSMUSG00000028703,,
ENSMUSG00000074628,FBgn0013576,ortholog_one2one
ENSMUSG00000079544,,
ENSMUSG00000038599,,
ENSMUSG00000074158,,
ENSMUSG00000042211,,
ENSMUSG00000021484,FBgn0039160,ortholog_one2many
ENSMUSG00000069727,,
ENSMUSG00000063011,,
ENSMUSG00000030795,FBgn0011571,ortholog_many2many
ENSMUSG00000030795,FBgn0037939,ortholog_many2many
ENSMUSG00000091594,,
ENSMUSG00000095144,,
ENSMUSG00000014956,FBgn0000711,ortholog_one2one
ENSMUSG00000090035,,
ENSMUSG00000021033,FBgn0037696,ortholog_one2one
ENSMUSG00000042520,FBgn0020279,ortholog_one2many
ENSMUSG00000055108,,
ENSMUSG00000027806,FBgn0259176,ortholog_one2many
ENSMUSG00000091926,,
ENSMUSG00000028269,,
ENSMUSG00000001098,FBgn0033017,ortholog_one2many
ENSMUSG00000027808,FBgn0047135,ortholog_one2many
ENSMUSG00000019960,FBgn0036844,ortholog_one2many
ENSMUSG00000052087,FBgn0020278,ortholog_one2many
ENSMUSG00000036617,FBgn0023531,ortholog_one2many
ENSMUSG00000044176,,
ENSMUSG00000001911,FBgn0042696,ortholog_one2many
ENSMUSG00000092225,,
ENSMUSG00000044633,,
ENSMUSG00000090665,FBgn0004516,ortholog_one2many
ENSMUSG00000090751,,
ENSMUSG00000001076,FBgn0042134,ortholog_one2many
ENSMUSG00000046934,FBgn0261955,ortholog_one2many
ENSMUSG00000079557,FBgn0034546,ortholog_many2many
ENSMUSG00000060201,,
ENSMUSG00000073551,,
ENSMUSG00000027411,FBgn0261241,ortholog_one2one
ENSMUSG00000091744,,
ENSMUSG00000043429,,
ENSMUSG00000031286,FBgn0039639,ortholog_one2many
ENSMUSG00000091528,,
ENSMUSG00000046971,,
ENSMUSG00000041789,,
ENSMUSG00000029465,FBgn0065032,ortholog_one2many
ENSMUSG00000029465,FBgn0038369,ortholog_one2many
ENSMUSG00000028702,FBgn0002989,ortholog_one2one
ENSMUSG00000027810,FBgn0037135,ortholog_one2one
ENSMUSG00000019966,,
ENSMUSG00000027180,,
ENSMUSG00000071952,,
ENSMUSG00000045098,FBgn0025639,ortholog_one2many
ENSMUSG00000064194,,
ENSMUSG00000010054,,
ENSMUSG00000020806,FBgn0041723,ortholog_one2many
ENSMUSG00000071847,,
ENSMUSG00000044034,,
ENSMUSG00000074887,,
ENSMUSG00000063254,,
ENSMUSG00000019579,,
ENSMUSG00000031209,,
ENSMUSG00000051675,,
ENSMUSG00000030793,,
ENSMUSG00000022629,FBgn0032243,ortholog_one2many
ENSMUSG00000028270,,
ENSMUSG00000010047,,
ENSMUSG00000038576,,
ENSMUSG00000031996,FBgn0000108,ortholog_one2many
ENSMUSG00000024581,FBgn0037789,ortholog_one2many
ENSMUSG00000024581,FBgn0028552,ortholog_one2many
ENSMUSG00000018501,,
ENSMUSG00000042828,,
ENSMUSG00000025137,FBgn0032482,ortholog_one2one
ENSMUSG00000027639,FBgn0028380,ortholog_one2one
ENSMUSG00000012640,,
ENSMUSG00000001229,FBgn0039240,ortholog_one2many
ENSMUSG00000034041,FBgn0011276,ortholog_one2many
ENSMUSG00000027466,,
ENSMUSG00000074203,,
ENSMUSG00000053226,,
ENSMUSG00000033751,,
ENSMUSG00000038009,FBgn0030805,ortholog_one2one
ENSMUSG00000004035,,
ENSMUSG00000021991,FBgn0261041,ortholog_many2many
ENSMUSG00000021991,FBgn0028863,ortholog_many2many
ENSMUSG00000021991,FBgn0261999,ortholog_many2many
ENSMUSG00000010051,,
ENSMUSG00000062352,,
ENSMUSG00000026999,FBgn0030943,ortholog_one2many
ENSMUSG00000079164,,
ENSMUSG00000043683,FBgn0038286,ortholog_one2many
ENSMUSG00000027533,,
ENSMUSG00000014551,FBgn0030572,ortholog_one2one
ENSMUSG00000039013,,
ENSMUSG00000051934,,
ENSMUSG00000047123,,
ENSMUSG00000003813,FBgn0026777,ortholog_many2many
ENSMUSG00000003813,FBgn0039147,ortholog_many2many
ENSMUSG00000049230,FBgn0260010,ortholog_one2many
ENSMUSG00000024197,,
ENSMUSG00000052468,,
ENSMUSG00000014550,FBgn0261064,ortholog_one2one
ENSMUSG00000027528,,
ENSMUSG00000034111,FBgn0031061,ortholog_one2many
ENSMUSG00000073380,,
ENSMUSG00000010358,,
ENSMUSG00000062515,,
ENSMUSG00000005846,FBgn0032050,ortholog_one2one
ENSMUSG00000046434,,
ENSMUSG00000045776,FBgn0015400,ortholog_many2many
ENSMUSG00000045776,FBgn0032484,ortholog_many2many
ENSMUSG00000045776,FBgn0028370,ortholog_many2many
ENSMUSG00000045776,FBgn0015399,ortholog_many2many
ENSMUSG00000045776,FBgn0031016,ortholog_many2many
ENSMUSG00000045776,FBgn0039862,ortholog_many2many
ENSMUSG00000005696,,
ENSMUSG00000073028,,
ENSMUSG00000018698,FBgn0026411,ortholog_one2many
ENSMUSG00000076548,,
ENSMUSG00000042682,,
ENSMUSG00000002280,FBgn0262115,ortholog_one2many
ENSMUSG00000027530,,
ENSMUSG00000030468,,
ENSMUSG00000079334,FBgn0037747,ortholog_one2one
ENSMUSG00000039985,FBgn0029738,ortholog_one2one
ENSMUSG00000034993,,
ENSMUSG00000032705,FBgn0037901,ortholog_one2one
ENSMUSG00000094262,,
ENSMUSG00000039005,,
ENSMUSG00000061171,FBgn0033368,ortholog_one2one
ENSMUSG00000036983,FBgn0261381,ortholog_one2one
ENSMUSG00000030768,FBgn0029088,ortholog_one2many
ENSMUSG00000018405,,
ENSMUSG00000039205,,
ENSMUSG00000071392,,
ENSMUSG00000015971,FBgn0030877,ortholog_one2one
ENSMUSG00000041482,FBgn0058232,ortholog_many2many
ENSMUSG00000041482,FBgn0031993,ortholog_many2many
ENSMUSG00000028410,FBgn0038145,ortholog_one2many
ENSMUSG00000091530,,
ENSMUSG00000028700,,
ENSMUSG00000079542,,
ENSMUSG00000097437,,
ENSMUSG00000003814,FBgn0005585,ortholog_one2many
ENSMUSG00000029577,FBgn0035953,ortholog_one2one
ENSMUSG00000021130,FBgn0031530,ortholog_one2many
ENSMUSG00000034449,FBgn0026268,ortholog_one2many
ENSMUSG00000034449,FBgn0263830,ortholog_one2many
ENSMUSG00000034449,FBgn0036380,ortholog_one2many
ENSMUSG00000034449,FBgn0038878,ortholog_one2many
ENSMUSG00000034449,FBgn0031775,ortholog_one2many
ENSMUSG00000034449,FBgn0038946,ortholog_one2many
ENSMUSG00000034449,FBgn0030073,ortholog_one2many
ENSMUSG00000034449,FBgn0069973,ortholog_one2many
ENSMUSG00000034449,FBgn0030332,ortholog_one2many
ENSMUSG00000093639,,
ENSMUSG00000094319,,
ENSMUSG00000022091,FBgn0033504,ortholog_one2many
ENSMUSG00000062203,FBgn0020443,ortholog_one2many
ENSMUSG00000018442,FBgn0038438,ortholog_one2many
ENSMUSG00000014932,,
ENSMUSG00000054309,FBgn0261065,ortholog_one2one
ENSMUSG00000004613,,
ENSMUSG00000059554,FBgn0031395,ortholog_one2many
ENSMUSG00000023802,,
ENSMUSG00000022174,FBgn0263852,ortholog_one2one
ENSMUSG00000046836,,
ENSMUSG00000028464,FBgn0003721,ortholog_many2many
ENSMUSG00000028464,FBgn0004117,ortholog_many2many
ENSMUSG00000040213,FBgn0037955,ortholog_one2many
ENSMUSG00000004612,,
ENSMUSG00000020733,FBgn0010620,ortholog_one2many
ENSMUSG00000068762,,
ENSMUSG00000038973,,
ENSMUSG00000028351,,
ENSMUSG00000040997,FBgn0033226,ortholog_one2many
ENSMUSG00000005892,,
ENSMUSG00000004610,FBgn0039697,ortholog_one2one
ENSMUSG00000090812,,
ENSMUSG00000036091,,
ENSMUSG00000027531,FBgn0036553,ortholog_many2many
ENSMUSG00000027531,FBgn0036550,ortholog_many2many
ENSMUSG00000027531,FBgn0036552,ortholog_many2many
ENSMUSG00000027531,FBgn0036551,ortholog_many2many
ENSMUSG00000048153,,
ENSMUSG00000073231,,
ENSMUSG00000032064,FBgn0000499,ortholog_one2many
ENSMUSG00000001228,,
ENSMUSG00000000959,FBgn0027615,ortholog_one2one
ENSMUSG00000024397,,
ENSMUSG00000078157,FBgn0038286,ortholog_one2many
ENSMUSG00000026921,FBgn0035539,ortholog_one2many
ENSMUSG00000021131,FBgn0011586,ortholog_one2one
ENSMUSG00000072919,,
ENSMUSG00000028978,FBgn0011676,ortholog_one2many
ENSMUSG00000070604,,
ENSMUSG00000024583,FBgn0035631,ortholog_one2one
ENSMUSG00000042901,,
ENSMUSG00000093795,FBgn0010774,ortholog_many2many
ENSMUSG00000093795,FBgn0032439,ortholog_many2many
ENSMUSG00000046324,FBgn0034438,ortholog_one2many
ENSMUSG00000046324,FBgn0034437,ortholog_one2many
ENSMUSG00000046324,FBgn0050049,ortholog_one2many
ENSMUSG00000046324,FBgn0034436,ortholog_one2many
ENSMUSG00000046324,FBgn0050043,ortholog_one2many
ENSMUSG00000046324,FBgn0033720,ortholog_one2many
ENSMUSG00000046324,FBgn0053012,ortholog_one2many
ENSMUSG00000046324,FBgn0050047,ortholog_one2many
ENSMUSG00000046324,FBgn0034441,ortholog_one2many
ENSMUSG00000046324,FBgn0034440,ortholog_one2many
ENSMUSG00000046324,FBgn0034439,ortholog_one2many
ENSMUSG00000013367,FBgn0052791,ortholog_many2many
ENSMUSG00000013367,FBgn0259714,ortholog_many2many
ENSMUSG00000013367,FBgn0025878,ortholog_many2many
ENSMUSG00000013367,FBgn0010238,ortholog_many2many
ENSMUSG00000013367,FBgn0031725,ortholog_many2many
ENSMUSG00000013367,FBgn0051646,ortholog_many2many
ENSMUSG00000013367,FBgn0000071,ortholog_many2many
ENSMUSG00000013367,FBgn0051814,ortholog_many2many
ENSMUSG00000013367,FBgn0058378,ortholog_many2many
ENSMUSG00000013367,FBgn0051708,ortholog_many2many
ENSMUSG00000013367,FBgn0259245,ortholog_many2many
ENSMUSG00000013367,FBgn0085382,ortholog_many2many
ENSMUSG00000013367,FBgn0039617,ortholog_many2many
ENSMUSG00000013367,FBgn0037107,ortholog_many2many
ENSMUSG00000013367,FBgn0085420,ortholog_many2many
ENSMUSG00000013367,FBgn0017590,ortholog_many2many
ENSMUSG00000013367,FBgn0031837,ortholog_many2many
ENSMUSG00000094314,FBgn0010774,ortholog_many2many
ENSMUSG00000094314,FBgn0032439,ortholog_many2many
ENSMUSG00000030020,FBgn0263934,ortholog_many2many
ENSMUSG00000030020,FBgn0003090,ortholog_many2many
ENSMUSG00000003808,FBgn0030007,ortholog_one2one
ENSMUSG00000070866,,
ENSMUSG00000091101,FBgn0010774,ortholog_many2many
ENSMUSG00000091101,FBgn0032439,ortholog_many2many
ENSMUSG00000010048,FBgn0051694,ortholog_one2many
ENSMUSG00000094228,FBgn0010774,ortholog_many2many
ENSMUSG00000094228,FBgn0032439,ortholog_many2many
ENSMUSG00000071252,FBgn0036859,ortholog_one2one
ENSMUSG00000095161,FBgn0010774,ortholog_many2many
ENSMUSG00000095161,FBgn0032439,ortholog_many2many
ENSMUSG00000041115,FBgn0026179,ortholog_one2many
ENSMUSG00000028701,,
ENSMUSG00000040560,FBgn0023510,ortholog_one2many
ENSMUSG00000096744,FBgn0010774,ortholog_many2many
ENSMUSG00000096744,FBgn0032439,ortholog_many2many
ENSMUSG00000015542,FBgn0039859,ortholog_one2one
ENSMUSG00000058794,FBgn0262975,ortholog_one2many
ENSMUSG00000095673,FBgn0010774,ortholog_many2many
ENSMUSG00000095673,FBgn0032439,ortholog_many2many
ENSMUSG00000021038,FBgn0039702,ortholog_one2one
ENSMUSG00000018417,FBgn0039157,ortholog_one2many
ENSMUSG00000022092,FBgn0011826,ortholog_many2many
ENSMUSG00000022092,FBgn0010015,ortholog_many2many
ENSMUSG00000022092,FBgn0030758,ortholog_many2many
ENSMUSG00000096640,FBgn0010774,ortholog_many2many
ENSMUSG00000096640,FBgn0032439,ortholog_many2many
ENSMUSG00000039835,,
ENSMUSG00000090987,FBgn0010774,ortholog_many2many
ENSMUSG00000090987,FBgn0032439,ortholog_many2many
ENSMUSG00000028699,FBgn0035936,ortholog_one2many
ENSMUSG00000020530,FBgn0037360,ortholog_one2one
ENSMUSG00000013353,,
ENSMUSG00000029771,,
ENSMUSG00000095346,,
ENSMUSG00000042496,,
ENSMUSG00000030330,FBgn0032516,ortholog_one2many
ENSMUSG00000015966,,
ENSMUSG00000094719,,
ENSMUSG00000023452,FBgn0026576,ortholog_one2many
ENSMUSG00000078593,,
ENSMUSG00000024806,,
ENSMUSG00000068082,FBgn0051559,ortholog_many2many
ENSMUSG00000068082,FBgn0029662,ortholog_many2many
ENSMUSG00000064138,FBgn0038013,ortholog_one2one
ENSMUSG00000048833,FBgn0039902,ortholog_one2one
ENSMUSG00000077450,FBgn0015790,ortholog_one2many
ENSMUSG00000062054,,
ENSMUSG00000053604,FBgn0050410,ortholog_one2one
ENSMUSG00000030786,,
ENSMUSG00000058921,FBgn0030638,ortholog_many2many
ENSMUSG00000058921,FBgn0030756,ortholog_many2many
ENSMUSG00000036676,FBgn0020312,ortholog_one2one
ENSMUSG00000016150,,
ENSMUSG00000056812,,
ENSMUSG00000004609,,
ENSMUSG00000001313,,
ENSMUSG00000056050,FBgn0031842,ortholog_one2many
ENSMUSG00000078091,,
ENSMUSG00000025138,FBgn0039631,ortholog_one2one
ENSMUSG00000066438,,
ENSMUSG00000075006,,
ENSMUSG00000028698,FBgn0020622,ortholog_one2many
ENSMUSG00000039795,,
ENSMUSG00000045991,FBgn0028996,ortholog_one2many
ENSMUSG00000037579,FBgn0011589,ortholog_one2many
ENSMUSG00000000958,FBgn0028425,ortholog_many2many
ENSMUSG00000000958,FBgn0002778,ortholog_many2many
ENSMUSG00000000958,FBgn0039487,ortholog_many2many
ENSMUSG00000000958,FBgn0039844,ortholog_many2many
ENSMUSG00000068686,,
ENSMUSG00000056592,,
ENSMUSG00000024588,FBgn0024891,ortholog_one2one
ENSMUSG00000020101,,
ENSMUSG00000042185,FBgn0027503,ortholog_one2one
ENSMUSG00000024201,FBgn0053182,ortholog_many2many
ENSMUSG00000024201,FBgn0033233,ortholog_many2many
ENSMUSG00000030469,,
ENSMUSG00000019853,,
ENSMUSG00000072258,,
ENSMUSG00000035835,,
ENSMUSG00000031210,FBgn0004842,ortholog_one2many
ENSMUSG00000039298,,
ENSMUSG00000020810,,
ENSMUSG00000024587,FBgn0086443,ortholog_one2one
ENSMUSG00000046138,,
ENSMUSG00000030313,FBgn0035229,ortholog_one2many
ENSMUSG00000031668,FBgn0037327,ortholog_one2one
ENSMUSG00000020315,FBgn0250788,ortholog_one2many
ENSMUSG00000073412,,
ENSMUSG00000040599,,
ENSMUSG00000060992,FBgn0040512,ortholog_one2one
ENSMUSG00000055102,,
ENSMUSG00000031212,FBgn0004842,ortholog_one2many
ENSMUSG00000019852,FBgn0029834,ortholog_one2one
ENSMUSG00000053461,,
ENSMUSG00000045980,FBgn0036988,ortholog_one2one
ENSMUSG00000063234,FBgn0025631,ortholog_one2many
ENSMUSG00000063234,FBgn0025632,ortholog_one2many
ENSMUSG00000063234,FBgn0046687,ortholog_one2many
ENSMUSG00000075700,FBgn0031670,ortholog_one2one
ENSMUSG00000030472,,
ENSMUSG00000075410,,
ENSMUSG00000029466,FBgn0029879,ortholog_one2one
ENSMUSG00000024399,,
ENSMUSG00000000552,,
ENSMUSG00000075249,,
ENSMUSG00000090533,,
ENSMUSG00000061046,FBgn0037024,ortholog_one2many
ENSMUSG00000057182,,
ENSMUSG00000030474,,
ENSMUSG00000034457,,
ENSMUSG00000039529,FBgn0037989,ortholog_one2many
ENSMUSG00000033478,,
ENSMUSG00000032679,,
ENSMUSG00000022838,FBgn0033166,ortholog_one2many
ENSMUSG00000028989,,
ENSMUSG00000037653,FBgn0038839,ortholog_one2many
ENSMUSG00000027291,FBgn0038593,ortholog_one2many
ENSMUSG00000039384,FBgn0243512,ortholog_one2one
ENSMUSG00000029575,,
ENSMUSG00000062961,,
ENSMUSG00000000555,FBgn0001250,ortholog_one2many
ENSMUSG00000037570,FBgn0263832,ortholog_one2one
ENSMUSG00000029158,FBgn0032465,ortholog_one2many
ENSMUSG00000038888,FBgn0033375,ortholog_one2one
ENSMUSG00000093574,FBgn0026576,ortholog_one2many
ENSMUSG00000021133,,
ENSMUSG00000052593,FBgn0039734,ortholog_one2one
ENSMUSG00000027536,FBgn0086656,ortholog_one2many
ENSMUSG00000070471,,
ENSMUSG00000044854,,
ENSMUSG00000044737,,
ENSMUSG00000032671,,
ENSMUSG00000027942,FBgn0034172,ortholog_one2one
ENSMUSG00000045140,FBgn0031422,ortholog_one2many
ENSMUSG00000045140,FBgn0035265,ortholog_one2many
ENSMUSG00000054046,,
ENSMUSG00000041052,,
ENSMUSG00000004038,,
ENSMUSG00000044624,,
ENSMUSG00000019851,,
ENSMUSG00000036432,FBgn0003410,ortholog_one2many
ENSMUSG00000044430,,
ENSMUSG00000022094,,
ENSMUSG00000039377,FBgn0001170,ortholog_one2one
ENSMUSG00000054280,,
ENSMUSG00000010406,FBgn0033208,ortholog_one2one
ENSMUSG00000074909,FBgn0087013,ortholog_one2many
ENSMUSG00000024589,FBgn0259174,ortholog_one2many
ENSMUSG00000069830,,
ENSMUSG00000057969,,
ENSMUSG00000067616,,
ENSMUSG00000020812,,
ENSMUSG00000000957,FBgn0033438,ortholog_one2many
ENSMUSG00000040562,,
ENSMUSG00000003824,,
ENSMUSG00000051510,FBgn0034534,ortholog_one2many
ENSMUSG00000029208,FBgn0024182,ortholog_one2one
ENSMUSG00000024810,,
ENSMUSG00000043850,,
ENSMUSG00000024401,,
ENSMUSG00000020527,FBgn0058155,ortholog_one2one
ENSMUSG00000019850,,
ENSMUSG00000003810,FBgn0036511,ortholog_one2many
ENSMUSG00000068373,,
ENSMUSG00000026621,FBgn0033451,ortholog_one2many
ENSMUSG00000028271,FBgn0004915,ortholog_one2one
ENSMUSG00000030693,,
ENSMUSG00000093668,FBgn0000028,ortholog_one2many
ENSMUSG00000030789,,
ENSMUSG00000047884,,
ENSMUSG00000078320,,
ENSMUSG00000041939,FBgn0061359,ortholog_one2one
ENSMUSG00000072324,FBgn0028697,ortholog_one2many
ENSMUSG00000064023,,
ENSMUSG00000050926,FBgn0037980,ortholog_one2many
ENSMUSG00000078907,,
ENSMUSG00000069171,FBgn0003651,ortholog_one2many
ENSMUSG00000021134,FBgn0004587,ortholog_one2one
ENSMUSG00000090439,,
ENSMUSG00000022496,,
ENSMUSG00000030713,,
ENSMUSG00000024815,FBgn0034345,ortholog_one2many
ENSMUSG00000029467,FBgn0263006,ortholog_one2many
ENSMUSG00000027091,FBgn0033317,ortholog_one2one
ENSMUSG00000003809,FBgn0031824,ortholog_one2one
ENSMUSG00000045284,FBgn0037980,ortholog_one2many
ENSMUSG00000038295,FBgn0034110,ortholog_one2many
ENSMUSG00000057738,FBgn0250789,ortholog_one2one
ENSMUSG00000020100,FBgn0031250,ortholog_one2many
ENSMUSG00000027303,,
ENSMUSG00000050063,,
ENSMUSG00000073481,FBgn0033451,ortholog_one2many
ENSMUSG00000024817,,
ENSMUSG00000025086,,
ENSMUSG00000051896,,
ENSMUSG00000074794,FBgn0035103,ortholog_one2many
ENSMUSG00000027534,FBgn0034265,ortholog_one2one
ENSMUSG00000062939,,
ENSMUSG00000075318,,
ENSMUSG00000071669,FBgn0032476,ortholog_one2one
ENSMUSG00000038982,,
ENSMUSG00000028465,,
ENSMUSG00000055874,FBgn0014143,ortholog_one2many
ENSMUSG00000074155,,
ENSMUSG00000046532,,
ENSMUSG00000054191,,
ENSMUSG00000002289,FBgn0036929,ortholog_one2many
ENSMUSG00000006948,,
ENSMUSG00000032845,,
ENSMUSG00000001707,FBgn0050185,ortholog_one2one
ENSMUSG00000054474,,
ENSMUSG00000055193,,
ENSMUSG00000039195,,
ENSMUSG00000078291,FBgn0026372,ortholog_one2many
ENSMUSG00000039349,,
ENSMUSG00000041737,,
ENSMUSG00000021432,FBgn0036695,ortholog_one2one
ENSMUSG00000067292,,
ENSMUSG00000003812,FBgn0000477,ortholog_one2many
ENSMUSG00000017146,,
ENSMUSG00000032033,,
ENSMUSG00000063089,,
ENSMUSG00000054422,,
ENSMUSG00000028238,FBgn0028665,ortholog_many2many
ENSMUSG00000028238,FBgn0039058,ortholog_many2many
ENSMUSG00000023007,FBgn0031492,ortholog_one2many
ENSMUSG00000032688,,
ENSMUSG00000063133,,
ENSMUSG00000029469,,
ENSMUSG00000026620,FBgn0260934,ortholog_one2many
ENSMUSG00000070369,,
ENSMUSG00000070390,,
ENSMUSG00000017264,FBgn0038269,ortholog_one2one
ENSMUSG00000022175,FBgn0033880,ortholog_one2many
ENSMUSG00000039958,,
ENSMUSG00000059042,,
ENSMUSG00000028696,FBgn0032485,ortholog_one2one
ENSMUSG00000020099,,
ENSMUSG00000019971,,
ENSMUSG00000022837,,
ENSMUSG00000031214,FBgn0030685,ortholog_one2many
ENSMUSG00000044485,,
ENSMUSG00000026104,,
ENSMUSG00000024843,FBgn0032955,ortholog_one2many
ENSMUSG00000013236,FBgn0000464,ortholog_one2many
ENSMUSG00000053719,,
ENSMUSG00000055027,FBgn0011566,ortholog_one2many
ENSMUSG00000020734,,
ENSMUSG00000037086,,
ENSMUSG00000012535,FBgn0031456,ortholog_one2one
ENSMUSG00000032715,FBgn0028978,ortholog_one2many
ENSMUSG00000055900,,
ENSMUSG00000072770,,
ENSMUSG00000046615,FBgn0011743,ortholog_one2many
ENSMUSG00000053693,FBgn0036511,ortholog_one2many
ENSMUSG00000032062,,
ENSMUSG00000063177,,
ENSMUSG00000066516,,
ENSMUSG00000059361,,
ENSMUSG00000039318,FBgn0027505,ortholog_one2one
ENSMUSG00000038086,FBgn0001223,ortholog_many2many
ENSMUSG00000038086,FBgn0032181,ortholog_many2many
ENSMUSG00000038086,FBgn0035817,ortholog_many2many
ENSMUSG00000038086,FBgn0001225,ortholog_many2many
ENSMUSG00000038086,FBgn0001229,ortholog_many2many
ENSMUSG00000038086,FBgn0001224,ortholog_many2many
ENSMUSG00000038086,FBgn0001226,ortholog_many2many
