Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSG00000261020,,
ENSG00000259516,,
ENSG00000264543,,
ENSG00000183801,ENSOANG00000002237,ortholog_one2many
ENSG00000183801,ENSOANG00000012060,ortholog_one2many
ENSG00000238431,,
ENSG00000266168,,
ENSG00000204519,,
ENSG00000237289,ENSOANG00000012720,ortholog_one2many
ENSG00000259710,,
ENSG00000168813,ENSOANG00000002786,ortholog_one2one
ENSG00000227182,,
ENSG00000235368,,
ENSG00000164399,,
ENSG00000100302,ENSOANG00000010873,ortholog_one2one
ENSG00000215301,ENSOANG00000011274,ortholog_one2many
ENSG00000184345,,
ENSG00000237508,,
ENSG00000127337,ENSOANG00000005946,ortholog_one2one
ENSG00000241789,,
ENSG00000157131,ENSOANG00000009676,ortholog_one2one
ENSG00000235455,,
ENSG00000214681,,
ENSG00000254782,,
ENSG00000269026,,
ENSG00000151665,ENSOANG00000004856,ortholog_one2one
ENSG00000160208,ENSOANG00000006470,ortholog_one2one
ENSG00000242849,,
ENSG00000111796,,
ENSG00000268948,,
ENSG00000166788,ENSOANG00000000809,ortholog_one2one
ENSG00000073578,ENSOANG00000010157,ortholog_one2one
ENSG00000101132,ENSOANG00000009238,ortholog_one2one
ENSG00000250254,ENSOANG00000000426,ortholog_many2many
ENSG00000250254,ENSOANG00000008417,ortholog_many2many
ENSG00000266497,,
ENSG00000179909,,
ENSG00000206450,,
ENSG00000226230,,
ENSG00000265315,,
ENSG00000166278,ENSOANG00000015604,ortholog_one2one
ENSG00000235751,,
ENSG00000232300,,
ENSG00000196355,,
ENSG00000167967,ENSOANG00000007784,ortholog_one2one
ENSG00000229995,,
ENSG00000232541,,
ENSG00000251276,,
ENSG00000234681,,
ENSG00000224158,,
ENSG00000213326,,
ENSG00000198324,,
ENSG00000263491,,
ENSG00000198125,ENSOANG00000010874,ortholog_one2one
ENSG00000235405,,
ENSG00000137161,ENSOANG00000008459,ortholog_one2one
ENSG00000173389,,
ENSG00000239675,,
ENSG00000109787,ENSOANG00000010416,ortholog_one2one
ENSG00000262031,,
ENSG00000214226,,
ENSG00000225048,,
ENSG00000237608,,
ENSG00000013297,,
ENSG00000229179,,
ENSG00000238918,,
ENSG00000226192,,
ENSG00000223817,,
ENSG00000083814,,
ENSG00000127418,ENSOANG00000000240,ortholog_one2one
ENSG00000091436,ENSOANG00000008595,ortholog_one2one
ENSG00000238446,,
ENSG00000227448,,
ENSG00000230526,,
ENSG00000272988,,
ENSG00000236771,,
ENSG00000259585,,
ENSG00000228483,,
ENSG00000200294,ENSOANG00000019075,ortholog_many2many
ENSG00000200294,ENSOANG00000018367,ortholog_many2many
ENSG00000167807,ENSOANG00000022666,ortholog_many2many
ENSG00000167807,ENSOANG00000008815,ortholog_many2many
ENSG00000137656,ENSOANG00000004370,ortholog_one2one
ENSG00000224118,,
ENSG00000226701,,
ENSG00000265102,,
ENSG00000272096,,
ENSG00000226152,,
ENSG00000239508,,
ENSG00000200170,,
ENSG00000229441,,
ENSG00000157350,ENSOANG00000001158,ortholog_one2one
ENSG00000259688,,
ENSG00000269926,,
ENSG00000202513,ENSOANG00000018508,ortholog_many2many
ENSG00000242925,,
ENSG00000226893,,
ENSG00000257495,,
ENSG00000226163,,
ENSG00000259411,,
ENSG00000164938,ENSOANG00000001451,ortholog_one2one
ENSG00000239212,,
ENSG00000230609,,
ENSG00000186432,ENSOANG00000006965,ortholog_one2many
ENSG00000241307,,
ENSG00000131381,ENSOANG00000014024,ortholog_one2one
ENSG00000240489,,
ENSG00000248079,,
ENSG00000258120,,
ENSG00000227027,,
ENSG00000238766,,
ENSG00000267303,ENSOANG00000030485,ortholog_one2one
ENSG00000272536,,
ENSG00000257700,,
ENSG00000231471,,
ENSG00000243224,,
ENSG00000259217,,
ENSG00000112773,ENSOANG00000001285,ortholog_one2one
ENSG00000257402,,
ENSG00000265098,,
ENSG00000238215,,
ENSG00000259639,,
ENSG00000258185,,
ENSG00000257616,,
ENSG00000164400,,
ENSG00000226978,,
ENSG00000258036,,
ENSG00000135111,ENSOANG00000007095,ortholog_one2one
ENSG00000021852,ENSOANG00000020647,ortholog_one2one
ENSG00000152443,,
ENSG00000069493,ENSOANG00000006510,ortholog_one2many
ENSG00000212545,ENSOANG00000017639,ortholog_many2many
ENSG00000153933,ENSOANG00000010294,ortholog_one2one
ENSG00000204033,ENSOANG00000014861,ortholog_one2one
ENSG00000268818,,
ENSG00000229110,,
ENSG00000134775,ENSOANG00000014458,ortholog_one2one
ENSG00000161847,,
ENSG00000212482,,
ENSG00000137831,ENSOANG00000020791,ortholog_one2many
ENSG00000137831,ENSOANG00000014645,ortholog_one2many
ENSG00000222024,,
ENSG00000221963,ENSOANG00000014756,ortholog_one2many
ENSG00000005238,,
ENSG00000233803,,
ENSG00000101134,ENSOANG00000009239,ortholog_one2one
ENSG00000136147,,
ENSG00000151338,ENSOANG00000028922,ortholog_one2many
ENSG00000151338,ENSOANG00000010862,ortholog_one2many
ENSG00000138071,ENSOANG00000012439,ortholog_one2one
ENSG00000175895,ENSOANG00000013068,ortholog_one2one
ENSG00000183833,ENSOANG00000013869,ortholog_one2one
ENSG00000234456,,
ENSG00000264077,,
ENSG00000242850,,
ENSG00000173213,,
ENSG00000258205,,
ENSG00000238924,,
ENSG00000236395,,
ENSG00000257648,,
ENSG00000229205,,
ENSG00000156172,ENSOANG00000020549,ortholog_one2one
ENSG00000236281,,
ENSG00000112062,ENSOANG00000022285,ortholog_one2one
ENSG00000258173,,
ENSG00000128313,ENSOANG00000014756,ortholog_one2many
ENSG00000252811,,
ENSG00000235273,,
ENSG00000233263,,
ENSG00000126733,ENSOANG00000004328,ortholog_one2one
ENSG00000083828,,
ENSG00000236386,,
ENSG00000158423,ENSOANG00000009213,ortholog_one2one
ENSG00000201881,,
ENSG00000224990,,
ENSG00000148602,ENSOANG00000013225,ortholog_one2one
ENSG00000224865,,
ENSG00000269093,,
ENSG00000252849,ENSOANG00000027923,ortholog_one2many
ENSG00000169570,ENSOANG00000022566,ortholog_one2one
ENSG00000229532,,
ENSG00000156466,,
ENSG00000227458,,
ENSG00000225144,,
ENSG00000258128,,
ENSG00000166387,ENSOANG00000012061,ortholog_one2one
ENSG00000223436,,
ENSG00000257343,,
ENSG00000174930,,
ENSG00000104808,,
ENSG00000201009,,
ENSG00000257675,,
ENSG00000225881,,
ENSG00000242017,,
ENSG00000257912,,
ENSG00000257125,,
ENSG00000242537,,
ENSG00000258071,,
ENSG00000257940,,
ENSG00000227197,,
ENSG00000227709,,
ENSG00000270957,,
ENSG00000257404,,
ENSG00000233601,,
ENSG00000257389,,
ENSG00000158008,,
ENSG00000109771,ENSOANG00000012291,ortholog_one2one
ENSG00000272393,,
ENSG00000243981,,
ENSG00000241146,,
ENSG00000233052,,
ENSG00000167968,,
ENSG00000237821,,
ENSG00000266719,,
ENSG00000064195,,
ENSG00000238844,,
ENSG00000233241,,
ENSG00000272627,,
ENSG00000205696,,
ENSG00000235429,,
ENSG00000231998,,
ENSG00000265039,,
ENSG00000215086,,
ENSG00000115556,,
ENSG00000225410,,
ENSG00000178904,ENSOANG00000002787,ortholog_one2one
ENSG00000227956,,
ENSG00000257475,,
ENSG00000235967,,
ENSG00000148604,ENSOANG00000012634,ortholog_one2one
ENSG00000235680,,
ENSG00000167996,ENSOANG00000012401,ortholog_one2many
ENSG00000213700,,
ENSG00000259245,,
ENSG00000226205,,
ENSG00000232331,,
ENSG00000179950,ENSOANG00000006962,ortholog_one2one
ENSG00000156467,ENSOANG00000001416,ortholog_one2one
ENSG00000231098,,
ENSG00000161570,,
ENSG00000160209,ENSOANG00000006471,ortholog_one2one
ENSG00000234962,,
ENSG00000259395,,
ENSG00000130717,ENSOANG00000014782,ortholog_one2one
ENSG00000229177,,
ENSG00000232646,,
ENSG00000257337,,
ENSG00000223352,,
ENSG00000259737,,
ENSG00000206072,ENSOANG00000006005,ortholog_one2one
ENSG00000223708,,
ENSG00000237768,,
ENSG00000273297,,
ENSG00000232011,,
ENSG00000201047,,
ENSG00000240596,,
ENSG00000272630,,
ENSG00000008128,ENSOANG00000000645,ortholog_one2many
ENSG00000242370,,
ENSG00000270500,,
ENSG00000224375,,
ENSG00000237395,,
ENSG00000261635,,
ENSG00000272990,,
ENSG00000230101,,
ENSG00000114767,ENSOANG00000002534,ortholog_one2one
ENSG00000243926,,
ENSG00000261315,,
ENSG00000199150,ENSOANG00000017001,ortholog_one2one
ENSG00000242797,,
ENSG00000260582,,
ENSG00000168481,ENSOANG00000031756,ortholog_one2one
ENSG00000261191,,
ENSG00000207926,ENSOANG00000016934,ortholog_one2one
ENSG00000188937,ENSOANG00000011273,ortholog_one2one
ENSG00000239557,,
ENSG00000270749,,
ENSG00000087088,,
ENSG00000223518,,
ENSG00000229627,,
ENSG00000252768,,
ENSG00000221518,ENSOANG00000027561,ortholog_many2many
ENSG00000230796,,
ENSG00000252787,,
ENSG00000237639,,
ENSG00000212493,ENSOANG00000018253,ortholog_one2one
ENSG00000238862,ENSOANG00000027906,ortholog_one2one
ENSG00000233962,,
ENSG00000222345,,
ENSG00000138386,,
ENSG00000255472,,
ENSG00000212511,,
ENSG00000212452,ENSOANG00000018682,ortholog_one2one
ENSG00000236261,,
ENSG00000270941,,
ENSG00000259280,,
ENSG00000139304,ENSOANG00000004855,ortholog_one2one
ENSG00000100320,ENSOANG00000007489,ortholog_one2one
ENSG00000168758,ENSOANG00000000249,ortholog_one2one
ENSG00000234085,,
ENSG00000271137,,
ENSG00000206150,ENSOANG00000002977,ortholog_one2one
ENSG00000229549,,
ENSG00000227015,,
ENSG00000249992,ENSOANG00000006803,ortholog_one2one
ENSG00000262351,,
ENSG00000206676,,
ENSG00000259460,,
ENSG00000165799,ENSOANG00000008399,ortholog_many2many
ENSG00000270304,,
ENSG00000162813,ENSOANG00000001425,ortholog_one2one
ENSG00000262552,,
ENSG00000167969,,
ENSG00000054803,ENSOANG00000009242,ortholog_one2one
ENSG00000111252,ENSOANG00000004795,ortholog_one2one
ENSG00000155085,ENSOANG00000000927,ortholog_one2one
ENSG00000057149,ENSOANG00000007252,ortholog_one2many
ENSG00000173431,ENSOANG00000008399,ortholog_many2many
ENSG00000103549,ENSOANG00000009749,ortholog_one2one
ENSG00000174123,ENSOANG00000010318,ortholog_one2one
ENSG00000186352,,
ENSG00000259434,,
ENSG00000109917,ENSOANG00000009914,ortholog_one2one
ENSG00000243122,,
ENSG00000258385,,
ENSG00000221695,,
ENSG00000266885,,
ENSG00000259225,,
ENSG00000265705,,
ENSG00000011376,ENSOANG00000031122,ortholog_one2many
ENSG00000011376,ENSOANG00000006800,ortholog_one2many
ENSG00000135414,ENSOANG00000003229,ortholog_one2one
ENSG00000266529,,
ENSG00000243655,,
ENSG00000178935,,
ENSG00000124089,ENSOANG00000009244,ortholog_one2one
ENSG00000121749,ENSOANG00000014716,ortholog_one2one
ENSG00000264168,,
ENSG00000223500,,
ENSG00000136144,ENSOANG00000015545,ortholog_one2one
ENSG00000072682,ENSOANG00000005598,ortholog_one2one
ENSG00000272941,,
ENSG00000184436,,
ENSG00000258901,,
ENSG00000078401,ENSOANG00000007197,ortholog_one2one
ENSG00000263914,,
ENSG00000233168,,
ENSG00000236914,,
ENSG00000173406,ENSOANG00000004861,ortholog_one2one
ENSG00000231794,,
ENSG00000228849,,
ENSG00000258636,,
ENSG00000240103,,
ENSG00000072415,ENSOANG00000005411,ortholog_one2one
ENSG00000227073,,
ENSG00000251858,ENSOANG00000026845,ortholog_many2many
ENSG00000251858,ENSOANG00000027297,ortholog_many2many
ENSG00000234351,,
ENSG00000258536,,
ENSG00000271414,,
ENSG00000239799,,
ENSG00000241225,,
ENSG00000187456,ENSOANG00000021143,ortholog_one2one
ENSG00000232469,,
ENSG00000266500,,
ENSG00000125850,ENSOANG00000001250,ortholog_one2one
ENSG00000231834,,
ENSG00000226694,,
ENSG00000223718,,
ENSG00000263483,,
ENSG00000266635,,
ENSG00000124098,ENSOANG00000011912,ortholog_one2one
ENSG00000252998,ENSOANG00000018333,ortholog_many2many
ENSG00000262448,,
ENSG00000227912,,
ENSG00000212303,,
ENSG00000264316,,
ENSG00000273219,,
ENSG00000231326,,
ENSG00000175779,,
ENSG00000268750,,
ENSG00000222219,,
ENSG00000174125,,
ENSG00000264930,,
ENSG00000005884,ENSOANG00000000624,ortholog_one2one
ENSG00000224746,,
ENSG00000261878,,
ENSG00000264262,,
ENSG00000085185,ENSOANG00000012035,ortholog_one2one
ENSG00000178222,ENSOANG00000022347,ortholog_one2one
ENSG00000199700,,
ENSG00000212156,ENSOANG00000026937,ortholog_one2many
ENSG00000265114,,
ENSG00000262853,,
ENSG00000234556,,
ENSG00000264431,,
ENSG00000234170,,
ENSG00000205323,ENSOANG00000002882,ortholog_one2one
ENSG00000175746,,
ENSG00000264970,,
ENSG00000198722,ENSOANG00000003455,ortholog_one2many
ENSG00000198722,ENSOANG00000011489,ortholog_one2many
ENSG00000198722,ENSOANG00000014527,ortholog_one2many
ENSG00000259380,,
ENSG00000258074,,
ENSG00000165801,ENSOANG00000014125,ortholog_one2many
ENSG00000165801,ENSOANG00000012822,ortholog_one2many
ENSG00000238669,,
ENSG00000259192,,
ENSG00000153107,ENSOANG00000014103,ortholog_one2many
ENSG00000153107,ENSOANG00000031413,ortholog_one2many
ENSG00000153107,ENSOANG00000014104,ortholog_one2many
ENSG00000153107,ENSOANG00000030040,ortholog_one2many
ENSG00000153107,ENSOANG00000008202,ortholog_one2many
ENSG00000153107,ENSOANG00000022078,ortholog_one2many
ENSG00000258016,,
ENSG00000115423,ENSOANG00000004764,ortholog_one2many
ENSG00000115423,ENSOANG00000004687,ortholog_one2many
ENSG00000120539,ENSOANG00000006036,ortholog_one2one
ENSG00000257790,,
ENSG00000263433,,
ENSG00000259326,,
ENSG00000257808,,
ENSG00000259598,,
ENSG00000269343,,
ENSG00000257605,,
ENSG00000264734,,
ENSG00000179826,ENSOANG00000005851,ortholog_many2many
ENSG00000179826,ENSOANG00000012213,ortholog_many2many
ENSG00000179826,ENSOANG00000015174,ortholog_many2many
ENSG00000264172,,
ENSG00000266736,,
ENSG00000269103,,
ENSG00000125871,ENSOANG00000001249,ortholog_one2many
ENSG00000125871,ENSOANG00000032121,ortholog_one2many
ENSG00000152213,ENSOANG00000015544,ortholog_one2one
ENSG00000255470,,
ENSG00000109775,ENSOANG00000004307,ortholog_one2one
ENSG00000137801,ENSOANG00000002792,ortholog_one2one
ENSG00000179817,ENSOANG00000005851,ortholog_many2many
ENSG00000179817,ENSOANG00000012213,ortholog_many2many
ENSG00000179817,ENSOANG00000015174,ortholog_many2many
ENSG00000107263,ENSOANG00000014783,ortholog_one2one
ENSG00000174130,,
ENSG00000261886,,
ENSG00000108262,ENSOANG00000031696,ortholog_one2many
ENSG00000108262,ENSOANG00000028655,ortholog_one2many
ENSG00000269089,,
ENSG00000210709,ENSOANG00000023956,ortholog_many2many
ENSG00000264999,,
ENSG00000189332,,
ENSG00000263142,,
ENSG00000176049,ENSOANG00000012565,ortholog_one2one
ENSG00000259149,,
ENSG00000222084,,
ENSG00000104371,ENSOANG00000020446,ortholog_one2many
ENSG00000104371,ENSOANG00000019742,ortholog_one2many
ENSG00000258394,,
ENSG00000123179,,
ENSG00000204316,ENSOANG00000001861,ortholog_one2one
ENSG00000258850,,
ENSG00000258505,,
ENSG00000258622,,
ENSG00000204514,ENSOANG00000002155,ortholog_many2many
ENSG00000112137,ENSOANG00000019881,ortholog_one2one
ENSG00000157353,ENSOANG00000001159,ortholog_one2one
ENSG00000148965,ENSOANG00000000811,ortholog_many2many
ENSG00000148965,ENSOANG00000000595,ortholog_many2many
ENSG00000148965,ENSOANG00000001353,ortholog_many2many
ENSG00000258934,,
ENSG00000262879,,
ENSG00000232838,,
ENSG00000183678,,
ENSG00000165417,ENSOANG00000000808,ortholog_one2one
ENSG00000067704,ENSOANG00000001426,ortholog_one2one
ENSG00000099957,ENSOANG00000007559,ortholog_one2one
ENSG00000101557,ENSOANG00000007418,ortholog_one2one
ENSG00000197712,ENSOANG00000010319,ortholog_one2one
ENSG00000263650,,
ENSG00000221016,,
ENSG00000172869,ENSOANG00000011538,ortholog_one2one
ENSG00000197746,ENSOANG00000011746,ortholog_one2many
ENSG00000184033,,
ENSG00000239291,,
ENSG00000242142,,
ENSG00000235176,,
ENSG00000252504,,
ENSG00000262265,,
ENSG00000238565,,
ENSG00000149474,ENSOANG00000001251,ortholog_one2one
ENSG00000134339,ENSOANG00000000811,ortholog_many2many
ENSG00000134339,ENSOANG00000000595,ortholog_many2many
ENSG00000134339,ENSOANG00000001353,ortholog_many2many
ENSG00000261872,,
ENSG00000242866,ENSOANG00000030307,ortholog_one2many
ENSG00000242866,ENSOANG00000028683,ortholog_one2many
ENSG00000252088,ENSOANG00000028221,ortholog_one2many
ENSG00000238419,,
ENSG00000105976,ENSOANG00000015031,ortholog_one2one
ENSG00000138771,ENSOANG00000030918,ortholog_one2one
ENSG00000254636,,
ENSG00000041880,ENSOANG00000029689,ortholog_one2one
ENSG00000126890,,
ENSG00000160844,,
ENSG00000263293,,
ENSG00000158014,ENSOANG00000014899,ortholog_one2one
ENSG00000272599,,
ENSG00000149503,ENSOANG00000032225,ortholog_one2one
ENSG00000213413,,
ENSG00000261956,,
ENSG00000162290,ENSOANG00000030354,ortholog_one2one
ENSG00000138107,ENSOANG00000008105,ortholog_one2one
ENSG00000262027,,
ENSG00000102753,ENSOANG00000015542,ortholog_one2one
ENSG00000262072,,
ENSG00000142494,ENSOANG00000012714,ortholog_one2one
ENSG00000162600,,
ENSG00000227472,,
ENSG00000214300,ENSOANG00000020667,ortholog_many2many
ENSG00000214300,ENSOANG00000022393,ortholog_many2many
ENSG00000128284,ENSOANG00000014756,ortholog_one2many
ENSG00000125740,,
ENSG00000150667,ENSOANG00000031849,ortholog_one2one
ENSG00000183214,,
ENSG00000124749,ENSOANG00000010078,ortholog_one2one
ENSG00000114757,ENSOANG00000007742,ortholog_one2one
ENSG00000168484,,
ENSG00000166033,ENSOANG00000009013,ortholog_one2many
ENSG00000166033,ENSOANG00000030900,ortholog_one2many
ENSG00000158022,ENSOANG00000014898,ortholog_one2one
ENSG00000087086,ENSOANG00000007534,ortholog_one2one
ENSG00000205937,ENSOANG00000007020,ortholog_one2one
ENSG00000232161,,
ENSG00000230271,,
ENSG00000081189,ENSOANG00000011076,ortholog_one2one
ENSG00000257379,,
ENSG00000166173,,
ENSG00000008838,ENSOANG00000028259,ortholog_one2many
ENSG00000008838,ENSOANG00000014740,ortholog_one2many
ENSG00000076662,ENSOANG00000013892,ortholog_many2many
ENSG00000076662,ENSOANG00000031406,ortholog_many2many
ENSG00000076662,ENSOANG00000015748,ortholog_many2many
ENSG00000039537,ENSOANG00000000371,ortholog_one2one
ENSG00000188573,ENSOANG00000014658,ortholog_one2many
ENSG00000160563,ENSOANG00000014784,ortholog_one2one
ENSG00000140022,ENSOANG00000007342,ortholog_one2one
ENSG00000166073,ENSOANG00000005878,ortholog_one2one
ENSG00000160219,ENSOANG00000013072,ortholog_one2one
ENSG00000198075,,
ENSG00000236560,,
ENSG00000120137,ENSOANG00000007809,ortholog_one2one
ENSG00000078668,ENSOANG00000000709,ortholog_one2one
ENSG00000122543,ENSOANG00000000763,ortholog_one2many
ENSG00000156469,ENSOANG00000001415,ortholog_one2one
ENSG00000198369,ENSOANG00000012440,ortholog_one2one
ENSG00000262212,,
ENSG00000184292,,
ENSG00000270175,,
ENSG00000175087,ENSOANG00000014896,ortholog_one2one
ENSG00000257550,,
ENSG00000258069,,
ENSG00000087586,ENSOANG00000011911,ortholog_one2one
ENSG00000206449,,
ENSG00000228197,,
ENSG00000268482,,
ENSG00000163273,ENSOANG00000012322,ortholog_one2one
ENSG00000230742,,
ENSG00000237733,,
ENSG00000198466,,
ENSG00000249103,,
ENSG00000233989,,
ENSG00000100554,ENSOANG00000005410,ortholog_one2one
ENSG00000173432,ENSOANG00000000811,ortholog_many2many
ENSG00000173432,ENSOANG00000000595,ortholog_many2many
ENSG00000173432,ENSOANG00000001353,ortholog_many2many
ENSG00000197245,,
ENSG00000269494,,
ENSG00000264261,,
ENSG00000229889,,
ENSG00000236014,,
ENSG00000228927,,
ENSG00000162601,ENSOANG00000012874,ortholog_many2many
ENSG00000131375,ENSOANG00000029226,ortholog_one2many
ENSG00000131375,ENSOANG00000031611,ortholog_one2many
ENSG00000131375,ENSOANG00000006757,ortholog_one2many
ENSG00000198853,ENSOANG00000003452,ortholog_one2one
ENSG00000125744,ENSOANG00000002939,ortholog_many2many
ENSG00000269476,,
ENSG00000134779,ENSOANG00000004563,ortholog_one2one
ENSG00000142684,ENSOANG00000012304,ortholog_one2one
ENSG00000124713,ENSOANG00000008458,ortholog_one2many
ENSG00000124713,ENSOANG00000030178,ortholog_one2many
ENSG00000079134,ENSOANG00000028317,ortholog_one2one
ENSG00000013293,ENSOANG00000008030,ortholog_one2one
ENSG00000196358,ENSOANG00000031917,ortholog_one2one
ENSG00000147044,ENSOANG00000011267,ortholog_one2many
ENSG00000147044,ENSOANG00000031681,ortholog_one2many
ENSG00000123178,ENSOANG00000015540,ortholog_one2one
ENSG00000110721,ENSOANG00000030763,ortholog_one2one
ENSG00000173480,,
ENSG00000258179,,
ENSG00000240721,,
ENSG00000225130,,
ENSG00000072506,ENSOANG00000009214,ortholog_one2one
ENSG00000144935,ENSOANG00000003645,ortholog_one2one
ENSG00000252747,,
ENSG00000257752,,
ENSG00000183684,,
ENSG00000186143,ENSOANG00000028267,ortholog_one2one
ENSG00000185189,ENSOANG00000012722,ortholog_one2one
ENSG00000205129,ENSOANG00000003387,ortholog_one2one
ENSG00000199245,,
ENSG00000174912,,
ENSG00000236579,,
ENSG00000252850,ENSOANG00000019111,ortholog_one2many
ENSG00000168515,,
ENSG00000259047,,
ENSG00000246363,,
ENSG00000240875,,
ENSG00000267426,,
ENSG00000234242,,
ENSG00000258406,,
ENSG00000226285,,
ENSG00000235340,,
ENSG00000065320,ENSOANG00000005215,ortholog_one2one
ENSG00000200786,ENSOANG00000028137,ortholog_many2many
ENSG00000186212,,
ENSG00000213470,,
ENSG00000259051,,
ENSG00000206818,,
ENSG00000166396,,
ENSG00000238471,,
ENSG00000230853,,
ENSG00000257629,,
ENSG00000258828,,
ENSG00000260492,,
ENSG00000215187,ENSOANG00000022613,ortholog_one2one
ENSG00000244392,,
ENSG00000230457,,
ENSG00000006283,ENSOANG00000012911,ortholog_one2one
ENSG00000124939,,
ENSG00000234223,,
ENSG00000257156,,
ENSG00000105185,ENSOANG00000012723,ortholog_one2one
ENSG00000260030,,
ENSG00000257726,,
ENSG00000258387,,
ENSG00000238302,ENSOANG00000028048,ortholog_many2many
ENSG00000223213,ENSOANG00000017993,ortholog_many2many
ENSG00000223213,ENSOANG00000017967,ortholog_many2many
ENSG00000229653,,
ENSG00000163792,ENSOANG00000003936,ortholog_one2one
ENSG00000257820,,
ENSG00000258894,,
ENSG00000241879,,
ENSG00000118873,ENSOANG00000001428,ortholog_one2many
ENSG00000118873,ENSOANG00000030180,ortholog_one2many
ENSG00000253053,,
ENSG00000100336,ENSOANG00000014756,ortholog_one2many
ENSG00000249641,,
ENSG00000239706,,
ENSG00000137821,ENSOANG00000014128,ortholog_one2many
ENSG00000137821,ENSOANG00000031161,ortholog_one2many
ENSG00000137821,ENSOANG00000029119,ortholog_one2many
ENSG00000181495,,
ENSG00000105397,ENSOANG00000022665,ortholog_one2many
ENSG00000105397,ENSOANG00000028784,ortholog_one2many
ENSG00000105397,ENSOANG00000013394,ortholog_one2many
ENSG00000271327,,
ENSG00000237500,,
ENSG00000271090,,
ENSG00000124935,,
ENSG00000235281,,
ENSG00000184347,ENSOANG00000007810,ortholog_one2one
ENSG00000257390,ENSOANG00000012191,ortholog_one2many
ENSG00000231743,,
ENSG00000240347,,
ENSG00000234182,,
ENSG00000268728,,
ENSG00000204977,ENSOANG00000015539,ortholog_one2one
ENSG00000232667,,
ENSG00000228630,,
ENSG00000273001,,
ENSG00000253347,,
ENSG00000223550,,
ENSG00000177606,,
ENSG00000102271,,
ENSG00000258969,,
ENSG00000170310,ENSOANG00000012945,ortholog_one2one
ENSG00000237399,,
ENSG00000259019,,
ENSG00000104812,ENSOANG00000004219,ortholog_one2one
ENSG00000228782,,
ENSG00000259137,,
ENSG00000259148,,
ENSG00000141503,ENSOANG00000011646,ortholog_many2many
ENSG00000236968,,
ENSG00000259126,,
ENSG00000226762,,
ENSG00000227338,,
ENSG00000123066,ENSOANG00000007288,ortholog_one2one
ENSG00000138758,ENSOANG00000013643,ortholog_one2one
ENSG00000233321,,
ENSG00000143442,ENSOANG00000030192,ortholog_one2one
ENSG00000196724,,
ENSG00000108799,ENSOANG00000021372,ortholog_one2one
ENSG00000123353,,
ENSG00000167970,,
ENSG00000142675,ENSOANG00000030576,ortholog_one2one
ENSG00000107140,ENSOANG00000007476,ortholog_one2one
ENSG00000163710,ENSOANG00000020735,ortholog_many2many
ENSG00000264837,,
ENSG00000168491,ENSOANG00000007705,ortholog_one2one
ENSG00000121060,,
ENSG00000144283,ENSOANG00000006136,ortholog_one2one
ENSG00000204311,ENSOANG00000031385,ortholog_one2one
ENSG00000184293,ENSOANG00000020380,ortholog_one2many
ENSG00000184293,ENSOANG00000029591,ortholog_one2many
ENSG00000184293,ENSOANG00000030897,ortholog_one2many
ENSG00000184293,ENSOANG00000022706,ortholog_one2many
ENSG00000168754,ENSOANG00000007329,ortholog_one2one
ENSG00000265646,,
ENSG00000005700,ENSOANG00000030002,ortholog_one2many
ENSG00000005700,ENSOANG00000001284,ortholog_one2many
ENSG00000237046,,
ENSG00000230649,,
ENSG00000198553,ENSOANG00000015538,ortholog_one2one
ENSG00000258487,,
ENSG00000197632,ENSOANG00000010176,ortholog_one2one
ENSG00000232053,,
ENSG00000258747,,
ENSG00000110848,ENSOANG00000021654,ortholog_one2one
ENSG00000135968,ENSOANG00000005702,ortholog_one2one
ENSG00000188878,ENSOANG00000001862,ortholog_one2one
ENSG00000238501,,
ENSG00000110484,,
ENSG00000258998,,
ENSG00000123268,ENSOANG00000012838,ortholog_one2one
ENSG00000110066,ENSOANG00000029326,ortholog_one2one
ENSG00000259000,,
ENSG00000096395,ENSOANG00000021641,ortholog_one2one
ENSG00000206734,,
ENSG00000138074,ENSOANG00000003935,ortholog_one2one
ENSG00000258633,,
ENSG00000263766,,
ENSG00000172456,,
ENSG00000075426,ENSOANG00000005680,ortholog_one2one
ENSG00000264558,,
ENSG00000264243,,
ENSG00000105186,ENSOANG00000012724,ortholog_one2one
ENSG00000266821,,
ENSG00000197745,,
ENSG00000204842,ENSOANG00000004796,ortholog_one2one
ENSG00000166394,ENSOANG00000012063,ortholog_one2one
ENSG00000107290,ENSOANG00000031526,ortholog_one2one
ENSG00000115419,ENSOANG00000002539,ortholog_one2one
ENSG00000264920,,
ENSG00000235025,,
ENSG00000167972,ENSOANG00000003524,ortholog_one2many
ENSG00000167972,ENSOANG00000015503,ortholog_one2many
ENSG00000135392,ENSOANG00000012191,ortholog_one2many
ENSG00000113407,ENSOANG00000014432,ortholog_one2one
ENSG00000234494,,
ENSG00000128335,ENSOANG00000014756,ortholog_one2many
ENSG00000265246,,
ENSG00000099960,,
ENSG00000176124,,
ENSG00000180929,,
ENSG00000239223,,
ENSG00000122674,ENSOANG00000000762,ortholog_one2many
ENSG00000204149,ENSOANG00000013415,ortholog_one2many
ENSG00000128829,ENSOANG00000008313,ortholog_one2one
ENSG00000121895,ENSOANG00000010321,ortholog_one2one
ENSG00000201509,,
ENSG00000213664,,
ENSG00000162174,ENSOANG00000014197,ortholog_one2one
ENSG00000206705,,
ENSG00000259747,,
