Ensembl Gene ID,Gorilla Ensembl Gene ID,Homology Type
ENSG00000006611,ENSGGOG00000016001,ortholog_one2one
ENSG00000127831,ENSGGOG00000014322,ortholog_one2one
ENSG00000225326,,
ENSG00000187516,ENSGGOG00000009003,ortholog_one2one
ENSG00000179846,ENSGGOG00000008682,ortholog_one2one
ENSG00000164305,ENSGGOG00000025155,ortholog_one2one
ENSG00000264961,,
ENSG00000223406,,
ENSG00000260369,,
ENSG00000267140,,
ENSG00000229343,,
ENSG00000214866,ENSGGOG00000034923,ortholog_one2one
ENSG00000113810,ENSGGOG00000013735,ortholog_one2one
ENSG00000164626,ENSGGOG00000006082,ortholog_one2one
ENSG00000232695,,
ENSG00000235511,,
ENSG00000136522,ENSGGOG00000027171,ortholog_one2one
ENSG00000169245,ENSGGOG00000010573,ortholog_one2one
ENSG00000148824,ENSGGOG00000004729,ortholog_one2many
ENSG00000232914,,
ENSG00000241973,ENSGGOG00000015922,ortholog_one2many
ENSG00000241973,ENSGGOG00000034851,ortholog_one2many
ENSG00000007255,ENSGGOG00000008686,ortholog_one2one
ENSG00000162390,ENSGGOG00000009929,ortholog_one2one
ENSG00000263419,,
ENSG00000223655,,
ENSG00000227380,,
ENSG00000147041,ENSGGOG00000002396,ortholog_one2one
ENSG00000153391,ENSGGOG00000026291,ortholog_one2one
ENSG00000262000,,
ENSG00000230854,,
ENSG00000050555,ENSGGOG00000017164,ortholog_one2one
ENSG00000254106,,
ENSG00000149488,ENSGGOG00000007013,ortholog_one2one
ENSG00000157335,ENSGGOG00000024801,ortholog_one2many
ENSG00000271340,,
ENSG00000169248,ENSGGOG00000026692,ortholog_one2one
ENSG00000213128,,
ENSG00000253465,,
ENSG00000252625,ENSGGOG00000035359,ortholog_many2many
ENSG00000253895,,
ENSG00000227635,,
ENSG00000134824,ENSGGOG00000012374,ortholog_one2one
ENSG00000237546,,
ENSG00000235356,,
ENSG00000204178,ENSGGOG00000007844,ortholog_one2one
ENSG00000172283,,
ENSG00000110801,ENSGGOG00000006861,ortholog_one2many
ENSG00000243714,,
ENSG00000228065,,
ENSG00000257474,,
ENSG00000167525,ENSGGOG00000016719,ortholog_one2one
ENSG00000135587,ENSGGOG00000003394,ortholog_one2one
ENSG00000257956,,
ENSG00000258048,,
ENSG00000187871,ENSGGOG00000022175,ortholog_one2one
ENSG00000160551,ENSGGOG00000007094,ortholog_one2one
ENSG00000258044,,
ENSG00000253012,,
ENSG00000186952,ENSGGOG00000005241,ortholog_one2one
ENSG00000273360,,
ENSG00000125629,ENSGGOG00000015868,ortholog_one2one
ENSG00000252203,ENSGGOG00000035837,ortholog_one2one
ENSG00000239000,ENSGGOG00000029084,ortholog_one2one
ENSG00000225299,,
ENSG00000189114,ENSGGOG00000028003,ortholog_one2one
ENSG00000186090,ENSGGOG00000007484,ortholog_one2one
ENSG00000226448,,
ENSG00000136159,ENSGGOG00000008232,ortholog_one2one
ENSG00000165678,ENSGGOG00000011008,ortholog_one2one
ENSG00000258728,ENSGGOG00000002931,ortholog_one2many
ENSG00000075624,ENSGGOG00000001133,ortholog_one2one
ENSG00000180921,ENSGGOG00000007910,ortholog_one2one
ENSG00000167791,ENSGGOG00000010165,ortholog_one2one
ENSG00000235323,,
ENSG00000264422,,
ENSG00000155729,ENSGGOG00000014079,ortholog_one2one
ENSG00000267545,,
ENSG00000234544,,
ENSG00000231258,,
ENSG00000203434,,
ENSG00000266958,,
ENSG00000223381,,
ENSG00000188013,,
ENSG00000151332,ENSGGOG00000006321,ortholog_one2one
ENSG00000224498,,
ENSG00000264728,,
ENSG00000253808,,
ENSG00000222436,ENSGGOG00000029195,ortholog_one2one
ENSG00000232889,,
ENSG00000238667,,
ENSG00000229092,,
ENSG00000252574,ENSGGOG00000035017,ortholog_one2one
ENSG00000238477,,
ENSG00000226096,,
ENSG00000271726,,
ENSG00000200217,ENSGGOG00000033146,ortholog_one2one
ENSG00000146151,ENSGGOG00000009484,ortholog_one2one
ENSG00000235546,,
ENSG00000253862,,
ENSG00000232728,,
ENSG00000141429,ENSGGOG00000006840,ortholog_one2one
ENSG00000164306,ENSGGOG00000011879,ortholog_one2one
ENSG00000156966,ENSGGOG00000010416,ortholog_one2one
ENSG00000237242,,
ENSG00000130201,ENSGGOG00000010717,ortholog_one2one
ENSG00000253386,,
ENSG00000227685,,
ENSG00000270333,,
ENSG00000136146,ENSGGOG00000014132,ortholog_one2one
ENSG00000253241,,
ENSG00000125844,ENSGGOG00000009013,ortholog_one2one
ENSG00000270294,,
ENSG00000266364,,
ENSG00000224907,,
ENSG00000254167,,
ENSG00000233538,,
ENSG00000227867,,
ENSG00000272160,ENSGGOG00000033220,ortholog_one2one
ENSG00000236504,,
ENSG00000253941,,
ENSG00000263706,,
ENSG00000231716,,
ENSG00000226734,,
ENSG00000228417,,
ENSG00000254398,,
ENSG00000234744,,
ENSG00000238340,,
ENSG00000214067,,
ENSG00000239940,,
ENSG00000241075,,
ENSG00000261480,,
ENSG00000157978,ENSGGOG00000007769,ortholog_one2one
ENSG00000227626,,
ENSG00000273143,,
ENSG00000185666,ENSGGOG00000009751,ortholog_many2many
ENSG00000233156,,
ENSG00000002834,ENSGGOG00000003369,ortholog_one2one
ENSG00000248334,,
ENSG00000084207,ENSGGOG00000013849,ortholog_one2one
ENSG00000234888,,
ENSG00000082482,ENSGGOG00000022229,ortholog_one2one
ENSG00000165650,ENSGGOG00000002530,ortholog_one2one
ENSG00000221359,ENSGGOG00000033297,ortholog_one2one
ENSG00000237642,,
ENSG00000174721,,
ENSG00000171130,ENSGGOG00000006898,ortholog_one2one
ENSG00000138750,ENSGGOG00000008376,ortholog_one2one
ENSG00000264544,,
ENSG00000101955,ENSGGOG00000007123,ortholog_one2one
ENSG00000233518,,
ENSG00000215507,,
ENSG00000018699,ENSGGOG00000012734,ortholog_one2one
ENSG00000213606,,
ENSG00000101361,ENSGGOG00000002886,ortholog_one2one
ENSG00000239125,ENSGGOG00000032816,ortholog_one2one
ENSG00000115053,ENSGGOG00000004300,ortholog_one2one
ENSG00000162391,ENSGGOG00000009946,ortholog_one2one
ENSG00000263919,,
ENSG00000225922,,
ENSG00000223302,ENSGGOG00000034621,ortholog_one2one
ENSG00000260844,,
ENSG00000121594,ENSGGOG00000027712,ortholog_one2one
ENSG00000262243,,
ENSG00000252036,ENSGGOG00000035129,ortholog_one2one
ENSG00000212520,ENSGGOG00000033010,ortholog_one2one
ENSG00000008710,ENSGGOG00000007016,ortholog_one2one
ENSG00000160211,ENSGGOG00000004890,ortholog_one2one
ENSG00000199364,ENSGGOG00000034500,ortholog_one2one
ENSG00000232431,,
ENSG00000239942,,
ENSG00000232470,,
ENSG00000237141,,
ENSG00000257989,,
ENSG00000272892,,
ENSG00000273400,,
ENSG00000256951,,
ENSG00000203497,,
ENSG00000219932,,
ENSG00000264874,,
ENSG00000205269,ENSGGOG00000006449,ortholog_one2one
ENSG00000265827,,
ENSG00000270589,,
ENSG00000237462,,
ENSG00000166337,ENSGGOG00000000394,ortholog_one2one
ENSG00000261377,,
ENSG00000226318,,
ENSG00000173093,ENSGGOG00000004863,ortholog_one2one
ENSG00000226521,,
ENSG00000199980,ENSGGOG00000029420,ortholog_one2one
ENSG00000221159,,
ENSG00000266467,,
ENSG00000226677,,
ENSG00000179837,,
ENSG00000176887,ENSGGOG00000025579,ortholog_one2one
ENSG00000236375,,
ENSG00000241052,,
ENSG00000259090,,
ENSG00000265009,,
ENSG00000197372,ENSGGOG00000016816,ortholog_one2one
ENSG00000256243,,
ENSG00000112742,ENSGGOG00000008675,ortholog_one2one
ENSG00000265804,,
ENSG00000272268,ENSGGOG00000009154,ortholog_one2one
ENSG00000240392,,
ENSG00000201942,ENSGGOG00000031441,ortholog_one2one
ENSG00000150760,ENSGGOG00000015094,ortholog_one2one
ENSG00000257867,,
ENSG00000257557,,
ENSG00000124490,ENSGGOG00000024118,ortholog_one2one
ENSG00000271496,,
ENSG00000100811,ENSGGOG00000026332,ortholog_one2one
ENSG00000239473,,
ENSG00000145041,ENSGGOG00000001039,ortholog_one2one
ENSG00000137070,ENSGGOG00000002931,ortholog_one2many
ENSG00000206889,ENSGGOG00000034554,ortholog_one2one
ENSG00000141428,ENSGGOG00000026334,ortholog_one2one
ENSG00000238842,ENSGGOG00000031545,ortholog_one2one
ENSG00000239268,,
ENSG00000066032,ENSGGOG00000022918,ortholog_one2many
ENSG00000066032,ENSGGOG00000010490,ortholog_one2many
ENSG00000231041,,
ENSG00000170370,ENSGGOG00000016667,ortholog_one2one
ENSG00000230291,,
ENSG00000240393,,
ENSG00000134326,ENSGGOG00000004066,ortholog_one2one
ENSG00000222880,,
ENSG00000126878,ENSGGOG00000017168,ortholog_one2one
ENSG00000253545,,
ENSG00000203772,,
ENSG00000257786,,
ENSG00000104879,ENSGGOG00000008806,ortholog_one2one
ENSG00000268533,,
ENSG00000235589,,
ENSG00000066923,ENSGGOG00000016923,ortholog_one2one
ENSG00000236949,,
ENSG00000261459,,
ENSG00000253714,,
ENSG00000257429,,
ENSG00000184224,ENSGGOG00000011940,ortholog_one2one
ENSG00000157741,ENSGGOG00000004517,ortholog_one2one
ENSG00000257741,,
ENSG00000260869,,
ENSG00000253689,,
ENSG00000199846,ENSGGOG00000029451,ortholog_one2one
ENSG00000254395,,
ENSG00000273329,,
ENSG00000186272,,
ENSG00000253131,,
ENSG00000196172,ENSGGOG00000011672,ortholog_one2one
ENSG00000253759,,
ENSG00000169951,ENSGGOG00000000422,ortholog_one2one
ENSG00000212238,ENSGGOG00000029053,ortholog_one2one
ENSG00000253742,,
ENSG00000187870,,
ENSG00000207990,ENSGGOG00000031491,ortholog_one2one
ENSG00000199158,ENSGGOG00000033498,ortholog_one2one
ENSG00000207691,ENSGGOG00000030077,ortholog_one2one
ENSG00000123612,ENSGGOG00000023330,ortholog_one2one
ENSG00000139187,ENSGGOG00000008059,ortholog_one2one
ENSG00000242078,,
ENSG00000244036,,
ENSG00000100234,ENSGGOG00000013242,ortholog_one2one
ENSG00000151725,ENSGGOG00000011892,ortholog_one2one
ENSG00000199516,ENSGGOG00000029513,ortholog_one2one
ENSG00000207184,,
ENSG00000234668,,
ENSG00000167851,ENSGGOG00000003016,ortholog_one2one
ENSG00000263557,,
ENSG00000218454,,
ENSG00000186230,ENSGGOG00000028561,ortholog_one2one
ENSG00000201109,ENSGGOG00000028986,ortholog_one2one
ENSG00000228652,,
ENSG00000229196,,
ENSG00000234118,,
ENSG00000136156,ENSGGOG00000006744,ortholog_one2one
ENSG00000130649,ENSGGOG00000002962,ortholog_one2one
ENSG00000259753,ENSGGOG00000007757,ortholog_one2many
ENSG00000135269,ENSGGOG00000016067,ortholog_one2one
ENSG00000213671,,
ENSG00000267505,,
ENSG00000205246,ENSGGOG00000015038,ortholog_many2many
ENSG00000205246,ENSGGOG00000023904,ortholog_many2many
ENSG00000231319,,
ENSG00000267405,,
ENSG00000224971,,
ENSG00000240571,,
ENSG00000010379,ENSGGOG00000004892,ortholog_one2one
ENSG00000221214,ENSGGOG00000029978,ortholog_one2one
ENSG00000237799,,
ENSG00000213247,,
ENSG00000264540,,
ENSG00000268163,,
ENSG00000134321,ENSGGOG00000010720,ortholog_one2one
ENSG00000233636,,
ENSG00000237618,,
ENSG00000054793,ENSGGOG00000016586,ortholog_one2one
ENSG00000224911,,
ENSG00000205334,ENSGGOG00000022092,ortholog_one2many
ENSG00000205334,ENSGGOG00000024463,ortholog_one2many
ENSG00000227851,,
ENSG00000226278,,
ENSG00000230809,,
ENSG00000226347,,
ENSG00000267334,,
ENSG00000270992,,
ENSG00000267788,,
ENSG00000229809,ENSGGOG00000022609,ortholog_one2one
ENSG00000206729,ENSGGOG00000033066,ortholog_one2one
ENSG00000269746,,
ENSG00000200888,ENSGGOG00000030145,ortholog_one2one
ENSG00000178201,ENSGGOG00000023469,ortholog_one2one
ENSG00000235738,,
ENSG00000269866,ENSGGOG00000024885,ortholog_one2many
ENSG00000225270,,
ENSG00000224505,,
ENSG00000107560,ENSGGOG00000007213,ortholog_one2one
ENSG00000234100,,
ENSG00000229762,,
ENSG00000267288,,
ENSG00000243316,,
ENSG00000225018,,
ENSG00000243147,,
ENSG00000227499,,
ENSG00000243441,,
ENSG00000265676,,
ENSG00000178084,,
ENSG00000267121,,
ENSG00000206603,ENSGGOG00000033887,ortholog_one2one
ENSG00000213967,,
ENSG00000207168,ENSGGOG00000031530,ortholog_one2one
ENSG00000238673,ENSGGOG00000029284,ortholog_one2one
ENSG00000141425,ENSGGOG00000007369,ortholog_one2one
ENSG00000061492,ENSGGOG00000004289,ortholog_one2one
ENSG00000230191,,
ENSG00000197128,ENSGGOG00000005298,ortholog_one2one
ENSG00000127419,ENSGGOG00000010287,ortholog_one2one
ENSG00000233028,,
ENSG00000136636,ENSGGOG00000001811,ortholog_one2one
ENSG00000224487,,
ENSG00000227491,,
ENSG00000265887,,
ENSG00000166340,ENSGGOG00000000398,ortholog_one2one
ENSG00000222371,ENSGGOG00000030751,ortholog_one2one
ENSG00000223559,,
ENSG00000265530,,
ENSG00000157087,ENSGGOG00000010167,ortholog_one2one
ENSG00000233175,,
ENSG00000258860,,
ENSG00000233481,,
ENSG00000233590,,
ENSG00000224155,,
ENSG00000240023,,
ENSG00000259022,,
ENSG00000178852,ENSGGOG00000022715,ortholog_one2one
ENSG00000233483,,
ENSG00000234102,,
ENSG00000203462,,
ENSG00000232083,,
ENSG00000232397,,
ENSG00000259017,,
ENSG00000202296,ENSGGOG00000034512,ortholog_one2many
ENSG00000226549,,
ENSG00000105538,ENSGGOG00000001240,ortholog_one2one
ENSG00000259105,,
ENSG00000231299,,
ENSG00000223496,ENSGGOG00000023304,ortholog_one2many
ENSG00000223496,ENSGGOG00000015393,ortholog_one2many
ENSG00000258783,,
ENSG00000197057,ENSGGOG00000009433,ortholog_one2one
ENSG00000264215,,
ENSG00000253059,ENSGGOG00000035205,ortholog_one2one
ENSG00000164080,ENSGGOG00000010032,ortholog_one2one
ENSG00000257957,,
ENSG00000264662,,
ENSG00000197162,ENSGGOG00000011140,ortholog_one2one
ENSG00000267278,,
ENSG00000238336,ENSGGOG00000033247,ortholog_one2one
ENSG00000154263,ENSGGOG00000004154,ortholog_one2one
ENSG00000226981,,
ENSG00000239044,ENSGGOG00000033469,ortholog_one2one
ENSG00000225838,,
ENSG00000237258,,
ENSG00000259920,,
ENSG00000238718,ENSGGOG00000034401,ortholog_one2many
ENSG00000238718,ENSGGOG00000028780,ortholog_one2many
ENSG00000266264,,
ENSG00000124780,ENSGGOG00000007617,ortholog_one2one
ENSG00000226657,,
ENSG00000272701,,
ENSG00000258938,,
ENSG00000270823,,
ENSG00000234804,,
ENSG00000258300,,
ENSG00000266369,,
ENSG00000165322,ENSGGOG00000012753,ortholog_one2one
ENSG00000163535,ENSGGOG00000022113,ortholog_one2one
ENSG00000199043,ENSGGOG00000032937,ortholog_one2one
ENSG00000270953,,
ENSG00000257272,,
ENSG00000167792,ENSGGOG00000011943,ortholog_one2one
ENSG00000239021,ENSGGOG00000031424,ortholog_one2one
ENSG00000257307,,
ENSG00000226045,,
ENSG00000258342,,
ENSG00000271522,,
ENSG00000108960,ENSGGOG00000012014,ortholog_one2one
ENSG00000090861,ENSGGOG00000008737,ortholog_one2one
ENSG00000257614,,
ENSG00000229858,,
ENSG00000207763,,
ENSG00000258215,,
ENSG00000224395,,
ENSG00000120756,ENSGGOG00000002849,ortholog_one2one
ENSG00000208022,ENSGGOG00000030487,ortholog_one2one
ENSG00000258311,,
ENSG00000233098,,
ENSG00000258026,,
ENSG00000236196,,
ENSG00000265227,,
ENSG00000156313,ENSGGOG00000023793,ortholog_one2one
ENSG00000135678,ENSGGOG00000001238,ortholog_one2one
ENSG00000156853,ENSGGOG00000025171,ortholog_one2one
ENSG00000006062,,
ENSG00000184313,ENSGGOG00000010364,ortholog_one2many
ENSG00000109906,ENSGGOG00000000319,ortholog_one2one
ENSG00000257720,,
ENSG00000186038,,
ENSG00000132142,ENSGGOG00000017078,ortholog_one2one
ENSG00000059915,ENSGGOG00000006985,ortholog_one2one
ENSG00000257826,,
ENSG00000262833,,
ENSG00000228377,,
ENSG00000164898,ENSGGOG00000004524,ortholog_one2one
ENSG00000262313,,
ENSG00000136521,ENSGGOG00000005222,ortholog_one2one
ENSG00000258248,,
ENSG00000232272,,
ENSG00000262478,,
ENSG00000262662,,
ENSG00000224925,,
ENSG00000262571,,
ENSG00000226610,,
ENSG00000261924,,
ENSG00000262948,,
ENSG00000206455,,
ENSG00000139687,ENSGGOG00000016440,ortholog_one2one
ENSG00000240270,,
ENSG00000204169,ENSGGOG00000014573,ortholog_many2many
ENSG00000204169,ENSGGOG00000027443,ortholog_many2many
ENSG00000204169,ENSGGOG00000012762,ortholog_many2many
ENSG00000113387,ENSGGOG00000027033,ortholog_one2one
ENSG00000133424,,
ENSG00000105136,,
ENSG00000257585,,
ENSG00000165259,ENSGGOG00000005551,ortholog_one2one
ENSG00000145934,ENSGGOG00000007856,ortholog_one2one
ENSG00000171388,,
ENSG00000144843,ENSGGOG00000005155,ortholog_one2one
ENSG00000263218,,
ENSG00000182264,ENSGGOG00000001242,ortholog_one2one
ENSG00000262873,,
ENSG00000262098,,
ENSG00000135441,ENSGGOG00000003164,ortholog_one2one
ENSG00000226137,,
ENSG00000141424,ENSGGOG00000010347,ortholog_one2one
ENSG00000234806,,
ENSG00000199638,ENSGGOG00000032905,ortholog_one2one
ENSG00000226493,,
ENSG00000165669,ENSGGOG00000010566,ortholog_one2one
ENSG00000180900,ENSGGOG00000004635,ortholog_one2one
ENSG00000122121,ENSGGOG00000015184,ortholog_one2one
ENSG00000207438,ENSGGOG00000034431,ortholog_one2one
ENSG00000214881,,
ENSG00000213025,,
ENSG00000236490,,
ENSG00000213927,ENSGGOG00000002935,ortholog_one2many
ENSG00000213927,ENSGGOG00000024656,ortholog_one2many
ENSG00000163812,ENSGGOG00000013490,ortholog_one2one
ENSG00000206379,,
ENSG00000227583,,
ENSG00000168781,ENSGGOG00000004640,ortholog_one2one
ENSG00000156858,ENSGGOG00000000950,ortholog_one2one
ENSG00000260400,,
ENSG00000234092,,
ENSG00000112981,ENSGGOG00000007089,ortholog_one2one
ENSG00000259104,,
ENSG00000233950,,
ENSG00000095981,ENSGGOG00000007626,ortholog_one2one
ENSG00000212071,ENSGGOG00000030960,ortholog_one2one
ENSG00000166741,ENSGGOG00000003749,ortholog_one2one
ENSG00000251926,ENSGGOG00000036065,ortholog_one2one
ENSG00000270494,,
ENSG00000225150,,
ENSG00000195401,,
ENSG00000136717,ENSGGOG00000016056,ortholog_one2one
ENSG00000261972,,
ENSG00000221182,ENSGGOG00000031246,ortholog_one2one
ENSG00000221184,,
ENSG00000237366,,
ENSG00000241296,,
ENSG00000200218,ENSGGOG00000028639,ortholog_one2one
ENSG00000206855,ENSGGOG00000028825,ortholog_one2one
ENSG00000174951,ENSGGOG00000001245,ortholog_one2one
ENSG00000197119,ENSGGOG00000004705,ortholog_one2one
ENSG00000166292,ENSGGOG00000004056,ortholog_one2one
ENSG00000187186,,
ENSG00000225371,,
ENSG00000224370,,
ENSG00000223330,,
ENSG00000232944,,
ENSG00000155636,ENSGGOG00000013981,ortholog_one2one
ENSG00000126883,ENSGGOG00000017169,ortholog_one2one
ENSG00000137225,ENSGGOG00000003079,ortholog_one2one
ENSG00000213096,,
ENSG00000258830,,
ENSG00000237268,,
ENSG00000166484,ENSGGOG00000006045,ortholog_one2one
ENSG00000105550,ENSGGOG00000001246,ortholog_one2one
ENSG00000112175,ENSGGOG00000002061,ortholog_one2one
ENSG00000226844,,
ENSG00000175899,ENSGGOG00000013727,ortholog_one2one
ENSG00000231279,,
ENSG00000271616,,
ENSG00000174145,ENSGGOG00000016156,ortholog_one2one
ENSG00000240680,,
ENSG00000168792,ENSGGOG00000012447,ortholog_one2one
ENSG00000160193,ENSGGOG00000016652,ortholog_one2one
ENSG00000261649,,
ENSG00000109113,ENSGGOG00000016726,ortholog_one2one
ENSG00000180425,ENSGGOG00000009932,ortholog_one2one
ENSG00000108342,ENSGGOG00000005052,ortholog_one2one
ENSG00000115170,ENSGGOG00000002934,ortholog_one2one
ENSG00000158863,ENSGGOG00000004475,ortholog_one2one
ENSG00000138294,ENSGGOG00000014834,ortholog_one2one
ENSG00000204952,ENSGGOG00000013571,ortholog_one2one
ENSG00000122122,ENSGGOG00000015197,ortholog_one2one
ENSG00000268367,ENSGGOG00000025258,ortholog_one2one
ENSG00000270301,,
ENSG00000259277,,
ENSG00000175189,ENSGGOG00000022398,ortholog_one2one
ENSG00000169021,ENSGGOG00000012978,ortholog_one2one
ENSG00000259299,,
ENSG00000252868,ENSGGOG00000036088,ortholog_one2one
ENSG00000259690,,
ENSG00000172724,ENSGGOG00000002939,ortholog_one2one
ENSG00000259814,,
ENSG00000207736,ENSGGOG00000028623,ortholog_one2one
ENSG00000211563,,
ENSG00000259300,,
ENSG00000076053,ENSGGOG00000009941,ortholog_one2many
ENSG00000221025,,
ENSG00000166069,ENSGGOG00000011525,ortholog_one2one
ENSG00000187135,ENSGGOG00000009691,ortholog_one2one
ENSG00000154274,ENSGGOG00000017146,ortholog_one2one
ENSG00000263167,,
ENSG00000243215,,
ENSG00000225180,,
ENSG00000256802,,
ENSG00000143390,ENSGGOG00000016795,ortholog_one2one
ENSG00000259644,,
ENSG00000151692,ENSGGOG00000012367,ortholog_one2one
ENSG00000234664,,
ENSG00000105552,ENSGGOG00000003564,ortholog_one2one
ENSG00000259523,,
ENSG00000262115,,
ENSG00000258059,,
ENSG00000232716,,
ENSG00000259749,,
ENSG00000042781,ENSGGOG00000009561,ortholog_one2one
ENSG00000257467,,
ENSG00000175329,ENSGGOG00000013957,ortholog_one2one
ENSG00000260005,,
ENSG00000229045,,
ENSG00000259647,,
ENSG00000260174,,
ENSG00000249030,,
ENSG00000229389,,
ENSG00000185168,,
ENSG00000227228,,
ENSG00000181826,ENSGGOG00000014944,ortholog_one2one
ENSG00000036473,ENSGGOG00000011703,ortholog_one2one
ENSG00000239955,,
ENSG00000221250,,
ENSG00000261792,,
ENSG00000256950,ENSGGOG00000006861,ortholog_one2many
ENSG00000105171,,
ENSG00000268656,,
ENSG00000225164,,
ENSG00000229415,ENSGGOG00000025257,ortholog_one2one
ENSG00000137077,ENSGGOG00000025682,ortholog_one2one
ENSG00000224444,,
ENSG00000142484,ENSGGOG00000011456,ortholog_one2one
ENSG00000178081,,
ENSG00000188916,ENSGGOG00000006492,ortholog_one2one
ENSG00000171174,ENSGGOG00000011436,ortholog_one2one
ENSG00000134480,ENSGGOG00000005172,ortholog_one2one
ENSG00000144837,ENSGGOG00000003020,ortholog_one2one
ENSG00000268714,ENSGGOG00000022597,ortholog_one2many
ENSG00000169789,,
ENSG00000268223,ENSGGOG00000022597,ortholog_one2many
ENSG00000155008,ENSGGOG00000016329,ortholog_one2one
ENSG00000104892,ENSGGOG00000015830,ortholog_one2one
ENSG00000173250,ENSGGOG00000012302,ortholog_one2one
ENSG00000100281,ENSGGOG00000014266,ortholog_one2one
ENSG00000151726,ENSGGOG00000009966,ortholog_one2one
ENSG00000266122,,
ENSG00000141179,ENSGGOG00000022146,ortholog_one2one
ENSG00000214875,,
ENSG00000205108,ENSGGOG00000012993,ortholog_one2one
ENSG00000139269,ENSGGOG00000002772,ortholog_one2one
ENSG00000229001,,
ENSG00000207432,ENSGGOG00000030909,ortholog_one2many
ENSG00000241167,,
ENSG00000135596,ENSGGOG00000003401,ortholog_one2one
ENSG00000237051,,
ENSG00000221785,,
ENSG00000182853,ENSGGOG00000011459,ortholog_one2one
ENSG00000260897,,
ENSG00000149485,ENSGGOG00000012565,ortholog_one2one
ENSG00000107872,ENSGGOG00000006993,ortholog_one2one
ENSG00000257242,,
ENSG00000261747,,
ENSG00000156298,,
ENSG00000145781,ENSGGOG00000007326,ortholog_one2one
ENSG00000233163,,
ENSG00000258844,,
ENSG00000259906,,
ENSG00000240230,ENSGGOG00000034907,ortholog_one2one
ENSG00000241213,,
ENSG00000225930,,
ENSG00000252312,ENSGGOG00000035968,ortholog_one2one
ENSG00000117643,ENSGGOG00000011458,ortholog_one2one
ENSG00000188831,,
ENSG00000079156,ENSGGOG00000008266,ortholog_one2one
ENSG00000259993,,
ENSG00000242816,,
ENSG00000206972,ENSGGOG00000030550,ortholog_many2many
ENSG00000122733,ENSGGOG00000000397,ortholog_one2one
ENSG00000270955,,
ENSG00000243276,,
ENSG00000156860,ENSGGOG00000000951,ortholog_one2one
ENSG00000167799,ENSGGOG00000011953,ortholog_one2one
ENSG00000175305,ENSGGOG00000014935,ortholog_one2one
ENSG00000238783,ENSGGOG00000034255,ortholog_one2many
ENSG00000270173,,
ENSG00000160194,ENSGGOG00000014547,ortholog_one2one
ENSG00000227720,,
ENSG00000263070,,
ENSG00000238519,ENSGGOG00000030909,ortholog_one2many
ENSG00000182327,ENSGGOG00000011462,ortholog_one2one
ENSG00000167543,ENSGGOG00000016997,ortholog_one2one
ENSG00000131379,ENSGGOG00000001361,ortholog_one2one
ENSG00000221723,,
ENSG00000239877,,
ENSG00000233559,,
ENSG00000240221,,
ENSG00000271333,,
ENSG00000215302,,
ENSG00000226380,ENSGGOG00000032853,ortholog_one2one
ENSG00000142507,ENSGGOG00000011472,ortholog_one2one
ENSG00000240254,,
ENSG00000167800,ENSGGOG00000011961,ortholog_one2one
ENSG00000163126,ENSGGOG00000014579,ortholog_one2one
ENSG00000153094,ENSGGOG00000012171,ortholog_one2one
ENSG00000167964,ENSGGOG00000027074,ortholog_one2one
ENSG00000235307,,
ENSG00000146963,,
ENSG00000257137,,
ENSG00000156475,ENSGGOG00000001873,ortholog_one2one
ENSG00000229176,,
ENSG00000169299,ENSGGOG00000013725,ortholog_one2one
ENSG00000101115,ENSGGOG00000001832,ortholog_one2one
ENSG00000271723,ENSGGOG00000010364,ortholog_one2many
ENSG00000229261,,
ENSG00000132744,ENSGGOG00000011979,ortholog_one2one
ENSG00000124313,ENSGGOG00000007692,ortholog_one2one
ENSG00000231748,,
ENSG00000073614,ENSGGOG00000004563,ortholog_one2one
ENSG00000229197,,
ENSG00000144746,ENSGGOG00000000983,ortholog_one2one
ENSG00000164081,ENSGGOG00000010049,ortholog_one2one
ENSG00000165175,ENSGGOG00000006723,ortholog_one2one
ENSG00000151689,ENSGGOG00000015605,ortholog_one2one
ENSG00000232302,,
ENSG00000188162,ENSGGOG00000016024,ortholog_one2one
ENSG00000111863,ENSGGOG00000026376,ortholog_one2many
ENSG00000111863,ENSGGOG00000027802,ortholog_one2many
ENSG00000242829,,
ENSG00000241155,,
ENSG00000207310,ENSGGOG00000034280,ortholog_one2one
ENSG00000161973,ENSGGOG00000008776,ortholog_one2one
ENSG00000272662,,
ENSG00000255663,ENSGGOG00000009941,ortholog_one2many
ENSG00000096006,ENSGGOG00000010906,ortholog_one2one
ENSG00000272967,,
ENSG00000137094,ENSGGOG00000000400,ortholog_one2one
ENSG00000242052,,
ENSG00000270055,,
ENSG00000239994,,
ENSG00000260784,,
ENSG00000240471,,
ENSG00000252483,ENSGGOG00000035271,ortholog_many2many
ENSG00000252483,ENSGGOG00000036008,ortholog_many2many
ENSG00000268341,,
ENSG00000265790,,
ENSG00000239835,,
ENSG00000260693,,
ENSG00000160199,ENSGGOG00000013783,ortholog_one2one
ENSG00000265099,,
ENSG00000239898,,
ENSG00000158023,ENSGGOG00000008518,ortholog_one2one
ENSG00000241546,,
ENSG00000267534,ENSGGOG00000004193,ortholog_one2one
ENSG00000221593,,
ENSG00000264660,,
ENSG00000259890,,
ENSG00000242622,,
ENSG00000132746,ENSGGOG00000015729,ortholog_one2one
ENSG00000244456,,
