Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSG00000116675	ENSG00000178950	Euteleostomi
ENSG00000116688	ENSG00000171109	Euteleostomi
ENSG00000116703	ENSG00000136940	Euteleostomi
ENSG00000116754	ENSG00000153914	Euteleostomi
ENSG00000116774	ENSG00000183801	Euteleostomi
ENSG00000116857	ENSG00000175348	Euteleostomi
ENSG00000116983	ENSG00000163032	Euteleostomi
ENSG00000116990	ENSG00000136997	Euteleostomi
ENSG00000117069	ENSG00000160408	Euteleostomi
ENSG00000117122	ENSG00000197614	Euteleostomi
ENSG00000117143	ENSG00000197355	Euteleostomi
ENSG00000117289	ENSG00000140450	Euteleostomi
ENSG00000117305	ENSG00000146151	Euteleostomi
ENSG00000117399	ENSG00000164287	Euteleostomi
ENSG00000117425	ENSG00000185920	Euteleostomi
ENSG00000117450	ENSG00000167815	Euteleostomi
ENSG00000117479	ENSG00000135917	Euteleostomi
ENSG00000117971	ENSG00000160716	Euteleostomi
ENSG00000118200	ENSG00000130559	Euteleostomi
ENSG00000118231	ENSG00000213139	Euteleostomi
ENSG00000118260	ENSG00000123268	Euteleostomi
ENSG00000118276	ENSG00000158470	Euteleostomi
ENSG00000118322	ENSG00000145246	Euteleostomi
ENSG00000118473	ENSG00000157107	Euteleostomi
ENSG00000118526	ENSG00000178860	Euteleostomi
ENSG00000118596	ENSG00000155380	Euteleostomi
ENSG00000118729	ENSG00000143318	Euteleostomi
ENSG00000118733	ENSG00000130558	Euteleostomi
ENSG00000118816	ENSG00000205089	Euteleostomi
ENSG00000119042	ENSG00000182568	Euteleostomi
ENSG00000119231	ENSG00000161956	Euteleostomi
ENSG00000119318	ENSG00000179262	Euteleostomi
ENSG00000119401	ENSG00000257108	Euteleostomi
ENSG00000119408	ENSG00000151414	Euteleostomi
ENSG00000119411	ENSG00000176422	Euteleostomi
ENSG00000119681	ENSG00000168056	Euteleostomi
ENSG00000119715	ENSG00000196482	Euteleostomi
ENSG00000119906	ENSG00000168754	Euteleostomi
ENSG00000119946	ENSG00000168763	Euteleostomi
ENSG00000119977	ENSG00000204852	Euteleostomi
ENSG00000120137	ENSG00000125779	Euteleostomi
ENSG00000120149	ENSG00000163132	Euteleostomi
ENSG00000120162	ENSG00000172081	Euteleostomi
ENSG00000120500	ENSG00000130561	Euteleostomi
ENSG00000120594	ENSG00000161381	Euteleostomi
ENSG00000120658	ENSG00000165675	Euteleostomi
ENSG00000120659	ENSG00000121858	Euteleostomi
ENSG00000120675	ENSG00000205981	Euteleostomi
ENSG00000120727	ENSG00000124374	Euteleostomi
ENSG00000120742	ENSG00000151778	Euteleostomi
ENSG00000120798	ENSG00000177463	Euteleostomi
ENSG00000120832	ENSG00000127989	Euteleostomi
ENSG00000121060	ENSG00000141569	Euteleostomi
ENSG00000121067	ENSG00000144228	Euteleostomi
ENSG00000121068	ENSG00000135111	Euteleostomi
ENSG00000121361	ENSG00000187486	Euteleostomi
ENSG00000121481	ENSG00000204227	Euteleostomi
ENSG00000121621	ENSG00000186185	Euteleostomi
ENSG00000121690	ENSG00000166153	Euteleostomi
ENSG00000121764	ENSG00000137252	Euteleostomi
ENSG00000121769	ENSG00000164434	Euteleostomi
ENSG00000121775	ENSG00000176142	Euteleostomi
ENSG00000121900	ENSG00000157992	Euteleostomi
ENSG00000121903	ENSG00000268171	Euteleostomi
ENSG00000121904	ENSG00000183117	Euteleostomi
ENSG00000121957	ENSG00000160360	Euteleostomi
ENSG00000122035	ENSG00000128045	Euteleostomi
ENSG00000122176	ENSG00000139329	Euteleostomi
ENSG00000122417	ENSG00000136811	Euteleostomi
ENSG00000122477	ENSG00000163827	Euteleostomi
ENSG00000122585	ENSG00000131096	Euteleostomi
ENSG00000122592	ENSG00000260027	Euteleostomi
ENSG00000122642	ENSG00000141756	Euteleostomi
ENSG00000122644	ENSG00000188042	Euteleostomi
ENSG00000122691	ENSG00000233608	Euteleostomi
ENSG00000122705	ENSG00000175416	Euteleostomi
ENSG00000122877	ENSG00000179388	Euteleostomi
ENSG00000123179	ENSG00000147155	Euteleostomi
ENSG00000123213	ENSG00000172009	Euteleostomi
ENSG00000123352	ENSG00000196141	Euteleostomi
ENSG00000123353	ENSG00000128699	Euteleostomi
ENSG00000123407	ENSG00000170178	Euteleostomi
ENSG00000123427	ENSG00000139780	Euteleostomi
ENSG00000123570	ENSG00000123595	Euteleostomi
ENSG00000123700	ENSG00000182324	Euteleostomi
ENSG00000124019	ENSG00000150510	Euteleostomi
ENSG00000124067	ENSG00000140199	Euteleostomi
ENSG00000124104	ENSG00000167208	Euteleostomi
ENSG00000124151	ENSG00000140396	Euteleostomi
ENSG00000124159	ENSG00000132561	Euteleostomi
ENSG00000124191	ENSG00000198846	Euteleostomi
ENSG00000124224	ENSG00000154845	Euteleostomi
ENSG00000124225	ENSG00000168675	Euteleostomi
ENSG00000124243	ENSG00000186222	Euteleostomi
ENSG00000124302	ENSG00000154080	Euteleostomi
ENSG00000124313	ENSG00000144711	Euteleostomi
ENSG00000124356	ENSG00000138134	Euteleostomi
ENSG00000124406	ENSG00000132932	Euteleostomi
ENSG00000124449	ENSG00000237693	Euteleostomi
ENSG00000124588	ENSG00000181019	Euteleostomi
ENSG00000124766	ENSG00000176887	Euteleostomi
ENSG00000124785	ENSG00000188038	Euteleostomi
ENSG00000124920	ENSG00000166268	Euteleostomi
ENSG00000125089	ENSG00000169247	Euteleostomi
ENSG00000125255	ENSG00000145283	Euteleostomi
ENSG00000125285	ENSG00000168875	Euteleostomi
ENSG00000125351	ENSG00000169062	Euteleostomi
ENSG00000125355	ENSG00000184497	Euteleostomi
ENSG00000125378	ENSG00000125845	Euteleostomi
ENSG00000125434	ENSG00000162461	Euteleostomi
ENSG00000125457	ENSG00000134030	Euteleostomi
ENSG00000125492	ENSG00000143032	Euteleostomi
ENSG00000125520	ENSG00000164684	Euteleostomi
ENSG00000125522	ENSG00000183729	Euteleostomi
ENSG00000125533	ENSG00000180828	Euteleostomi
ENSG00000125629	ENSG00000186480	Euteleostomi
ENSG00000125703	ENSG00000130734	Euteleostomi
ENSG00000125733	ENSG00000137942	Euteleostomi
ENSG00000125734	ENSG00000148358	Euteleostomi
ENSG00000125753	ENSG00000196405	Euteleostomi
ENSG00000125775	ENSG00000137575	Euteleostomi
ENSG00000125816	ENSG00000136352	Euteleostomi
ENSG00000125820	ENSG00000136327	Euteleostomi
ENSG00000125826	ENSG00000179526	Euteleostomi
ENSG00000125834	ENSG00000175087	Euteleostomi
ENSG00000125841	ENSG00000152954	Euteleostomi
ENSG00000125844	ENSG00000126777	Euteleostomi
ENSG00000125848	ENSG00000126500	Euteleostomi
ENSG00000125895	ENSG00000164841	Euteleostomi
ENSG00000125944	ENSG00000135316	Euteleostomi
ENSG00000125966	ENSG00000156103	Euteleostomi
ENSG00000125970	ENSG00000184672	Euteleostomi
ENSG00000125998	ENSG00000147689	Euteleostomi
ENSG00000126218	ENSG00000126231	Euteleostomi
ENSG00000126262	ENSG00000126266	Euteleostomi
ENSG00000126267	ENSG00000160471	Euteleostomi
ENSG00000126351	ENSG00000151090	Euteleostomi
ENSG00000126368	ENSG00000174738	Euteleostomi
ENSG00000126461	ENSG00000139218	Euteleostomi
ENSG00000126733	ENSG00000165659	Euteleostomi
ENSG00000126746	ENSG00000160094	Euteleostomi
ENSG00000126878	ENSG00000204472	Euteleostomi
ENSG00000126882	ENSG00000188859	Euteleostomi
ENSG00000126903	ENSG00000253598	Euteleostomi
ENSG00000126934	ENSG00000169032	Euteleostomi
ENSG00000127334	ENSG00000143479	Euteleostomi
ENSG00000127743	ENSG00000172458	Euteleostomi
ENSG00000127831	ENSG00000135407	Euteleostomi
ENSG00000127863	ENSG00000131080	Euteleostomi
ENSG00000127914	ENSG00000160299	Euteleostomi
ENSG00000128203	ENSG00000174939	Euteleostomi
ENSG00000128228	ENSG00000132581	Euteleostomi
ENSG00000128245	ENSG00000170027	Euteleostomi
ENSG00000128272	ENSG00000169136	Euteleostomi
ENSG00000128294	ENSG00000169902	Euteleostomi
ENSG00000128322	ENSG00000211592	Euteleostomi
ENSG00000128578	ENSG00000143093	Euteleostomi
ENSG00000128610	ENSG00000153266	Euteleostomi
ENSG00000128641	ENSG00000166866	Euteleostomi
ENSG00000128683	ENSG00000136750	Euteleostomi
ENSG00000128849	ENSG00000143375	Euteleostomi
ENSG00000128917	ENSG00000198719	Euteleostomi
ENSG00000128923	ENSG00000143409	Euteleostomi
ENSG00000129353	ENSG00000137968	Euteleostomi
ENSG00000129474	ENSG00000142279	Euteleostomi
ENSG00000129521	ENSG00000269858	Euteleostomi
ENSG00000129749	ENSG00000174343	Euteleostomi
ENSG00000129910	ENSG00000140945	Euteleostomi
ENSG00000129968	ENSG00000136379	Euteleostomi
ENSG00000129991	ENSG00000130598	Euteleostomi
ENSG00000130054	ENSG00000204442	Euteleostomi
ENSG00000130164	ENSG00000157193	Euteleostomi
ENSG00000130204	ENSG00000158882	Euteleostomi
ENSG00000130244	ENSG00000171262	Euteleostomi
ENSG00000130287	ENSG00000157766	Euteleostomi
ENSG00000130304	ENSG00000167114	Euteleostomi
ENSG00000130307	ENSG00000171444	Euteleostomi
ENSG00000130385	ENSG00000164404	Euteleostomi
ENSG00000130508	ENSG00000147485	Euteleostomi
ENSG00000130517	ENSG00000183571	Euteleostomi
ENSG00000130703	ENSG00000141447	Euteleostomi
ENSG00000130751	ENSG00000151322	Euteleostomi
ENSG00000130755	ENSG00000197045	Euteleostomi
ENSG00000130775	ENSG00000172673	Euteleostomi
ENSG00000130822	ENSG00000134072	Euteleostomi
ENSG00000131023	ENSG00000150457	Euteleostomi
ENSG00000131037	ENSG00000177106	Euteleostomi
ENSG00000131055	ENSG00000131143	Euteleostomi
ENSG00000131094	ENSG00000165985	Euteleostomi
ENSG00000131183	ENSG00000157765	Euteleostomi
ENSG00000131378	ENSG00000162944	Euteleostomi
ENSG00000131650	ENSG00000183762	Euteleostomi
ENSG00000131669	ENSG00000171840	Euteleostomi
ENSG00000131864	ENSG00000134588	Euteleostomi
ENSG00000131873	ENSG00000198108	Euteleostomi
ENSG00000131910	ENSG00000169297	Euteleostomi
ENSG00000131914	ENSG00000187772	Euteleostomi
ENSG00000132000	ENSG00000174348	Euteleostomi
ENSG00000132002	ENSG00000162616	Euteleostomi
ENSG00000132024	ENSG00000154222	Euteleostomi
ENSG00000132182	ENSG00000143552	Euteleostomi
ENSG00000132205	ENSG00000183798	Euteleostomi
ENSG00000132356	ENSG00000162409	Euteleostomi
ENSG00000132376	ENSG00000185133	Euteleostomi
ENSG00000132530	ENSG00000135148	Euteleostomi
ENSG00000132570	ENSG00000166228	Euteleostomi
ENSG00000132604	ENSG00000147601	Euteleostomi
ENSG00000132640	ENSG00000184887	Euteleostomi
ENSG00000132671	ENSG00000139874	Euteleostomi
ENSG00000132677	ENSG00000140519	Euteleostomi
ENSG00000132688	ENSG00000182253	Euteleostomi
ENSG00000132718	ENSG00000132872	Euteleostomi
ENSG00000132855	ENSG00000167772	Euteleostomi
ENSG00000132915	ENSG00000133256	Euteleostomi
ENSG00000132964	ENSG00000155111	Euteleostomi
ENSG00000133067	ENSG00000139292	Euteleostomi
ENSG00000133101	ENSG00000145386	Euteleostomi
ENSG00000133115	ENSG00000148175	Euteleostomi
ENSG00000133124	ENSG00000185950	Euteleostomi
ENSG00000133138	ENSG00000204634	Euteleostomi
ENSG00000133315	ENSG00000172264	Euteleostomi
ENSG00000133424	ENSG00000165905	Euteleostomi
ENSG00000133477	ENSG00000188522	Euteleostomi
ENSG00000133606	ENSG00000179455	Euteleostomi
ENSG00000133703	ENSG00000213281	Euteleostomi
ENSG00000134013	ENSG00000138131	Euteleostomi
ENSG00000134121	ENSG00000198910	Euteleostomi
ENSG00000134278	ENSG00000204991	Euteleostomi
ENSG00000134504	ENSG00000153885	Euteleostomi
ENSG00000134508	ENSG00000149679	Euteleostomi
ENSG00000134531	ENSG00000213853	Euteleostomi
ENSG00000134594	ENSG00000172007	Euteleostomi
ENSG00000134640	ENSG00000168412	Euteleostomi
ENSG00000134769	ENSG00000138101	Euteleostomi
ENSG00000134852	ENSG00000170485	Euteleostomi
ENSG00000134954	ENSG00000157557	Euteleostomi
ENSG00000135052	ENSG00000166734	Euteleostomi
ENSG00000135074	ENSG00000149451	Euteleostomi
ENSG00000135097	ENSG00000153944	Euteleostomi
ENSG00000135119	ENSG00000189050	Euteleostomi
ENSG00000135127	ENSG00000162069	Euteleostomi
ENSG00000135312	ENSG00000179546	Euteleostomi
ENSG00000135334	ENSG00000174574	Euteleostomi
ENSG00000135362	ENSG00000186654	Euteleostomi
ENSG00000135414	ENSG00000138379	Euteleostomi
ENSG00000135447	ENSG00000150722	Euteleostomi
ENSG00000135454	ENSG00000167080	Euteleostomi
ENSG00000135502	ENSG00000147606	Euteleostomi
ENSG00000135535	ENSG00000174950	Euteleostomi
ENSG00000135569	ENSG00000146378	Euteleostomi
ENSG00000135638	ENSG00000170370	Euteleostomi
ENSG00000135679	ENSG00000198625	Euteleostomi
ENSG00000135837	ENSG00000264324	Euteleostomi
ENSG00000135925	ENSG00000169884	Euteleostomi
ENSG00000136014	ENSG00000164663	Euteleostomi
ENSG00000136044	ENSG00000157500	Euteleostomi
ENSG00000136108	ENSG00000169607	Euteleostomi
ENSG00000136144	ENSG00000136161	Euteleostomi
ENSG00000136147	ENSG00000156531	Euteleostomi
ENSG00000136155	ENSG00000147394	Euteleostomi
ENSG00000136235	ENSG00000185664	Euteleostomi
ENSG00000136383	ENSG00000198796	Euteleostomi
ENSG00000136404	ENSG00000213996	Euteleostomi
ENSG00000136448	ENSG00000152465	Euteleostomi
ENSG00000136536	ENSG00000173838	Euteleostomi
ENSG00000136573	ENSG00000182866	Euteleostomi
ENSG00000136603	ENSG00000157933	Euteleostomi
ENSG00000136636	ENSG00000160410	Euteleostomi
ENSG00000136802	ENSG00000197147	Euteleostomi
ENSG00000136840	ENSG00000184005	Euteleostomi
ENSG00000136856	ENSG00000160326	Euteleostomi
ENSG00000136930	ENSG00000205220	Euteleostomi
ENSG00000136944	ENSG00000162761	Euteleostomi
ENSG00000137073	ENSG00000143569	Euteleostomi
ENSG00000137090	ENSG00000143006	Euteleostomi
ENSG00000137103	ENSG00000187616	Euteleostomi
ENSG00000137177	ENSG00000197892	Euteleostomi
ENSG00000137218	ENSG00000166225	Euteleostomi
ENSG00000137393	ENSG00000151692	Euteleostomi
ENSG00000137474	ENSG00000169994	Euteleostomi
ENSG00000137478	ENSG00000197948	Euteleostomi
ENSG00000137491	ENSG00000174640	Euteleostomi
ENSG00000137507	ENSG00000174004	Euteleostomi
ENSG00000137522	ENSG00000145428	Euteleostomi
ENSG00000137573	ENSG00000196562	Euteleostomi
ENSG00000137710	ENSG00000147065	Euteleostomi
ENSG00000137727	ENSG00000164691	Euteleostomi
ENSG00000137809	ENSG00000143127	Euteleostomi
ENSG00000137817	ENSG00000151883	Euteleostomi
ENSG00000137831	ENSG00000198483	Euteleostomi
ENSG00000137944	ENSG00000171097	Euteleostomi
ENSG00000138039	ENSG00000170820	Euteleostomi
ENSG00000138069	ENSG00000174903	Euteleostomi
ENSG00000138075	ENSG00000143921	Euteleostomi
ENSG00000138083	ENSG00000184302	Euteleostomi
ENSG00000138136	ENSG00000179528	Euteleostomi
ENSG00000138162	ENSG00000147526	Euteleostomi
ENSG00000138311	ENSG00000163013	Euteleostomi
ENSG00000138386	ENSG00000166886	Euteleostomi
ENSG00000138459	ENSG00000176087	Euteleostomi
ENSG00000138771	ENSG00000146950	Euteleostomi
ENSG00000138772	ENSG00000196975	Euteleostomi
ENSG00000138777	ENSG00000180817	Euteleostomi
ENSG00000138801	ENSG00000198682	Euteleostomi
ENSG00000138829	ENSG00000142449	Euteleostomi
ENSG00000138942	ENSG00000204308	Euteleostomi
ENSG00000139044	ENSG00000182272	Euteleostomi
ENSG00000139053	ENSG00000185527	Euteleostomi
ENSG00000139132	ENSG00000146192	Euteleostomi
ENSG00000139163	ENSG00000143845	Euteleostomi
ENSG00000139192	ENSG00000231925	Euteleostomi
ENSG00000139220	ENSG00000143847	Euteleostomi
ENSG00000139263	ENSG00000198799	Euteleostomi
ENSG00000139266	ENSG00000144583	Euteleostomi
ENSG00000139289	ENSG00000174307	Euteleostomi
ENSG00000139318	ENSG00000164086	Euteleostomi
ENSG00000139438	ENSG00000173065	Euteleostomi
ENSG00000139540	ENSG00000196950	Euteleostomi
ENSG00000139579	ENSG00000173559	Euteleostomi
ENSG00000139626	ENSG00000160255	Euteleostomi
ENSG00000139641	ENSG00000158220	Euteleostomi
ENSG00000139679	ENSG00000147145	Euteleostomi
ENSG00000139725	ENSG00000173156	Euteleostomi
ENSG00000139734	ENSG00000147202	Euteleostomi
ENSG00000139800	ENSG00000174963	Euteleostomi
ENSG00000139842	ENSG00000158290	Euteleostomi
ENSG00000139973	ENSG00000143469	Euteleostomi
ENSG00000140044	ENSG00000162772	Euteleostomi
ENSG00000140107	ENSG00000162241	Euteleostomi
ENSG00000140280	ENSG00000163155	Euteleostomi
ENSG00000140367	ENSG00000160714	Euteleostomi
ENSG00000140368	ENSG00000152229	Euteleostomi
ENSG00000140470	ENSG00000145808	Euteleostomi
ENSG00000140545	ENSG00000164176	Euteleostomi
ENSG00000140548	ENSG00000178175	Euteleostomi
ENSG00000140563	ENSG00000175471	Euteleostomi
ENSG00000140575	ENSG00000183856	Euteleostomi
ENSG00000140807	ENSG00000145506	Euteleostomi
ENSG00000140873	ENSG00000145536	Euteleostomi
ENSG00000140948	ENSG00000141664	Euteleostomi
ENSG00000140955	ENSG00000164113	Euteleostomi
ENSG00000141068	ENSG00000171435	Euteleostomi
ENSG00000141380	ENSG00000184402	Euteleostomi
ENSG00000141431	ENSG00000171456	Euteleostomi
ENSG00000141433	ENSG00000146469	Euteleostomi
ENSG00000141441	ENSG00000157833	Euteleostomi
ENSG00000141446	ENSG00000171320	Euteleostomi
ENSG00000141503	ENSG00000154310	Euteleostomi
ENSG00000141506	ENSG00000174083	Euteleostomi
ENSG00000141540	ENSG00000167614	Euteleostomi
ENSG00000141551	ENSG00000213923	Euteleostomi
ENSG00000141579	ENSG00000161992	Euteleostomi
ENSG00000141696	ENSG00000170275	Euteleostomi
ENSG00000141699	ENSG00000154153	Euteleostomi
ENSG00000141736	ENSG00000146648	Euteleostomi
ENSG00000141750	ENSG00000144681	Euteleostomi
ENSG00000141858	ENSG00000203943	Euteleostomi
ENSG00000141905	ENSG00000147862	Euteleostomi
ENSG00000141965	ENSG00000145780	Euteleostomi
ENSG00000141994	ENSG00000267157	Euteleostomi
ENSG00000142178	ENSG00000170145	Euteleostomi
ENSG00000142185	ENSG00000144481	Euteleostomi
ENSG00000142188	ENSG00000183726	Euteleostomi
ENSG00000142494	ENSG00000180638	Euteleostomi
ENSG00000142507	ENSG00000240065	Euteleostomi
ENSG00000142583	ENSG00000197241	Euteleostomi
ENSG00000142627	ENSG00000146904	Euteleostomi
ENSG00000142700	ENSG00000176399	Euteleostomi
ENSG00000143125	ENSG00000163421	Euteleostomi
ENSG00000143162	ENSG00000175874	Euteleostomi
ENSG00000143178	ENSG00000164458	Euteleostomi
ENSG00000143217	ENSG00000177707	Euteleostomi
ENSG00000143257	ENSG00000144852	Euteleostomi
ENSG00000143319	ENSG00000181026	Euteleostomi
ENSG00000143320	ENSG00000166426	Euteleostomi
ENSG00000143387	ENSG00000163131	Euteleostomi
ENSG00000143390	ENSG00000181827	Euteleostomi
ENSG00000143412	ENSG00000182718	Euteleostomi
ENSG00000143437	ENSG00000172379	Euteleostomi
ENSG00000143452	ENSG00000176635	Euteleostomi
ENSG00000143466	ENSG00000183735	Euteleostomi
ENSG00000143570	ENSG00000165794	Euteleostomi
ENSG00000143786	ENSG00000174871	Euteleostomi
ENSG00000143815	ENSG00000149809	Euteleostomi
ENSG00000143816	ENSG00000158955	Euteleostomi
ENSG00000143882	ENSG00000155097	Euteleostomi
ENSG00000143924	ENSG00000149499	Euteleostomi
ENSG00000144218	ENSG00000155966	Euteleostomi
ENSG00000144230	ENSG00000169508	Euteleostomi
ENSG00000144283	ENSG00000169862	Euteleostomi
ENSG00000144354	ENSG00000164649	Euteleostomi
ENSG00000144362	ENSG00000173868	Euteleostomi
ENSG00000144460	ENSG00000166924	Euteleostomi
ENSG00000144597	ENSG00000145088	Euteleostomi
ENSG00000144649	ENSG00000164125	Euteleostomi
ENSG00000144771	ENSG00000166159	Euteleostomi
ENSG00000144843	ENSG00000153531	Euteleostomi
ENSG00000144891	ENSG00000180772	Euteleostomi
ENSG00000144893	ENSG00000184634	Euteleostomi
ENSG00000145198	ENSG00000158816	Euteleostomi
ENSG00000145358	ENSG00000168209	Euteleostomi
ENSG00000145362	ENSG00000151150	Euteleostomi
ENSG00000145431	ENSG00000170962	Euteleostomi
ENSG00000145569	ENSG00000154124	Euteleostomi
ENSG00000145642	ENSG00000182183	Euteleostomi
ENSG00000145687	ENSG00000157216	Euteleostomi
ENSG00000145817	ENSG00000177752	Euteleostomi
ENSG00000145920	ENSG00000168993	Euteleostomi
ENSG00000146006	ENSG00000162951	Euteleostomi
ENSG00000146070	ENSG00000158006	Euteleostomi
ENSG00000146112	ENSG00000176058	Euteleostomi
ENSG00000146242	ENSG00000261594	Euteleostomi
ENSG00000146250	ENSG00000150687	Euteleostomi
ENSG00000146374	ENSG00000169218	Euteleostomi
ENSG00000146411	ENSG00000197496	Euteleostomi
ENSG00000146426	ENSG00000156299	Euteleostomi
ENSG00000146729	ENSG00000184117	Euteleostomi
ENSG00000146809	ENSG00000239388	Euteleostomi
ENSG00000146856	ENSG00000165923	Euteleostomi
ENSG00000146955	ENSG00000172780	Euteleostomi
ENSG00000147119	ENSG00000175040	Euteleostomi
ENSG00000147223	ENSG00000203877	Euteleostomi
ENSG00000147257	ENSG00000179399	Euteleostomi
ENSG00000147364	ENSG00000156804	Euteleostomi
ENSG00000147408	ENSG00000169826	Euteleostomi
ENSG00000147432	ENSG00000169684	Euteleostomi
ENSG00000147454	ENSG00000155287	Euteleostomi
ENSG00000147459	ENSG00000150760	Euteleostomi
ENSG00000147481	ENSG00000172554	Euteleostomi
ENSG00000147488	ENSG00000196132	Euteleostomi
ENSG00000147533	ENSG00000155265	Euteleostomi
ENSG00000147535	ENSG00000203805	Euteleostomi
ENSG00000147613	ENSG00000159792	Euteleostomi
ENSG00000147853	ENSG00000162433	Euteleostomi
ENSG00000148219	ENSG00000152092	Euteleostomi
ENSG00000148335	ENSG00000203740	Euteleostomi
ENSG00000148343	ENSG00000180488	Euteleostomi
ENSG00000148468	ENSG00000161682	Euteleostomi
ENSG00000148660	ENSG00000164076	Euteleostomi
ENSG00000148942	ENSG00000256870	Euteleostomi
ENSG00000149131	ENSG00000167711	Euteleostomi
ENSG00000149294	ENSG00000154654	Euteleostomi
ENSG00000149328	ENSG00000166105	Euteleostomi
ENSG00000149418	ENSG00000176040	Euteleostomi
ENSG00000149488	ENSG00000165091	Euteleostomi
ENSG00000149557	ENSG00000171055	Euteleostomi
ENSG00000149571	ENSG00000183853	Euteleostomi
ENSG00000149657	ENSG00000257103	Euteleostomi
ENSG00000149926	ENSG00000167695	Euteleostomi
ENSG00000149930	ENSG00000160551	Euteleostomi
ENSG00000150054	ENSG00000161647	Euteleostomi
ENSG00000150347	ENSG00000196843	Euteleostomi
ENSG00000150630	ENSG00000165197	Euteleostomi
ENSG00000150893	ENSG00000183090	Euteleostomi
ENSG00000150977	ENSG00000167705	Euteleostomi
ENSG00000151025	ENSG00000188888	Euteleostomi
ENSG00000151062	ENSG00000157445	Euteleostomi
ENSG00000151065	ENSG00000162290	Euteleostomi
ENSG00000151117	ENSG00000180089	Euteleostomi
ENSG00000151136	ENSG00000166016	Euteleostomi
ENSG00000151164	ENSG00000172613	Euteleostomi
ENSG00000151224	ENSG00000168906	Euteleostomi
ENSG00000151233	ENSG00000172986	Euteleostomi
ENSG00000151239	ENSG00000247596	Euteleostomi
ENSG00000151247	ENSG00000175766	Euteleostomi
ENSG00000151327	ENSG00000197520	Euteleostomi
ENSG00000151365	ENSG00000165175	Euteleostomi
ENSG00000151553	ENSG00000158863	Euteleostomi
ENSG00000151702	ENSG00000157554	Euteleostomi
ENSG00000151715	ENSG00000181458	Euteleostomi
ENSG00000151812	ENSG00000183780	Euteleostomi
ENSG00000151967	ENSG00000250588	Euteleostomi
ENSG00000152154	ENSG00000261115	Euteleostomi
ENSG00000152207	ENSG00000173198	Euteleostomi
ENSG00000152208	ENSG00000182771	Euteleostomi
ENSG00000152213	ENSG00000179674	Euteleostomi
ENSG00000152270	ENSG00000172572	Euteleostomi
ENSG00000152315	ENSG00000184261	Euteleostomi
ENSG00000152402	ENSG00000164116	Euteleostomi
ENSG00000152409	ENSG00000156232	Euteleostomi
ENSG00000152503	ENSG00000163462	Euteleostomi
ENSG00000152822	ENSG00000168959	Euteleostomi
ENSG00000152953	ENSG00000169302	Euteleostomi
ENSG00000153048	ENSG00000172346	Euteleostomi
ENSG00000153157	ENSG00000196074	Euteleostomi
ENSG00000153347	ENSG00000157470	Euteleostomi
ENSG00000153487	ENSG00000168556	Euteleostomi
ENSG00000153714	ENSG00000171357	Euteleostomi
ENSG00000153786	ENSG00000163812	Euteleostomi
ENSG00000154252	ENSG00000197093	Euteleostomi
ENSG00000154319	ENSG00000183615	Euteleostomi
ENSG00000154511	ENSG00000165716	Euteleostomi
ENSG00000154518	ENSG00000159199	Euteleostomi
ENSG00000154645	ENSG00000204381	Euteleostomi
ENSG00000154721	ENSG00000158769	Euteleostomi
ENSG00000154764	ENSG00000188064	Euteleostomi
ENSG00000154783	ENSG00000180263	Euteleostomi
ENSG00000154856	ENSG00000198768	Euteleostomi
ENSG00000154928	ENSG00000182580	Euteleostomi
ENSG00000155008	ENSG00000184831	Euteleostomi
ENSG00000155099	ENSG00000165782	Euteleostomi
ENSG00000155324	ENSG00000175318	Euteleostomi
ENSG00000155508	ENSG00000198791	Euteleostomi
ENSG00000155719	ENSG00000242866	Euteleostomi
ENSG00000155903	ENSG00000185989	Euteleostomi
ENSG00000155980	ENSG00000168280	Euteleostomi
ENSG00000156453	ENSG00000169851	Euteleostomi
ENSG00000156711	ENSG00000188130	Euteleostomi
ENSG00000156858	ENSG00000183530	Euteleostomi
ENSG00000156976	ENSG00000161960	Euteleostomi
ENSG00000156990	ENSG00000165526	Euteleostomi
ENSG00000157349	ENSG00000109832	Euteleostomi
ENSG00000157551	ENSG00000177807	Euteleostomi
ENSG00000157613	ENSG00000182158	Euteleostomi
ENSG00000157617	ENSG00000172375	Euteleostomi
ENSG00000158292	ENSG00000250510	Euteleostomi
ENSG00000158467	ENSG00000168710	Euteleostomi
ENSG00000158480	ENSG00000158792	Euteleostomi
ENSG00000158517	ENSG00000196408	Euteleostomi
ENSG00000158604	ENSG00000184840	Euteleostomi
ENSG00000158623	ENSG00000181789	Euteleostomi
ENSG00000158796	ENSG00000160570	Euteleostomi
ENSG00000158985	ENSG00000197622	Euteleostomi
ENSG00000159164	ENSG00000185518	Euteleostomi
ENSG00000159176	ENSG00000175183	Euteleostomi
ENSG00000159496	ENSG00000160271	Euteleostomi
ENSG00000159713	ENSG00000179636	Euteleostomi
ENSG00000159753	ENSG00000186648	Euteleostomi
ENSG00000159788	ENSG00000169220	Euteleostomi
ENSG00000159840	ENSG00000162458	Euteleostomi
ENSG00000160179	ENSG00000172350	Euteleostomi
ENSG00000160199	ENSG00000165495	Euteleostomi
ENSG00000160282	ENSG00000226124	Euteleostomi
ENSG00000160284	ENSG00000186583	Euteleostomi
ENSG00000160469	ENSG00000174672	Euteleostomi
ENSG00000160539	ENSG00000205808	Euteleostomi
ENSG00000160753	ENSG00000198853	Euteleostomi
