Ensembl.Gene.ID	brain_GSM752588	brain_GSM752590	cerebellum_GSM752592	cerebellum_GSM752594	heart_GSM752596	heart_GSM752598	adult mammalian kidney_GSM752601	adult mammalian kidney_GSM752603	liver_GSM752606	liver_GSM752608	testis_GSM752611	testis_GSM752613
ENSMODG00000013675	8.97151	12.07767	17.79477	16.13182	20.39723	18.83915	11.03708	14.69542	4.39079	3.72807	21.39526	12.7645
ENSMODG00000013676	13.61976	22.09289	42.88003	53.82431	8.03834	3.94627	63.80918	57.05823	28.99735	38.51451	119.39081	70.39905
ENSMODG00000013677	2.54962	2.04528	2.08703	2.31415	0.91958	2.01474	1.65599	3.51331	0.95309	1.59152	2.90642	3.51753
ENSMODG00000013678	3.95449	4.19435	5.84182	5.77069	1.82945	1.40134	4.19318	3.67194	1.05448	0.87475	244.11464	314.84807
ENSMODG00000013679	15.65996	27.19625	53.32673	56.96726	73.42406	35.87756	98.40611	98.73119	45.61796	84.14805	25.47636	30.51435
ENSMODG00000013680	126.20629	174.49901	172.75887	198.31569	466.41746	504.36802	202.6935	257.99191	88.85192	79.7062	21.42243	19.71265
ENSMODG00000013681	2.93111	2.21889	3.06079	2.94124	1.83627	1.60881	1.95855	2.86028	1.52842	1.58314	1.87908	1.72744
ENSMODG00000013682	0.82505	0.96904	0.5657	0.77651	21.20889	18.68771	317.15978	257.82744	219.09701	170.74423	5.38378	6.98548
ENSMODG00000013683	13.50626	24.18948	20.05492	21.32417	10.50479	8.89569	15.16589	19.47719	7.84099	4.14108	73.72924	70.45035
ENSMODG00000013685	0.78854	0.78146	0	0.50102	1.08597	0.17448	0.78694	0.815	0.26908	0	38.88557	27.85322
ENSMODG00000013686	13.96973	14.60227	13.98332	13.40037	8.83321	6.40562	9.68859	8.21182	6.07442	4.84827	81.80828	106.47139
ENSMODG00000013688	2.65431	4.92486	5.07807	5.59731	9.17716	6.44775	7.06398	5.60326	9.09773	8.76566	4.54243	2.42065
ENSMODG00000013689	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013690	0.22157	0.25835	0.10337	0.23181	0.14358	0.68053	0.58967	0.86204	0.3914	0.65606	4.79206	5.08966
ENSMODG00000013691	1.59674	1.87355	2.22968	2.27241	2.32209	1.67319	5.91518	5.12225	3.10416	2.67937	24.07155	24.96322
ENSMODG00000013692	27.44842	20.27878	30.70447	29.56448	35.12959	14.67913	45.13504	26.07436	10.20524	9.40754	5.36846	4.33893
ENSMODG00000013693	24.13703	33.44079	24.10974	25.48485	22.71761	17.09745	24.64707	26.97951	21.05913	21.73192	9.14504	10.33758
ENSMODG00000013694	11.71604	13.6087	25.52417	27.69992	35.57491	27.41028	15.7178	18.16268	7.5385	6.24427	478.53313	412.00785
ENSMODG00000013695	11.65101	16.19067	18.94794	24.07861	97.92851	49.36525	32.61089	20.7608	16.18022	14.60631	34.23808	17.75205
ENSMODG00000013696	12.92749	9.87406	9.85333	11.10569	2.51366	3.75358	8.7154	12.16205	3.78179	3.69332	9.66436	9.74994
ENSMODG00000013697	42.92187	39.58758	85.13438	72.28117	63.47035	34.46911	305.95825	257.7406	88.68954	94.23042	50.13597	37.71269
ENSMODG00000013699	0.84443	1.50046	1.30918	1.25804	1.28319	1.41739	2.94479	2.64831	0.15898	0.61073	115.98802	76.78108
ENSMODG00000013700	1.0023	0.6622	1.10445	0.8491	0.46012	1.7002	1.33366	3.10748	4.78908	2.45269	0	0.26521
ENSMODG00000013701	1.87967	2.3208	1.87437	0.93972	6.45015	2.53629	5.5765	3.69418	7.40396	2.19746	3.89474	1.5654
ENSMODG00000013702	26.07539	40.51283	48.51446	45.06558	41.86364	23.38702	51.37801	49.83519	35.65776	36.64479	30.61413	48.74512
ENSMODG00000013703	22.84664	33.03826	59.85023	54.35934	65.15374	27.47748	322.53189	188.11512	540.80175	512.12884	24.79493	22.48104
ENSMODG00000013704	11.97099	9.83367	28.01398	26.21926	13.991	13.13897	10.79419	12.37205	8.70905	8.25939	12.06586	14.44069
ENSMODG00000013707	0.89742	1.55066	0.42594	0.5263	2.40823	1.6903	0.61235	0	0.43976	0.28959	3.5253	9.57067
ENSMODG00000013708	0.01714	0.02265	0.01511	0.01452	0.03147	0.02528	0.03041	0.02362	0.3277	0.04793	0.13129	0.13612
ENSMODG00000013709	5.08972	2.24173	6.06114	3.85773	1.39359	1.05372	6.53513	4.36806	3.08817	2.49723	14.93435	14.03377
ENSMODG00000013711	105.62767	205.19205	362.9973	324.01505	16.72665	5.40689	117.56184	70.53576	23.49098	14.10283	58.98213	40.17118
ENSMODG00000013712	38.01785	63.93522	70.87181	80.63979	58.51635	50.27806	65.0909	85.3646	67.03093	56.68991	107.21092	119.1784
ENSMODG00000013713	2.07968	1.53556	5.01473	4.55971	2.47091	1.37142	8.3021	10.1146	5.40004	5.13186	10.77685	12.55878
ENSMODG00000013714	0	0	0	0	0	0.05975	0	0	0	0	0	0
ENSMODG00000013715	0.13249	0.05246	0.035	0.06739	0	0	0	0	0.03614	0	45.77697	42.44892
ENSMODG00000013717	21.83525	27.54594	29.8565	32.93499	24.17663	23.51162	26.50831	30.18971	19.90624	17.9002	20.40602	17.53514
ENSMODG00000013718	34.26441	42.16088	56.48297	54.64706	132.22819	61.81131	75.45199	57.42253	32.3234	27.45374	36.18099	33.7707
ENSMODG00000013719	11.19654	17.05573	29.61073	30.33541	28.28923	19.81875	38.17042	34.04528	43.96151	29.88925	10.27795	4.33349
ENSMODG00000013720	11.89314	15.00329	20.20952	22.52014	11.51169	9.06528	19.19132	17.79779	5.19179	5.04179	19.85607	26.68339
ENSMODG00000013721	39.08324	40.11898	130.59085	147.74884	72.96026	42.60037	68.42691	60.42786	21.47016	25.55625	18.9354	16.9327
ENSMODG00000013723	3.92488	3.60367	1.52473	1.40879	0.0611	0.13736	0.35413	0.45838	3.14835	1.86034	0.67942	0.70402
ENSMODG00000013724	2.88535	1.93847	2.15552	1.61569	1.6388	2.01984	5.70498	4.85203	2.60383	3.35081	2.37251	2.34205
ENSMODG00000013725	69.17453	85.80822	105.60366	107.82142	18.2304	11.95635	12.27304	12.11147	18.88738	3.75523	9.14321	8.78525
ENSMODG00000013726	13.26403	27.22739	18.16569	24.47872	15.00433	13.48607	24.37366	44.71528	25.43745	17.88482	18.14383	22.18493
ENSMODG00000013727	35.31123	44.61114	45.05808	50.42793	10.39163	5.62249	12.64441	11.46474	5.19491	5.50133	14.20406	6.96236
ENSMODG00000013728	13.11439	15.58603	23.92012	24.93774	10.86132	6.31064	14.58306	14.5488	7.9503	9.90644	11.81094	9.08114
ENSMODG00000013729	279.96254	324.8212	331.10845	393.12465	47.57623	54.1917	2.99002	5.51548	2.68416	5.5968	1.34481	1.67211
ENSMODG00000013730	37.83166	63.74706	47.58968	72.73733	27.90307	17.36826	185.14991	154.93143	141.98286	112.63653	44.22996	15.52072
ENSMODG00000013731	15.98651	15.51074	21.64776	21.31219	10.82342	12.38752	13.30655	14.06799	8.78926	6.20812	27.82917	27.78141
ENSMODG00000013732	19.77938	13.47962	12.99986	9.46823	12.73286	10.07059	9.93262	9.54227	2.00613	2.67298	33.99376	28.88154
ENSMODG00000013733	24.95841	13.82384	40.76542	26.27311	134.37193	45.41957	50.23796	19.9584	15.72344	15.82717	18.3012	15.99854
ENSMODG00000013734	4.93442	4.42307	48.98547	38.88026	28.47869	21.19932	205.36165	132.54128	287.53465	383.20193	2.75416	1.96823
ENSMODG00000013735	0	0	0	0	0	0.04913	0	0	0	0	0	0
ENSMODG00000013737	4.15126	4.96618	0.24728	0.04755	0	0	2.13986	4.09705	0	0	0.42979	0.17814
ENSMODG00000013739	9.56942	7.95239	21.1809	21.20342	30.82964	12.76741	27.54371	21.98517	10.69478	12.35693	16.10009	14.96416
ENSMODG00000013740	8.84854	5.03582	6.18919	5.15449	1.71891	3.80718	5.87235	6.08132	5.96393	5.42304	18.01273	18.47021
ENSMODG00000013741	0.58754	0.67616	8.77141	8.71773	0.46982	0.15097	0.20171	0.31333	0.51749	1.66961	0	0.21064
ENSMODG00000013742	30.01675	45.8102	43.81324	52.12104	51.43063	28.44289	40.49133	35.89119	15.2335	13.13522	23.05898	17.71426
ENSMODG00000013743	7.0399	6.10186	7.99331	8.77835	0.15512	0.14954	0.24986	0.69849	0.05122	0.15757	4.96128	1.22189
ENSMODG00000013744	20.5302	14.63643	23.17613	19.39331	25.49273	17.21143	71.67072	50.88241	4.70485	4.13069	15.08551	23.76015
ENSMODG00000013745	0.04723	0	0.43702	0.17991	0.26002	0.12535	1.00512	0.68314	537.42439	417.94463	0.63292	0.82434
ENSMODG00000013746	4.6521	5.71575	6.55256	7.47457	4.46008	2.5727	5.29954	3.38282	5.39016	3.60065	11.85689	10.49206
ENSMODG00000013747	0	0	0	0	0	0	0	0	0	0	0	0.13279
ENSMODG00000013748	19.68926	26.4282	19.28549	18.88516	5.54723	12.96946	13.12296	20.52817	8.53331	9.17728	47.74795	90.13278
ENSMODG00000013749	4.61796	4.55102	4.5208	4.34423	0.63241	1.19677	1.29007	1.2657	1.11453	1.07027	1.27041	1.86318
ENSMODG00000013750	24.5138	37.33358	32.75624	37.70654	52.59198	58.12158	47.7276	66.13756	22.19342	17.86065	16.30742	10.03624
ENSMODG00000013751	0	0	0	0	0	0	0	0	0.75355	0	0	0
ENSMODG00000013752	0.00985	0	0.02606	0	0	0.05225	0	0	0	0	23.96616	19.91392
ENSMODG00000013753	0.84081	0.81958	1.02072	1.22598	0.83513	0.64657	1.54069	0.85476	0.8279	0.40482	0.95021	0.87528
ENSMODG00000013754	0.28379	0.56255	0.37533	0.36067	1.69361	0.4605	1.63647	0.09782	3.035	0.09926	23.3708	25.53096
ENSMODG00000013755	1.3686	0.45216	1.42199	0.78667	0.58337	0.37492	1.99466	1.01024	0.97869	0.82023	6.80207	6.62157
ENSMODG00000013756	3.15696	2.90506	3.87629	3.15188	17.00202	12.32377	1.87543	1.28184	4.002	4.25671	1.94327	0.80545
ENSMODG00000013757	4.36107	4.42835	1.65529	0.94069	2.78037	5.53346	1.77318	9.68201	7.5892	11.82929	9.61476	9.29519
ENSMODG00000013758	0.20533	0.11625	0.23268	0	0	0	0	0	0	0	1.01111	0
ENSMODG00000013759	3.1551	2.36722	1.28148	1.28865	0.0931	0.19947	1.13955	0.93171	0.06149	0.1418	11.86875	9.94607
ENSMODG00000013760	6.05126	5.66896	15.32573	14.87414	7.28594	4.21424	9.90031	5.80972	7.13267	5.27106	3.32454	1.99476
ENSMODG00000013761	20.66389	21.7264	25.96233	27.45589	10.95022	12.87646	20.20316	22.18238	17.58112	12.17618	19.72423	23.9658
ENSMODG00000013762	0.67275	1.62501	0.94518	0.42745	6.25373	4.01907	10.60275	8.69126	1.5786	1.05829	55.8434	47.94412
ENSMODG00000013763	11.53893	17.32692	22.90518	22.21755	13.87141	8.20598	15.67954	16.21875	5.96757	5.69466	24.80166	34.58928
ENSMODG00000013764	0.89932	1.24438	4.68196	4.60109	84.91344	42.88737	1.07417	1.4637	0.03861	0.02976	12.60306	8.04919
ENSMODG00000013765	8.61769	13.17579	7.76743	9.96694	25.33368	23.17673	4.82099	4.36236	8.93173	5.60698	16.97499	14.65799
ENSMODG00000013766	79.75334	110.93994	72.89702	77.24984	105.23516	137.81852	204.42729	280.22289	194.40641	143.84328	48.67975	64.52396
ENSMODG00000013767	36.36108	26.87185	44.61741	43.85362	5.7287	6.20438	16.19648	14.96801	5.25848	4.84747	34.52183	34.48763
ENSMODG00000013768	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013769	5.38789	3.74351	5.97805	6.17733	2.85708	3.30231	6.38663	6.65641	4.69237	4.67631	5.27765	4.44874
ENSMODG00000013770	0.02995	0	0.0792	0.0761	0	0	120.6489	61.72817	0	0	3.32381	3.42034
ENSMODG00000013771	1.83821	2.26607	3.34949	2.45862	1.0174	1.41671	1.6385	1.78155	1.00859	1.25441	2.49286	2.52722
ENSMODG00000013772	0.15792	0	0	0.2006	4.13161	1.25778	0	0	0	0.33113	4.23354	1.25341
ENSMODG00000013773	1.20264	1.00169	3.84884	6.26759	3.36033	2.92318	3.17741	2.99018	1.83221	1.09663	1.03482	1.21743
ENSMODG00000013774	38.00133	34.64007	35.10693	29.48886	12.91119	4.03361	41.48935	24.61282	8.33547	6.58538	16.26457	15.07912
ENSMODG00000013775	9.4534	10.4887	12.41565	13.88311	4.23179	3.47507	9.88168	11.29174	9.43895	10.11553	37.84236	41.63463
ENSMODG00000013776	0	0	0	0	0	0.06055	0	0	0	0	0.39296	0.54296
ENSMODG00000013777	0	0	0	0	0	0	0	0	0.14741	0.45295	1.44728	0.42846
ENSMODG00000013778	5.46744	5.98524	10.77937	12.86632	4.5394	4.05283	12.26569	14.80997	2.66765	2.44271	16.48065	15.77701
ENSMODG00000013779	5.6286	4.33834	8.99338	9.43677	0.75357	0.72645	1.66435	1.77742	0.21344	0	0.44912	0
ENSMODG00000013780	1.28414	1.57104	0.41927	0.32231	0.34932	0.14031	4.89422	5.37417	0.86573	0.73155	3.15751	3.12082
ENSMODG00000013781	0	0	0	0.1176	0.12745	0.08191	0	0	0	0	0.17724	0.14693
ENSMODG00000013782	3.08874	2.7288	2.97039	1.72639	0.32427	0.07214	2.55519	1.27318	0.04953	0.07609	8.43042	4.58713
ENSMODG00000013783	8.93481	12.72024	9.64936	11.64639	22.97409	12.57637	59.46068	37.20903	66.19521	66.84798	11.57554	10.64254
ENSMODG00000013784	14.70104	12.98104	22.13779	19.66989	11.19516	7.71922	20.05846	12.22287	12.37138	6.35112	14.45496	16.29322
ENSMODG00000013785	0.0318	0.06303	2.4164	2.58456	0.0438	0	0.04232	0.03287	2.75513	1.09983	0.91301	0.87029
ENSMODG00000013786	2.85845	3.12566	4.43154	6.51283	0.27143	0.08722	2.36095	4.07481	0.80737	2.06744	1.51019	1.72124
ENSMODG00000013787	0	0	0.23985	0	0.24979	0	0.24137	0.37493	1.48565	0.76091	0	0.14398
ENSMODG00000013788	6.38904	3.89958	2.57252	3.53953	0.73063	0.58699	1.32378	1.50798	2.50503	2.64302	0.93143	0.93008
ENSMODG00000013789	1.42006	1.73201	2.35924	2.08198	2.80804	2.48139	3.05249	4.66624	6.71072	7.63728	0.76713	0.98268
ENSMODG00000013790	28.48185	27.19456	40.86928	42.61906	4.58071	3.61862	17.88946	17.18885	7.00086	4.94193	13.80199	21.45264
ENSMODG00000013791	0	0	0	0	0	0	0	0	2.54884	0.43518	1.19182	0.65867
ENSMODG00000013792	0.80977	0.11077	1.84617	0.28384	1.53809	0.5931	4.1615	2.19328	13968.06929	10087.62549	0.10704	0.04437
ENSMODG00000013793	66.78976	79.3144	40.50907	47.69417	39.14738	64.85168	29.7473	70.16813	16.20166	20.26082	40.16909	29.35542
ENSMODG00000013795	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013796	0.39777	0.19702	1.11767	0.12631	0.27392	0.26402	0.66163	0.10274	3359.37003	3667.65189	0.19037	0
ENSMODG00000013799	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013800	13.62642	14.4481	18.09253	14.67825	7.72232	5.21108	11.34192	14.6045	13.32044	9.40934	21.26306	33.65015
ENSMODG00000013801	2.84936	0.93621	10.73908	7.86065	14.75126	1.92841	89.92167	54.23454	0.60328	0.15977	11.20519	5.49098
ENSMODG00000013802	0.01909	0.07567	0	0.04852	0.10516	0.03379	0	0	50.95391	1.92105	0	0
ENSMODG00000013803	0	0.39819	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013804	140.81966	92.97423	123.60061	136.72194	97.50295	85.27382	135.98342	151.75487	66.89952	72.05816	99.85633	185.62587
ENSMODG00000013805	0	0	0.04054	0	0.04222	0.01357	101.77709	102.84202	0	0	0.17615	0.12168
ENSMODG00000013806	16.49507	15.40298	43.20397	45.8831	21.33228	9.40497	17.7283	14.31558	8.22809	14.85935	15.59207	13.00922
ENSMODG00000013807	0.05285	0	0	0	0	0	0.07032	0	165.04802	97.41885	0	0
ENSMODG00000013808	0	0	0	0	0	0	0	0	0	0	0.39733	0
ENSMODG00000013809	0.25032	0.39686	0.52956	0.38172	0.13794	0.13294	7.06119	5.17382	0	0	0.38347	0.87422
ENSMODG00000013810	0.20576	0.16305	0	0	0	0	0	0	0	0	0.15755	0
ENSMODG00000013812	1.23201	0.58143	5.27524	4.6219	0.80786	0.75287	0.07805	0.12124	0	0.12302	1.23594	1.02448
ENSMODG00000013813	0	0	0	0	0	0	0	0	0	0	0.19292	0
ENSMODG00000013814	0.02419	0	0	0	0.46589	0.87692	0.32157	0.19977	0	0	0.4628	0.07671
ENSMODG00000013815	1.95494	1.59538	0.76035	0.87669	0.31667	0.35621	0.45904	0.71305	1.09893	1.44713	0	0.27382
ENSMODG00000013816	3.67346	4.53101	4.65074	4.29535	3.12142	3.4414	3.6661	4.28127	6.98903	6.80327	15.41703	15.68042
ENSMODG00000013817	50.62865	74.30879	34.36004	51.94223	0.3227	0.26499	0.79682	1.45307	0.21331	0	2.69253	1.81866
ENSMODG00000013819	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013820	2.76624	2.16417	0.09632	0	0.70178	0.41878	0.38745	0	4.17397	4.27529	0.1395	0.11556
ENSMODG00000013821	0	0	0	0	0	0	0.15939	0	0	0	0	0
ENSMODG00000013822	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013823	29.18512	26.27176	15.69753	13.95195	10.81175	20.78652	9.8414	13.24885	8.51758	10.46104	7.48131	7.39082
ENSMODG00000013824	109.37172	149.76078	17.74969	61.15866	0	0.03699	0.4451	0.0864	0	0	0	0.06636
ENSMODG00000013825	3.53202	4.2002	7.0446	6.80683	2.18873	1.78439	3.32908	4.50209	2.93335	1.91386	12.51334	16.284
ENSMODG00000013826	9.69292	8.6661	8.97601	7.8483	2.90546	5.53413	5.81838	7.20512	4.3414	4.6176	15.57622	14.12561
ENSMODG00000013827	9.12319	8.65969	5.59277	5.41873	2.98453	3.0163	2.83735	3.17912	2.91099	3.22599	7.02872	6.79767
ENSMODG00000013831	0.51527	0.47292	0.86057	1.04752	0.10451	0.0576	1.08254	1.21079	0.05928	0.0683	0.37399	0.24971
ENSMODG00000013832	0.96883	3.07226	2.81842	4.33334	5.49688	3.24117	20.98794	17.30222	24.86575	16.9883	1.55851	1.16891
ENSMODG00000013833	0.05523	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013834	2.14257	0.28798	1.44062	1.29204	0.30001	0.28926	0.19335	0	0.19836	0.45695	11.40541	7.78277
ENSMODG00000013835	0.17406	0	0	0	0	0	0	0.35977	0	0	14.33443	11.19178
ENSMODG00000013836	0.96259	0.47688	0.74247	1.2232	2.09891	1.20692	6.83135	4.80833	3.83288	2.86031	2.30431	0.31834
ENSMODG00000013839	1.88548	1.45328	1.31585	2.12965	0.36059	0.06952	0.27874	0.21649	0	0	417.55111	428.07447
ENSMODG00000013840	0.2468	0.3261	1.01544	1.32422	0	0	0	0	0	0	46.00673	38.79097
ENSMODG00000013841	0	0	0	0	0	0	0	0	0	0	1.37015	2.37478
ENSMODG00000013842	12.8246	4.24473	10.98699	6.13147	5.96984	5.21837	13.01349	9.22717	7.53876	4.32981	12.10707	9.60612
ENSMODG00000013843	128.85931	157.51485	334.18566	336.86623	196.15822	97.183	116.10031	122.01612	103.52009	92.60955	35.84438	60.951
ENSMODG00000013844	8.11371	2.64859	4.60705	2.60779	0.72302	1.41507	1.71477	2.17045	1.75928	1.60171	10.51117	9.66053
ENSMODG00000013845	12.06973	13.95423	50.53994	64.47062	6.00223	4.20363	4.75877	6.69912	4.42459	3.9849	14.7675	16.41097
ENSMODG00000013846	28.22149	40.45017	46.56593	59.45503	5.9705	2.29861	2.44914	2.02894	1.84261	1.02953	1.87981	2.69463
ENSMODG00000013847	0	0	0	0.53066	0	0	17.78266	23.30677	46.18057	118.25185	0	0.33149
ENSMODG00000013849	137.79331	225.5357	239.52974	253.28977	1331.50119	761.861	418.73218	574.43745	172.26287	332.04547	180.86394	128.4232
ENSMODG00000013850	4.50266	5.78294	5.30168	7.41505	4.30718	4.36589	12.09477	13.62418	6.13266	5.50353	19.85881	18.72816
ENSMODG00000013851	65.98229	58.07998	59.0536	54.30816	26.56022	34.26341	35.56859	48.96134	36.49176	25.03799	70.73327	123.84733
ENSMODG00000013852	0.10936	0.0619	0.0413	0.15886	0.04301	0.05532	0.04156	0	0.04264	0.06551	0	0.04958
ENSMODG00000013854	123.50923	87.54834	219.85263	181.55489	0	0	0	0	0	0	0.12947	0.16091
ENSMODG00000013855	6.74587	4.92429	12.82385	9.21669	4.08388	4.27383	13.2247	11.90049	5.70798	4.09075	14.32568	11.99215
ENSMODG00000013856	0.22823	0	0.24149	0	0	0	6.19531	5.28364	390.59265	190.14023	0	0
ENSMODG00000013858	0	0	0	0.38414	0	0	0	0	0	0	2.31543	4.07886
ENSMODG00000013859	41.91884	75.22347	54.45928	81.01685	0	0.01626	0	0	2.45551	0.15398	0.49215	0.17481
ENSMODG00000013861	17.73664	22.33142	26.9658	23.98	9.08576	8.69247	12.71283	16.3827	11.37593	7.72795	20.55244	28.07231
ENSMODG00000013862	0	0	0.10815	0	0	0	0.10884	0	0	0	0.15664	0
ENSMODG00000013863	0.02918	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013865	35.27309	24.42915	17.53728	14.25781	1.83155	0.47251	16.57608	8.75069	10.05042	9.97972	22.56464	33.03893
ENSMODG00000013866	9.21755	10.56682	25.36994	25.57173	10.13423	5.63244	10.49188	7.83827	5.79209	3.30767	50.54789	59.69445
ENSMODG00000013867	4.12988	3.83994	6.33751	6.86733	5.37139	5.42627	27.71488	21.07768	11.69388	7.75331	2.24578	2.95439
ENSMODG00000013869	2.94843	3.43742	2.52267	2.20381	1.55252	2.60948	0.23072	0.1793	0.11842	0	1.49469	0.75715
ENSMODG00000013871	0.02804	0.2223	0.51899	1.14008	0	0	0.14925	0.11592	0	0	0	0
ENSMODG00000013872	0.15106	0.14965	0.19981	0	0.20809	0.06687	0.0503	0.07813	0.05161	0.15837	0.21699	0.20988
ENSMODG00000013873	2.13533	2.30834	3.59363	4.31664	1.73766	2.92069	2.45395	3.61132	1.06007	2.44291	2.41645	4.46847
ENSMODG00000013874	9.9423	9.85254	9.98653	9.475	0.13165	0.38073	6.86936	7.9042	0.13051	0.40103	1.64768	2.42829
ENSMODG00000013875	0.58511	1.39157	1.1348	0.89217	2.25613	1.89874	1.97236	4.35389	5.64481	9.81796	0.29887	0.37155
ENSMODG00000013876	2.46173	2.32759	2.20991	1.43493	4.27125	3.82441	7.33283	6.53557	4.70706	5.08453	7.06428	6.38191
ENSMODG00000013877	0	0	0	0	0	0	0	0	0	0	0.20824	0.08631
ENSMODG00000013878	0	0	0	0	0	0	0	0	0	0	0.11597	0.04807
ENSMODG00000013879	4.56422	1.67011	3.3427	1.78447	0.96704	1.80225	7.28811	1.74179	3.4511	1.76747	5.37904	3.34423
ENSMODG00000013880	0.04823	0	0.12754	0	0.13283	0.04268	0	0	0	0.20231	0.18472	0.38288
ENSMODG00000013881	0	0	0	0	0	0	0	0	0	0	0	0.05139
ENSMODG00000013882	30.42242	43.36277	62.84404	76.64172	9.14818	1.30164	0.43978	1.0248	0	0.0693	4.3672	5.0369
ENSMODG00000013883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013884	6.10468	8.43757	11.00386	11.9825	4.46886	3.2204	6.17795	7.07286	6.97434	10.54672	15.07512	15.55708
ENSMODG00000013885	24.23181	17.63641	28.8379	29.31573	2.27134	1.62196	6.99074	5.64007	2.05709	2.17828	1.98885	1.32536
ENSMODG00000013886	46.91905	55.19325	91.39168	96.98966	10.69505	6.77173	76.74235	31.25073	21.51864	5.68687	73.48414	64.74568
ENSMODG00000013888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013889	26.26016	28.83128	50.21283	55.45321	57.75724	27.75577	67.87564	57.01336	27.59709	38.43703	11.93931	9.4474
ENSMODG00000013890	4.04348	2.17247	3.25318	1.54757	0	0	0.03244	0	0.03328	0	0.69966	0.63804
ENSMODG00000013891	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013894	0.49218	0.17739	0	0	0	0	0	0	0	0	0	0.14209
ENSMODG00000013895	10.10959	3.8841	12.33406	9.05082	11.2623	8.77227	10.18019	7.32262	9.9814	9.12994	38.50463	30.63256
ENSMODG00000013897	6.91454	8.0877	19.78534	16.41988	18.41987	13.94476	14.17851	11.71509	8.04702	3.80416	2.17083	2.33933
ENSMODG00000013898	9.52167	6.25283	7.99167	5.11965	0.57577	0.3196	0.05055	0.15706	0.05187	0.15937	5.53221	3.98265
ENSMODG00000013899	99.99638	31.57612	69.14955	54.3021	0.25818	0.33177	0.49882	2.71208	0.76772	1.96579	3.94853	5.05844
ENSMODG00000013901	0	0	0	0	0	0	0	0	0	0	0.221	0.27481
ENSMODG00000013902	0.91289	0.27137	4.88895	9.80203	0.06281	0.14141	0	0	0	0.09566	734.8928	867.89277
ENSMODG00000013903	4.35826	5.67065	4.83922	5.07294	3.84851	6.44839	5.40102	6.46412	6.99462	4.60561	9.81188	9.50681
ENSMODG00000013904	6.21832	7.30699	6.11012	8.12005	9.81573	8.11382	2.02773	1.21926	0	0.10305	6.40146	5.73578
ENSMODG00000013906	39.00935	59.10093	49.09377	45.01912	24.80184	18.94454	76.61006	69.57099	15.61892	20.74554	44.1023	76.22371
ENSMODG00000013907	0	0	0	0	0	0	0	0	0	0	0.86414	1.43276
ENSMODG00000013908	20.92207	30.46496	50.81428	62.93589	29.20408	15.36771	23.67363	23.24104	13.40701	16.12035	35.9786	28.46934
ENSMODG00000013909	90.81804	77.19685	45.54987	49.99417	13.26588	10.46704	5.46716	6.14135	2.50347	2.28833	17.91463	24.08143
ENSMODG00000013910	27.3791	26.12172	18.56707	17.22156	5.29875	5.09538	17.49973	13.94793	27.91102	24.27168	52.24043	75.46527
ENSMODG00000013911	0.62476	0.74297	0.99139	0.95267	0.17204	0.22117	0.66506	0.25822	0.17055	0	272.80173	237.05303
ENSMODG00000013912	4.00463	2.19681	2.88402	2.54428	0.3939	1.424	2.71192	2.66071	2.19657	2.62485	2.46514	3.66121
ENSMODG00000013913	14.06156	10.35131	16.46884	12.76251	48.68762	22.22325	30.82883	20.7608	23.40181	35.39238	20.77364	24.98044
ENSMODG00000013914	29.34271	23.83206	20.36514	20.56618	3.38983	2.94012	4.66691	5.49324	2.79543	4.20359	13.85012	10.09799
ENSMODG00000013916	0.23214	0.26288	0.17539	0.46351	0	0.01466	0	0	0	0.0695	0.06346	0.0263
ENSMODG00000013917	11.4054	6.26548	9.91376	8.53153	0.09979	0.01285	0.19297	0.29975	0.09892	0.09127	0.02772	0
ENSMODG00000013918	7.82058	10.18242	9.96388	11.17042	6.44622	8.48769	12.00165	12.50726	5.767	5.26827	20.7709	24.10561
ENSMODG00000013920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013921	0.08903	0	0.05892	0.05662	0.42917	0.05912	1390.75252	885.51995	0.18238	0	0	0
ENSMODG00000013922	1.73123	2.6686	6.18932	4.72546	3.35535	2.26991	9.55593	9.94004	4.28927	5.37951	2.21022	1.934
ENSMODG00000013923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000013925	46.50887	41.40376	80.64231	66.12936	0.90843	0.3568	0.97535	0.15155	0.20018	1.38362	2.24596	1.28001
ENSMODG00000013926	4.59388	7.10034	10.37672	10.2192	10.40408	4.93931	7.52365	6.49837	3.82612	4.70267	7.88758	3.50136
ENSMODG00000013928	0.33816	0.17475	0.34989	0.18681	0.32401	0.23423	0.03915	0.06082	0.04017	0.06171	0.33789	1.00369
