Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSMUSG00000003190,,
ENSMUSG00000022102,ENSMODG00000009747,ortholog_one2one
ENSMUSG00000020287,ENSMODG00000016624,ortholog_one2one
ENSMUSG00000032116,ENSMODG00000004100,ortholog_one2one
ENSMUSG00000055239,ENSMODG00000015567,ortholog_one2one
ENSMUSG00000020549,ENSMODG00000008064,ortholog_one2one
ENSMUSG00000026623,ENSMODG00000002797,ortholog_one2one
ENSMUSG00000068744,ENSMODG00000002074,ortholog_one2one
ENSMUSG00000090141,,
ENSMUSG00000025423,ENSMODG00000015653,ortholog_one2one
ENSMUSG00000006527,ENSMODG00000010779,ortholog_one2one
ENSMUSG00000033837,ENSMODG00000010944,ortholog_one2one
ENSMUSG00000030967,ENSMODG00000010224,ortholog_one2one
ENSMUSG00000067702,ENSMODG00000023336,ortholog_one2many
ENSMUSG00000024842,ENSMODG00000007485,ortholog_one2one
ENSMUSG00000096574,,
ENSMUSG00000037171,ENSMODG00000012158,ortholog_one2one
ENSMUSG00000092463,ENSMODG00000005088,ortholog_one2many
ENSMUSG00000027120,ENSMODG00000009526,ortholog_one2one
ENSMUSG00000044724,ENSMODG00000007491,ortholog_one2one
ENSMUSG00000048495,ENSMODG00000012381,ortholog_one2one
ENSMUSG00000025150,ENSMODG00000003267,ortholog_one2one
ENSMUSG00000033054,ENSMODG00000014648,ortholog_one2one
ENSMUSG00000032589,ENSMODG00000012965,ortholog_one2one
ENSMUSG00000031304,ENSMODG00000005088,ortholog_one2many
ENSMUSG00000095533,,
ENSMUSG00000003184,ENSMODG00000013603,ortholog_one2one
ENSMUSG00000079029,ENSMODG00000024822,ortholog_many2many
ENSMUSG00000037313,ENSMODG00000004284,ortholog_one2one
ENSMUSG00000020091,ENSMODG00000012161,ortholog_one2one
ENSMUSG00000024835,ENSMODG00000007587,ortholog_one2one
ENSMUSG00000042604,ENSMODG00000009523,ortholog_one2one
ENSMUSG00000073532,,
ENSMUSG00000026785,ENSMODG00000006395,ortholog_one2one
ENSMUSG00000028971,ENSMODG00000002663,ortholog_one2one
ENSMUSG00000079523,ENSMODG00000015561,ortholog_one2many
ENSMUSG00000043126,,
ENSMUSG00000027312,ENSMODG00000004575,ortholog_one2one
ENSMUSG00000037151,ENSMODG00000012169,ortholog_one2one
ENSMUSG00000064125,ENSMODG00000014964,ortholog_one2one
ENSMUSG00000063656,,
ENSMUSG00000025425,ENSMODG00000003305,ortholog_one2one
ENSMUSG00000052373,ENSMODG00000015212,ortholog_one2one
ENSMUSG00000073705,,
ENSMUSG00000096488,,
ENSMUSG00000007670,ENSMODG00000001952,ortholog_one2one
ENSMUSG00000020090,ENSMODG00000012172,ortholog_one2one
ENSMUSG00000026622,ENSMODG00000002788,ortholog_one2one
ENSMUSG00000053896,,
ENSMUSG00000095195,,
ENSMUSG00000020089,ENSMODG00000012176,ortholog_one2one
ENSMUSG00000055609,ENSMODG00000016631,ortholog_one2many
ENSMUSG00000055609,ENSMODG00000016635,ortholog_one2many
ENSMUSG00000049686,ENSMODG00000012091,ortholog_one2one
ENSMUSG00000094635,ENSMODG00000004395,ortholog_one2many
ENSMUSG00000030970,ENSMODG00000010255,ortholog_one2one
ENSMUSG00000078249,ENSMODG00000013940,ortholog_one2many
ENSMUSG00000093847,ENSMODG00000024822,ortholog_many2many
ENSMUSG00000057234,ENSMODG00000009478,ortholog_one2one
ENSMUSG00000028958,ENSMODG00000004243,ortholog_one2one
ENSMUSG00000069276,ENSMODG00000024822,ortholog_many2many
ENSMUSG00000069919,ENSMODG00000016633,ortholog_one2many
ENSMUSG00000029219,ENSMODG00000020633,ortholog_one2many
ENSMUSG00000025971,ENSMODG00000012389,ortholog_one2one
ENSMUSG00000024771,ENSMODG00000016557,ortholog_one2many
ENSMUSG00000024771,ENSMODG00000025714,ortholog_one2many
ENSMUSG00000035873,ENSMODG00000020468,ortholog_one2one
ENSMUSG00000044086,ENSMODG00000003639,ortholog_one2one
ENSMUSG00000072739,,
ENSMUSG00000038406,ENSMODG00000023396,ortholog_one2one
ENSMUSG00000073063,ENSMODG00000016633,ortholog_one2many
ENSMUSG00000020178,ENSMODG00000003982,ortholog_one2one
ENSMUSG00000021044,ENSMODG00000005228,ortholog_one2one
ENSMUSG00000055833,,
ENSMUSG00000022103,ENSMODG00000009785,ortholog_one2one
ENSMUSG00000095368,,
ENSMUSG00000031103,ENSMODG00000029692,ortholog_one2many
ENSMUSG00000031103,ENSMODG00000013255,ortholog_one2many
ENSMUSG00000028468,ENSMODG00000007023,ortholog_one2one
ENSMUSG00000019986,ENSMODG00000017476,ortholog_one2one
ENSMUSG00000096644,,
ENSMUSG00000039952,ENSMODG00000012968,ortholog_one2one
ENSMUSG00000035697,ENSMODG00000005524,ortholog_one2one
ENSMUSG00000024770,ENSMODG00000016561,ortholog_one2one
ENSMUSG00000014867,ENSMODG00000012773,ortholog_one2many
ENSMUSG00000014867,ENSMODG00000024536,ortholog_one2many
ENSMUSG00000014867,ENSMODG00000011755,ortholog_one2many
ENSMUSG00000029477,ENSMODG00000012095,ortholog_one2one
ENSMUSG00000062762,ENSMODG00000004075,ortholog_one2one
ENSMUSG00000046589,ENSMODG00000014962,ortholog_one2one
ENSMUSG00000032606,ENSMODG00000022968,ortholog_one2one
ENSMUSG00000037434,ENSMODG00000002730,ortholog_one2one
ENSMUSG00000027470,ENSMODG00000019486,ortholog_one2one
ENSMUSG00000037843,ENSMODG00000000218,ortholog_one2one
ENSMUSG00000038387,ENSMODG00000013611,ortholog_one2one
ENSMUSG00000030976,,
ENSMUSG00000022828,ENSMODG00000018233,ortholog_one2one
ENSMUSG00000079324,,
ENSMUSG00000033416,ENSMODG00000004016,ortholog_one2one
ENSMUSG00000030339,ENSMODG00000018059,ortholog_one2one
ENSMUSG00000033819,ENSMODG00000010960,ortholog_one2one
ENSMUSG00000063698,,
ENSMUSG00000033253,ENSMODG00000011289,ortholog_one2one
ENSMUSG00000056078,ENSMODG00000025412,ortholog_one2one
ENSMUSG00000073129,,
ENSMUSG00000018830,ENSMODG00000004360,ortholog_one2one
ENSMUSG00000032607,ENSMODG00000012973,ortholog_one2one
ENSMUSG00000025732,ENSMODG00000016708,ortholog_one2one
ENSMUSG00000049353,ENSMODG00000002727,ortholog_one2one
ENSMUSG00000046574,ENSMODG00000013613,ortholog_one2one
ENSMUSG00000041733,ENSMODG00000003124,ortholog_one2one
ENSMUSG00000022827,ENSMODG00000018232,ortholog_one2one
ENSMUSG00000032047,ENSMODG00000014653,ortholog_one2one
ENSMUSG00000023353,ENSMODG00000004345,ortholog_one2one
ENSMUSG00000032818,ENSMODG00000003285,ortholog_one2one
ENSMUSG00000025158,ENSMODG00000009458,ortholog_one2many
ENSMUSG00000025158,ENSMODG00000003286,ortholog_one2many
ENSMUSG00000026784,ENSMODG00000008533,ortholog_one2one
ENSMUSG00000021368,ENSMODG00000010617,ortholog_one2one
ENSMUSG00000039461,ENSMODG00000012978,ortholog_one2one
ENSMUSG00000036872,ENSMODG00000012914,ortholog_one2one
ENSMUSG00000057402,ENSMODG00000025349,ortholog_one2many
ENSMUSG00000027650,ENSMODG00000000214,ortholog_one2one
ENSMUSG00000063632,ENSMODG00000014575,ortholog_one2one
ENSMUSG00000025731,ENSMODG00000016707,ortholog_one2one
ENSMUSG00000007815,ENSMODG00000024902,ortholog_many2many
ENSMUSG00000023084,ENSMODG00000016683,ortholog_one2one
ENSMUSG00000026637,ENSMODG00000002723,ortholog_one2one
ENSMUSG00000009013,ENSMODG00000003133,ortholog_one2one
ENSMUSG00000024774,ENSMODG00000016564,ortholog_one2one
ENSMUSG00000020633,ENSMODG00000023196,ortholog_one2one
ENSMUSG00000051390,ENSMODG00000014152,ortholog_one2one
ENSMUSG00000035864,ENSMODG00000020467,ortholog_one2one
ENSMUSG00000030064,ENSMODG00000003688,ortholog_one2one
ENSMUSG00000007837,ENSMODG00000013620,ortholog_one2one
ENSMUSG00000039990,ENSMODG00000010414,ortholog_one2one
ENSMUSG00000063856,ENSMODG00000012984,ortholog_one2one
ENSMUSG00000070733,ENSMODG00000020638,ortholog_one2one
ENSMUSG00000079487,ENSMODG00000005121,ortholog_one2one
ENSMUSG00000049897,ENSMODG00000012800,ortholog_one2one
ENSMUSG00000031555,ENSMODG00000010545,ortholog_one2many
ENSMUSG00000031555,ENSMODG00000002266,ortholog_one2many
ENSMUSG00000042390,ENSMODG00000017336,ortholog_one2one
ENSMUSG00000025283,ENSMODG00000007747,ortholog_one2one
ENSMUSG00000019982,ENSMODG00000017488,ortholog_one2one
ENSMUSG00000049625,ENSMODG00000023885,ortholog_one2one
ENSMUSG00000037395,ENSMODG00000002688,ortholog_one2one
ENSMUSG00000052861,ENSMODG00000015555,ortholog_one2one
ENSMUSG00000048904,ENSMODG00000014458,ortholog_one2one
ENSMUSG00000025427,ENSMODG00000003260,ortholog_one2one
ENSMUSG00000032612,ENSMODG00000017497,ortholog_one2many
ENSMUSG00000032612,ENSMODG00000013001,ortholog_one2many
ENSMUSG00000021508,ENSMODG00000014463,ortholog_one2one
ENSMUSG00000032118,ENSMODG00000004051,ortholog_one2one
ENSMUSG00000074885,,
ENSMUSG00000021509,ENSMODG00000014470,ortholog_one2one
ENSMUSG00000051335,ENSMODG00000010625,ortholog_one2one
ENSMUSG00000054434,ENSMODG00000012111,ortholog_one2one
ENSMUSG00000027932,ENSMODG00000017345,ortholog_one2one
ENSMUSG00000003421,ENSMODG00000013629,ortholog_one2one
ENSMUSG00000069917,ENSMODG00000016633,ortholog_one2many
ENSMUSG00000020088,ENSMODG00000012190,ortholog_one2one
ENSMUSG00000028961,ENSMODG00000002668,ortholog_one2one
ENSMUSG00000047466,ENSMODG00000003250,ortholog_one2one
ENSMUSG00000027035,ENSMODG00000007694,ortholog_one2one
ENSMUSG00000021538,ENSMODG00000027536,ortholog_one2one
ENSMUSG00000001524,ENSMODG00000015851,ortholog_one2one
ENSMUSG00000033487,ENSMODG00000011079,ortholog_one2one
ENSMUSG00000032611,ENSMODG00000013005,ortholog_one2one
ENSMUSG00000020295,ENSMODG00000016633,ortholog_one2many
ENSMUSG00000002948,ENSMODG00000014960,ortholog_one2one
ENSMUSG00000041840,ENSMODG00000003208,ortholog_one2one
ENSMUSG00000006392,ENSMODG00000011310,ortholog_one2one
ENSMUSG00000030340,ENSMODG00000018058,ortholog_one2one
ENSMUSG00000054021,ENSMODG00000010636,ortholog_one2one
ENSMUSG00000020636,ENSMODG00000014520,ortholog_one2one
ENSMUSG00000029538,ENSMODG00000003146,ortholog_one2one
ENSMUSG00000021262,ENSMODG00000013104,ortholog_one2one
ENSMUSG00000038305,ENSMODG00000012413,ortholog_one2one
ENSMUSG00000035509,,
ENSMUSG00000079402,,
ENSMUSG00000047220,ENSMODG00000013010,ortholog_one2one
ENSMUSG00000040711,ENSMODG00000006308,ortholog_one2one
ENSMUSG00000090364,,
ENSMUSG00000031153,ENSMODG00000010018,ortholog_one2one
ENSMUSG00000011486,ENSMODG00000001959,ortholog_one2one
ENSMUSG00000096793,,
ENSMUSG00000020087,ENSMODG00000012195,ortholog_one2one
ENSMUSG00000030981,ENSMODG00000010419,ortholog_one2one
ENSMUSG00000050641,ENSMODG00000013014,ortholog_one2one
ENSMUSG00000034345,ENSMODG00000007676,ortholog_one2one
ENSMUSG00000005994,ENSMODG00000015054,ortholog_one2one
ENSMUSG00000019539,ENSMODG00000013632,ortholog_one2one
ENSMUSG00000022546,ENSMODG00000010974,ortholog_one2one
ENSMUSG00000033427,ENSMODG00000004002,ortholog_one2one
ENSMUSG00000063200,ENSMODG00000010641,ortholog_one2one
ENSMUSG00000032609,ENSMODG00000013022,ortholog_one2one
ENSMUSG00000096107,ENSMODG00000010772,ortholog_one2many
ENSMUSG00000022199,ENSMODG00000004528,ortholog_one2one
ENSMUSG00000025428,ENSMODG00000003241,ortholog_one2one
ENSMUSG00000029536,ENSMODG00000003152,ortholog_one2one
ENSMUSG00000009566,ENSMODG00000005594,ortholog_one2one
ENSMUSG00000027115,ENSMODG00000009475,ortholog_one2one
ENSMUSG00000058248,ENSMODG00000002636,ortholog_one2one
ENSMUSG00000074676,ENSMODG00000019485,ortholog_one2one
ENSMUSG00000045826,ENSMODG00000007591,ortholog_one2one
ENSMUSG00000006390,ENSMODG00000011324,ortholog_one2one
ENSMUSG00000049305,ENSMODG00000022967,ortholog_one2one
ENSMUSG00000036655,ENSMODG00000014511,ortholog_one2one
ENSMUSG00000048706,ENSMODG00000015046,ortholog_one2one
ENSMUSG00000003420,ENSMODG00000013649,ortholog_one2one
ENSMUSG00000021218,ENSMODG00000006702,ortholog_one2many
ENSMUSG00000021218,ENSMODG00000018506,ortholog_one2many
ENSMUSG00000021218,ENSMODG00000025203,ortholog_one2many
ENSMUSG00000021218,ENSMODG00000025197,ortholog_one2many
ENSMUSG00000071192,ENSMODG00000016704,ortholog_one2one
ENSMUSG00000046329,ENSMODG00000002023,ortholog_one2one
ENSMUSG00000061477,ENSMODG00000014495,ortholog_one2many
ENSMUSG00000034101,ENSMODG00000020116,ortholog_one2one
ENSMUSG00000030979,ENSMODG00000010434,ortholog_one2one
ENSMUSG00000003429,ENSMODG00000013434,ortholog_one2one
ENSMUSG00000022203,ENSMODG00000004496,ortholog_one2one
ENSMUSG00000068740,ENSMODG00000002122,ortholog_one2one
ENSMUSG00000019080,ENSMODG00000010983,ortholog_one2one
ENSMUSG00000041354,ENSMODG00000014185,ortholog_one2one
ENSMUSG00000015335,ENSMODG00000006407,ortholog_one2one
ENSMUSG00000034377,ENSMODG00000007674,ortholog_one2one
ENSMUSG00000020085,ENSMODG00000012201,ortholog_one2one
ENSMUSG00000020630,ENSMODG00000028814,ortholog_one2many
ENSMUSG00000020630,ENSMODG00000014491,ortholog_one2many
ENSMUSG00000022914,ENSMODG00000020973,ortholog_one2one
ENSMUSG00000093887,,
ENSMUSG00000018425,ENSMODG00000014468,ortholog_one2one
ENSMUSG00000006398,ENSMODG00000003080,ortholog_one2one
ENSMUSG00000027651,ENSMODG00000000210,ortholog_one2one
ENSMUSG00000052911,ENSMODG00000013288,ortholog_one2one
ENSMUSG00000035934,ENSMODG00000004022,ortholog_one2one
ENSMUSG00000096218,,
ENSMUSG00000074129,ENSMODG00000023391,ortholog_one2many
ENSMUSG00000025156,ENSMODG00000003331,ortholog_one2one
ENSMUSG00000024830,ENSMODG00000007615,ortholog_one2one
ENSMUSG00000096901,,
ENSMUSG00000044279,,
ENSMUSG00000017778,ENSMODG00000020241,ortholog_one2many
ENSMUSG00000033762,ENSMODG00000011014,ortholog_one2one
ENSMUSG00000091756,,
ENSMUSG00000032030,ENSMODG00000014666,ortholog_one2one
ENSMUSG00000025730,ENSMODG00000016700,ortholog_one2one
ENSMUSG00000095686,,
ENSMUSG00000030983,ENSMODG00000010449,ortholog_one2one
ENSMUSG00000096775,,
ENSMUSG00000024776,ENSMODG00000016567,ortholog_one2one
ENSMUSG00000054770,ENSMODG00000012419,ortholog_one2one
ENSMUSG00000091022,,
ENSMUSG00000037375,ENSMODG00000002621,ortholog_one2one
ENSMUSG00000091563,,
ENSMUSG00000029535,ENSMODG00000023280,ortholog_one2many
ENSMUSG00000029535,ENSMODG00000003157,ortholog_one2many
ENSMUSG00000006389,,
ENSMUSG00000040770,ENSMODG00000004432,ortholog_one2one
ENSMUSG00000034488,ENSMODG00000020246,ortholog_one2one
ENSMUSG00000040759,ENSMODG00000004428,ortholog_one2one
ENSMUSG00000042662,ENSMODG00000019482,ortholog_one2one
ENSMUSG00000041697,ENSMODG00000003168,ortholog_one2one
ENSMUSG00000052406,ENSMODG00000012817,ortholog_one2one
ENSMUSG00000025287,ENSMODG00000007768,ortholog_one2many
ENSMUSG00000025429,ENSMODG00000003193,ortholog_one2one
ENSMUSG00000052738,ENSMODG00000015485,ortholog_one2one
ENSMUSG00000044949,ENSMODG00000006341,ortholog_one2one
ENSMUSG00000031556,ENSMODG00000010554,ortholog_one2one
ENSMUSG00000064373,ENSMODG00000029761,ortholog_one2one
ENSMUSG00000022821,ENSMODG00000018230,ortholog_one2one
ENSMUSG00000047384,,
ENSMUSG00000066392,ENSMODG00000005150,ortholog_one2one
ENSMUSG00000060445,ENSMODG00000016617,ortholog_one2one
ENSMUSG00000044056,ENSMODG00000006348,ortholog_one2one
ENSMUSG00000034738,ENSMODG00000007742,ortholog_one2one
ENSMUSG00000029449,ENSMODG00000012117,ortholog_one2one
ENSMUSG00000037406,ENSMODG00000010581,ortholog_one2one
ENSMUSG00000030986,ENSMODG00000010478,ortholog_one2one
ENSMUSG00000067724,ENSMODG00000004356,ortholog_one2one
ENSMUSG00000091119,ENSMODG00000024847,ortholog_one2one
ENSMUSG00000089989,,
ENSMUSG00000038546,ENSMODG00000010656,ortholog_one2one
ENSMUSG00000026039,ENSMODG00000012421,ortholog_one2many
ENSMUSG00000035158,ENSMODG00000003754,ortholog_one2one
ENSMUSG00000016262,ENSMODG00000002604,ortholog_one2one
ENSMUSG00000090764,,
ENSMUSG00000020272,ENSMODG00000006383,ortholog_one2one
ENSMUSG00000020629,ENSMODG00000014484,ortholog_one2one
ENSMUSG00000054256,ENSMODG00000003189,ortholog_one2one
ENSMUSG00000039840,ENSMODG00000025166,ortholog_one2one
ENSMUSG00000038204,ENSMODG00000004367,ortholog_one2one
ENSMUSG00000033191,ENSMODG00000011374,ortholog_one2one
ENSMUSG00000040752,,
ENSMUSG00000016200,ENSMODG00000002602,ortholog_one2one
ENSMUSG00000027933,ENSMODG00000017354,ortholog_one2one
ENSMUSG00000091055,ENSMODG00000003137,ortholog_one2one
ENSMUSG00000021371,ENSMODG00000010666,ortholog_one2one
ENSMUSG00000028435,ENSMODG00000003825,ortholog_one2one
ENSMUSG00000055737,ENSMODG00000020284,ortholog_one2one
ENSMUSG00000053111,ENSMODG00000010518,ortholog_one2one
ENSMUSG00000048482,ENSMODG00000009461,ortholog_one2one
ENSMUSG00000036932,ENSMODG00000013265,ortholog_one2one
ENSMUSG00000038199,ENSMODG00000029584,ortholog_one2many
ENSMUSG00000038199,ENSMODG00000004379,ortholog_one2many
ENSMUSG00000031557,ENSMODG00000010593,ortholog_one2one
ENSMUSG00000032121,ENSMODG00000003987,ortholog_one2one
ENSMUSG00000002668,ENSMODG00000002048,ortholog_one2one
ENSMUSG00000017309,ENSMODG00000025450,ortholog_one2one
ENSMUSG00000016181,ENSMODG00000002563,ortholog_one2one
ENSMUSG00000044164,ENSMODG00000024624,ortholog_one2one
ENSMUSG00000033389,ENSMODG00000008107,ortholog_one2one
ENSMUSG00000006676,ENSMODG00000013305,ortholog_one2one
ENSMUSG00000059336,,
ENSMUSG00000020271,ENSMODG00000006464,ortholog_one2one
ENSMUSG00000063558,ENSMODG00000012485,ortholog_one2one
ENSMUSG00000054252,ENSMODG00000004268,ortholog_one2one
ENSMUSG00000069588,,
ENSMUSG00000020181,ENSMODG00000020466,ortholog_one2one
ENSMUSG00000079391,,
ENSMUSG00000028073,ENSMODG00000016694,ortholog_one2one
ENSMUSG00000007833,ENSMODG00000013676,ortholog_one2one
ENSMUSG00000090491,,
ENSMUSG00000028536,ENSMODG00000011377,ortholog_one2one
ENSMUSG00000026638,ENSMODG00000002539,ortholog_one2one
ENSMUSG00000091114,,
ENSMUSG00000018427,ENSMODG00000014585,ortholog_one2one
ENSMUSG00000078719,ENSMODG00000007013,ortholog_one2one
ENSMUSG00000032122,ENSMODG00000002815,ortholog_one2many
ENSMUSG00000032122,ENSMODG00000003980,ortholog_one2many
ENSMUSG00000009555,ENSMODG00000005552,ortholog_one2one
ENSMUSG00000029152,ENSMODG00000020640,ortholog_one2one
ENSMUSG00000079389,,
ENSMUSG00000024997,ENSMODG00000009286,ortholog_one2one
ENSMUSG00000050854,ENSMODG00000025284,ortholog_one2one
ENSMUSG00000054555,ENSMODG00000010538,ortholog_one2one
ENSMUSG00000030341,ENSMODG00000018056,ortholog_one2one
ENSMUSG00000014852,ENSMODG00000012967,ortholog_one2one
ENSMUSG00000079388,,
ENSMUSG00000061666,ENSMODG00000014598,ortholog_one2one
ENSMUSG00000024552,ENSMODG00000003115,ortholog_one2one
ENSMUSG00000022677,ENSMODG00000004204,ortholog_one2one
ENSMUSG00000003228,ENSMODG00000009266,ortholog_one2one
ENSMUSG00000095056,,
ENSMUSG00000062591,ENSMODG00000008762,ortholog_many2many
ENSMUSG00000058835,ENSMODG00000008499,ortholog_one2one
ENSMUSG00000074673,ENSMODG00000023510,ortholog_one2one
ENSMUSG00000079414,,
ENSMUSG00000056197,ENSMODG00000008270,ortholog_one2many
ENSMUSG00000029153,ENSMODG00000025531,ortholog_one2one
ENSMUSG00000072476,,
ENSMUSG00000079144,ENSMODG00000024754,ortholog_one2one
ENSMUSG00000035783,ENSMODG00000016572,ortholog_one2one
ENSMUSG00000090451,ENSMODG00000003534,ortholog_many2many
ENSMUSG00000094649,ENSMODG00000024082,ortholog_one2many
ENSMUSG00000020628,ENSMODG00000014478,ortholog_one2one
ENSMUSG00000069475,,
ENSMUSG00000035678,ENSMODG00000002060,ortholog_one2one
ENSMUSG00000038384,ENSMODG00000023734,ortholog_one2one
ENSMUSG00000075289,ENSMODG00000007620,ortholog_one2one
ENSMUSG00000028730,ENSMODG00000011400,ortholog_one2one
ENSMUSG00000004667,ENSMODG00000005494,ortholog_one2one
ENSMUSG00000025571,ENSMODG00000001785,ortholog_one2one
ENSMUSG00000059326,ENSMODG00000029247,ortholog_one2many
ENSMUSG00000015396,ENSMODG00000010683,ortholog_one2one
ENSMUSG00000022820,ENSMODG00000018229,ortholog_one2one
ENSMUSG00000020495,ENSMODG00000014605,ortholog_one2one
ENSMUSG00000040247,ENSMODG00000007632,ortholog_one2one
ENSMUSG00000028469,ENSMODG00000007007,ortholog_one2one
ENSMUSG00000057354,,
ENSMUSG00000020086,ENSMODG00000012207,ortholog_one2one
ENSMUSG00000028402,ENSMODG00000015042,ortholog_one2one
ENSMUSG00000095993,,
ENSMUSG00000024778,,
ENSMUSG00000005233,ENSMODG00000007753,ortholog_one2one
ENSMUSG00000024548,ENSMODG00000003078,ortholog_one2one
ENSMUSG00000025728,ENSMODG00000016688,ortholog_one2one
ENSMUSG00000030994,ENSMODG00000010557,ortholog_one2one
ENSMUSG00000029154,,
ENSMUSG00000029522,ENSMODG00000003205,ortholog_one2one
ENSMUSG00000022184,ENSMODG00000020286,ortholog_one2one
ENSMUSG00000037318,ENSMODG00000002520,ortholog_one2one
ENSMUSG00000021613,ENSMODG00000020249,ortholog_one2one
ENSMUSG00000056214,ENSMODG00000011918,ortholog_one2one
ENSMUSG00000022816,ENSMODG00000018227,ortholog_one2one
ENSMUSG00000055069,ENSMODG00000025173,ortholog_one2many
ENSMUSG00000055069,ENSMODG00000014670,ortholog_one2many
ENSMUSG00000003423,ENSMODG00000013683,ortholog_one2one
ENSMUSG00000096597,,
ENSMUSG00000028729,ENSMODG00000011412,ortholog_one2one
ENSMUSG00000063063,ENSMODG00000015456,ortholog_one2one
ENSMUSG00000028256,ENSMODG00000000056,ortholog_one2one
ENSMUSG00000033728,ENSMODG00000011094,ortholog_one2many
ENSMUSG00000033728,ENSMODG00000011084,ortholog_one2many
ENSMUSG00000033728,ENSMODG00000011022,ortholog_one2many
ENSMUSG00000020493,ENSMODG00000028612,ortholog_one2one
ENSMUSG00000037820,ENSMODG00000000203,ortholog_one2one
ENSMUSG00000053950,ENSMODG00000011929,ortholog_one2one
ENSMUSG00000042195,ENSMODG00000014677,ortholog_one2one
ENSMUSG00000064294,,
ENSMUSG00000027931,ENSMODG00000004608,ortholog_many2many
ENSMUSG00000028953,ENSMODG00000004420,ortholog_one2one
ENSMUSG00000050370,ENSMODG00000008620,ortholog_one2one
ENSMUSG00000029524,,
ENSMUSG00000019489,ENSMODG00000001954,ortholog_one2one
ENSMUSG00000042045,,
ENSMUSG00000024570,ENSMODG00000011935,ortholog_one2one
ENSMUSG00000005824,ENSMODG00000002091,ortholog_one2one
ENSMUSG00000028430,ENSMODG00000003802,ortholog_one2one
ENSMUSG00000021539,ENSMODG00000015175,ortholog_one2one
ENSMUSG00000024781,ENSMODG00000019646,ortholog_one2one
ENSMUSG00000032604,ENSMODG00000013321,ortholog_one2one
ENSMUSG00000079110,ENSMODG00000017909,ortholog_one2one
ENSMUSG00000038167,ENSMODG00000018054,ortholog_one2one
ENSMUSG00000033470,ENSMODG00000024101,ortholog_one2one
ENSMUSG00000058325,ENSMODG00000010562,ortholog_one2one
ENSMUSG00000091418,,
ENSMUSG00000036613,ENSMODG00000014444,ortholog_one2one
ENSMUSG00000043698,ENSMODG00000023292,ortholog_one2many
ENSMUSG00000070570,ENSMODG00000014103,ortholog_one2one
ENSMUSG00000024571,,
ENSMUSG00000023088,ENSMODG00000004194,ortholog_one2one
ENSMUSG00000043383,ENSMODG00000023292,ortholog_one2many
ENSMUSG00000045932,ENSMODG00000024882,ortholog_many2many
ENSMUSG00000079386,,
ENSMUSG00000035493,ENSMODG00000015162,ortholog_one2one
ENSMUSG00000046790,ENSMODG00000023292,ortholog_one2many
ENSMUSG00000034303,ENSMODG00000003952,ortholog_one2one
ENSMUSG00000095276,,
ENSMUSG00000070821,ENSMODG00000023292,ortholog_one2many
ENSMUSG00000020185,ENSMODG00000020465,ortholog_one2one
ENSMUSG00000029445,ENSMODG00000012143,ortholog_one2one
ENSMUSG00000025289,ENSMODG00000007799,ortholog_one2one
ENSMUSG00000038300,,
ENSMUSG00000021263,ENSMODG00000013110,ortholog_one2one
ENSMUSG00000027162,ENSMODG00000009456,ortholog_one2one
ENSMUSG00000070820,ENSMODG00000023292,ortholog_one2many
ENSMUSG00000034158,ENSMODG00000018222,ortholog_one2one
ENSMUSG00000057130,ENSMODG00000011965,ortholog_many2many
ENSMUSG00000095218,ENSMODG00000023289,ortholog_many2many
ENSMUSG00000095218,ENSMODG00000023293,ortholog_many2many
ENSMUSG00000095218,ENSMODG00000017135,ortholog_many2many
ENSMUSG00000095218,ENSMODG00000017138,ortholog_many2many
ENSMUSG00000031302,ENSMODG00000004381,ortholog_one2one
ENSMUSG00000038518,ENSMODG00000010746,ortholog_one2one
ENSMUSG00000038292,,
ENSMUSG00000061075,ENSMODG00000023289,ortholog_many2many
ENSMUSG00000061075,ENSMODG00000023293,ortholog_many2many
ENSMUSG00000061075,ENSMODG00000017135,ortholog_many2many
ENSMUSG00000061075,ENSMODG00000017138,ortholog_many2many
ENSMUSG00000024164,ENSMODG00000002143,ortholog_one2one
ENSMUSG00000027316,ENSMODG00000004582,ortholog_one2one
ENSMUSG00000074896,ENSMODG00000007358,ortholog_many2many
ENSMUSG00000078963,,
ENSMUSG00000031104,ENSMODG00000013269,ortholog_one2one
ENSMUSG00000021264,ENSMODG00000013124,ortholog_one2many
ENSMUSG00000066061,ENSMODG00000023289,ortholog_many2many
ENSMUSG00000066061,ENSMODG00000023293,ortholog_many2many
ENSMUSG00000066061,ENSMODG00000017135,ortholog_many2many
ENSMUSG00000066061,ENSMODG00000017138,ortholog_many2many
ENSMUSG00000027606,ENSMODG00000008051,ortholog_one2one
ENSMUSG00000016194,,
ENSMUSG00000073770,ENSMODG00000023289,ortholog_many2many
ENSMUSG00000073770,ENSMODG00000023293,ortholog_many2many
ENSMUSG00000073770,ENSMODG00000017135,ortholog_many2many
ENSMUSG00000073770,ENSMODG00000017138,ortholog_many2many
ENSMUSG00000079339,ENSMODG00000024881,ortholog_one2many
ENSMUSG00000091148,,
ENSMUSG00000041935,ENSMODG00000020288,ortholog_one2one
ENSMUSG00000073769,ENSMODG00000023289,ortholog_many2many
ENSMUSG00000073769,ENSMODG00000023293,ortholog_many2many
ENSMUSG00000073769,ENSMODG00000017135,ortholog_many2many
