Ensembl Gene ID,Gorilla Ensembl Gene ID,Homology Type
ENSMUSG00000020150,ENSGGOG00000002809,ortholog_one2one
ENSMUSG00000026181,ENSGGOG00000000644,ortholog_one2one
ENSMUSG00000032484,,
ENSMUSG00000038025,ENSGGOG00000004414,ortholog_one2one
ENSMUSG00000001417,ENSGGOG00000007638,ortholog_one2one
ENSMUSG00000083193,,
ENSMUSG00000040899,ENSGGOG00000011333,ortholog_one2one
ENSMUSG00000073207,ENSGGOG00000001985,ortholog_one2one
ENSMUSG00000046179,ENSGGOG00000011430,ortholog_one2one
ENSMUSG00000030427,ENSGGOG00000013781,ortholog_many2many
ENSMUSG00000047379,ENSGGOG00000010525,ortholog_one2one
ENSMUSG00000039146,ENSGGOG00000013652,ortholog_one2one
ENSMUSG00000047260,ENSGGOG00000009906,ortholog_one2one
ENSMUSG00000027699,ENSGGOG00000008685,ortholog_one2one
ENSMUSG00000080268,ENSGGOG00000010519,ortholog_one2one
ENSMUSG00000039275,ENSGGOG00000006120,ortholog_one2one
ENSMUSG00000025509,ENSGGOG00000010797,ortholog_one2one
ENSMUSG00000031755,ENSGGOG00000016051,ortholog_one2one
ENSMUSG00000033208,ENSGGOG00000024473,ortholog_many2many
ENSMUSG00000028036,ENSGGOG00000014499,ortholog_one2one
ENSMUSG00000022144,ENSGGOG00000009138,ortholog_one2one
ENSMUSG00000067212,,
ENSMUSG00000020076,ENSGGOG00000022568,ortholog_one2many
ENSMUSG00000020076,ENSGGOG00000010100,ortholog_one2many
ENSMUSG00000025968,ENSGGOG00000001513,ortholog_one2one
ENSMUSG00000024096,ENSGGOG00000023120,ortholog_one2many
ENSMUSG00000024096,ENSGGOG00000026122,ortholog_one2many
ENSMUSG00000049556,ENSGGOG00000010438,ortholog_one2one
ENSMUSG00000060180,ENSGGOG00000013609,ortholog_one2one
ENSMUSG00000039828,ENSGGOG00000034954,ortholog_one2one
ENSMUSG00000039131,ENSGGOG00000004987,ortholog_one2one
ENSMUSG00000031757,ENSGGOG00000005198,ortholog_one2one
ENSMUSG00000025626,ENSGGOG00000023268,ortholog_one2one
ENSMUSG00000063358,ENSGGOG00000011613,ortholog_one2one
ENSMUSG00000070360,ENSGGOG00000023540,ortholog_many2many
ENSMUSG00000070360,ENSGGOG00000023997,ortholog_many2many
ENSMUSG00000029233,ENSGGOG00000022870,ortholog_one2many
ENSMUSG00000029233,ENSGGOG00000010262,ortholog_one2many
ENSMUSG00000069565,ENSGGOG00000002814,ortholog_one2one
ENSMUSG00000054792,ENSGGOG00000003685,ortholog_one2one
ENSMUSG00000022142,ENSGGOG00000013905,ortholog_one2one
ENSMUSG00000026917,ENSGGOG00000004997,ortholog_one2one
ENSMUSG00000021277,ENSGGOG00000004273,ortholog_one2one
ENSMUSG00000027284,ENSGGOG00000014297,ortholog_one2one
ENSMUSG00000023707,ENSGGOG00000000483,ortholog_one2one
ENSMUSG00000052783,ENSGGOG00000011226,ortholog_one2one
ENSMUSG00000028488,ENSGGOG00000007684,ortholog_one2one
ENSMUSG00000053799,ENSGGOG00000027393,ortholog_one2one
ENSMUSG00000027333,ENSGGOG00000010669,ortholog_one2one
ENSMUSG00000040158,ENSGGOG00000009900,ortholog_one2one
ENSMUSG00000074264,ENSGGOG00000023540,ortholog_many2many
ENSMUSG00000074264,ENSGGOG00000023997,ortholog_many2many
ENSMUSG00000024098,ENSGGOG00000004433,ortholog_one2one
ENSMUSG00000040990,ENSGGOG00000008333,ortholog_one2one
ENSMUSG00000048200,ENSGGOG00000010806,ortholog_one2one
ENSMUSG00000055541,ENSGGOG00000003387,ortholog_one2one
ENSMUSG00000024883,ENSGGOG00000010504,ortholog_one2one
ENSMUSG00000045620,ENSGGOG00000015669,ortholog_one2one
ENSMUSG00000031760,ENSGGOG00000027075,ortholog_one2one
ENSMUSG00000020231,ENSGGOG00000011841,ortholog_one2one
ENSMUSG00000031762,ENSGGOG00000028606,ortholog_many2many
ENSMUSG00000052234,ENSGGOG00000003135,ortholog_one2one
ENSMUSG00000031765,ENSGGOG00000024229,ortholog_many2many
ENSMUSG00000031765,ENSGGOG00000009843,ortholog_many2many
ENSMUSG00000023026,ENSGGOG00000004319,ortholog_one2one
ENSMUSG00000056481,ENSGGOG00000000467,ortholog_one2one
ENSMUSG00000051855,ENSGGOG00000000592,ortholog_one2one
ENSMUSG00000022704,ENSGGOG00000011830,ortholog_one2one
ENSMUSG00000038014,ENSGGOG00000003353,ortholog_one2one
ENSMUSG00000025173,ENSGGOG00000026313,ortholog_one2many
ENSMUSG00000025173,ENSGGOG00000006132,ortholog_one2many
ENSMUSG00000052512,ENSGGOG00000006949,ortholog_one2one
ENSMUSG00000061451,ENSGGOG00000009775,ortholog_one2one
ENSMUSG00000034647,ENSGGOG00000015949,ortholog_one2one
ENSMUSG00000019997,ENSGGOG00000026479,ortholog_one2one
ENSMUSG00000024330,ENSGGOG00000009799,ortholog_one2one
ENSMUSG00000025967,ENSGGOG00000007002,ortholog_one2many
ENSMUSG00000025967,ENSGGOG00000022441,ortholog_one2many
ENSMUSG00000025967,ENSGGOG00000023879,ortholog_one2many
ENSMUSG00000025967,ENSGGOG00000027923,ortholog_one2many
ENSMUSG00000025967,ENSGGOG00000025396,ortholog_one2many
ENSMUSG00000025510,ENSGGOG00000010812,ortholog_one2one
ENSMUSG00000004105,ENSGGOG00000005996,ortholog_one2one
ENSMUSG00000056116,,
ENSMUSG00000010803,ENSGGOG00000000791,ortholog_one2one
ENSMUSG00000038489,ENSGGOG00000010821,ortholog_one2many
ENSMUSG00000005949,ENSGGOG00000009892,ortholog_one2one
ENSMUSG00000032939,ENSGGOG00000010092,ortholog_one2one
ENSMUSG00000031163,ENSGGOG00000007330,ortholog_one2one
ENSMUSG00000044505,ENSGGOG00000004487,ortholog_one2one
ENSMUSG00000032911,ENSGGOG00000015661,ortholog_one2many
ENSMUSG00000032911,ENSGGOG00000012346,ortholog_one2many
ENSMUSG00000031487,ENSGGOG00000012892,ortholog_one2one
ENSMUSG00000023861,ENSGGOG00000016248,ortholog_one2one
ENSMUSG00000027981,,
ENSMUSG00000036923,ENSGGOG00000010096,ortholog_one2one
ENSMUSG00000044700,ENSGGOG00000006772,ortholog_one2one
ENSMUSG00000025511,ENSGGOG00000010825,ortholog_one2one
ENSMUSG00000068966,ENSGGOG00000011339,ortholog_one2one
ENSMUSG00000024875,ENSGGOG00000009765,ortholog_one2one
ENSMUSG00000029234,ENSGGOG00000015618,ortholog_one2one
ENSMUSG00000032733,ENSGGOG00000015978,ortholog_one2one
ENSMUSG00000039801,ENSGGOG00000015352,ortholog_one2one
ENSMUSG00000022215,,
ENSMUSG00000046856,ENSGGOG00000007145,ortholog_one2one
ENSMUSG00000039231,ENSGGOG00000027774,ortholog_one2one
ENSMUSG00000031488,ENSGGOG00000007027,ortholog_one2one
ENSMUSG00000032288,ENSGGOG00000007333,ortholog_one2one
ENSMUSG00000024873,ENSGGOG00000009758,ortholog_one2one
ENSMUSG00000041912,ENSGGOG00000025419,ortholog_one2one
ENSMUSG00000010538,ENSGGOG00000008582,ortholog_one2one
ENSMUSG00000032489,ENSGGOG00000003679,ortholog_one2one
ENSMUSG00000021278,ENSGGOG00000004279,ortholog_one2one
ENSMUSG00000024870,ENSGGOG00000009755,ortholog_one2one
ENSMUSG00000030507,ENSGGOG00000014848,ortholog_one2one
ENSMUSG00000050700,ENSGGOG00000013121,ortholog_one2one
ENSMUSG00000055334,ENSGGOG00000004581,ortholog_one2one
ENSMUSG00000027774,ENSGGOG00000003085,ortholog_one2one
ENSMUSG00000097293,,
ENSMUSG00000024099,ENSGGOG00000028489,ortholog_one2many
ENSMUSG00000024099,ENSGGOG00000003205,ortholog_one2many
ENSMUSG00000039745,ENSGGOG00000015692,ortholog_one2one
ENSMUSG00000073468,ENSGGOG00000024304,ortholog_one2many
ENSMUSG00000045969,ENSGGOG00000013010,ortholog_one2one
ENSMUSG00000026788,ENSGGOG00000017180,ortholog_one2one
ENSMUSG00000062432,ENSGGOG00000009105,ortholog_one2one
ENSMUSG00000028035,ENSGGOG00000004719,ortholog_one2one
ENSMUSG00000016637,ENSGGOG00000010302,ortholog_one2one
ENSMUSG00000026986,ENSGGOG00000011567,ortholog_one2one
ENSMUSG00000024987,ENSGGOG00000009114,ortholog_one2one
ENSMUSG00000093839,,
ENSMUSG00000034057,ENSGGOG00000014863,ortholog_one2one
ENSMUSG00000031508,ENSGGOG00000005180,ortholog_one2one
ENSMUSG00000028141,ENSGGOG00000001904,ortholog_one2one
ENSMUSG00000028649,ENSGGOG00000022652,ortholog_one2one
ENSMUSG00000022216,ENSGGOG00000026182,ortholog_many2many
ENSMUSG00000020428,,
ENSMUSG00000093920,,
ENSMUSG00000030428,ENSGGOG00000005126,ortholog_one2one
ENSMUSG00000029404,ENSGGOG00000023526,ortholog_one2one
ENSMUSG00000044067,ENSGGOG00000024246,ortholog_one2one
ENSMUSG00000029238,ENSGGOG00000005753,ortholog_one2one
ENSMUSG00000060787,,
ENSMUSG00000005364,ENSGGOG00000001078,ortholog_one2one
ENSMUSG00000001416,ENSGGOG00000023333,ortholog_one2one
ENSMUSG00000038765,ENSGGOG00000003629,ortholog_one2one
ENSMUSG00000020483,ENSGGOG00000025043,ortholog_one2one
ENSMUSG00000064181,ENSGGOG00000008395,ortholog_one2one
ENSMUSG00000025630,ENSGGOG00000008050,ortholog_one2one
ENSMUSG00000057133,ENSGGOG00000013123,ortholog_one2one
ENSMUSG00000025512,ENSGGOG00000010838,ortholog_one2one
ENSMUSG00000005716,ENSGGOG00000009478,ortholog_one2one
ENSMUSG00000020074,ENSGGOG00000002776,ortholog_one2one
ENSMUSG00000030505,ENSGGOG00000022855,ortholog_one2one
ENSMUSG00000021009,ENSGGOG00000006477,ortholog_one2one
ENSMUSG00000055945,ENSGGOG00000028089,ortholog_one2one
ENSMUSG00000032290,ENSGGOG00000015744,ortholog_one2one
ENSMUSG00000028034,ENSGGOG00000027554,ortholog_one2one
ENSMUSG00000066113,ENSGGOG00000010914,ortholog_one2one
ENSMUSG00000035696,ENSGGOG00000016336,ortholog_one2one
ENSMUSG00000018379,ENSGGOG00000004386,ortholog_one2one
ENSMUSG00000031509,,
ENSMUSG00000024101,ENSGGOG00000004833,ortholog_one2many
ENSMUSG00000024101,ENSGGOG00000014210,ortholog_one2many
ENSMUSG00000015575,ENSGGOG00000006701,ortholog_one2one
ENSMUSG00000027520,ENSGGOG00000023142,ortholog_one2one
ENSMUSG00000028445,ENSGGOG00000023341,ortholog_one2one
ENSMUSG00000028140,ENSGGOG00000001902,ortholog_one2one
ENSMUSG00000056367,ENSGGOG00000024200,ortholog_one2many
ENSMUSG00000056367,ENSGGOG00000023500,ortholog_one2many
ENSMUSG00000056367,ENSGGOG00000022287,ortholog_one2many
ENSMUSG00000056367,ENSGGOG00000034843,ortholog_one2many
ENSMUSG00000005951,ENSGGOG00000009885,ortholog_one2one
ENSMUSG00000029235,ENSGGOG00000007908,ortholog_one2one
ENSMUSG00000048612,ENSGGOG00000006659,ortholog_one2one
ENSMUSG00000037370,ENSGGOG00000011164,ortholog_one2one
ENSMUSG00000027966,ENSGGOG00000001276,ortholog_one2one
ENSMUSG00000018377,ENSGGOG00000004387,ortholog_one2many
ENSMUSG00000018377,ENSGGOG00000025693,ortholog_one2many
ENSMUSG00000048249,ENSGGOG00000011220,ortholog_one2one
ENSMUSG00000021690,ENSGGOG00000008560,ortholog_one2one
ENSMUSG00000024862,,
ENSMUSG00000027573,ENSGGOG00000001598,ortholog_one2one
ENSMUSG00000061082,ENSGGOG00000013253,ortholog_one2one
ENSMUSG00000002957,ENSGGOG00000000458,ortholog_one2one
ENSMUSG00000096878,,
ENSMUSG00000095550,,
ENSMUSG00000096045,,
ENSMUSG00000074768,ENSGGOG00000007558,ortholog_one2many
ENSMUSG00000039728,ENSGGOG00000003140,ortholog_one2one
ENSMUSG00000018378,ENSGGOG00000014235,ortholog_one2one
ENSMUSG00000001518,ENSGGOG00000010482,ortholog_one2one
ENSMUSG00000091049,,
ENSMUSG00000039720,ENSGGOG00000014222,ortholog_one2one
ENSMUSG00000002996,ENSGGOG00000007788,ortholog_one2one
ENSMUSG00000035842,ENSGGOG00000015462,ortholog_one2one
ENSMUSG00000026858,ENSGGOG00000010864,ortholog_one2one
ENSMUSG00000090100,ENSGGOG00000014329,ortholog_one2one
ENSMUSG00000028139,ENSGGOG00000003583,ortholog_one2one
ENSMUSG00000031766,ENSGGOG00000010099,ortholog_one2one
ENSMUSG00000067700,,
ENSMUSG00000033955,ENSGGOG00000012345,ortholog_one2one
ENSMUSG00000044791,ENSGGOG00000022300,ortholog_one2one
ENSMUSG00000048191,ENSGGOG00000000463,ortholog_one2one
ENSMUSG00000022773,ENSGGOG00000009805,ortholog_one2one
ENSMUSG00000021279,ENSGGOG00000004285,ortholog_one2one
ENSMUSG00000073119,,
ENSMUSG00000036022,ENSGGOG00000025221,ortholog_one2one
ENSMUSG00000038740,ENSGGOG00000015432,ortholog_one2one
ENSMUSG00000029104,ENSGGOG00000016385,ortholog_one2one
ENSMUSG00000024191,ENSGGOG00000002239,ortholog_one2one
ENSMUSG00000023393,ENSGGOG00000001599,ortholog_one2one
ENSMUSG00000061809,ENSGGOG00000001055,ortholog_one2one
ENSMUSG00000031770,ENSGGOG00000005046,ortholog_one2one
ENSMUSG00000069518,,
ENSMUSG00000095400,,
ENSMUSG00000073117,,
ENSMUSG00000031511,ENSGGOG00000007561,ortholog_one2one
ENSMUSG00000094393,,
ENSMUSG00000020169,ENSGGOG00000009266,ortholog_one2one
ENSMUSG00000025515,,
ENSMUSG00000028982,ENSGGOG00000006766,ortholog_one2one
ENSMUSG00000060187,ENSGGOG00000026155,ortholog_one2one
ENSMUSG00000063457,ENSGGOG00000002818,ortholog_one2one
ENSMUSG00000073116,,
ENSMUSG00000055409,ENSGGOG00000034947,ortholog_one2one
ENSMUSG00000022141,ENSGGOG00000026268,ortholog_one2one
ENSMUSG00000007653,ENSGGOG00000014521,ortholog_one2one
ENSMUSG00000039103,ENSGGOG00000034812,ortholog_one2one
ENSMUSG00000029236,ENSGGOG00000007920,ortholog_one2one
ENSMUSG00000034024,ENSGGOG00000006241,ortholog_one2one
ENSMUSG00000022701,ENSGGOG00000011814,ortholog_one2one
ENSMUSG00000025964,ENSGGOG00000012509,ortholog_one2one
ENSMUSG00000031489,ENSGGOG00000007578,ortholog_one2one
ENSMUSG00000051940,,
ENSMUSG00000030357,ENSGGOG00000010471,ortholog_one2one
ENSMUSG00000026985,ENSGGOG00000015995,ortholog_one2one
ENSMUSG00000035545,ENSGGOG00000005134,ortholog_one2one
ENSMUSG00000028137,ENSGGOG00000021973,ortholog_one2one
ENSMUSG00000071715,ENSGGOG00000013139,ortholog_one2one
ENSMUSG00000062327,ENSGGOG00000007693,ortholog_one2one
ENSMUSG00000020170,ENSGGOG00000005279,ortholog_one2one
ENSMUSG00000025170,ENSGGOG00000023173,ortholog_one2many
ENSMUSG00000025170,ENSGGOG00000026664,ortholog_one2many
ENSMUSG00000025170,ENSGGOG00000008437,ortholog_one2many
ENSMUSG00000029406,ENSGGOG00000000485,ortholog_one2one
ENSMUSG00000032491,ENSGGOG00000028383,ortholog_one2one
ENSMUSG00000021999,ENSGGOG00000002007,ortholog_one2one
ENSMUSG00000074151,ENSGGOG00000009881,ortholog_one2one
ENSMUSG00000031490,ENSGGOG00000024560,ortholog_one2one
ENSMUSG00000084234,,
ENSMUSG00000039911,ENSGGOG00000011575,ortholog_one2one
ENSMUSG00000067698,,
ENSMUSG00000042118,ENSGGOG00000003210,ortholog_one2one
ENSMUSG00000071138,,
ENSMUSG00000005952,ENSGGOG00000009871,ortholog_one2one
ENSMUSG00000071714,ENSGGOG00000026737,ortholog_one2many
ENSMUSG00000031492,ENSGGOG00000016274,ortholog_one2one
ENSMUSG00000025607,ENSGGOG00000008981,ortholog_one2one
ENSMUSG00000023723,ENSGGOG00000016181,ortholog_one2one
ENSMUSG00000013736,ENSGGOG00000027949,ortholog_one2one
ENSMUSG00000055489,ENSGGOG00000016644,ortholog_one2one
ENSMUSG00000044103,ENSGGOG00000015985,ortholog_one2one
ENSMUSG00000022771,ENSGGOG00000009792,ortholog_one2one
ENSMUSG00000037974,ENSGGOG00000023813,ortholog_one2one
ENSMUSG00000042064,ENSGGOG00000007143,ortholog_one2one
ENSMUSG00000033066,ENSGGOG00000012941,ortholog_one2one
ENSMUSG00000022000,ENSGGOG00000005496,ortholog_one2one
ENSMUSG00000026984,ENSGGOG00000015991,ortholog_one2one
ENSMUSG00000030359,ENSGGOG00000024493,ortholog_one2one
ENSMUSG00000031491,ENSGGOG00000016012,ortholog_one2one
ENSMUSG00000034031,ENSGGOG00000007454,ortholog_one2one
ENSMUSG00000043432,,
ENSMUSG00000059645,,
ENSMUSG00000091053,,
ENSMUSG00000063838,ENSGGOG00000028583,ortholog_one2one
ENSMUSG00000039253,ENSGGOG00000016648,ortholog_one2one
ENSMUSG00000030500,ENSGGOG00000016918,ortholog_one2one
ENSMUSG00000006574,ENSGGOG00000010736,ortholog_one2one
ENSMUSG00000027479,ENSGGOG00000027237,ortholog_one2many
ENSMUSG00000027479,ENSGGOG00000022496,ortholog_one2many
ENSMUSG00000092118,,
ENSMUSG00000052105,ENSGGOG00000016277,ortholog_one2one
ENSMUSG00000028492,ENSGGOG00000024981,ortholog_one2one
ENSMUSG00000028980,ENSGGOG00000010299,ortholog_one2one
ENSMUSG00000070873,ENSGGOG00000013789,ortholog_many2many
ENSMUSG00000015579,ENSGGOG00000017092,ortholog_one2one
ENSMUSG00000087075,,
ENSMUSG00000020135,ENSGGOG00000002822,ortholog_one2one
ENSMUSG00000069769,ENSGGOG00000013182,ortholog_one2one
ENSMUSG00000020171,ENSGGOG00000027391,ortholog_one2one
ENSMUSG00000069085,ENSGGOG00000027242,ortholog_one2one
ENSMUSG00000036304,ENSGGOG00000009500,ortholog_one2one
ENSMUSG00000021280,ENSGGOG00000016704,ortholog_one2one
ENSMUSG00000022217,,
ENSMUSG00000029044,,
ENSMUSG00000020177,ENSGGOG00000011117,ortholog_one2many
ENSMUSG00000073407,,
ENSMUSG00000062524,ENSGGOG00000010527,ortholog_one2one
ENSMUSG00000037989,ENSGGOG00000014387,ortholog_one2one
ENSMUSG00000091722,ENSGGOG00000001856,ortholog_one2one
ENSMUSG00000021012,ENSGGOG00000010278,ortholog_one2one
ENSMUSG00000063932,ENSGGOG00000025530,ortholog_many2many
ENSMUSG00000066108,,
ENSMUSG00000079492,,
ENSMUSG00000031165,ENSGGOG00000004622,ortholog_one2one
ENSMUSG00000030498,ENSGGOG00000027509,ortholog_one2one
ENSMUSG00000078430,,
ENSMUSG00000069516,ENSGGOG00000011117,ortholog_one2many
ENSMUSG00000024855,ENSGGOG00000009727,ortholog_one2one
ENSMUSG00000024301,ENSGGOG00000000261,ortholog_one2many
ENSMUSG00000052551,ENSGGOG00000003165,ortholog_one2one
ENSMUSG00000034361,ENSGGOG00000003932,ortholog_one2one
ENSMUSG00000034913,ENSGGOG00000010156,ortholog_one2one
ENSMUSG00000078810,ENSGGOG00000006054,ortholog_one2one
ENSMUSG00000025963,ENSGGOG00000002059,ortholog_one2one
ENSMUSG00000069515,ENSGGOG00000011117,ortholog_one2many
ENSMUSG00000025175,ENSGGOG00000010272,ortholog_one2one
ENSMUSG00000079479,,
ENSMUSG00000036013,ENSGGOG00000025406,ortholog_one2one
ENSMUSG00000024193,ENSGGOG00000000264,ortholog_one2one
ENSMUSG00000074093,ENSGGOG00000015542,ortholog_one2one
ENSMUSG00000091204,,
ENSMUSG00000042102,ENSGGOG00000003203,ortholog_one2one
ENSMUSG00000094445,,
ENSMUSG00000095663,,
ENSMUSG00000025139,ENSGGOG00000012352,ortholog_one2one
ENSMUSG00000054942,ENSGGOG00000017058,ortholog_one2one
ENSMUSG00000063297,ENSGGOG00000034902,ortholog_one2one
ENSMUSG00000055456,,
ENSMUSG00000026983,ENSGGOG00000009418,ortholog_one2one
ENSMUSG00000070934,ENSGGOG00000021937,ortholog_one2one
ENSMUSG00000036292,ENSGGOG00000009490,ortholog_one2one
ENSMUSG00000043029,ENSGGOG00000009857,ortholog_one2one
ENSMUSG00000005360,ENSGGOG00000004661,ortholog_one2one
ENSMUSG00000008435,ENSGGOG00000000460,ortholog_one2one
ENSMUSG00000028648,ENSGGOG00000026525,ortholog_one2many
ENSMUSG00000028648,ENSGGOG00000022577,ortholog_one2many
ENSMUSG00000055415,ENSGGOG00000006109,ortholog_one2one
ENSMUSG00000025962,ENSGGOG00000002062,ortholog_one2one
ENSMUSG00000047875,,
ENSMUSG00000055531,ENSGGOG00000008211,ortholog_one2one
ENSMUSG00000023075,ENSGGOG00000006053,ortholog_one2one
ENSMUSG00000044338,ENSGGOG00000027955,ortholog_one2one
ENSMUSG00000079197,ENSGGOG00000016025,ortholog_one2many
ENSMUSG00000028444,ENSGGOG00000006496,ortholog_one2one
ENSMUSG00000038047,ENSGGOG00000011314,ortholog_one2many
ENSMUSG00000038047,ENSGGOG00000027530,ortholog_one2many
ENSMUSG00000051504,ENSGGOG00000010809,ortholog_many2many
ENSMUSG00000051504,ENSGGOG00000027754,ortholog_many2many
ENSMUSG00000051504,ENSGGOG00000009008,ortholog_many2many
ENSMUSG00000071713,ENSGGOG00000026737,ortholog_one2many
ENSMUSG00000038718,ENSGGOG00000009025,ortholog_one2one
ENSMUSG00000023868,ENSGGOG00000003914,ortholog_one2one
ENSMUSG00000075224,ENSGGOG00000008305,ortholog_one2one
ENSMUSG00000021281,ENSGGOG00000023407,ortholog_one2one
ENSMUSG00000043333,ENSGGOG00000009504,ortholog_one2one
ENSMUSG00000019989,ENSGGOG00000000982,ortholog_one2many
ENSMUSG00000019989,ENSGGOG00000026734,ortholog_one2many
ENSMUSG00000049928,ENSGGOG00000008529,ortholog_one2one
ENSMUSG00000073027,ENSGGOG00000026191,ortholog_many2many
ENSMUSG00000073027,ENSGGOG00000013219,ortholog_many2many
ENSMUSG00000075223,,
ENSMUSG00000036435,ENSGGOG00000026473,ortholog_one2one
ENSMUSG00000073761,,
ENSMUSG00000025961,,
ENSMUSG00000075222,,
ENSMUSG00000075304,ENSGGOG00000027746,ortholog_one2one
ENSMUSG00000023074,ENSGGOG00000003836,ortholog_one2one
ENSMUSG00000020415,ENSGGOG00000016937,ortholog_one2one
ENSMUSG00000028647,ENSGGOG00000005810,ortholog_one2one
ENSMUSG00000075221,,
ENSMUSG00000067562,,
ENSMUSG00000015846,ENSGGOG00000009752,ortholog_one2one
ENSMUSG00000028976,ENSGGOG00000012255,ortholog_one2one
ENSMUSG00000075220,ENSGGOG00000016613,ortholog_many2many
ENSMUSG00000033790,ENSGGOG00000015241,ortholog_one2one
ENSMUSG00000024194,ENSGGOG00000000265,ortholog_one2one
ENSMUSG00000002997,ENSGGOG00000003923,ortholog_one2one
ENSMUSG00000075219,,
ENSMUSG00000031774,ENSGGOG00000003938,ortholog_one2one
ENSMUSG00000061576,ENSGGOG00000011070,ortholog_one2one
ENSMUSG00000075302,ENSGGOG00000027759,ortholog_one2one
ENSMUSG00000075218,,
ENSMUSG00000025959,ENSGGOG00000009338,ortholog_one2one
ENSMUSG00000048424,ENSGGOG00000010607,ortholog_one2one
ENSMUSG00000063626,ENSGGOG00000006788,ortholog_one2one
ENSMUSG00000028646,ENSGGOG00000013382,ortholog_one2one
ENSMUSG00000053141,ENSGGOG00000034859,ortholog_one2one
ENSMUSG00000075217,ENSGGOG00000008918,ortholog_one2one
ENSMUSG00000028136,ENSGGOG00000034898,ortholog_one2one
ENSMUSG00000090305,ENSGGOG00000014442,ortholog_one2many
ENSMUSG00000024853,ENSGGOG00000028448,ortholog_one2one
ENSMUSG00000047228,ENSGGOG00000015469,ortholog_one2one
ENSMUSG00000033909,ENSGGOG00000015626,ortholog_one2one
ENSMUSG00000047557,ENSGGOG00000003092,ortholog_one2one
ENSMUSG00000058351,ENSGGOG00000016000,ortholog_one2one
ENSMUSG00000050079,ENSGGOG00000027755,ortholog_one2one
ENSMUSG00000020774,ENSGGOG00000004883,ortholog_one2one
ENSMUSG00000096969,,
ENSMUSG00000045493,ENSGGOG00000025870,ortholog_one2one
ENSMUSG00000039661,ENSGGOG00000014340,ortholog_one2one
ENSMUSG00000062154,,
ENSMUSG00000051219,,
ENSMUSG00000031166,ENSGGOG00000005870,ortholog_one2one
ENSMUSG00000090125,,
ENSMUSG00000027965,ENSGGOG00000017120,ortholog_one2one
ENSMUSG00000044986,,
ENSMUSG00000028907,ENSGGOG00000022705,ortholog_one2one
ENSMUSG00000056724,ENSGGOG00000009020,ortholog_one2one
ENSMUSG00000006154,ENSGGOG00000001839,ortholog_one2one
ENSMUSG00000018428,ENSGGOG00000011719,ortholog_one2one
ENSMUSG00000025958,ENSGGOG00000024394,ortholog_one2one
ENSMUSG00000071711,ENSGGOG00000017042,ortholog_one2one
ENSMUSG00000038848,ENSGGOG00000008340,ortholog_one2one
ENSMUSG00000049404,ENSGGOG00000011629,ortholog_one2one
ENSMUSG00000005362,ENSGGOG00000008850,ortholog_one2one
ENSMUSG00000042082,ENSGGOG00000010450,ortholog_one2one
ENSMUSG00000060967,,
ENSMUSG00000042557,ENSGGOG00000004518,ortholog_one2one
ENSMUSG00000032643,ENSGGOG00000002876,ortholog_one2one
ENSMUSG00000067629,ENSGGOG00000009923,ortholog_one2one
ENSMUSG00000092243,,
ENSMUSG00000079593,ENSGGOG00000028404,ortholog_one2many
ENSMUSG00000079593,ENSGGOG00000026461,ortholog_one2many
ENSMUSG00000020183,ENSGGOG00000001238,ortholog_one2one
ENSMUSG00000020409,ENSGGOG00000005591,ortholog_one2one
ENSMUSG00000021147,ENSGGOG00000009409,ortholog_one2one
ENSMUSG00000027335,ENSGGOG00000010672,ortholog_one2one
ENSMUSG00000051166,,
ENSMUSG00000045312,ENSGGOG00000003771,ortholog_one2one
ENSMUSG00000025437,ENSGGOG00000007543,ortholog_one2one
ENSMUSG00000038840,ENSGGOG00000008343,ortholog_one2one
ENSMUSG00000033287,ENSGGOG00000017044,ortholog_one2one
ENSMUSG00000039230,ENSGGOG00000001984,ortholog_one2one
ENSMUSG00000062501,,
ENSMUSG00000028902,ENSGGOG00000013928,ortholog_one2many
ENSMUSG00000028902,ENSGGOG00000022611,ortholog_one2many
ENSMUSG00000037482,,
ENSMUSG00000069825,ENSGGOG00000001869,ortholog_one2one
ENSMUSG00000031776,ENSGGOG00000005471,ortholog_one2one
ENSMUSG00000092277,,
ENSMUSG00000025956,ENSGGOG00000024221,ortholog_one2one
ENSMUSG00000022002,,
ENSMUSG00000030361,ENSGGOG00000005970,ortholog_one2many
ENSMUSG00000067561,,
ENSMUSG00000038311,,
ENSMUSG00000071547,ENSGGOG00000015984,ortholog_one2one
ENSMUSG00000047146,ENSGGOG00000011822,ortholog_one2one
ENSMUSG00000052459,ENSGGOG00000004446,ortholog_one2one
ENSMUSG00000027574,ENSGGOG00000008346,ortholog_one2one
ENSMUSG00000047658,ENSGGOG00000010449,ortholog_one2one
ENSMUSG00000051851,ENSGGOG00000027008,ortholog_many2many
ENSMUSG00000051851,ENSGGOG00000026720,ortholog_many2many
ENSMUSG00000049916,,
ENSMUSG00000079605,,
ENSMUSG00000034893,ENSGGOG00000006014,ortholog_one2one
ENSMUSG00000073402,,
ENSMUSG00000067925,ENSGGOG00000027008,ortholog_many2many
ENSMUSG00000067925,ENSGGOG00000026720,ortholog_many2many
ENSMUSG00000028494,ENSGGOG00000016485,ortholog_one2one
ENSMUSG00000079037,ENSGGOG00000008085,ortholog_one2one
ENSMUSG00000070880,ENSGGOG00000016598,ortholog_one2one
ENSMUSG00000038498,ENSGGOG00000013686,ortholog_one2one
